WS_ID,Yahoo_Symbol,History_State,History_Source,Unique_Bars,Valid_Bars,First_Bar,Last_Bar,Future,Duplicates,Dup_Source,Pass_260,Pass_252,Bar_QA_Status,Eligibility_DryRun,Sqlite_Used
WS:XTKS:9433,9433.T,PASS_HISTORY_CURRENT,v0.38,486,486,2024-09-02,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,PASS_STRICT_CANDIDATE,NO
WS:XTKS:9434,9434.T,PASS_HISTORY_CURRENT,v0.38,486,486,2024-09-02,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,PASS_STRICT_CANDIDATE,NO
WS:XTKS:9501,9501.T,PASS_HISTORY_CURRENT,v0.38,486,486,2024-09-02,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,PASS_STRICT_CANDIDATE,NO
WS:XTKS:9502,9502.T,PASS_HISTORY_CURRENT,v0.38,486,486,2024-09-02,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,PASS_STRICT_CANDIDATE,NO
WS:XTKS:9503,9503.T,PASS_HISTORY_CURRENT,v0.38,486,486,2024-09-02,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,PASS_STRICT_CANDIDATE,NO
WS:XTKS:9531,9531.T,PASS_HISTORY_CURRENT,v0.38,486,486,2024-09-02,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,PASS_STRICT_CANDIDATE,NO
WS:XTKS:9532,9532.T,PASS_HISTORY_CURRENT,v0.38,486,486,2024-09-02,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,PASS_STRICT_CANDIDATE,NO
WS:XTKS:9602,9602.T,PASS_HISTORY_CURRENT,v0.38,486,486,2024-09-02,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,PASS_STRICT_CANDIDATE,NO
WS:XTKS:9735,9735.T,PASS_HISTORY_CURRENT,v0.38,486,486,2024-09-02,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,PASS_STRICT_CANDIDATE,NO
WS:XTKS:9766,9766.T,PASS_HISTORY_CURRENT,v0.38,486,486,2024-09-02,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,PASS_STRICT_CANDIDATE,NO
WS:XTKS:9843,9843.T,PASS_HISTORY_CURRENT,v0.38,486,486,2024-09-02,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,PASS_STRICT_CANDIDATE,NO
WS:XTKS:9983,9983.T,PASS_HISTORY_CURRENT,v0.38,486,486,2024-09-02,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,PASS_STRICT_CANDIDATE,NO
WS:XTKS:9984,9984.T,PASS_HISTORY_CURRENT,v0.38,486,486,2024-09-02,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,PASS_STRICT_CANDIDATE,NO
WS:XTSE:AAUC,AAUC.TO,PASS_HISTORY_CURRENT,v0.38,500,500,2024-09-03,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XTSE:AAV,AAV.TO,PASS_HISTORY_CURRENT,v0.38,500,500,2024-09-03,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XTSE:ABRA,ABRA.TO,PASS_HISTORY_CURRENT,v0.38,500,500,2024-09-03,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XTSE:ABX,ABX.TO,PASS_HISTORY_CURRENT,v0.38,500,500,2024-09-03,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XTSE:AC,AC.TO,PASS_HISTORY_CURRENT,v0.38,500,500,2024-09-03,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XTSE:ACO.X,ACO-X.TO,PASS_HISTORY_CURRENT,v0.38,500,500,2024-09-03,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XTSE:AEM,AEM.TO,PASS_HISTORY_CURRENT,v0.38,500,500,2024-09-03,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XTSE:AG,AG.TO,PASS_HISTORY_CURRENT,v0.38,500,500,2024-09-03,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XTSE:AGI,AGI.TO,PASS_HISTORY_CURRENT,v0.38,500,500,2024-09-03,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XTSE:AIF,AIF.TO,PASS_HISTORY_CURRENT,v0.38,500,500,2024-09-03,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XTSE:ALA,ALA.TO,PASS_HISTORY_CURRENT,v0.38,500,500,2024-09-03,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XTSE:ALS,ALS.TO,PASS_HISTORY_CURRENT,v0.38,500,500,2024-09-03,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XTSE:AP.UN,AP-UN.TO,PASS_HISTORY_CURRENT,v0.38,500,500,2024-09-03,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XTSE:AQN,AQN.TO,PASS_HISTORY_CURRENT,v0.38,500,500,2024-09-03,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XTSE:ARE,ARE.TO,PASS_HISTORY_CURRENT,v0.38,500,500,2024-09-03,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XTSE:ARIS,ARIS.TO,PASS_HISTORY_CURRENT,v0.38,500,500,2024-09-03,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XTSE:ARX,ARX.TO,PASS_HISTORY_CURRENT,v0.38,500,500,2024-09-03,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XTSE:ASM,ASM.TO,PASS_HISTORY_CURRENT,v0.38,500,500,2024-09-03,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XTSE:ATD,ATD.TO,PASS_HISTORY_CURRENT,v0.38,500,500,2024-09-03,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XTSE:ATH,ATH.TO,PASS_HISTORY_CURRENT,v0.38,500,500,2024-09-03,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XTSE:ATRL,ATRL.TO,PASS_HISTORY_CURRENT,v0.38,500,500,2024-09-03,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XTSE:ATS,ATS.TO,PASS_HISTORY_CURRENT,v0.38,500,500,2024-09-03,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XTSE:ATZ,ATZ.TO,PASS_HISTORY_CURRENT,v0.38,500,500,2024-09-03,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XTSE:AYA,AYA.TO,PASS_HISTORY_CURRENT,v0.38,500,500,2024-09-03,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XTSE:BAM,BAM.TO,PASS_HISTORY_CURRENT,v0.38,500,500,2024-09-03,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XTSE:BB,BB.TO,PASS_HISTORY_CURRENT,v0.38,500,500,2024-09-03,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XTSE:BBD.B,BBD-B.TO,PASS_HISTORY_CURRENT,v0.38,501,500,2024-09-03,2026-08-28,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XTSE:BBUC,BBUC.TO,PASS_HISTORY_CURRENT,v0.38,500,500,2024-09-03,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XTSE:BCE,BCE.TO,PASS_HISTORY_CURRENT,v0.38,500,500,2024-09-03,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XTSE:BDGI,BDGI.TO,PASS_HISTORY_CURRENT,v0.38,500,500,2024-09-03,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XTSE:BDT,BDT.TO,PASS_HISTORY_CURRENT,v0.38,500,500,2024-09-03,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XTSE:BEI.UN,BEI-UN.TO,PASS_HISTORY_CURRENT,v0.38,501,500,2024-09-03,2026-08-28,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XTSE:BEP.UN,BEP-UN.TO,PASS_HISTORY_CURRENT,v0.38,501,500,2024-09-03,2026-08-28,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XTSE:BHC,BHC.TO,PASS_HISTORY_CURRENT,v0.38,500,500,2024-09-03,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XTSE:BIP.UN,BIP-UN.TO,PASS_HISTORY_CURRENT,v0.38,501,500,2024-09-03,2026-08-28,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XTSE:BIR,BIR.TO,PASS_HISTORY_CURRENT,v0.38,500,500,2024-09-03,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XTSE:BMO,BMO.TO,PASS_HISTORY_CURRENT,v0.38,500,500,2024-09-03,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XTSE:BN,BN.TO,PASS_HISTORY_CURRENT,v0.38,500,500,2024-09-03,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XTSE:BNS,BNS.TO,PASS_HISTORY_CURRENT,v0.38,500,500,2024-09-03,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XTSE:BTE,BTE.TO,PASS_HISTORY_CURRENT,v0.38,500,500,2024-09-03,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XTSE:BTO,BTO.TO,PASS_HISTORY_CURRENT,v0.38,500,500,2024-09-03,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XTSE:BYD,BYD.TO,PASS_HISTORY_CURRENT,v0.38,500,500,2024-09-03,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XTSE:CAE,CAE.TO,PASS_HISTORY_CURRENT,v0.38,500,500,2024-09-03,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XTSE:CAR.UN,CAR-UN.TO,PASS_HISTORY_CURRENT,v0.38,501,500,2024-09-03,2026-08-28,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XTSE:CCA,CCA.TO,PASS_HISTORY_CURRENT,v0.38,500,500,2024-09-03,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XTSE:CCL.B,CCL-B.TO,PASS_HISTORY_CURRENT,v0.38,500,500,2024-09-03,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XTSE:CCO,CCO.TO,PASS_HISTORY_CURRENT,v0.38,500,500,2024-09-03,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XTSE:CEU,CEU.TO,PASS_HISTORY_CURRENT,v0.38,500,500,2024-09-03,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XTSE:CG,CG.TO,PASS_HISTORY_CURRENT,v0.38,500,500,2024-09-03,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XTSE:CHP.UN,CHP-UN.TO,PASS_HISTORY_CURRENT,v0.38,500,500,2024-09-03,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XTSE:CIGI,CIGI.TO,PASS_HISTORY_CURRENT,v0.38,500,500,2024-09-03,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XTSE:CJT,CJT.TO,PASS_HISTORY_CURRENT,v0.38,500,500,2024-09-03,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XTSE:CLS,CLS.TO,PASS_HISTORY_CURRENT,v0.38,500,500,2024-09-03,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XTSE:CM,CM.TO,PASS_HISTORY_CURRENT,v0.38,500,500,2024-09-03,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XTSE:CNQ,CNQ.TO,PASS_HISTORY_CURRENT,v0.38,500,500,2024-09-03,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XTSE:CNR,CNR.TO,PASS_HISTORY_CURRENT,v0.38,500,500,2024-09-03,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XTSE:CP,CP.TO,PASS_HISTORY_CURRENT,v0.38,500,500,2024-09-03,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XTSE:CPX,CPX.TO,PASS_HISTORY_CURRENT,v0.38,500,500,2024-09-03,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XTSE:CRR.UN,CRR-UN.TO,PASS_HISTORY_CURRENT,v0.38,500,500,2024-09-03,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XTSE:CRT.UN,CRT-UN.TO,PASS_HISTORY_CURRENT,v0.38,500,500,2024-09-03,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XTSE:CS,CS.TO,PASS_HISTORY_CURRENT,v0.38,500,500,2024-09-03,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XTSE:CSH.UN,CSH-UN.TO,PASS_HISTORY_CURRENT,v0.38,501,500,2024-09-03,2026-08-28,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XTSE:CSU,CSU.TO,PASS_HISTORY_CURRENT,v0.38,500,500,2024-09-03,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XTSE:CTC.A,CTC-A.TO,PASS_HISTORY_CURRENT,v0.38,500,500,2024-09-03,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XTSE:CU,CU.TO,PASS_HISTORY_CURRENT,v0.38,500,500,2024-09-03,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XTSE:CURA,CURA.TO,PASS_HISTORY_CURRENT,v0.38,500,500,2024-09-03,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XTSE:CVE,CVE.TO,PASS_HISTORY_CURRENT,v0.38,500,500,2024-09-03,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XTSE:DFY,DFY.TO,PASS_HISTORY_CURRENT,v0.38,500,500,2024-09-03,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XTSE:DIR.UN,DIR-UN.TO,PASS_HISTORY_CURRENT,v0.38,501,500,2024-09-03,2026-08-28,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XTSE:DML,DML.TO,PASS_HISTORY_CURRENT,v0.38,500,500,2024-09-03,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XTSE:DOL,DOL.TO,PASS_HISTORY_CURRENT,v0.38,500,500,2024-09-03,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XTSE:DOO,DOO.TO,PASS_HISTORY_CURRENT,v0.38,500,500,2024-09-03,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XTSE:DPM,DPM.TO,PASS_HISTORY_CURRENT,v0.38,500,500,2024-09-03,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XTSE:DSG,DSG.TO,PASS_HISTORY_CURRENT,v0.38,500,500,2024-09-03,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XTSE:DSV,DSV.TO,PASS_HISTORY_CURRENT,v0.38,500,500,2024-09-03,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XTSE:EDR,EDR.TO,PASS_HISTORY_CURRENT,v0.38,500,500,2024-09-03,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XTSE:EFN,EFN.TO,PASS_HISTORY_CURRENT,v0.38,500,500,2024-09-03,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XTSE:EFR,EFR.TO,PASS_HISTORY_CURRENT,v0.38,500,500,2024-09-03,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XTSE:EFX,EFX.TO,PASS_HISTORY_CURRENT,v0.38,500,500,2024-09-03,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XTSE:EIF,EIF.TO,PASS_HISTORY_CURRENT,v0.38,500,500,2024-09-03,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XTSE:ELD,ELD.TO,PASS_HISTORY_CURRENT,v0.38,500,500,2024-09-03,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XTSE:EMA,EMA.TO,PASS_HISTORY_CURRENT,v0.38,500,500,2024-09-03,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XTSE:EMP.A,EMP-A.TO,PASS_HISTORY_CURRENT,v0.38,500,500,2024-09-03,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XTSE:ENB,ENB.TO,PASS_HISTORY_CURRENT,v0.38,500,500,2024-09-03,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XTSE:EQB,EQB.TO,PASS_HISTORY_CURRENT,v0.38,500,500,2024-09-03,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XTSE:EQX,EQX.TO,PASS_HISTORY_CURRENT,v0.38,500,500,2024-09-03,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XTSE:ERO,ERO.TO,PASS_HISTORY_CURRENT,v0.38,500,500,2024-09-03,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XTSE:EXE,EXE.TO,PASS_HISTORY_CURRENT,v0.38,500,500,2024-09-03,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XTSE:FCR.UN,FCR-UN.TO,PASS_HISTORY_CURRENT,v0.38,500,500,2024-09-03,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XTSE:FFH,FFH.TO,PASS_HISTORY_CURRENT,v0.38,500,500,2024-09-03,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XTSE:FM,FM.TO,PASS_HISTORY_CURRENT,v0.38,500,500,2024-09-03,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XTSE:FNV,FNV.TO,PASS_HISTORY_CURRENT,v0.38,500,500,2024-09-03,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XTSE:FRU,FRU.TO,PASS_HISTORY_CURRENT,v0.38,500,500,2024-09-03,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XTSE:FSV,FSV.TO,PASS_HISTORY_CURRENT,v0.38,500,500,2024-09-03,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XTSE:FTS,FTS.TO,PASS_HISTORY_CURRENT,v0.38,500,500,2024-09-03,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XTSE:FTT,FTT.TO,PASS_HISTORY_CURRENT,v0.38,500,500,2024-09-03,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XTSE:FVI,FVI.TO,PASS_HISTORY_CURRENT,v0.38,500,500,2024-09-03,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XTSE:GEI,GEI.TO,PASS_HISTORY_CURRENT,v0.38,500,500,2024-09-03,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XTSE:GFL,GFL.TO,PASS_HISTORY_CURRENT,v0.38,500,500,2024-09-03,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XTSE:GIB.A,GIB-A.TO,PASS_HISTORY_CURRENT,v0.38,500,500,2024-09-03,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XTSE:GIL,GIL.TO,PASS_HISTORY_CURRENT,v0.38,500,500,2024-09-03,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XTSE:GMIN,GMIN.TO,PASS_HISTORY_CURRENT,v0.38,500,500,2024-09-03,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XTSE:GRT.UN,GRT-UN.TO,PASS_HISTORY_CURRENT,v0.38,500,500,2024-09-03,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XTSE:GWO,GWO.TO,PASS_HISTORY_CURRENT,v0.38,500,500,2024-09-03,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XTSE:H,H.TO,PASS_HISTORY_CURRENT,v0.38,500,500,2024-09-03,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XTSE:HBM,HBM.TO,PASS_HISTORY_CURRENT,v0.38,500,500,2024-09-03,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XTSE:HPS.A,HPS-A.TO,PASS_HISTORY_CURRENT,v0.38,500,500,2024-09-03,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
