WS_ID,Before_Row_SHA256,After_Row_SHA256,Changed
WS:XHKG:3968,a658fa4c00618d5f45dae05920fa2acade6bdc4862635ca337ca9e00c12939af,a658fa4c00618d5f45dae05920fa2acade6bdc4862635ca337ca9e00c12939af,False
WS:XHKG:3988,d1cbd7561fcb8b0014fc343582072dd9ab9e9bf26abee40cf574b29130b5ba6b,d1cbd7561fcb8b0014fc343582072dd9ab9e9bf26abee40cf574b29130b5ba6b,False
WS:XHKG:3993,dc91cc75adc5a10a153c7d876eceec2f7cd185af5e06eec07b52cbbe2122e400,dc91cc75adc5a10a153c7d876eceec2f7cd185af5e06eec07b52cbbe2122e400,False
WS:XHKG:5,87dd0f3511254225deea1fc5dd146140e5c9b2fb90eab55d77b0b445923428eb,87dd0f3511254225deea1fc5dd146140e5c9b2fb90eab55d77b0b445923428eb,False
WS:XHKG:6,d2ee8fc3d4e36adc4936eb69dc28e7100da6f69a2823b4a10a919c5df6adb70c,d2ee8fc3d4e36adc4936eb69dc28e7100da6f69a2823b4a10a919c5df6adb70c,False
WS:XHKG:6160,33293c43fc5ed391bddeff9b2e2e847367b02d5c56916595344b1d64867fb2ef,33293c43fc5ed391bddeff9b2e2e847367b02d5c56916595344b1d64867fb2ef,False
WS:XHKG:6181,9abaeb3a3668d518ae1426017e916561a185127914d06dce3c3f66aaae915a9f,9abaeb3a3668d518ae1426017e916561a185127914d06dce3c3f66aaae915a9f,False
WS:XHKG:66,cf2ab84ee63d0f1d3af5ce30f2d9d00cf7216420a977687446a063eb6247f14e,cf2ab84ee63d0f1d3af5ce30f2d9d00cf7216420a977687446a063eb6247f14e,False
WS:XHKG:6618,0393b385c9074344762db0c3ae7a4e49a64bb2640eab527a102d1205d117bb3d,0393b385c9074344762db0c3ae7a4e49a64bb2640eab527a102d1205d117bb3d,False
WS:XHKG:669,049f2b1ef74a1420e43e473c73f0ffe0e32e41ffc8b54442c08422e6a3bcba29,049f2b1ef74a1420e43e473c73f0ffe0e32e41ffc8b54442c08422e6a3bcba29,False
WS:XHKG:6690,8f743b622ae87cc0ca54e6aadc56f7afe3ece0437edac31ee96291c517a5fcc9,8f743b622ae87cc0ca54e6aadc56f7afe3ece0437edac31ee96291c517a5fcc9,False
WS:XHKG:6862,a062da8ccaac8ecd303ef12355d240315e6908b3b81d41ba28fe2f6a9cc24ee3,a062da8ccaac8ecd303ef12355d240315e6908b3b81d41ba28fe2f6a9cc24ee3,False
WS:XHKG:688,530ed254b5cb9777fa59556840b68226c66a45f86d38409cb38d06e93687f23c,530ed254b5cb9777fa59556840b68226c66a45f86d38409cb38d06e93687f23c,False
WS:XHKG:700,2579ac3bee7c3c50b51a0667acbee7d88dd715611bb52a9b3406b1ef5cb5c073,2579ac3bee7c3c50b51a0667acbee7d88dd715611bb52a9b3406b1ef5cb5c073,False
WS:XHKG:728,7fd3df62c8228ee0b82c59a9ca183394d05cdee7d307a2964ccbb440bee69fe3,7fd3df62c8228ee0b82c59a9ca183394d05cdee7d307a2964ccbb440bee69fe3,False
WS:XHKG:762,ffa0567d244144b1ae1d3be2a3c43336bfe43bed18fe07923749796b4fd55059,ffa0567d244144b1ae1d3be2a3c43336bfe43bed18fe07923749796b4fd55059,False
WS:XHKG:823,86e8abd737649db56e2de497855bc6ecc7e35da6d61478cd1a2f29245d2cf4ed,86e8abd737649db56e2de497855bc6ecc7e35da6d61478cd1a2f29245d2cf4ed,False
WS:XHKG:836,bd62bf3e444dd4103d97790b78da542b40b502a7edd1036d3699fb15455d03b4,bd62bf3e444dd4103d97790b78da542b40b502a7edd1036d3699fb15455d03b4,False
WS:XHKG:857,00aff8999d53462fd9c7a6c0dce020affaf0d570566fb354866f517e10e8185e,00aff8999d53462fd9c7a6c0dce020affaf0d570566fb354866f517e10e8185e,False
WS:XHKG:868,5df1a3621419fbfd12728371f44c41cc957d39805bf21178115f86e20c5d9ad9,5df1a3621419fbfd12728371f44c41cc957d39805bf21178115f86e20c5d9ad9,False
WS:XHKG:883,098e06c22103031128f864b98bef2eb7b2466e4640e7ee8d38befcd615cc950c,098e06c22103031128f864b98bef2eb7b2466e4640e7ee8d38befcd615cc950c,False
WS:XHKG:939,3c906d0e4960bbfda95109b4be546665f536e7ffef77ddebe9d6114c1748b6bd,3c906d0e4960bbfda95109b4be546665f536e7ffef77ddebe9d6114c1748b6bd,False
WS:XHKG:941,56e62f9489b19e8676cd2f76ee08d8159264a6d7e1e0589f6fb469a7aaa8bc82,56e62f9489b19e8676cd2f76ee08d8159264a6d7e1e0589f6fb469a7aaa8bc82,False
WS:XHKG:960,3b48e405e1acaa6c2f913f5a4ed30be277cadf45da90cb29e8c6026c80b01d72,3b48e405e1acaa6c2f913f5a4ed30be277cadf45da90cb29e8c6026c80b01d72,False
WS:XHKG:9618,a7e4e0c23a35202d97bf9744d10be606ee08a7199d116fd0ea8c28ae95a0dbe9,a7e4e0c23a35202d97bf9744d10be606ee08a7199d116fd0ea8c28ae95a0dbe9,False
WS:XHKG:9633,03fde90d5a89b1cb9387fd1d9cb9a7231b862f3636511c0949ea0e72bf266eb5,03fde90d5a89b1cb9387fd1d9cb9a7231b862f3636511c0949ea0e72bf266eb5,False
WS:XHKG:968,86c87418e59e12300d95083fb4a28f4849bf1873820904ebd5bcf551c5b8fbba,86c87418e59e12300d95083fb4a28f4849bf1873820904ebd5bcf551c5b8fbba,False
WS:XHKG:981,d5660e5362ca24c870703623a97e9e79d24d7e445a3ad2879908b032a62f0da9,d5660e5362ca24c870703623a97e9e79d24d7e445a3ad2879908b032a62f0da9,False
WS:XHKG:9888,904a13b900a4f58486373e672340ea7c830cf17b58a1024be557054727a1285a,904a13b900a4f58486373e672340ea7c830cf17b58a1024be557054727a1285a,False
WS:XHKG:9901,d404a8b4c48e3ae351e8234563239173cec05e38648253e99ccb026d87527dc2,d404a8b4c48e3ae351e8234563239173cec05e38648253e99ccb026d87527dc2,False
WS:XHKG:992,51946bea49ec8b5b8dd890af99450b8a121e0c84b55d569fe561e1c1d356f143,51946bea49ec8b5b8dd890af99450b8a121e0c84b55d569fe561e1c1d356f143,False
WS:XHKG:9961,22144e7935f44a0cfa50914dd8f9d1e5e7e2d30a79da8210f79b3f35a1079ecb,22144e7935f44a0cfa50914dd8f9d1e5e7e2d30a79da8210f79b3f35a1079ecb,False
WS:XHKG:9988,bc20f2b8d7990fab8d08abe1fda84136352634811f529b9db737dca30dae9c46,bc20f2b8d7990fab8d08abe1fda84136352634811f529b9db737dca30dae9c46,False
WS:XHKG:9992,d0dd4697832cf1d3727137aebee5cf55b398bacf778c170bbd69681295f2e659,d0dd4697832cf1d3727137aebee5cf55b398bacf778c170bbd69681295f2e659,False
WS:XHKG:9999,96b5819414e9d40d8e71f67f8ea0804dff9f33d8cd290c79025a539ad2d8247c,96b5819414e9d40d8e71f67f8ea0804dff9f33d8cd290c79025a539ad2d8247c,False
WS:XLIS:BCP.LS,60d6cdd6ee1dfabcfa13abfdec6057ad7fdebbc1de7f6bd3585184d96e85825a,60d6cdd6ee1dfabcfa13abfdec6057ad7fdebbc1de7f6bd3585184d96e85825a,False
WS:XLIS:EDP.LS,8319b5e7540e72de98bc7ada9de62c6c858eed041e763e8359f3201118d12d0f,8319b5e7540e72de98bc7ada9de62c6c858eed041e763e8359f3201118d12d0f,False
WS:XLIS:EDPR.LS,98b4685f1658a4e1b0ea25d9a25a9c493f39a35f7095c3f588b80074d3f6cf57,98b4685f1658a4e1b0ea25d9a25a9c493f39a35f7095c3f588b80074d3f6cf57,False
WS:XLIS:GALP.LS,d4e385d82297d9adf122c862f188caf557bdc887358b5f7627bf0a4f31d819ca,d4e385d82297d9adf122c862f188caf557bdc887358b5f7627bf0a4f31d819ca,False
WS:XLIS:JMT.LS,24ecf70f2d94f73f7606d7e405ffd56c0f1981b3d4a79ec19c96170bcf7901f6,24ecf70f2d94f73f7606d7e405ffd56c0f1981b3d4a79ec19c96170bcf7901f6,False
WS:XLON:AAF.L,d71310b8e603a460726666300c07188f7a2c920f13801293a1e1739ac992ae38,d71310b8e603a460726666300c07188f7a2c920f13801293a1e1739ac992ae38,False
WS:XLON:AAL.L,e7f2f2bd6e2340303249c077531efbadb773152d3954ed6e5fbb46909d642caf,e7f2f2bd6e2340303249c077531efbadb773152d3954ed6e5fbb46909d642caf,False
WS:XLON:ABDN.L,636304e736c9fe1e1c254b3fbe02ce199b19099d3c22e6d5dbd2d326d9051612,636304e736c9fe1e1c254b3fbe02ce199b19099d3c22e6d5dbd2d326d9051612,False
WS:XLON:ABF.L,d0ad3b8bcd3e803ad56af3f81fb629901b9867bf4973dd02bddb8b4046bd4923,d0ad3b8bcd3e803ad56af3f81fb629901b9867bf4973dd02bddb8b4046bd4923,False
WS:XLON:ADML.L,12e72e0d318ce0d25dcaf037c75aa6d876134f5d1f1ba6c7e77e531f8d66726f,12e72e0d318ce0d25dcaf037c75aa6d876134f5d1f1ba6c7e77e531f8d66726f,False
WS:XLON:ANTO.L,e5e69f3543e16b18ba1fbcb19386c9a4212f5c952c7697079f2ea09f1aa93bee,e5e69f3543e16b18ba1fbcb19386c9a4212f5c952c7697079f2ea09f1aa93bee,False
WS:XLON:AUTOA.L,0bffa3c4aaee220573e22d92431ffa245b0bb1cc1c0c6cbbda8ac4a94da10a39,0bffa3c4aaee220573e22d92431ffa245b0bb1cc1c0c6cbbda8ac4a94da10a39,False
WS:XLON:AV.L,19675fcb7c981fb3c63ed3257fadffff0c3c58131fbeef57519f7634f1d50d04,19675fcb7c981fb3c63ed3257fadffff0c3c58131fbeef57519f7634f1d50d04,False
WS:XLON:AZN.L,9e465176c2453a7a2283aabcbb34e5b0f64c0575833f3975d808e8ec79da099f,9e465176c2453a7a2283aabcbb34e5b0f64c0575833f3975d808e8ec79da099f,False
WS:XLON:BAB.L,94f9d2e40f52ccaf8e7db6c584b1a6f6cf82fd9f60bb3aa10169811e30c2712d,94f9d2e40f52ccaf8e7db6c584b1a6f6cf82fd9f60bb3aa10169811e30c2712d,False
WS:XLON:BAES.L,0ab8d3609a628959bf49eb1749e9a9f79f25db391d85412a7721e333e0e8bd5d,0ab8d3609a628959bf49eb1749e9a9f79f25db391d85412a7721e333e0e8bd5d,False
WS:XLON:BALF.L,491bee4bbe953c6d0361ef789de16ec413b91730a3fcb903cf824d4dee58c6a2,491bee4bbe953c6d0361ef789de16ec413b91730a3fcb903cf824d4dee58c6a2,False
WS:XLON:BARC.L,e035982a062ec96a186e411f8d526304c425e51187e1c362428a62d978ec3f1a,e035982a062ec96a186e411f8d526304c425e51187e1c362428a62d978ec3f1a,False
WS:XLON:BATS.L,75993c44a47f6b86c6785c927b911c215c58666e34bbf16325fa302514b2df2f,75993c44a47f6b86c6785c927b911c215c58666e34bbf16325fa302514b2df2f,False
WS:XLON:BBOXT.L,64b4a95088de89befc0ba995c7e5daafdd6b57fea6253a96c959c70f25069dbe,64b4a95088de89befc0ba995c7e5daafdd6b57fea6253a96c959c70f25069dbe,False
WS:XLON:BEZG.L,60554c4db00511b776db2e4c052a3387cca84bbfcc4819d48021f4f1a51d355b,60554c4db00511b776db2e4c052a3387cca84bbfcc4819d48021f4f1a51d355b,False
WS:XLON:BGEO.L,af5b6f1e1e9efecec753d409ed2fbf46aa0ea9c200f379c9eb105e3eada6df1b,af5b6f1e1e9efecec753d409ed2fbf46aa0ea9c200f379c9eb105e3eada6df1b,False
WS:XLON:BKGH.L,4f2c72779aae815396e5a7d7052ad4037176ab897d0ed40fb46d9e4c2b92a5c2,4f2c72779aae815396e5a7d7052ad4037176ab897d0ed40fb46d9e4c2b92a5c2,False
WS:XLON:BLND.L,646074fdc9f53c7c28992cc7528e18c9e50d57dea9eb08de961bb54d0c7e47f8,646074fdc9f53c7c28992cc7528e18c9e50d57dea9eb08de961bb54d0c7e47f8,False
WS:XLON:BNZL.L,64e1f91139fb65062ce2ed84d25596ef4d8d7551418b1444659954399e5199b0,64e1f91139fb65062ce2ed84d25596ef4d8d7551418b1444659954399e5199b0,False
WS:XLON:BP.L,7464dea929b757d5a8ea7796ab33e8c1eefaf9f70612fac8c7ad71d6eb24f4e5,7464dea929b757d5a8ea7796ab33e8c1eefaf9f70612fac8c7ad71d6eb24f4e5,False
WS:XLON:BPTB.L,c403c96dacdae7d0354a5a5554c1905495da9e4f688e74ee48217527566435d1,c403c96dacdae7d0354a5a5554c1905495da9e4f688e74ee48217527566435d1,False
WS:XLON:BRBY.L,f707ba5a075ef2369f0607bbcd25d474a74d31701b87e0ae645d7d2645d38480,f707ba5a075ef2369f0607bbcd25d474a74d31701b87e0ae645d7d2645d38480,False
WS:XLON:BT.L,ef31a66fe1a43a313db3e7d25ed5aa483e573e090b632fa36410e74f1869992b,ef31a66fe1a43a313db3e7d25ed5aa483e573e090b632fa36410e74f1869992b,False
WS:XLON:BTRW.L,5af491742ec9827ca8211a53a10086a9b88230de8b9c3b839aa1eefdb90a78ef,5af491742ec9827ca8211a53a10086a9b88230de8b9c3b839aa1eefdb90a78ef,False
WS:XLON:BWY.L,ffc9d5497f5538f34f6659c13c4f3759d0e5b4698a48c87f2f1faa92e13c7afa,ffc9d5497f5538f34f6659c13c4f3759d0e5b4698a48c87f2f1faa92e13c7afa,False
WS:XLON:CCC.L,513c39526baa797606fa2e6fdc2f267658314bda14e5b5fb0bf44c0cde8d0db0,513c39526baa797606fa2e6fdc2f267658314bda14e5b5fb0bf44c0cde8d0db0,False
WS:XLON:CCH.L,3c3b703946ccd0bef9e99b850997fa89f10b402003c2f47363e94cccaec910b8,3c3b703946ccd0bef9e99b850997fa89f10b402003c2f47363e94cccaec910b8,False
WS:XLON:CNA.L,78439a5f48bc14b279e78c324bfd220e314694968d7c35e34301c4b3c46a368d,78439a5f48bc14b279e78c324bfd220e314694968d7c35e34301c4b3c46a368d,False
WS:XLON:CPG.L,75c42ce1e6dea2cc38cf45c40f01afe7a3540a1b84e4a400afca7396b99a6130,75c42ce1e6dea2cc38cf45c40f01afe7a3540a1b84e4a400afca7396b99a6130,False
WS:XLON:CRDA.L,49b0e62512c600989747255021e8ecaac5c5ff2a2bd2f8a74e68991a20a5d205,49b0e62512c600989747255021e8ecaac5c5ff2a2bd2f8a74e68991a20a5d205,False
WS:XLON:CTEC.L,d7074a98f921a34fc31533f8e47966fb40b3ea1d138cced940e4d09ff6e3cb42,d7074a98f921a34fc31533f8e47966fb40b3ea1d138cced940e4d09ff6e3cb42,False
WS:XLON:CWK.L,f331c22784257c8427f16603e1c13ab2d435931751f91fa38594d46b007d7c35,f331c22784257c8427f16603e1c13ab2d435931751f91fa38594d46b007d7c35,False
WS:XLON:DCC.L,f646e718d18357c6c443800a7e59bf8308765406480b38d7547d4a93768d7d6c,f646e718d18357c6c443800a7e59bf8308765406480b38d7547d4a93768d7d6c,False
WS:XLON:DGE.L,645576ad5f2b44bf24dd58eaa4de6a3680dcb29f9627a4eede5c1537b230257e,645576ad5f2b44bf24dd58eaa4de6a3680dcb29f9627a4eede5c1537b230257e,False
WS:XLON:DLN.L,98ae628c0d8f7aaf600da1cae735192e8a8624e10b19a938c309ae28322b4a40,98ae628c0d8f7aaf600da1cae735192e8a8624e10b19a938c309ae28322b4a40,False
WS:XLON:DPLM.L,920104b3303bb40a9b4a37d155b70f0c75f8f692f8778f1c2eedfb3862f2dcc8,920104b3303bb40a9b4a37d155b70f0c75f8f692f8778f1c2eedfb3862f2dcc8,False
WS:XLON:DRX.L,4d70e17dbe4b74a80d6bdebbba4e11a46bfe74d0a299e866f15bebb22bc2cac8,4d70e17dbe4b74a80d6bdebbba4e11a46bfe74d0a299e866f15bebb22bc2cac8,False
WS:XLON:EMG.L,fae046f194ae959184fd813f4b9939c309fd1b3f0da6f89dcff6026bd08ee20a,fae046f194ae959184fd813f4b9939c309fd1b3f0da6f89dcff6026bd08ee20a,False
WS:XLON:ENT.L,acfb662e95531b0f115d7142c9ebef8f8087b8ab42ac5eef12833077de386aef,acfb662e95531b0f115d7142c9ebef8f8087b8ab42ac5eef12833077de386aef,False
WS:XLON:EXPN.L,579ba8bf5c67d61d6512cf1645584356d8f7f7f18e356e9fcb19db270e5e9acb,579ba8bf5c67d61d6512cf1645584356d8f7f7f18e356e9fcb19db270e5e9acb,False
WS:XLON:FRES.L,6151a86a41520826f3f4aaca75956b3283f757a37d6761cc3c3264895561394d,6151a86a41520826f3f4aaca75956b3283f757a37d6761cc3c3264895561394d,False
WS:XLON:GAW.L,1a89744e0cd55f389d9b4a6e38784275819f4920343474e4f15148cbf40d0ec1,1a89744e0cd55f389d9b4a6e38784275819f4920343474e4f15148cbf40d0ec1,False
WS:XLON:GLEN.L,da5fcd7200cc18bef360b52c2dd7125d89db7f9e58ad109c76d23a2b78ff44b9,da5fcd7200cc18bef360b52c2dd7125d89db7f9e58ad109c76d23a2b78ff44b9,False
WS:XLON:GSK.L,9da6b15b8e7512f0284fb049a4418f2a2cbdc1c9806937d51f3482c3bc49e67d,9da6b15b8e7512f0284fb049a4418f2a2cbdc1c9806937d51f3482c3bc49e67d,False
WS:XLON:HIK.L,9c925bbbad3192836d2a8fb51e813c705b44446af0c1dbba1480628d6d44589e,9c925bbbad3192836d2a8fb51e813c705b44446af0c1dbba1480628d6d44589e,False
WS:XLON:HLMA.L,a2eaf7f1773877d40c281971242fa58826f1cf081a41746a65de6ec2bce0d747,a2eaf7f1773877d40c281971242fa58826f1cf081a41746a65de6ec2bce0d747,False
WS:XLON:HLN.L,88d69ae6dee7f3218b670bd2f2f0b81272e8e5a322192e05c735d11c4b1dc3a3,88d69ae6dee7f3218b670bd2f2f0b81272e8e5a322192e05c735d11c4b1dc3a3,False
WS:XLON:HOCM.L,b40abb34869f1375958d63b452b0919ecd49f49a87b6c385f30245e77f9b5df3,b40abb34869f1375958d63b452b0919ecd49f49a87b6c385f30245e77f9b5df3,False
WS:XLON:HSBA.L,03d8efa3c6824bd2086bfa6b605ac9e840d4f8a5b9d6232f643b9d7e665f40b1,03d8efa3c6824bd2086bfa6b605ac9e840d4f8a5b9d6232f643b9d7e665f40b1,False
WS:XLON:HSX.L,a381064f4a85d677543164fcf85b2d824a38ac9ed642b2047718e6b84303095f,a381064f4a85d677543164fcf85b2d824a38ac9ed642b2047718e6b84303095f,False
WS:XLON:HWDN.L,db9a2aa0701ff910a758438f8d6b90bcd31ab6db1d63a83232e26c860bfb64dd,db9a2aa0701ff910a758438f8d6b90bcd31ab6db1d63a83232e26c860bfb64dd,False
WS:XLON:ICAG.L,aa6daf4e95035c88425d6fe017f8757925a3ca8124081e19e6b456548783c8de,aa6daf4e95035c88425d6fe017f8757925a3ca8124081e19e6b456548783c8de,False
WS:XLON:ICGIN.L,cfd3da5376c768b05dc8ee77e48b0f515a5b67cdd3ca603c31f504c827d5a091,cfd3da5376c768b05dc8ee77e48b0f515a5b67cdd3ca603c31f504c827d5a091,False
WS:XLON:IGG.L,5d713c677c2eba65d0e22f6fa773c07a775a33399b22956e858f7105e1e1695c,5d713c677c2eba65d0e22f6fa773c07a775a33399b22956e858f7105e1e1695c,False
WS:XLON:IHG.L,a8dbf105058d72918920bb6ec51ea45cd48a68d5734b1146cb8f314b2bb9229f,a8dbf105058d72918920bb6ec51ea45cd48a68d5734b1146cb8f314b2bb9229f,False
WS:XLON:III.L,6c34a24f994ec5024d7ffcbe63749644fca1c95bde41d3918a3de3c640bd2c7d,6c34a24f994ec5024d7ffcbe63749644fca1c95bde41d3918a3de3c640bd2c7d,False
WS:XLON:IMB.L,1791eb5893de6a92f4b6507c2da5a963527f050a5305a506c647e9d40095042c,1791eb5893de6a92f4b6507c2da5a963527f050a5305a506c647e9d40095042c,False
WS:XLON:IMI.L,2ec277d7317fdacf64c0570f9387c30878cd188e353ccf155ba442ad1e088407,2ec277d7317fdacf64c0570f9387c30878cd188e353ccf155ba442ad1e088407,False
WS:XLON:INCH.L,359829cabea0cc2d12a138db4dc452f3d27a6a27b15cf5db9faf52b5f630084a,359829cabea0cc2d12a138db4dc452f3d27a6a27b15cf5db9faf52b5f630084a,False
WS:XLON:INF.L,10befb32a9983e0f278d23b3bb5562c48bcede7dc8c1a86805b2a4cd3d3bbcf1,10befb32a9983e0f278d23b3bb5562c48bcede7dc8c1a86805b2a4cd3d3bbcf1,False
WS:XLON:INVP.L,c0c8248eb6fc10a3ff7f87a4635526bb2611e06593dafa5c384dbbde5f621278,c0c8248eb6fc10a3ff7f87a4635526bb2611e06593dafa5c384dbbde5f621278,False
WS:XLON:ITRK.L,51d43bb97f913b307fa357b5ae0684548d0282df5d3ecc2a62463a2aebeba94e,51d43bb97f913b307fa357b5ae0684548d0282df5d3ecc2a62463a2aebeba94e,False
WS:XLON:ITV.L,249a7bd4099abf3828843ca5dd8238e47ff37530a0d509490ee9b39f0317b924,249a7bd4099abf3828843ca5dd8238e47ff37530a0d509490ee9b39f0317b924,False
WS:XLON:JD.L,1dd6875a15763c93c547511dd5af498f1803611cfdcfe50da584cc75a1f198eb,1dd6875a15763c93c547511dd5af498f1803611cfdcfe50da584cc75a1f198eb,False
WS:XLON:JMAT.L,dc34f010bc28c8c3c24fdb7d4309071de5517dadbd4746995753f98942a70e9e,dc34f010bc28c8c3c24fdb7d4309071de5517dadbd4746995753f98942a70e9e,False
WS:XLON:KGF.L,21919a1c9ca28d1cbd63b2189984807a02c1dfb66901f71a69cf2f3f3662b970,21919a1c9ca28d1cbd63b2189984807a02c1dfb66901f71a69cf2f3f3662b970,False
WS:XLON:LAND.L,4f1cb8c7cf5fa593b4db84f20637aa5a3e2aa95bb420992d043bee30273b78df,4f1cb8c7cf5fa593b4db84f20637aa5a3e2aa95bb420992d043bee30273b78df,False
WS:XLON:LGEN.L,f081b607d1dc31ea6c13976a517acf29d6642a5217d2bf2eb5f66339184adb9d,f081b607d1dc31ea6c13976a517acf29d6642a5217d2bf2eb5f66339184adb9d,False
WS:XLON:LLOY.L,2bfee0a975ddb14de03bd777858fa76bdd162536c16dd1d74bad3e8395c562f8,2bfee0a975ddb14de03bd777858fa76bdd162536c16dd1d74bad3e8395c562f8,False
WS:XLON:LMPL.L,89fe830702a040493694a3393d65f16d15b5536e694b87363cd327644fbefba0,89fe830702a040493694a3393d65f16d15b5536e694b87363cd327644fbefba0,False
WS:XLON:LSEG.L,365c5ad951009ddaf3e1e9dcc2aa83e72bce3ef4cf558cb752ac7c00fe7d5107,365c5ad951009ddaf3e1e9dcc2aa83e72bce3ef4cf558cb752ac7c00fe7d5107,False
WS:XLON:MKS.L,3fe304731b07f83789ac9157f8878abcdf70ab04b61c19350f4ea6a52441017f,3fe304731b07f83789ac9157f8878abcdf70ab04b61c19350f4ea6a52441017f,False
WS:XLON:MNDI.L,854ad367f8e1e27152859f28da86ba5f0e8a2b0722cb41fa68790d120ab19a38,854ad367f8e1e27152859f28da86ba5f0e8a2b0722cb41fa68790d120ab19a38,False
WS:XLON:MNG.L,36b938d39884fcd069bbe75fef281e36ba73e7b6a7283c891135d1aed0fcf1a8,36b938d39884fcd069bbe75fef281e36ba73e7b6a7283c891135d1aed0fcf1a8,False
WS:XLON:MRON.L,4dad4c9e29e0fcb268f4c823fd88ba7641eeea59dddfe2eda1cdf51d93d5a353,4dad4c9e29e0fcb268f4c823fd88ba7641eeea59dddfe2eda1cdf51d93d5a353,False
WS:XLON:MTO.L,ea4ef5e4073b5c31b2d286170cce0e1550fcef9988fdc600e2015243e37d50e6,ea4ef5e4073b5c31b2d286170cce0e1550fcef9988fdc600e2015243e37d50e6,False
WS:XLON:NG.L,c2438ca033ce81999969860c1ac00b73ec3565df5b930b2e62ff40b861201b84,c2438ca033ce81999969860c1ac00b73ec3565df5b930b2e62ff40b861201b84,False
WS:XLON:NWG.L,155d5e5fc9af88bf707ccaf7377713dd71e43f8569dac0eade2d4ba8125c0db3,155d5e5fc9af88bf707ccaf7377713dd71e43f8569dac0eade2d4ba8125c0db3,False
WS:XLON:NXT.L,743fd4c2185811b19257c9469a693a063e46d62d76e80d86212995ac1709367a,743fd4c2185811b19257c9469a693a063e46d62d76e80d86212995ac1709367a,False
WS:XLON:PAFR.L,36492ec24993ff231c92a440bdddfd45ab064ae32cf9af40fb1a7ab4e53d2a82,36492ec24993ff231c92a440bdddfd45ab064ae32cf9af40fb1a7ab4e53d2a82,False
WS:XLON:PHP.L,b91eeb9c34dcab8e6df131e6c1226d7ae4895f8fac4725d0620e6f4b9dc7e2eb,b91eeb9c34dcab8e6df131e6c1226d7ae4895f8fac4725d0620e6f4b9dc7e2eb,False
WS:XLON:PLUSP.L,06ab3137d6f08c145e7c6d35aa65dbd72ce91e98c5b4a59067bf22cd1adb719c,06ab3137d6f08c145e7c6d35aa65dbd72ce91e98c5b4a59067bf22cd1adb719c,False
WS:XLON:PNN.L,c57dab8c673591e492774dfb4d79be649e95264100a6fa3c6068f53443bee44b,c57dab8c673591e492774dfb4d79be649e95264100a6fa3c6068f53443bee44b,False
WS:XLON:PRU.L,4c69e09839ed50251c1b1e4a08681861f68c7ca3e09f54b066182aa0e9a3e2fc,4c69e09839ed50251c1b1e4a08681861f68c7ca3e09f54b066182aa0e9a3e2fc,False
WS:XLON:PSN.L,d801067a5d033cbf2622594c2eb8fe2d32d8c7cb78a3159442efe03160ef3f91,d801067a5d033cbf2622594c2eb8fe2d32d8c7cb78a3159442efe03160ef3f91,False
WS:XLON:PSON.L,783dc7a7f1f8f43ab8f725318baff3f42a52b954200e3f1096ac7f0ac347eb56,783dc7a7f1f8f43ab8f725318baff3f42a52b954200e3f1096ac7f0ac347eb56,False
WS:XLON:QLT.L,01b837eaa3f8feb48d5e1511317c82d2d841d429ee2b2678aac70d571e60346e,01b837eaa3f8feb48d5e1511317c82d2d841d429ee2b2678aac70d571e60346e,False
WS:XLON:QQ.L,607b138ff683579e4d5c767fd6341ca7fdfafaca8a1b2e45ff0c26f84fdce83b,607b138ff683579e4d5c767fd6341ca7fdfafaca8a1b2e45ff0c26f84fdce83b,False
WS:XLON:REL.L,0d020325855389e4534e6c924c8286c788b1a72045ed21034b87bd69c774bc3f,0d020325855389e4534e6c924c8286c788b1a72045ed21034b87bd69c774bc3f,False
WS:XLON:RIO.L,c5e9597ad27a50a7112e1f27f65df5f322a4c9ef7661cc328dfd107fc1c933c1,c5e9597ad27a50a7112e1f27f65df5f322a4c9ef7661cc328dfd107fc1c933c1,False
WS:XLON:RKT.L,e5ec24b926d18c5cffef1e7e7b65f72b90e5d4c546d20c6e2a2a9261b066ecb6,e5ec24b926d18c5cffef1e7e7b65f72b90e5d4c546d20c6e2a2a9261b066ecb6,False
WS:XLON:RMV.L,e19c7e486abe04e42ecef7bc10150f898e9036435cdc7dad48d766e244250857,e19c7e486abe04e42ecef7bc10150f898e9036435cdc7dad48d766e244250857,False
WS:XLON:ROR.L,fccb701339e9b351950ba8b1cdabc4e6890c2ca4484a74271df4058a6b65e70a,fccb701339e9b351950ba8b1cdabc4e6890c2ca4484a74271df4058a6b65e70a,False
WS:XLON:RR.L,58133d79634341b643529b0fdcc15b09a1d9f1f7c94e6a8f926be438b8ad0b4e,58133d79634341b643529b0fdcc15b09a1d9f1f7c94e6a8f926be438b8ad0b4e,False
WS:XLON:RS1R.L,20ef1ef3ad4ae911cf68c1e3028bd6864edc8b2f4ba6f490f19eca229c78de2d,20ef1ef3ad4ae911cf68c1e3028bd6864edc8b2f4ba6f490f19eca229c78de2d,False
WS:XLON:RTO.L,16bba69fbb8b2c5b32830aa44b351747ac01bd6ec11157c4657ec3b06ee2d9cc,16bba69fbb8b2c5b32830aa44b351747ac01bd6ec11157c4657ec3b06ee2d9cc,False
WS:XLON:SBRY.L,da23536e3ce9c52cb2afe4e39c221779e3ac4f191479561fb793737a24cfb755,da23536e3ce9c52cb2afe4e39c221779e3ac4f191479561fb793737a24cfb755,False
