Candidate,Security_Key,Source_WS_ID,Primary_MIC,Primary_Ticker,Coverage_Feasibility,Reason,Sector_Value_Materialized
ICB,WSSEC:WS:XSHE:002304,WS:XSHE:002304,XSHE,002304,NOT_VERIFIED,EXACT_OFFICIAL_BULK_MEMBERSHIP_NOT_PROVEN_NO_ENTITLED_MAPPING_FILE_ACCESSED,NO
ICB,WSSEC:WS:XSHE:002311,WS:XSHE:002311,XSHE,002311,NOT_VERIFIED,EXACT_OFFICIAL_BULK_MEMBERSHIP_NOT_PROVEN_NO_ENTITLED_MAPPING_FILE_ACCESSED,NO
ICB,WSSEC:WS:XSHE:002352,WS:XSHE:002352,XSHE,002352,NOT_VERIFIED,EXACT_OFFICIAL_BULK_MEMBERSHIP_NOT_PROVEN_NO_ENTITLED_MAPPING_FILE_ACCESSED,NO
ICB,WSSEC:WS:XSHE:002353,WS:XSHE:002353,XSHE,002353,NOT_VERIFIED,EXACT_OFFICIAL_BULK_MEMBERSHIP_NOT_PROVEN_NO_ENTITLED_MAPPING_FILE_ACCESSED,NO
ICB,WSSEC:WS:XSHE:002371,WS:XSHE:002371,XSHE,002371,NOT_VERIFIED,EXACT_OFFICIAL_BULK_MEMBERSHIP_NOT_PROVEN_NO_ENTITLED_MAPPING_FILE_ACCESSED,NO
ICB,WSSEC:WS:XSHE:002384,WS:XSHE:002384,XSHE,002384,NOT_VERIFIED,EXACT_OFFICIAL_BULK_MEMBERSHIP_NOT_PROVEN_NO_ENTITLED_MAPPING_FILE_ACCESSED,NO
ICB,WSSEC:WS:XSHE:002415,WS:XSHE:002415,XSHE,002415,NOT_VERIFIED,EXACT_OFFICIAL_BULK_MEMBERSHIP_NOT_PROVEN_NO_ENTITLED_MAPPING_FILE_ACCESSED,NO
ICB,WSSEC:WS:XSHE:002422,WS:XSHE:002422,XSHE,002422,NOT_VERIFIED,EXACT_OFFICIAL_BULK_MEMBERSHIP_NOT_PROVEN_NO_ENTITLED_MAPPING_FILE_ACCESSED,NO
ICB,WSSEC:WS:XSHE:002460,WS:XSHE:002460,XSHE,002460,NOT_VERIFIED,EXACT_OFFICIAL_BULK_MEMBERSHIP_NOT_PROVEN_NO_ENTITLED_MAPPING_FILE_ACCESSED,NO
ICB,WSSEC:WS:XSHE:002463,WS:XSHE:002463,XSHE,002463,NOT_VERIFIED,EXACT_OFFICIAL_BULK_MEMBERSHIP_NOT_PROVEN_NO_ENTITLED_MAPPING_FILE_ACCESSED,NO
ICB,WSSEC:WS:XSHE:002466,WS:XSHE:002466,XSHE,002466,NOT_VERIFIED,EXACT_OFFICIAL_BULK_MEMBERSHIP_NOT_PROVEN_NO_ENTITLED_MAPPING_FILE_ACCESSED,NO
ICB,WSSEC:WS:XSHE:002475,WS:XSHE:002475,XSHE,002475,NOT_VERIFIED,EXACT_OFFICIAL_BULK_MEMBERSHIP_NOT_PROVEN_NO_ENTITLED_MAPPING_FILE_ACCESSED,NO
ICB,WSSEC:WS:XSHE:002493,WS:XSHE:002493,XSHE,002493,NOT_VERIFIED,EXACT_OFFICIAL_BULK_MEMBERSHIP_NOT_PROVEN_NO_ENTITLED_MAPPING_FILE_ACCESSED,NO
ICB,WSSEC:WS:XSHE:002532,WS:XSHE:002532,XSHE,002532,NOT_VERIFIED,EXACT_OFFICIAL_BULK_MEMBERSHIP_NOT_PROVEN_NO_ENTITLED_MAPPING_FILE_ACCESSED,NO
ICB,WSSEC:WS:XSHE:002558,WS:XSHE:002558,XSHE,002558,NOT_VERIFIED,EXACT_OFFICIAL_BULK_MEMBERSHIP_NOT_PROVEN_NO_ENTITLED_MAPPING_FILE_ACCESSED,NO
ICB,WSSEC:WS:XSHE:002594,WS:XSHE:002594,XSHE,002594,NOT_VERIFIED,EXACT_OFFICIAL_BULK_MEMBERSHIP_NOT_PROVEN_NO_ENTITLED_MAPPING_FILE_ACCESSED,NO
ICB,WSSEC:WS:XSHE:002600,WS:XSHE:002600,XSHE,002600,NOT_VERIFIED,EXACT_OFFICIAL_BULK_MEMBERSHIP_NOT_PROVEN_NO_ENTITLED_MAPPING_FILE_ACCESSED,NO
ICB,WSSEC:WS:XSHE:002602,WS:XSHE:002602,XSHE,002602,NOT_VERIFIED,EXACT_OFFICIAL_BULK_MEMBERSHIP_NOT_PROVEN_NO_ENTITLED_MAPPING_FILE_ACCESSED,NO
ICB,WSSEC:WS:XSHE:002625,WS:XSHE:002625,XSHE,002625,NOT_VERIFIED,EXACT_OFFICIAL_BULK_MEMBERSHIP_NOT_PROVEN_NO_ENTITLED_MAPPING_FILE_ACCESSED,NO
ICB,WSSEC:WS:XSHE:002648,WS:XSHE:002648,XSHE,002648,NOT_VERIFIED,EXACT_OFFICIAL_BULK_MEMBERSHIP_NOT_PROVEN_NO_ENTITLED_MAPPING_FILE_ACCESSED,NO
ICB,WSSEC:WS:XSHE:002709,WS:XSHE:002709,XSHE,002709,NOT_VERIFIED,EXACT_OFFICIAL_BULK_MEMBERSHIP_NOT_PROVEN_NO_ENTITLED_MAPPING_FILE_ACCESSED,NO
ICB,WSSEC:WS:XSHE:002714,WS:XSHE:002714,XSHE,002714,NOT_VERIFIED,EXACT_OFFICIAL_BULK_MEMBERSHIP_NOT_PROVEN_NO_ENTITLED_MAPPING_FILE_ACCESSED,NO
ICB,WSSEC:WS:XSHE:002736,WS:XSHE:002736,XSHE,002736,NOT_VERIFIED,EXACT_OFFICIAL_BULK_MEMBERSHIP_NOT_PROVEN_NO_ENTITLED_MAPPING_FILE_ACCESSED,NO
ICB,WSSEC:WS:XSHE:002837,WS:XSHE:002837,XSHE,002837,NOT_VERIFIED,EXACT_OFFICIAL_BULK_MEMBERSHIP_NOT_PROVEN_NO_ENTITLED_MAPPING_FILE_ACCESSED,NO
ICB,WSSEC:WS:XSHE:002916,WS:XSHE:002916,XSHE,002916,NOT_VERIFIED,EXACT_OFFICIAL_BULK_MEMBERSHIP_NOT_PROVEN_NO_ENTITLED_MAPPING_FILE_ACCESSED,NO
ICB,WSSEC:WS:XSHE:002920,WS:XSHE:002920,XSHE,002920,NOT_VERIFIED,EXACT_OFFICIAL_BULK_MEMBERSHIP_NOT_PROVEN_NO_ENTITLED_MAPPING_FILE_ACCESSED,NO
ICB,WSSEC:WS:XSHE:002938,WS:XSHE:002938,XSHE,002938,NOT_VERIFIED,EXACT_OFFICIAL_BULK_MEMBERSHIP_NOT_PROVEN_NO_ENTITLED_MAPPING_FILE_ACCESSED,NO
ICB,WSSEC:WS:XSHE:003816,WS:XSHE:003816,XSHE,003816,NOT_VERIFIED,EXACT_OFFICIAL_BULK_MEMBERSHIP_NOT_PROVEN_NO_ENTITLED_MAPPING_FILE_ACCESSED,NO
ICB,WSSEC:WS:XSHE:300014,WS:XSHE:300014,XSHE,300014,NOT_VERIFIED,EXACT_OFFICIAL_BULK_MEMBERSHIP_NOT_PROVEN_NO_ENTITLED_MAPPING_FILE_ACCESSED,NO
ICB,WSSEC:WS:XSHE:300015,WS:XSHE:300015,XSHE,300015,NOT_VERIFIED,EXACT_OFFICIAL_BULK_MEMBERSHIP_NOT_PROVEN_NO_ENTITLED_MAPPING_FILE_ACCESSED,NO
ICB,WSSEC:WS:XSHE:300033,WS:XSHE:300033,XSHE,300033,NOT_VERIFIED,EXACT_OFFICIAL_BULK_MEMBERSHIP_NOT_PROVEN_NO_ENTITLED_MAPPING_FILE_ACCESSED,NO
ICB,WSSEC:WS:XSHE:300059,WS:XSHE:300059,XSHE,300059,NOT_VERIFIED,EXACT_OFFICIAL_BULK_MEMBERSHIP_NOT_PROVEN_NO_ENTITLED_MAPPING_FILE_ACCESSED,NO
ICB,WSSEC:WS:XSHE:300122,WS:XSHE:300122,XSHE,300122,NOT_VERIFIED,EXACT_OFFICIAL_BULK_MEMBERSHIP_NOT_PROVEN_NO_ENTITLED_MAPPING_FILE_ACCESSED,NO
ICB,WSSEC:WS:XSHE:300124,WS:XSHE:300124,XSHE,300124,NOT_VERIFIED,EXACT_OFFICIAL_BULK_MEMBERSHIP_NOT_PROVEN_NO_ENTITLED_MAPPING_FILE_ACCESSED,NO
ICB,WSSEC:WS:XSHE:300251,WS:XSHE:300251,XSHE,300251,NOT_VERIFIED,EXACT_OFFICIAL_BULK_MEMBERSHIP_NOT_PROVEN_NO_ENTITLED_MAPPING_FILE_ACCESSED,NO
ICB,WSSEC:WS:XSHE:300274,WS:XSHE:300274,XSHE,300274,NOT_VERIFIED,EXACT_OFFICIAL_BULK_MEMBERSHIP_NOT_PROVEN_NO_ENTITLED_MAPPING_FILE_ACCESSED,NO
ICB,WSSEC:WS:XSHE:300308,WS:XSHE:300308,XSHE,300308,NOT_VERIFIED,EXACT_OFFICIAL_BULK_MEMBERSHIP_NOT_PROVEN_NO_ENTITLED_MAPPING_FILE_ACCESSED,NO
ICB,WSSEC:WS:XSHE:300316,WS:XSHE:300316,XSHE,300316,NOT_VERIFIED,EXACT_OFFICIAL_BULK_MEMBERSHIP_NOT_PROVEN_NO_ENTITLED_MAPPING_FILE_ACCESSED,NO
ICB,WSSEC:WS:XSHE:300394,WS:XSHE:300394,XSHE,300394,NOT_VERIFIED,EXACT_OFFICIAL_BULK_MEMBERSHIP_NOT_PROVEN_NO_ENTITLED_MAPPING_FILE_ACCESSED,NO
ICB,WSSEC:WS:XSHE:300408,WS:XSHE:300408,XSHE,300408,NOT_VERIFIED,EXACT_OFFICIAL_BULK_MEMBERSHIP_NOT_PROVEN_NO_ENTITLED_MAPPING_FILE_ACCESSED,NO
ICB,WSSEC:WS:XSHE:300413,WS:XSHE:300413,XSHE,300413,NOT_VERIFIED,EXACT_OFFICIAL_BULK_MEMBERSHIP_NOT_PROVEN_NO_ENTITLED_MAPPING_FILE_ACCESSED,NO
ICB,WSSEC:WS:XSHE:300418,WS:XSHE:300418,XSHE,300418,NOT_VERIFIED,EXACT_OFFICIAL_BULK_MEMBERSHIP_NOT_PROVEN_NO_ENTITLED_MAPPING_FILE_ACCESSED,NO
ICB,WSSEC:WS:XSHE:300433,WS:XSHE:300433,XSHE,300433,NOT_VERIFIED,EXACT_OFFICIAL_BULK_MEMBERSHIP_NOT_PROVEN_NO_ENTITLED_MAPPING_FILE_ACCESSED,NO
ICB,WSSEC:WS:XSHE:300442,WS:XSHE:300442,XSHE,300442,NOT_VERIFIED,EXACT_OFFICIAL_BULK_MEMBERSHIP_NOT_PROVEN_NO_ENTITLED_MAPPING_FILE_ACCESSED,NO
ICB,WSSEC:WS:XSHE:300450,WS:XSHE:300450,XSHE,300450,NOT_VERIFIED,EXACT_OFFICIAL_BULK_MEMBERSHIP_NOT_PROVEN_NO_ENTITLED_MAPPING_FILE_ACCESSED,NO
ICB,WSSEC:WS:XSHE:300476,WS:XSHE:300476,XSHE,300476,NOT_VERIFIED,EXACT_OFFICIAL_BULK_MEMBERSHIP_NOT_PROVEN_NO_ENTITLED_MAPPING_FILE_ACCESSED,NO
ICB,WSSEC:WS:XSHE:300498,WS:XSHE:300498,XSHE,300498,NOT_VERIFIED,EXACT_OFFICIAL_BULK_MEMBERSHIP_NOT_PROVEN_NO_ENTITLED_MAPPING_FILE_ACCESSED,NO
ICB,WSSEC:WS:XSHE:300502,WS:XSHE:300502,XSHE,300502,NOT_VERIFIED,EXACT_OFFICIAL_BULK_MEMBERSHIP_NOT_PROVEN_NO_ENTITLED_MAPPING_FILE_ACCESSED,NO
ICB,WSSEC:WS:XSHE:300628,WS:XSHE:300628,XSHE,300628,NOT_VERIFIED,EXACT_OFFICIAL_BULK_MEMBERSHIP_NOT_PROVEN_NO_ENTITLED_MAPPING_FILE_ACCESSED,NO
ICB,WSSEC:WS:XSHE:300661,WS:XSHE:300661,XSHE,300661,NOT_VERIFIED,EXACT_OFFICIAL_BULK_MEMBERSHIP_NOT_PROVEN_NO_ENTITLED_MAPPING_FILE_ACCESSED,NO
ICB,WSSEC:WS:XSHE:300750,WS:XSHE:300750,XSHE,300750,NOT_VERIFIED,EXACT_OFFICIAL_BULK_MEMBERSHIP_NOT_PROVEN_NO_ENTITLED_MAPPING_FILE_ACCESSED,NO
ICB,WSSEC:WS:XSHE:300760,WS:XSHE:300760,XSHE,300760,NOT_VERIFIED,EXACT_OFFICIAL_BULK_MEMBERSHIP_NOT_PROVEN_NO_ENTITLED_MAPPING_FILE_ACCESSED,NO
ICB,WSSEC:WS:XSHE:300803,WS:XSHE:300803,XSHE,300803,NOT_VERIFIED,EXACT_OFFICIAL_BULK_MEMBERSHIP_NOT_PROVEN_NO_ENTITLED_MAPPING_FILE_ACCESSED,NO
ICB,WSSEC:WS:XSHE:300832,WS:XSHE:300832,XSHE,300832,NOT_VERIFIED,EXACT_OFFICIAL_BULK_MEMBERSHIP_NOT_PROVEN_NO_ENTITLED_MAPPING_FILE_ACCESSED,NO
ICB,WSSEC:WS:XSHE:300866,WS:XSHE:300866,XSHE,300866,NOT_VERIFIED,EXACT_OFFICIAL_BULK_MEMBERSHIP_NOT_PROVEN_NO_ENTITLED_MAPPING_FILE_ACCESSED,NO
ICB,WSSEC:WS:XSHE:300896,WS:XSHE:300896,XSHE,300896,NOT_VERIFIED,EXACT_OFFICIAL_BULK_MEMBERSHIP_NOT_PROVEN_NO_ENTITLED_MAPPING_FILE_ACCESSED,NO
ICB,WSSEC:WS:XSHE:300999,WS:XSHE:300999,XSHE,300999,NOT_VERIFIED,EXACT_OFFICIAL_BULK_MEMBERSHIP_NOT_PROVEN_NO_ENTITLED_MAPPING_FILE_ACCESSED,NO
ICB,WSSEC:WS:XSHE:301165,WS:XSHE:301165,XSHE,301165,NOT_VERIFIED,EXACT_OFFICIAL_BULK_MEMBERSHIP_NOT_PROVEN_NO_ENTITLED_MAPPING_FILE_ACCESSED,NO
ICB,WSSEC:WS:XSHE:301236,WS:XSHE:301236,XSHE,301236,NOT_VERIFIED,EXACT_OFFICIAL_BULK_MEMBERSHIP_NOT_PROVEN_NO_ENTITLED_MAPPING_FILE_ACCESSED,NO
ICB,WSSEC:WS:XSHE:301269,WS:XSHE:301269,XSHE,301269,NOT_VERIFIED,EXACT_OFFICIAL_BULK_MEMBERSHIP_NOT_PROVEN_NO_ENTITLED_MAPPING_FILE_ACCESSED,NO
ICB,WSSEC:WS:XSHE:301308,WS:XSHE:301308,XSHE,301308,NOT_VERIFIED,EXACT_OFFICIAL_BULK_MEMBERSHIP_NOT_PROVEN_NO_ENTITLED_MAPPING_FILE_ACCESSED,NO
ICB,WSSEC:WS:XSHG:600000,WS:XSHG:600000,XSHG,600000,NOT_VERIFIED,EXACT_OFFICIAL_BULK_MEMBERSHIP_NOT_PROVEN_NO_ENTITLED_MAPPING_FILE_ACCESSED,NO
ICB,WSSEC:WS:XSHG:600009,WS:XSHG:600009,XSHG,600009,NOT_VERIFIED,EXACT_OFFICIAL_BULK_MEMBERSHIP_NOT_PROVEN_NO_ENTITLED_MAPPING_FILE_ACCESSED,NO
ICB,WSSEC:WS:XSHG:600010,WS:XSHG:600010,XSHG,600010,NOT_VERIFIED,EXACT_OFFICIAL_BULK_MEMBERSHIP_NOT_PROVEN_NO_ENTITLED_MAPPING_FILE_ACCESSED,NO
ICB,WSSEC:WS:XSHG:600011,WS:XSHG:600011,XSHG,600011,NOT_VERIFIED,EXACT_OFFICIAL_BULK_MEMBERSHIP_NOT_PROVEN_NO_ENTITLED_MAPPING_FILE_ACCESSED,NO
ICB,WSSEC:WS:XSHG:600015,WS:XSHG:600015,XSHG,600015,NOT_VERIFIED,EXACT_OFFICIAL_BULK_MEMBERSHIP_NOT_PROVEN_NO_ENTITLED_MAPPING_FILE_ACCESSED,NO
ICB,WSSEC:WS:XSHG:600016,WS:XSHG:600016,XSHG,600016,NOT_VERIFIED,EXACT_OFFICIAL_BULK_MEMBERSHIP_NOT_PROVEN_NO_ENTITLED_MAPPING_FILE_ACCESSED,NO
ICB,WSSEC:WS:XSHG:600018,WS:XSHG:600018,XSHG,600018,NOT_VERIFIED,EXACT_OFFICIAL_BULK_MEMBERSHIP_NOT_PROVEN_NO_ENTITLED_MAPPING_FILE_ACCESSED,NO
ICB,WSSEC:WS:XSHG:600019,WS:XSHG:600019,XSHG,600019,NOT_VERIFIED,EXACT_OFFICIAL_BULK_MEMBERSHIP_NOT_PROVEN_NO_ENTITLED_MAPPING_FILE_ACCESSED,NO
ICB,WSSEC:WS:XSHG:600023,WS:XSHG:600023,XSHG,600023,NOT_VERIFIED,EXACT_OFFICIAL_BULK_MEMBERSHIP_NOT_PROVEN_NO_ENTITLED_MAPPING_FILE_ACCESSED,NO
ICB,WSSEC:WS:XSHG:600025,WS:XSHG:600025,XSHG,600025,NOT_VERIFIED,EXACT_OFFICIAL_BULK_MEMBERSHIP_NOT_PROVEN_NO_ENTITLED_MAPPING_FILE_ACCESSED,NO
ICB,WSSEC:WS:XSHG:600026,WS:XSHG:600026,XSHG,600026,NOT_VERIFIED,EXACT_OFFICIAL_BULK_MEMBERSHIP_NOT_PROVEN_NO_ENTITLED_MAPPING_FILE_ACCESSED,NO
ICB,WSSEC:WS:XSHG:600027,WS:XSHG:600027,XSHG,600027,NOT_VERIFIED,EXACT_OFFICIAL_BULK_MEMBERSHIP_NOT_PROVEN_NO_ENTITLED_MAPPING_FILE_ACCESSED,NO
ICB,WSSEC:WS:XSHG:600028,WS:XSHG:600028,XSHG,600028,NOT_VERIFIED,EXACT_OFFICIAL_BULK_MEMBERSHIP_NOT_PROVEN_NO_ENTITLED_MAPPING_FILE_ACCESSED,NO
ICB,WSSEC:WS:XSHG:600029,WS:XSHG:600029,XSHG,600029,NOT_VERIFIED,EXACT_OFFICIAL_BULK_MEMBERSHIP_NOT_PROVEN_NO_ENTITLED_MAPPING_FILE_ACCESSED,NO
ICB,WSSEC:WS:XSHG:600030,WS:XSHG:600030,XSHG,600030,NOT_VERIFIED,EXACT_OFFICIAL_BULK_MEMBERSHIP_NOT_PROVEN_NO_ENTITLED_MAPPING_FILE_ACCESSED,NO
ICB,WSSEC:WS:XSHG:600031,WS:XSHG:600031,XSHG,600031,NOT_VERIFIED,EXACT_OFFICIAL_BULK_MEMBERSHIP_NOT_PROVEN_NO_ENTITLED_MAPPING_FILE_ACCESSED,NO
ICB,WSSEC:WS:XSHG:600036,WS:XSHG:600036,XSHG,600036,NOT_VERIFIED,EXACT_OFFICIAL_BULK_MEMBERSHIP_NOT_PROVEN_NO_ENTITLED_MAPPING_FILE_ACCESSED,NO
ICB,WSSEC:WS:XSHG:600039,WS:XSHG:600039,XSHG,600039,NOT_VERIFIED,EXACT_OFFICIAL_BULK_MEMBERSHIP_NOT_PROVEN_NO_ENTITLED_MAPPING_FILE_ACCESSED,NO
ICB,WSSEC:WS:XSHG:600048,WS:XSHG:600048,XSHG,600048,NOT_VERIFIED,EXACT_OFFICIAL_BULK_MEMBERSHIP_NOT_PROVEN_NO_ENTITLED_MAPPING_FILE_ACCESSED,NO
ICB,WSSEC:WS:XSHG:600050,WS:XSHG:600050,XSHG,600050,NOT_VERIFIED,EXACT_OFFICIAL_BULK_MEMBERSHIP_NOT_PROVEN_NO_ENTITLED_MAPPING_FILE_ACCESSED,NO
ICB,WSSEC:WS:XSHG:600061,WS:XSHG:600061,XSHG,600061,NOT_VERIFIED,EXACT_OFFICIAL_BULK_MEMBERSHIP_NOT_PROVEN_NO_ENTITLED_MAPPING_FILE_ACCESSED,NO
ICB,WSSEC:WS:XSHG:600066,WS:XSHG:600066,XSHG,600066,NOT_VERIFIED,EXACT_OFFICIAL_BULK_MEMBERSHIP_NOT_PROVEN_NO_ENTITLED_MAPPING_FILE_ACCESSED,NO
ICB,WSSEC:WS:XSHG:600085,WS:XSHG:600085,XSHG,600085,NOT_VERIFIED,EXACT_OFFICIAL_BULK_MEMBERSHIP_NOT_PROVEN_NO_ENTITLED_MAPPING_FILE_ACCESSED,NO
ICB,WSSEC:WS:XSHG:600089,WS:XSHG:600089,XSHG,600089,NOT_VERIFIED,EXACT_OFFICIAL_BULK_MEMBERSHIP_NOT_PROVEN_NO_ENTITLED_MAPPING_FILE_ACCESSED,NO
ICB,WSSEC:WS:XSHG:600104,WS:XSHG:600104,XSHG,600104,NOT_VERIFIED,EXACT_OFFICIAL_BULK_MEMBERSHIP_NOT_PROVEN_NO_ENTITLED_MAPPING_FILE_ACCESSED,NO
ICB,WSSEC:WS:XSHG:600111,WS:XSHG:600111,XSHG,600111,NOT_VERIFIED,EXACT_OFFICIAL_BULK_MEMBERSHIP_NOT_PROVEN_NO_ENTITLED_MAPPING_FILE_ACCESSED,NO
ICB,WSSEC:WS:XSHG:600115,WS:XSHG:600115,XSHG,600115,NOT_VERIFIED,EXACT_OFFICIAL_BULK_MEMBERSHIP_NOT_PROVEN_NO_ENTITLED_MAPPING_FILE_ACCESSED,NO
ICB,WSSEC:WS:XSHG:600118,WS:XSHG:600118,XSHG,600118,NOT_VERIFIED,EXACT_OFFICIAL_BULK_MEMBERSHIP_NOT_PROVEN_NO_ENTITLED_MAPPING_FILE_ACCESSED,NO
ICB,WSSEC:WS:XSHG:600150,WS:XSHG:600150,XSHG,600150,NOT_VERIFIED,EXACT_OFFICIAL_BULK_MEMBERSHIP_NOT_PROVEN_NO_ENTITLED_MAPPING_FILE_ACCESSED,NO
ICB,WSSEC:WS:XSHG:600160,WS:XSHG:600160,XSHG,600160,NOT_VERIFIED,EXACT_OFFICIAL_BULK_MEMBERSHIP_NOT_PROVEN_NO_ENTITLED_MAPPING_FILE_ACCESSED,NO
ICB,WSSEC:WS:XSHG:600176,WS:XSHG:600176,XSHG,600176,NOT_VERIFIED,EXACT_OFFICIAL_BULK_MEMBERSHIP_NOT_PROVEN_NO_ENTITLED_MAPPING_FILE_ACCESSED,NO
ICB,WSSEC:WS:XSHG:600183,WS:XSHG:600183,XSHG,600183,NOT_VERIFIED,EXACT_OFFICIAL_BULK_MEMBERSHIP_NOT_PROVEN_NO_ENTITLED_MAPPING_FILE_ACCESSED,NO
ICB,WSSEC:WS:XSHG:600188,WS:XSHG:600188,XSHG,600188,NOT_VERIFIED,EXACT_OFFICIAL_BULK_MEMBERSHIP_NOT_PROVEN_NO_ENTITLED_MAPPING_FILE_ACCESSED,NO
ICB,WSSEC:WS:XSHG:600196,WS:XSHG:600196,XSHG,600196,NOT_VERIFIED,EXACT_OFFICIAL_BULK_MEMBERSHIP_NOT_PROVEN_NO_ENTITLED_MAPPING_FILE_ACCESSED,NO
ICB,WSSEC:WS:XSHG:600219,WS:XSHG:600219,XSHG,600219,NOT_VERIFIED,EXACT_OFFICIAL_BULK_MEMBERSHIP_NOT_PROVEN_NO_ENTITLED_MAPPING_FILE_ACCESSED,NO
ICB,WSSEC:WS:XSHG:600221,WS:XSHG:600221,XSHG,600221,NOT_VERIFIED,EXACT_OFFICIAL_BULK_MEMBERSHIP_NOT_PROVEN_NO_ENTITLED_MAPPING_FILE_ACCESSED,NO
ICB,WSSEC:WS:XSHG:600233,WS:XSHG:600233,XSHG,600233,NOT_VERIFIED,EXACT_OFFICIAL_BULK_MEMBERSHIP_NOT_PROVEN_NO_ENTITLED_MAPPING_FILE_ACCESSED,NO
ICB,WSSEC:WS:XSHG:600276,WS:XSHG:600276,XSHG,600276,NOT_VERIFIED,EXACT_OFFICIAL_BULK_MEMBERSHIP_NOT_PROVEN_NO_ENTITLED_MAPPING_FILE_ACCESSED,NO
ICB,WSSEC:WS:XSHG:600309,WS:XSHG:600309,XSHG,600309,NOT_VERIFIED,EXACT_OFFICIAL_BULK_MEMBERSHIP_NOT_PROVEN_NO_ENTITLED_MAPPING_FILE_ACCESSED,NO
ICB,WSSEC:WS:XSHG:600346,WS:XSHG:600346,XSHG,600346,NOT_VERIFIED,EXACT_OFFICIAL_BULK_MEMBERSHIP_NOT_PROVEN_NO_ENTITLED_MAPPING_FILE_ACCESSED,NO
ICB,WSSEC:WS:XSHG:600362,WS:XSHG:600362,XSHG,600362,NOT_VERIFIED,EXACT_OFFICIAL_BULK_MEMBERSHIP_NOT_PROVEN_NO_ENTITLED_MAPPING_FILE_ACCESSED,NO
ICB,WSSEC:WS:XSHG:600372,WS:XSHG:600372,XSHG,600372,NOT_VERIFIED,EXACT_OFFICIAL_BULK_MEMBERSHIP_NOT_PROVEN_NO_ENTITLED_MAPPING_FILE_ACCESSED,NO
ICB,WSSEC:WS:XSHG:600406,WS:XSHG:600406,XSHG,600406,NOT_VERIFIED,EXACT_OFFICIAL_BULK_MEMBERSHIP_NOT_PROVEN_NO_ENTITLED_MAPPING_FILE_ACCESSED,NO
ICB,WSSEC:WS:XSHG:600415,WS:XSHG:600415,XSHG,600415,NOT_VERIFIED,EXACT_OFFICIAL_BULK_MEMBERSHIP_NOT_PROVEN_NO_ENTITLED_MAPPING_FILE_ACCESSED,NO
ICB,WSSEC:WS:XSHG:600426,WS:XSHG:600426,XSHG,600426,NOT_VERIFIED,EXACT_OFFICIAL_BULK_MEMBERSHIP_NOT_PROVEN_NO_ENTITLED_MAPPING_FILE_ACCESSED,NO
ICB,WSSEC:WS:XSHG:600436,WS:XSHG:600436,XSHG,600436,NOT_VERIFIED,EXACT_OFFICIAL_BULK_MEMBERSHIP_NOT_PROVEN_NO_ENTITLED_MAPPING_FILE_ACCESSED,NO
ICB,WSSEC:WS:XSHG:600438,WS:XSHG:600438,XSHG,600438,NOT_VERIFIED,EXACT_OFFICIAL_BULK_MEMBERSHIP_NOT_PROVEN_NO_ENTITLED_MAPPING_FILE_ACCESSED,NO
ICB,WSSEC:WS:XSHG:600460,WS:XSHG:600460,XSHG,600460,NOT_VERIFIED,EXACT_OFFICIAL_BULK_MEMBERSHIP_NOT_PROVEN_NO_ENTITLED_MAPPING_FILE_ACCESSED,NO
ICB,WSSEC:WS:XSHG:600482,WS:XSHG:600482,XSHG,600482,NOT_VERIFIED,EXACT_OFFICIAL_BULK_MEMBERSHIP_NOT_PROVEN_NO_ENTITLED_MAPPING_FILE_ACCESSED,NO
ICB,WSSEC:WS:XSHG:600489,WS:XSHG:600489,XSHG,600489,NOT_VERIFIED,EXACT_OFFICIAL_BULK_MEMBERSHIP_NOT_PROVEN_NO_ENTITLED_MAPPING_FILE_ACCESSED,NO
ICB,WSSEC:WS:XSHG:600515,WS:XSHG:600515,XSHG,600515,NOT_VERIFIED,EXACT_OFFICIAL_BULK_MEMBERSHIP_NOT_PROVEN_NO_ENTITLED_MAPPING_FILE_ACCESSED,NO
ICB,WSSEC:WS:XSHG:600519,WS:XSHG:600519,XSHG,600519,NOT_VERIFIED,EXACT_OFFICIAL_BULK_MEMBERSHIP_NOT_PROVEN_NO_ENTITLED_MAPPING_FILE_ACCESSED,NO
ICB,WSSEC:WS:XSHG:600522,WS:XSHG:600522,XSHG,600522,NOT_VERIFIED,EXACT_OFFICIAL_BULK_MEMBERSHIP_NOT_PROVEN_NO_ENTITLED_MAPPING_FILE_ACCESSED,NO
ICB,WSSEC:WS:XSHG:600547,WS:XSHG:600547,XSHG,600547,NOT_VERIFIED,EXACT_OFFICIAL_BULK_MEMBERSHIP_NOT_PROVEN_NO_ENTITLED_MAPPING_FILE_ACCESSED,NO
ICB,WSSEC:WS:XSHG:600549,WS:XSHG:600549,XSHG,600549,NOT_VERIFIED,EXACT_OFFICIAL_BULK_MEMBERSHIP_NOT_PROVEN_NO_ENTITLED_MAPPING_FILE_ACCESSED,NO
ICB,WSSEC:WS:XSHG:600570,WS:XSHG:600570,XSHG,600570,NOT_VERIFIED,EXACT_OFFICIAL_BULK_MEMBERSHIP_NOT_PROVEN_NO_ENTITLED_MAPPING_FILE_ACCESSED,NO
ICB,WSSEC:WS:XSHG:600584,WS:XSHG:600584,XSHG,600584,NOT_VERIFIED,EXACT_OFFICIAL_BULK_MEMBERSHIP_NOT_PROVEN_NO_ENTITLED_MAPPING_FILE_ACCESSED,NO
