WS_ID,Name,Country,Primary_Universe_Index,Primary_MIC,Primary_Ticker,Yahoo_Symbol,Cache_Status,Cache_Reason,Liquidity_Data_Status,Liquidity_Gate,Liquidity_Bucket,MedianTurnover20_EUR,MedianTurnover60_EUR,Scalable_Tradeability_Status,Scalable_Gate,Instrument_Decision_v0_14,Instrument_Type_Resolved_v0_14,Instrument_Resolution_Method_v0_14,Instrument_Resolution_Reason_v0_14,Strict_Eligibility_v0_14,Primary_Root_Cause_v0_23,Primary_Root_Cause_Detail_v0_23,Remediation_Class_v0_23,All_Blockers_v0_23
WS:XTSE:TVE,Tamarack Valley Energy Ltd.,Canada,CA_TSX,XTSE,TVE,TVE.TO,READY,,OK,FAIL_STRICT,LOW_LIQUIDITY_EXCEPTION_5_TO_15M,14420889.2834673,13245227.693543144,NOT_VERIFIED,PASS_OR_NOT_VERIFIED,NOT_VERIFIED,,,,FAIL,LIQUIDITY_FAIL_STRICT,LOW_LIQUIDITY_EXCEPTION_5_TO_15M,VALID_STRICT_LIQUIDITY_EXCLUSION,LIQUIDITY:FAIL_STRICT:LOW_LIQUIDITY_EXCEPTION_5_TO_15M;INSTRUMENT:NOT_VERIFIED:NO_REASON
WS:XTSE:USA,Americas Gold and Silver Corporation,Canada,CA_TSX,XTSE,USA,USA.TO,READY,,OK,FAIL_STRICT,LOW_LIQUIDITY_EXCEPTION_5_TO_15M,5195764.134914403,4924756.491377028,NOT_VERIFIED,PASS_OR_NOT_VERIFIED,NOT_VERIFIED,,,,FAIL,LIQUIDITY_FAIL_STRICT,LOW_LIQUIDITY_EXCEPTION_5_TO_15M,VALID_STRICT_LIQUIDITY_EXCLUSION,LIQUIDITY:FAIL_STRICT:LOW_LIQUIDITY_EXCEPTION_5_TO_15M;INSTRUMENT:NOT_VERIFIED:NO_REASON
WS:XTSE:VET,Vermilion Energy Inc.,Canada,CA_TSX,XTSE,VET,VET.TO,READY,,OK,FAIL_STRICT,LOW_LIQUIDITY_EXCEPTION_5_TO_15M,11873099.025117055,9576435.382724807,NOT_VERIFIED,PASS_OR_NOT_VERIFIED,NOT_VERIFIED,,,,FAIL,LIQUIDITY_FAIL_STRICT,LOW_LIQUIDITY_EXCEPTION_5_TO_15M,VALID_STRICT_LIQUIDITY_EXCLUSION,LIQUIDITY:FAIL_STRICT:LOW_LIQUIDITY_EXCEPTION_5_TO_15M;INSTRUMENT:NOT_VERIFIED:NO_REASON
WS:XTSE:VNP,5N Plus Inc.,Canada,CA_TSX,XTSE,VNP,VNP.TO,READY,,OK,FAIL_STRICT,LOW_LIQUIDITY_EXCEPTION_5_TO_15M,10226576.90040192,13609174.281933643,NOT_VERIFIED,PASS_OR_NOT_VERIFIED,NOT_VERIFIED,,,,FAIL,LIQUIDITY_FAIL_STRICT,LOW_LIQUIDITY_EXCEPTION_5_TO_15M,VALID_STRICT_LIQUIDITY_EXCLUSION,LIQUIDITY:FAIL_STRICT:LOW_LIQUIDITY_EXCEPTION_5_TO_15M;INSTRUMENT:NOT_VERIFIED:NO_REASON
WS:XTSE:WDO,Wesdome Gold Mines Ltd.,Canada,CA_TSX,XTSE,WDO,WDO.TO,READY,,OK,FAIL_STRICT,LOW_LIQUIDITY_EXCEPTION_5_TO_15M,11854066.833546381,12104886.132304119,NOT_VERIFIED,PASS_OR_NOT_VERIFIED,NOT_VERIFIED,,,,FAIL,LIQUIDITY_FAIL_STRICT,LOW_LIQUIDITY_EXCEPTION_5_TO_15M,VALID_STRICT_LIQUIDITY_EXCLUSION,LIQUIDITY:FAIL_STRICT:LOW_LIQUIDITY_EXCEPTION_5_TO_15M;INSTRUMENT:NOT_VERIFIED:NO_REASON
WS:XTSE:WFG,West Fraser Timber Co. Ltd.,Canada,CA_TSX,XTSE,WFG,WFG.TO,READY,,OK,FAIL_STRICT,LOW_LIQUIDITY_EXCEPTION_5_TO_15M,7887154.904032581,8073967.509924696,NOT_VERIFIED,PASS_OR_NOT_VERIFIED,NOT_VERIFIED,,,,FAIL,LIQUIDITY_FAIL_STRICT,LOW_LIQUIDITY_EXCEPTION_5_TO_15M,VALID_STRICT_LIQUIDITY_EXCLUSION,LIQUIDITY:FAIL_STRICT:LOW_LIQUIDITY_EXCEPTION_5_TO_15M;INSTRUMENT:NOT_VERIFIED:NO_REASON
WS:XTSE:WN,George Weston Limited,Canada,CA_TSX,XTSE,WN,WN.TO,READY,,OK,FAIL_STRICT,LOW_LIQUIDITY_EXCEPTION_5_TO_15M,13828670.3701699,16228084.723323997,NOT_VERIFIED,PASS_OR_NOT_VERIFIED,NOT_VERIFIED,,,,FAIL,LIQUIDITY_FAIL_STRICT,LOW_LIQUIDITY_EXCEPTION_5_TO_15M,VALID_STRICT_LIQUIDITY_EXCLUSION,LIQUIDITY:FAIL_STRICT:LOW_LIQUIDITY_EXCEPTION_5_TO_15M;INSTRUMENT:NOT_VERIFIED:NO_REASON
WS:XSHE:001280,"China National Uranium Co., Ltd.",China,CN_CSI300,XSHE,001280,001280.SZ,WARMUP,INSUFFICIENT_HISTORY,NOT_EVALUATED_NON_READY,NOT_VERIFIED,DATA_OR_FX_NOT_VERIFIED,,,NOT_VERIFIED,PASS_OR_NOT_VERIFIED,PASS,COMMON_STOCK,,,FAIL,CACHE_NOT_READY:WARMUP,INSUFFICIENT_HISTORY,DATA_HISTORY_REMEDIATION_CANDIDATE,CACHE:WARMUP:INSUFFICIENT_HISTORY;LIQUIDITY:NOT_VERIFIED:DATA_OR_FX_NOT_VERIFIED
WS:XSHE:001391,"Air China Cargo Co., Ltd.",China,CN_CSI300,XSHE,001391,001391.SZ,READY,,OK,FAIL_STRICT,LOW_LIQUIDITY_EXCEPTION_5_TO_15M,12192635.336950673,12686137.781215213,NOT_VERIFIED,PASS_OR_NOT_VERIFIED,PASS,COMMON_STOCK,,,FAIL,LIQUIDITY_FAIL_STRICT,LOW_LIQUIDITY_EXCEPTION_5_TO_15M,VALID_STRICT_LIQUIDITY_EXCLUSION,LIQUIDITY:FAIL_STRICT:LOW_LIQUIDITY_EXCEPTION_5_TO_15M
WS:XSHG:600803,"ENN Ecological Holdings Co., Ltd.",China,CN_CSI300,XSHG,600803,600803.SS,READY,,OK,FAIL_STRICT,LOW_LIQUIDITY_EXCEPTION_5_TO_15M,14661270.909863424,18767627.222989276,NOT_VERIFIED,PASS_OR_NOT_VERIFIED,PASS,COMMON_STOCK,,,FAIL,LIQUIDITY_FAIL_STRICT,LOW_LIQUIDITY_EXCEPTION_5_TO_15M,VALID_STRICT_LIQUIDITY_EXCLUSION,LIQUIDITY:FAIL_STRICT:LOW_LIQUIDITY_EXCEPTION_5_TO_15M
WS:XSHG:601059,"CINDA SECURITIES CO., LTD.",China,CN_CSI300,XSHG,601059,601059.SS,READY,,OK,FAIL_STRICT,LOW_LIQUIDITY_EXCEPTION_5_TO_15M,11864424.906208584,17111243.306665547,NOT_VERIFIED,PASS_OR_NOT_VERIFIED,PASS,COMMON_STOCK,,,FAIL,LIQUIDITY_FAIL_STRICT,LOW_LIQUIDITY_EXCEPTION_5_TO_15M,VALID_STRICT_LIQUIDITY_EXCLUSION,LIQUIDITY:FAIL_STRICT:LOW_LIQUIDITY_EXCEPTION_5_TO_15M
WS:XSHE:302132,AVIC CHENGDU AIRCRAFT COMPANY LIMITED,China,CN_CSI300,XSHE,302132,302132.SZ,READY,,USABLE_SESSIONS_BELOW_18_OF_20,NOT_VERIFIED,DATA_OR_FX_NOT_VERIFIED,,,NOT_VERIFIED,PASS_OR_NOT_VERIFIED,PASS,COMMON_STOCK,,,NOT_VERIFIED,LIQUIDITY_NOT_VERIFIED:NOT_VERIFIED,DATA_OR_FX_NOT_VERIFIED,DATA_OR_FX_VERIFICATION_CANDIDATE,LIQUIDITY:NOT_VERIFIED:DATA_OR_FX_NOT_VERIFIED
WS:XLON:ROR.L,ROTORK,GB,EU_STOXX600,XLON,ROR.L,ROR.L,QUARANTINE,SUSPICIOUS_RETURN_NEEDS_REPAIR,NOT_EVALUATED_NON_READY,NOT_VERIFIED,DATA_OR_FX_NOT_VERIFIED,,,NOT_VERIFIED,PASS_OR_NOT_VERIFIED,NOT_VERIFIED,,,,FAIL,CACHE_NOT_READY:QUARANTINE,SUSPICIOUS_RETURN_NEEDS_REPAIR,DATA_HISTORY_REMEDIATION_CANDIDATE,CACHE:QUARANTINE:SUSPICIOUS_RETURN_NEEDS_REPAIR;LIQUIDITY:NOT_VERIFIED:DATA_OR_FX_NOT_VERIFIED;INSTRUMENT:NOT_VERIFIED:NO_REASON
WS:XPAR:ABVX.PA,ABIVAX,FR,EU_STOXX600,XPAR,ABVX.PA,ABVX.PA,QUARANTINE,SUSPICIOUS_RETURN_NEEDS_REPAIR,NOT_EVALUATED_NON_READY,NOT_VERIFIED,DATA_OR_FX_NOT_VERIFIED,,,NOT_VERIFIED,PASS_OR_NOT_VERIFIED,NOT_VERIFIED,,,,FAIL,CACHE_NOT_READY:QUARANTINE,SUSPICIOUS_RETURN_NEEDS_REPAIR,DATA_HISTORY_REMEDIATION_CANDIDATE,CACHE:QUARANTINE:SUSPICIOUS_RETURN_NEEDS_REPAIR;LIQUIDITY:NOT_VERIFIED:DATA_OR_FX_NOT_VERIFIED;INSTRUMENT:NOT_VERIFIED:NO_REASON
WS:XAMS:CSG.AS,CSG A,NL,EU_STOXX600,XAMS,CSG.AS,CSG.AS,WARMUP,INSUFFICIENT_HISTORY,NOT_EVALUATED_NON_READY,NOT_VERIFIED,DATA_OR_FX_NOT_VERIFIED,,,NOT_VERIFIED,PASS_OR_NOT_VERIFIED,NOT_VERIFIED,,,,FAIL,CACHE_NOT_READY:WARMUP,INSUFFICIENT_HISTORY,DATA_HISTORY_REMEDIATION_CANDIDATE,CACHE:WARMUP:INSUFFICIENT_HISTORY;LIQUIDITY:NOT_VERIFIED:DATA_OR_FX_NOT_VERIFIED;INSTRUMENT:NOT_VERIFIED:NO_REASON
WS:XAMS:MICCT.AS,THE MAGNUM ICE CREAM COMPANY,NL,EU_STOXX600,XAMS,MICCT.AS,MICC.AS,WARMUP,INSUFFICIENT_HISTORY,NOT_EVALUATED_NON_READY,NOT_VERIFIED,DATA_OR_FX_NOT_VERIFIED,,,NOT_VERIFIED,PASS_OR_NOT_VERIFIED,NOT_VERIFIED,,,,FAIL,CACHE_NOT_READY:WARMUP,INSUFFICIENT_HISTORY,DATA_HISTORY_REMEDIATION_CANDIDATE,CACHE:WARMUP:INSUFFICIENT_HISTORY;LIQUIDITY:NOT_VERIFIED:DATA_OR_FX_NOT_VERIFIED;INSTRUMENT:NOT_VERIFIED:NO_REASON
WS:XETR:AMV0N.DE,AUMOVIO,DE,EU_STOXX600,XETR,AMV0n.DE,AMV0.DE,WARMUP,INSUFFICIENT_HISTORY,NOT_EVALUATED_NON_READY,NOT_VERIFIED,DATA_OR_FX_NOT_VERIFIED,,,NOT_VERIFIED,PASS_OR_NOT_VERIFIED,NOT_VERIFIED,,,,FAIL,CACHE_NOT_READY:WARMUP,INSUFFICIENT_HISTORY,DATA_HISTORY_REMEDIATION_CANDIDATE,CACHE:WARMUP:INSUFFICIENT_HISTORY;LIQUIDITY:NOT_VERIFIED:DATA_OR_FX_NOT_VERIFIED;INSTRUMENT:NOT_VERIFIED:NO_REASON
WS:XOSL:KMAR.OL,KONGSBERG MARITIME,NO,EU_STOXX600,XOSL,KMAR.OL,KMAR.OL,WARMUP,INSUFFICIENT_HISTORY,NOT_EVALUATED_NON_READY,NOT_VERIFIED,DATA_OR_FX_NOT_VERIFIED,,,NOT_VERIFIED,PASS_OR_NOT_VERIFIED,NOT_VERIFIED,,,,FAIL,CACHE_NOT_READY:WARMUP,INSUFFICIENT_HISTORY,DATA_HISTORY_REMEDIATION_CANDIDATE,CACHE:WARMUP:INSUFFICIENT_HISTORY;LIQUIDITY:NOT_VERIFIED:DATA_OR_FX_NOT_VERIFIED;INSTRUMENT:NOT_VERIFIED:NO_REASON
WS:XSTO:OCTVSDB.ST,OCTAVE INTELLIGENCE SDR,SE,EU_STOXX600,XSTO,OCTVsdb.ST,OCTV,WARMUP,INSUFFICIENT_HISTORY,NOT_EVALUATED_NON_READY,NOT_VERIFIED,DATA_OR_FX_NOT_VERIFIED,,,NOT_VERIFIED,PASS_OR_NOT_VERIFIED,NOT_VERIFIED,,,,FAIL,CACHE_NOT_READY:WARMUP,INSUFFICIENT_HISTORY,DATA_HISTORY_REMEDIATION_CANDIDATE,CACHE:WARMUP:INSUFFICIENT_HISTORY;LIQUIDITY:NOT_VERIFIED:DATA_OR_FX_NOT_VERIFIED;INSTRUMENT:NOT_VERIFIED:NO_REASON
WS:XSTO:VSURE.ST,VERISURE,SE,EU_STOXX600,XSTO,VSURE.ST,VSURE.ST,WARMUP,INSUFFICIENT_HISTORY,NOT_EVALUATED_NON_READY,NOT_VERIFIED,DATA_OR_FX_NOT_VERIFIED,,,NOT_VERIFIED,PASS_OR_NOT_VERIFIED,NOT_VERIFIED,,,,FAIL,CACHE_NOT_READY:WARMUP,INSUFFICIENT_HISTORY,DATA_HISTORY_REMEDIATION_CANDIDATE,CACHE:WARMUP:INSUFFICIENT_HISTORY;LIQUIDITY:NOT_VERIFIED:DATA_OR_FX_NOT_VERIFIED;INSTRUMENT:NOT_VERIFIED:NO_REASON
WS:XAMS:ALLFG.AS,ALLFUNDS GROUP,NL,EU_STOXX600,XAMS,ALLFG.AS,ALLFG.AS,READY,,OK,FAIL,FAIL_LT_5M,1530700.7836270332,1809731.2700195312,NOT_VERIFIED,PASS_OR_NOT_VERIFIED,NOT_VERIFIED,,,,FAIL,LIQUIDITY_FAIL,FAIL_LT_5M,VALID_STRICT_LIQUIDITY_EXCLUSION,LIQUIDITY:FAIL:FAIL_LT_5M;INSTRUMENT:NOT_VERIFIED:NO_REASON
WS:XAMS:VOPA.AS,VOPAK,NL,EU_STOXX600,XAMS,VOPA.AS,VPK.AS,READY,,OK,FAIL,FAIL_LT_5M,4299180.449756622,4369579.293050766,NOT_VERIFIED,PASS_OR_NOT_VERIFIED,NOT_VERIFIED,,,,FAIL,LIQUIDITY_FAIL,FAIL_LT_5M,VALID_STRICT_LIQUIDITY_EXCLUSION,LIQUIDITY:FAIL:FAIL_LT_5M;INSTRUMENT:NOT_VERIFIED:NO_REASON
WS:XBRU:KBCA.BR,KBC ANCORA,BE,EU_STOXX600,XBRU,KBCA.BR,KBCA.BR,READY,,OK,FAIL,FAIL_LT_5M,3753640.8865356445,4473083.520195007,NOT_VERIFIED,PASS_OR_NOT_VERIFIED,NOT_VERIFIED,,,,FAIL,LIQUIDITY_FAIL,FAIL_LT_5M,VALID_STRICT_LIQUIDITY_EXCLUSION,LIQUIDITY:FAIL:FAIL_LT_5M;INSTRUMENT:NOT_VERIFIED:NO_REASON
WS:XBRU:SOF.BR,SOFINA,BE,EU_STOXX600,XBRU,SOF.BR,SOF.BR,READY,,OK,FAIL,FAIL_LT_5M,3220812.779411316,3912924.5006713867,NOT_VERIFIED,PASS_OR_NOT_VERIFIED,NOT_VERIFIED,,,,FAIL,LIQUIDITY_FAIL,FAIL_LT_5M,VALID_STRICT_LIQUIDITY_EXCLUSION,LIQUIDITY:FAIL:FAIL_LT_5M;INSTRUMENT:NOT_VERIFIED:NO_REASON
WS:XBRU:TUB.BR,FINANCIERE DE TUBIZE,BE,EU_STOXX600,XBRU,TUB.BR,TUB.BR,READY,,OK,FAIL,FAIL_LT_5M,3212237.723007202,3509283.179840088,NOT_VERIFIED,PASS_OR_NOT_VERIFIED,NOT_VERIFIED,,,,FAIL,LIQUIDITY_FAIL,FAIL_LT_5M,VALID_STRICT_LIQUIDITY_EXCLUSION,LIQUIDITY:FAIL:FAIL_LT_5M;INSTRUMENT:NOT_VERIFIED:NO_REASON
WS:XCSE:ALKB.CO,ALK-ABELLO B,DK,EU_STOXX600,XCSE,ALKb.CO,ALK-B.CO,READY,,OK,FAIL,FAIL_LT_5M,4222414.504721977,4368260.401948765,NOT_VERIFIED,PASS_OR_NOT_VERIFIED,NOT_VERIFIED,,,,FAIL,LIQUIDITY_FAIL,FAIL_LT_5M,VALID_STRICT_LIQUIDITY_EXCLUSION,LIQUIDITY:FAIL:FAIL_LT_5M;INSTRUMENT:NOT_VERIFIED:NO_REASON
WS:XETR:FPE3_P.DE,FUCHS PREF,DE,EU_STOXX600,XETR,FPE3_p.DE,FPE3.DE,READY,,OK,FAIL,FAIL_LT_5M,2978547.2940998077,3025044.1304683685,NOT_VERIFIED,PASS_OR_NOT_VERIFIED,NOT_VERIFIED,,,,FAIL,LIQUIDITY_FAIL,FAIL_LT_5M,VALID_STRICT_LIQUIDITY_EXCLUSION,LIQUIDITY:FAIL:FAIL_LT_5M;INSTRUMENT:NOT_VERIFIED:NO_REASON
WS:XETR:TEGG.DE,TAG IMMOBILIEN AG,DE,EU_STOXX600,XETR,TEGG.DE,TEG.DE,READY,,OK,FAIL,FAIL_LT_5M,4150615.8273687363,5842131.792060375,NOT_VERIFIED,PASS_OR_NOT_VERIFIED,NOT_VERIFIED,,,,FAIL,LIQUIDITY_FAIL,FAIL_LT_5M,VALID_STRICT_LIQUIDITY_EXCLUSION,LIQUIDITY:FAIL:FAIL_LT_5M;INSTRUMENT:NOT_VERIFIED:NO_REASON
WS:XHEL:HIAB.HE,HIAB,FI,EU_STOXX600,XHEL,HIAB.HE,HIAB.HE,READY,,OK,FAIL,FAIL_LT_5M,3449612.8024044037,3576728.025592804,NOT_VERIFIED,PASS_OR_NOT_VERIFIED,NOT_VERIFIED,,,,FAIL,LIQUIDITY_FAIL,FAIL_LT_5M,VALID_STRICT_LIQUIDITY_EXCLUSION,LIQUIDITY:FAIL:FAIL_LT_5M;INSTRUMENT:NOT_VERIFIED:NO_REASON
WS:XHEL:KEMIRA.HE,KEMIRA,FI,EU_STOXX600,XHEL,KEMIRA.HE,KEMIRA.HE,READY,,OK,FAIL,FAIL_LT_5M,2089291.99883461,2588479.7591075897,NOT_VERIFIED,PASS_OR_NOT_VERIFIED,NOT_VERIFIED,,,,FAIL,LIQUIDITY_FAIL,FAIL_LT_5M,VALID_STRICT_LIQUIDITY_EXCLUSION,LIQUIDITY:FAIL:FAIL_LT_5M;INSTRUMENT:NOT_VERIFIED:NO_REASON
WS:XLON:BPTB.L,BRIDGEPOINT GROUP,GB,EU_STOXX600,XLON,BPTB.L,BPT.L,READY,,OK,FAIL,FAIL_LT_5M,3254001.6030859603,4019538.7133495687,NOT_VERIFIED,PASS_OR_NOT_VERIFIED,NOT_VERIFIED,,,,FAIL,LIQUIDITY_FAIL,FAIL_LT_5M,VALID_STRICT_LIQUIDITY_EXCLUSION,LIQUIDITY:FAIL:FAIL_LT_5M;INSTRUMENT:NOT_VERIFIED:NO_REASON
WS:XLON:CPG.L,COMPASS GRP,GB,EU_STOXX600,XLON,CPG.L,CPG.L,READY,,OK,FAIL,FAIL_LT_5M,510136.0967889342,591883.5428329809,NOT_VERIFIED,PASS_OR_NOT_VERIFIED,NOT_VERIFIED,,,,FAIL,LIQUIDITY_FAIL,FAIL_LT_5M,VALID_STRICT_LIQUIDITY_EXCLUSION,LIQUIDITY:FAIL:FAIL_LT_5M;INSTRUMENT:NOT_VERIFIED:NO_REASON
WS:XLON:IHG.L,INTERCONTINENTAL HOTELS GRP,GB,EU_STOXX600,XLON,IHG.L,IHG.L,READY,,OK,FAIL,FAIL_LT_5M,393922.5265346571,483693.30189516256,NOT_VERIFIED,PASS_OR_NOT_VERIFIED,NOT_VERIFIED,,,,FAIL,LIQUIDITY_FAIL,FAIL_LT_5M,VALID_STRICT_LIQUIDITY_EXCLUSION,LIQUIDITY:FAIL:FAIL_LT_5M;INSTRUMENT:NOT_VERIFIED:NO_REASON
WS:XLON:QLT.L,QUILTER,GB,EU_STOXX600,XLON,QLT.L,QLT.L,READY,,OK,FAIL,FAIL_LT_5M,4586588.962960498,5379240.355880458,NOT_VERIFIED,PASS_OR_NOT_VERIFIED,NOT_VERIFIED,,,,FAIL,LIQUIDITY_FAIL,FAIL_LT_5M,VALID_STRICT_LIQUIDITY_EXCLUSION,LIQUIDITY:FAIL:FAIL_LT_5M;INSTRUMENT:NOT_VERIFIED:NO_REASON
WS:XLON:TBCG.L,TBC BANK GROUP,GB,EU_STOXX600,XLON,TBCG.L,TBCG.L,READY,,OK,FAIL,FAIL_LT_5M,3638640.581078644,3693695.3928137636,NOT_VERIFIED,PASS_OR_NOT_VERIFIED,NOT_VERIFIED,,,,FAIL,LIQUIDITY_FAIL,FAIL_LT_5M,VALID_STRICT_LIQUIDITY_EXCLUSION,LIQUIDITY:FAIL:FAIL_LT_5M;INSTRUMENT:NOT_VERIFIED:NO_REASON
WS:XLON:TCAPI.L,TP ICAP,GB,EU_STOXX600,XLON,TCAPI.L,TCAP.L,READY,,OK,FAIL,FAIL_LT_5M,4629611.267643645,6075862.074061077,NOT_VERIFIED,PASS_OR_NOT_VERIFIED,NOT_VERIFIED,,,,FAIL,LIQUIDITY_FAIL,FAIL_LT_5M,VALID_STRICT_LIQUIDITY_EXCLUSION,LIQUIDITY:FAIL:FAIL_LT_5M;INSTRUMENT:NOT_VERIFIED:NO_REASON
WS:XMAD:VIS.MC,VISCOFAN,ES,EU_STOXX600,XMAD,VIS.MC,VIS.MC,READY,,OK,FAIL,FAIL_LT_5M,3378643.694568634,5002601.31404686,NOT_VERIFIED,PASS_OR_NOT_VERIFIED,NOT_VERIFIED,,,,FAIL,LIQUIDITY_FAIL,FAIL_LT_5M,VALID_STRICT_LIQUIDITY_EXCLUSION,LIQUIDITY:FAIL:FAIL_LT_5M;INSTRUMENT:NOT_VERIFIED:NO_REASON
WS:XMIL:ITPG.MI,INTERPUMP GRP,IT,EU_STOXX600,XMIL,ITPG.MI,IP.MI,READY,,OK,FAIL,FAIL_LT_5M,4790083.892040253,4893953.640981674,NOT_VERIFIED,PASS_OR_NOT_VERIFIED,NOT_VERIFIED,,,,FAIL,LIQUIDITY_FAIL,FAIL_LT_5M,VALID_STRICT_LIQUIDITY_EXCLUSION,LIQUIDITY:FAIL:FAIL_LT_5M;INSTRUMENT:NOT_VERIFIED:NO_REASON
WS:XOSL:BAKKA.OL,BAKKAFROST,NO,EU_STOXX600,XOSL,BAKKA.OL,BAKKA.OL,READY,,OK,FAIL,FAIL_LT_5M,2358336.4920840925,2547920.472636178,NOT_VERIFIED,PASS_OR_NOT_VERIFIED,NOT_VERIFIED,,,,FAIL,LIQUIDITY_FAIL,FAIL_LT_5M,VALID_STRICT_LIQUIDITY_EXCLUSION,LIQUIDITY:FAIL:FAIL_LT_5M;INSTRUMENT:NOT_VERIFIED:NO_REASON
WS:XOSL:GJFG.OL,GJENSIDIGE FORSIKRING,NO,EU_STOXX600,XOSL,GJFG.OL,GJF.OL,READY,,OK,FAIL,FAIL_LT_5M,4630428.533095244,5498316.2292690985,NOT_VERIFIED,PASS_OR_NOT_VERIFIED,NOT_VERIFIED,,,,FAIL,LIQUIDITY_FAIL,FAIL_LT_5M,VALID_STRICT_LIQUIDITY_EXCLUSION,LIQUIDITY:FAIL:FAIL_LT_5M;INSTRUMENT:NOT_VERIFIED:NO_REASON
WS:XOSL:SB1NO.OL,SPAREBANK 1 SOR-NORGE ASA,NO,EU_STOXX600,XOSL,SB1NO.OL,SB1NO.OL,READY,,OK,FAIL,FAIL_LT_5M,2309065.5062952824,2438507.9897802905,NOT_VERIFIED,PASS_OR_NOT_VERIFIED,NOT_VERIFIED,,,,FAIL,LIQUIDITY_FAIL,FAIL_LT_5M,VALID_STRICT_LIQUIDITY_EXCLUSION,LIQUIDITY:FAIL:FAIL_LT_5M;INSTRUMENT:NOT_VERIFIED:NO_REASON
WS:XOSL:SBNOR.OL,SPAREBANKEN NORGE,NO,EU_STOXX600,XOSL,SBNOR.OL,SBNOR.OL,READY,,OK,FAIL,FAIL_LT_5M,1864641.0445293975,1727410.5173404845,NOT_VERIFIED,PASS_OR_NOT_VERIFIED,NOT_VERIFIED,,,,FAIL,LIQUIDITY_FAIL,FAIL_LT_5M,VALID_STRICT_LIQUIDITY_EXCLUSION,LIQUIDITY:FAIL:FAIL_LT_5M;INSTRUMENT:NOT_VERIFIED:NO_REASON
WS:XOSL:TGS.OL,TGS ASA,NO,EU_STOXX600,XOSL,TGS.OL,TGS.OL,READY,,OK,FAIL,FAIL_LT_5M,4045174.4159865733,5044190.375610497,NOT_VERIFIED,PASS_OR_NOT_VERIFIED,NOT_VERIFIED,,,,FAIL,LIQUIDITY_FAIL,FAIL_LT_5M,VALID_STRICT_LIQUIDITY_EXCLUSION,LIQUIDITY:FAIL:FAIL_LT_5M;INSTRUMENT:NOT_VERIFIED:NO_REASON
WS:XOSL:TOM.OL,TOMRA SYSTEMS,NO,EU_STOXX600,XOSL,TOM.OL,TOM.OL,READY,,OK,FAIL,FAIL_LT_5M,3500486.532536716,4102013.877642151,NOT_VERIFIED,PASS_OR_NOT_VERIFIED,NOT_VERIFIED,,,,FAIL,LIQUIDITY_FAIL,FAIL_LT_5M,VALID_STRICT_LIQUIDITY_EXCLUSION,LIQUIDITY:FAIL:FAIL_LT_5M;INSTRUMENT:NOT_VERIFIED:NO_REASON
WS:XPAR:RUBF.PA,RUBIS,FR,EU_STOXX600,XPAR,RUBF.PA,RUI.PA,READY,,OK,FAIL,FAIL_LT_5M,3663132.7596092224,4179004.1093711853,NOT_VERIFIED,PASS_OR_NOT_VERIFIED,NOT_VERIFIED,,,,FAIL,LIQUIDITY_FAIL,FAIL_LT_5M,VALID_STRICT_LIQUIDITY_EXCLUSION,LIQUIDITY:FAIL:FAIL_LT_5M;INSTRUMENT:NOT_VERIFIED:NO_REASON
WS:XSTO:HOLMB.ST,HOLMEN B,SE,EU_STOXX600,XSTO,HOLMb.ST,HOLM-B.ST,READY,,OK,FAIL,FAIL_LT_5M,4036940.206315698,4449596.348602472,NOT_VERIFIED,PASS_OR_NOT_VERIFIED,NOT_VERIFIED,,,,FAIL,LIQUIDITY_FAIL,FAIL_LT_5M,VALID_STRICT_LIQUIDITY_EXCLUSION,LIQUIDITY:FAIL:FAIL_LT_5M;INSTRUMENT:NOT_VERIFIED:NO_REASON
WS:XSTO:LAGRB.ST,LAGERCRANTZ GROUP 'B',SE,EU_STOXX600,XSTO,LAGRb.ST,LAGR-B.ST,READY,,OK,FAIL,FAIL_LT_5M,3554062.4273735313,3676184.0497769816,NOT_VERIFIED,PASS_OR_NOT_VERIFIED,NOT_VERIFIED,,,,FAIL,LIQUIDITY_FAIL,FAIL_LT_5M,VALID_STRICT_LIQUIDITY_EXCLUSION,LIQUIDITY:FAIL:FAIL_LT_5M;INSTRUMENT:NOT_VERIFIED:NO_REASON
WS:XSTO:LOOMIS.ST,LOOMIS,SE,EU_STOXX600,XSTO,LOOMIS.ST,LOOMIS.ST,READY,,OK,FAIL,FAIL_LT_5M,2888195.1920572594,2865829.3531880975,NOT_VERIFIED,PASS_OR_NOT_VERIFIED,NOT_VERIFIED,,,,FAIL,LIQUIDITY_FAIL,FAIL_LT_5M,VALID_STRICT_LIQUIDITY_EXCLUSION,LIQUIDITY:FAIL:FAIL_LT_5M;INSTRUMENT:NOT_VERIFIED:NO_REASON
WS:XSTO:LUNDB.ST,LUNDBERGFORETAGEN B,SE,EU_STOXX600,XSTO,LUNDb.ST,LUND-B.ST,READY,,OK,FAIL,FAIL_LT_5M,4225820.250407897,4251189.210466383,NOT_VERIFIED,PASS_OR_NOT_VERIFIED,NOT_VERIFIED,,,,FAIL,LIQUIDITY_FAIL,FAIL_LT_5M,VALID_STRICT_LIQUIDITY_EXCLUSION,LIQUIDITY:FAIL:FAIL_LT_5M;INSTRUMENT:NOT_VERIFIED:NO_REASON
