WS_ID,Name,ISIN,Country,Primary_Ticker,Primary_Exchange,Primary_MIC,Primary_Currency,Primary_Universe_Index,Index_Tags,ws_id,yahoo_symbol,mapping_status,status,reason_code,unique_bars,valid_bars,repaired_rows,suspicious_returns,zero_volume_share,first_bar_date,last_bar_date,last_fetch_utc,batch_id,last_error
WS:XCSE:MAERSKB.CO,A.P.MOLLER-MAERSK B,,DK,MAERSKb.CO,NASDAQ Copenhagen,XCSE,DKK,EU_STOXX600,EU_STOXX600,WS:XCSE:MAERSKB.CO,MAERSKB.CO,DERIVED_RULE_NORMALIZED,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,0,0,,,,2026-08-23T20:30:51+00:00,YF-20260823T203050125348-c09a2a83,NO_DATA_IN_BATCH
WS:XCSE:NOVOB.CO,NOVO NORDISK B,,DK,NOVOb.CO,NASDAQ Copenhagen,XCSE,DKK,EU_STOXX600,EU_STOXX600,WS:XCSE:NOVOB.CO,NOVOB.CO,DERIVED_RULE_NORMALIZED,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,0,0,,,,2026-08-23T20:30:51+00:00,YF-20260823T203050125348-c09a2a83,NO_DATA_IN_BATCH
WS:XCSE:NSISB.CO,NOVONESIS,,DK,NSISb.CO,NASDAQ Copenhagen,XCSE,DKK,EU_STOXX600,EU_STOXX600,WS:XCSE:NSISB.CO,NSISB.CO,DERIVED_RULE_NORMALIZED,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,0,0,,,,2026-08-23T20:30:51+00:00,YF-20260823T203050125348-c09a2a83,NO_DATA_IN_BATCH
WS:XCSE:ROCKB.CO,ROCKWOOL B,,DK,ROCKb.CO,NASDAQ Copenhagen,XCSE,DKK,EU_STOXX600,EU_STOXX600,WS:XCSE:ROCKB.CO,ROCKB.CO,DERIVED_RULE_NORMALIZED,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,0,0,,,,2026-08-23T20:30:51+00:00,YF-20260823T203050125348-c09a2a83,NO_DATA_IN_BATCH
WS:XCSE:ZELA.CO,ZEALAND PHARMA,,DK,ZELA.CO,NASDAQ Copenhagen,XCSE,DKK,EU_STOXX600,EU_STOXX600,WS:XCSE:ZELA.CO,ZELA.CO,DERIVED_RULE_NORMALIZED,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,0,0,,,,2026-08-23T20:30:51+00:00,YF-20260823T203050125348-c09a2a83,NO_DATA_IN_BATCH
WS:XDUB:AIBG.I,AIB GROUP,,IE,AIBG.I,Euronext Dublin,XDUB,EUR,EU_STOXX600,EU_STOXX600,WS:XDUB:AIBG.I,AIBG.IR,DERIVED_RULE_NORMALIZED,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,0,0,,,,2026-08-23T20:30:51+00:00,YF-20260823T203050125348-c09a2a83,NO_DATA_IN_BATCH
WS:XDUB:KSP.I,KINGSPAN GRP,,IE,KSP.I,Euronext Dublin,XDUB,EUR,EU_STOXX600,EU_STOXX600,WS:XDUB:KSP.I,KSP.IR,DERIVED_RULE_NORMALIZED,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,0,0,,,,2026-08-23T20:30:51+00:00,YF-20260823T203050125348-c09a2a83,NO_DATA_IN_BATCH
WS:XDUB:KYGA.I,KERRY GRP,,IE,KYGa.I,Euronext Dublin,XDUB,EUR,EU_STOXX600,EU_STOXX600,WS:XDUB:KYGA.I,KYGA.IR,DERIVED_RULE_NORMALIZED,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,0,0,,,,2026-08-23T20:30:51+00:00,YF-20260823T203050125348-c09a2a83,NO_DATA_IN_BATCH
WS:XETR:ADSGN.DE,ADIDAS,,DE,ADSGn.DE,XETRA,XETR,EUR,EU_STOXX600,EU_STOXX600,WS:XETR:ADSGN.DE,ADSGN.DE,DERIVED_RULE_NORMALIZED,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,0,0,,,,2026-08-23T20:30:51+00:00,YF-20260823T203050125348-c09a2a83,NO_DATA_IN_BATCH
WS:XETR:AG1G.DE,AUTO1 GROUP,,DE,AG1G.DE,XETRA,XETR,EUR,EU_STOXX600,EU_STOXX600,WS:XETR:AG1G.DE,AG1G.DE,DERIVED_RULE_NORMALIZED,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,0,0,,,,2026-08-23T20:30:51+00:00,YF-20260823T203050125348-c09a2a83,NO_DATA_IN_BATCH
WS:XETR:AIXGN.DE,AIXTRON,,DE,AIXGn.DE,XETRA,XETR,EUR,EU_STOXX600,EU_STOXX600,WS:XETR:AIXGN.DE,AIXGN.DE,DERIVED_RULE_NORMALIZED,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,0,0,,,,2026-08-23T20:30:51+00:00,YF-20260823T203050125348-c09a2a83,NO_DATA_IN_BATCH
WS:XETR:ALVG.DE,ALLIANZ,,DE,ALVG.DE,XETRA,XETR,EUR,EU_STOXX600,EU_STOXX600,WS:XETR:ALVG.DE,ALVG.DE,DERIVED_RULE_NORMALIZED,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,0,0,,,,2026-08-23T20:30:51+00:00,YF-20260823T203050125348-c09a2a83,NO_DATA_IN_BATCH
