WS_ID,Yahoo_Symbol,Yahoo_Mapping_Status,Primary_Ticker,Primary_MIC,Primary_Currency
WS:XETR:HAGG.DE,HAGG.DE,DERIVED_RULE_NORMALIZED,HAGG.DE,XETR,EUR
WS:XETR:HEIG.DE,HEIG.DE,DERIVED_RULE_NORMALIZED,HEIG.DE,XETR,EUR
WS:XETR:HNKG_P.DE,HNKG_P.DE,DERIVED_RULE_NORMALIZED,HNKG_p.DE,XETR,EUR
WS:XETR:HNRGN.DE,HNRGN.DE,DERIVED_RULE_NORMALIZED,HNRGn.DE,XETR,EUR
WS:XETR:HOTG.DE,HOTG.DE,DERIVED_RULE_NORMALIZED,HOTG.DE,XETR,EUR
WS:XETR:IFXGN.DE,IFXGN.DE,DERIVED_RULE_NORMALIZED,IFXGn.DE,XETR,EUR
WS:XETR:KBX.DE,KBX.DE,DERIVED_RULE_NORMALIZED,KBX.DE,XETR,EUR
WS:XETR:KGX.DE,KGX.DE,DERIVED_RULE_NORMALIZED,KGX.DE,XETR,EUR
WS:XETR:LEGN.DE,LEGN.DE,DERIVED_RULE_NORMALIZED,LEGn.DE,XETR,EUR
WS:XETR:LHAG.DE,LHAG.DE,DERIVED_RULE_NORMALIZED,LHAG.DE,XETR,EUR
WS:XETR:MBGN.DE,MBGN.DE,DERIVED_RULE_NORMALIZED,MBGn.DE,XETR,EUR
WS:XETR:MRCG.DE,MRK.DE,PROJECT_OVERRIDE,MRCG.DE,XETR,EUR
WS:XETR:MTXGN.DE,MTXGN.DE,DERIVED_RULE_NORMALIZED,MTXGn.DE,XETR,EUR
WS:XETR:MUVGN.DE,MUVGN.DE,DERIVED_RULE_NORMALIZED,MUVGn.DE,XETR,EUR
WS:XETR:NAFG.DE,NAFG.DE,DERIVED_RULE_NORMALIZED,NAFG.DE,XETR,EUR
WS:XETR:NDXG.DE,NDXG.DE,DERIVED_RULE_NORMALIZED,NDXG.DE,XETR,EUR
WS:XETR:NEKG.DE,NEKG.DE,DERIVED_RULE_NORMALIZED,NEKG.DE,XETR,EUR
WS:XETR:P911_P.DE,P911.DE,PROJECT_OVERRIDE,P911_p.DE,XETR,EUR
WS:XETR:PSHG_P.DE,PSHG_P.DE,DERIVED_RULE_NORMALIZED,PSHG_p.DE,XETR,EUR
WS:XETR:PUMG.DE,PUMG.DE,DERIVED_RULE_NORMALIZED,PUMG.DE,XETR,EUR
WS:XETR:QIA.DE,QIA.DE,DERIVED_RULE_NORMALIZED,QIA.DE,XETR,EUR
WS:XETR:R3NK.DE,R3NK.DE,DERIVED_RULE_NORMALIZED,R3NK.DE,XETR,EUR
WS:XETR:RAAG.DE,RAAG.DE,DERIVED_RULE_NORMALIZED,RAAG.DE,XETR,EUR
WS:XETR:RHMG.DE,RHMG.DE,DERIVED_RULE_NORMALIZED,RHMG.DE,XETR,EUR
WS:XETR:RWEG.DE,RWEG.DE,DERIVED_RULE_NORMALIZED,RWEG.DE,XETR,EUR
WS:XETR:SAPG.DE,SAPG.DE,DERIVED_RULE_NORMALIZED,SAPG.DE,XETR,EUR
WS:XETR:SATG_P.DE,SATG_P.DE,DERIVED_RULE_NORMALIZED,SATG_p.DE,XETR,EUR
WS:XETR:SDFGN.DE,SDFGN.DE,DERIVED_RULE_NORMALIZED,SDFGn.DE,XETR,EUR
WS:XETR:SHLG.DE,SHLG.DE,DERIVED_RULE_NORMALIZED,SHLG.DE,XETR,EUR
WS:XETR:SIEGN.DE,SIEGN.DE,DERIVED_RULE_NORMALIZED,SIEGn.DE,XETR,EUR
WS:XETR:SY1G.DE,SY1G.DE,DERIVED_RULE_NORMALIZED,SY1G.DE,XETR,EUR
WS:XETR:TEGG.DE,TEGG.DE,DERIVED_RULE_NORMALIZED,TEGG.DE,XETR,EUR
WS:XETR:TKAG.DE,TKAG.DE,DERIVED_RULE_NORMALIZED,TKAG.DE,XETR,EUR
WS:XETR:TLXGN.DE,TLXGN.DE,DERIVED_RULE_NORMALIZED,TLXGn.DE,XETR,EUR
WS:XETR:TUI1N.DE,TUI1N.DE,DERIVED_RULE_NORMALIZED,TUI1n.DE,XETR,EUR
WS:XETR:VNAN.DE,VNAN.DE,DERIVED_RULE_NORMALIZED,VNAn.DE,XETR,EUR
WS:XETR:VOWG_P.DE,VOWG_P.DE,DERIVED_RULE_NORMALIZED,VOWG_p.DE,XETR,EUR
WS:XETR:ZALG.DE,ZALG.DE,DERIVED_RULE_NORMALIZED,ZALG.DE,XETR,EUR
WS:XHEL:ELISA.HE,ELISA.HE,DERIVED_RULE_NORMALIZED,ELISA.HE,XHEL,EUR
WS:XHEL:FORTUM.HE,FORTUM.HE,DERIVED_RULE_NORMALIZED,FORTUM.HE,XHEL,EUR
