Security_Key,Source_WS_ID,Price_Cache_Status,Reason_Code,Unique_Bars,Valid_Bars,Strict_Invalid_Bars,Suspicious_Returns,Repaired_Rows,Zero_Volume_Share,First_Bar_Date,Last_Bar_Date,Currency_Binding,Provider_Symbol,Source
WSSEC:WS:XNAS:EXLS,WS:XNAS:EXLS,READY,,500,500,0,0,0,0.0,2024-09-23,2026-09-21,USD,EXLS,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522
WSSEC:WS:XNAS:EXPD,WS:XNAS:EXPD,READY,,508,508,0,0,0,0.0,2024-09-16,2026-09-24,USD,EXPD,YFINANCE_FREE_REFRESH_V0_45
WSSEC:WS:XNAS:EXPE,WS:XNAS:EXPE,READY,,508,508,0,0,0,0.0,2024-09-16,2026-09-24,USD,EXPE,YFINANCE_FREE_REFRESH_V0_45
WSSEC:WS:XNAS:EXPO,WS:XNAS:EXPO,READY,,500,500,0,0,0,0.0,2024-09-23,2026-09-21,USD,EXPO,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522
WSSEC:WS:XNAS:FANG,WS:XNAS:FANG,READY,,508,508,0,0,0,0.0,2024-09-16,2026-09-24,USD,FANG,YFINANCE_FREE_REFRESH_V0_45
WSSEC:WS:XNAS:FAST,WS:XNAS:FAST,READY,,508,508,0,0,0,0.0,2024-09-16,2026-09-24,USD,FAST,YFINANCE_FREE_REFRESH_V0_45
WSSEC:WS:XNAS:FCFS,WS:XNAS:FCFS,READY,,500,500,0,0,0,0.0,2024-09-23,2026-09-21,USD,FCFS,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522
WSSEC:WS:XNAS:FFIN,WS:XNAS:FFIN,READY,,500,500,0,0,0,0.0,2024-09-23,2026-09-21,USD,FFIN,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522
WSSEC:WS:XNAS:FFIV,WS:XNAS:FFIV,READY,,508,508,0,0,0,0.0,2024-09-16,2026-09-24,USD,FFIV,YFINANCE_FREE_REFRESH_V0_45
WSSEC:WS:XNAS:FISV,WS:XNAS:FISV,READY,,507,507,0,0,0,0.0,2024-09-16,2026-09-24,USD,FISV,YFINANCE_FREE_REFRESH_V0_45
WSSEC:WS:XNAS:FIVE,WS:XNAS:FIVE,READY,,500,500,0,0,0,0.0,2024-09-23,2026-09-21,USD,FIVE,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522
WSSEC:WS:XNAS:FSLR,WS:XNAS:FSLR,READY,,508,508,0,0,0,0.0,2024-09-16,2026-09-24,USD,FSLR,YFINANCE_FREE_REFRESH_V0_45
WSSEC:WS:XNAS:FTNT,WS:XNAS:FTNT,READY,,508,508,0,0,0,0.0,2024-09-16,2026-09-24,USD,FTNT,YFINANCE_FREE_REFRESH_V0_45
WSSEC:WS:XNAS:GEHC,WS:XNAS:GEHC,READY,,508,508,0,0,0,0.0,2024-09-16,2026-09-24,USD,GEHC,YFINANCE_FREE_REFRESH_V0_45
WSSEC:WS:XNAS:GILD,WS:XNAS:GILD,READY,,508,508,0,0,0,0.0,2024-09-16,2026-09-24,USD,GILD,YFINANCE_FREE_REFRESH_V0_45
WSSEC:WS:XNAS:GNTX,WS:XNAS:GNTX,READY,,500,500,0,0,0,0.0,2024-09-23,2026-09-21,USD,GNTX,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522
WSSEC:WS:XNAS:HALO,WS:XNAS:HALO,READY,,500,500,0,0,0,0.0,2024-09-23,2026-09-21,USD,HALO,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522
WSSEC:WS:XNAS:HAS,WS:XNAS:HAS,READY,,508,508,0,0,0,0.0,2024-09-16,2026-09-24,USD,HAS,YFINANCE_FREE_REFRESH_V0_45
WSSEC:WS:XNAS:HLNE,WS:XNAS:HLNE,READY,,500,500,0,0,0,0.0,2024-09-23,2026-09-21,USD,HLNE,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522
WSSEC:WS:XNAS:HOOD,WS:XNAS:HOOD,READY,,508,508,0,0,0,0.0,2024-09-16,2026-09-24,USD,HOOD,YFINANCE_FREE_REFRESH_V0_45
WSSEC:WS:XNAS:HQY,WS:XNAS:HQY,READY,,500,500,0,0,0,0.0,2024-09-23,2026-09-21,USD,HQY,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522
WSSEC:WS:XNAS:HSIC,WS:XNAS:HSIC,READY,,508,508,0,0,0,0.0,2024-09-16,2026-09-24,USD,HSIC,YFINANCE_FREE_REFRESH_V0_45
WSSEC:WS:XNAS:HWC,WS:XNAS:HWC,READY,,500,500,0,0,0,0.0,2024-09-23,2026-09-21,USD,HWC,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522
WSSEC:WS:XNAS:IBKR,WS:XNAS:IBKR,READY,,508,508,0,0,0,0.0,2024-09-16,2026-09-24,USD,IBKR,YFINANCE_FREE_REFRESH_V0_45
WSSEC:WS:XNAS:IBOC,WS:XNAS:IBOC,READY,,500,500,0,0,0,0.0,2024-09-23,2026-09-21,USD,IBOC,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522
WSSEC:WS:XNAS:IDCC,WS:XNAS:IDCC,READY,,500,500,0,0,0,0.0,2024-09-23,2026-09-21,USD,IDCC,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522
WSSEC:WS:XNAS:IDXX,WS:XNAS:IDXX,READY,,508,508,0,0,0,0.0,2024-09-16,2026-09-24,USD,IDXX,YFINANCE_FREE_REFRESH_V0_45
WSSEC:WS:XNAS:IESC,WS:XNAS:IESC,READY,,500,500,0,0,0,0.0,2024-09-23,2026-09-21,USD,IESC,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522
WSSEC:WS:XNAS:ILMN,WS:XNAS:ILMN,READY,,500,500,0,0,0,0.0,2024-09-23,2026-09-21,USD,ILMN,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522
WSSEC:WS:XNAS:INCY,WS:XNAS:INCY,READY,,508,508,0,0,0,0.0,2024-09-16,2026-09-24,USD,INCY,YFINANCE_FREE_REFRESH_V0_45
WSSEC:WS:XNAS:INTC,WS:XNAS:INTC,READY,,508,508,0,0,0,0.0,2024-09-16,2026-09-24,USD,INTC,YFINANCE_FREE_REFRESH_V0_45
WSSEC:WS:XNAS:INTU,WS:XNAS:INTU,READY,,508,508,0,0,0,0.0,2024-09-16,2026-09-24,USD,INTU,YFINANCE_FREE_REFRESH_V0_45
WSSEC:WS:XNAS:IPGP,WS:XNAS:IPGP,READY,,500,500,0,0,0,0.0,2024-09-23,2026-09-21,USD,IPGP,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522
WSSEC:WS:XNAS:ISRG,WS:XNAS:ISRG,READY,,508,508,0,0,0,0.0,2024-09-16,2026-09-24,USD,ISRG,YFINANCE_FREE_REFRESH_V0_45
WSSEC:WS:XNAS:JAZZ,WS:XNAS:JAZZ,READY,,500,500,0,0,0,0.0,2024-09-23,2026-09-21,USD,JAZZ,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522
WSSEC:WS:XNAS:JBHT,WS:XNAS:JBHT,READY,,508,508,0,0,0,0.0,2024-09-16,2026-09-24,USD,JBHT,YFINANCE_FREE_REFRESH_V0_45
WSSEC:WS:XNAS:JKHY,WS:XNAS:JKHY,READY,,508,508,0,0,0,0.0,2024-09-16,2026-09-24,USD,JKHY,YFINANCE_FREE_REFRESH_V0_45
WSSEC:WS:XNAS:KHC,WS:XNAS:KHC,READY,,508,508,0,0,0,0.0,2024-09-16,2026-09-24,USD,KHC,YFINANCE_FREE_REFRESH_V0_45
WSSEC:WS:XNAS:KLAC,WS:XNAS:KLAC,READY,,508,508,0,0,0,0.0,2024-09-16,2026-09-24,USD,KLAC,YFINANCE_FREE_REFRESH_V0_45
WSSEC:WS:XNAS:KRYS,WS:XNAS:KRYS,READY,,500,500,0,0,0,0.0,2024-09-23,2026-09-21,USD,KRYS,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522
WSSEC:WS:XNAS:KTOS,WS:XNAS:KTOS,READY,,500,500,0,0,0,0.0,2024-09-23,2026-09-21,USD,KTOS,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522
WSSEC:WS:XNAS:LECO,WS:XNAS:LECO,READY,,500,500,0,0,0,0.0,2024-09-23,2026-09-21,USD,LECO,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522
WSSEC:WS:XNAS:LFUS,WS:XNAS:LFUS,READY,,500,500,0,0,0,0.0,2024-09-23,2026-09-21,USD,LFUS,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522
WSSEC:WS:XNAS:LITE,WS:XNAS:LITE,READY,,508,508,0,0,0,0.0,2024-09-16,2026-09-24,USD,LITE,YFINANCE_FREE_REFRESH_V0_45
WSSEC:WS:XNAS:LIVN,WS:XNAS:LIVN,READY,,500,500,0,0,0,0.0,2024-09-23,2026-09-21,USD,LIVN,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522
WSSEC:WS:XNAS:LNT,WS:XNAS:LNT,READY,,508,508,0,0,0,0.0,2024-09-16,2026-09-24,USD,LNT,YFINANCE_FREE_REFRESH_V0_45
WSSEC:WS:XNAS:LNTH,WS:XNAS:LNTH,READY,,500,500,0,0,0,0.0,2024-09-23,2026-09-21,USD,LNTH,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522
WSSEC:WS:XNAS:LOPE,WS:XNAS:LOPE,READY,,500,500,0,0,0,0.0,2024-09-23,2026-09-21,USD,LOPE,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522
WSSEC:WS:XNAS:LSCC,WS:XNAS:LSCC,READY,,500,500,0,0,0,0.0,2024-09-23,2026-09-21,USD,LSCC,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522
WSSEC:WS:XNAS:LSTR,WS:XNAS:LSTR,READY,,500,500,0,0,0,0.0,2024-09-23,2026-09-21,USD,LSTR,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522
WSSEC:WS:XNAS:LULU,WS:XNAS:LULU,READY,,508,508,0,0,0,0.0,2024-09-16,2026-09-24,USD,LULU,YFINANCE_FREE_REFRESH_V0_45
WSSEC:WS:XNAS:MANH,WS:XNAS:MANH,READY,,500,500,0,0,0,0.0,2024-09-23,2026-09-21,USD,MANH,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522
WSSEC:WS:XNAS:MAR,WS:XNAS:MAR,READY,,508,508,0,0,0,0.0,2024-09-16,2026-09-24,USD,MAR,YFINANCE_FREE_REFRESH_V0_45
WSSEC:WS:XNAS:MAT,WS:XNAS:MAT,READY,,500,500,0,0,0,0.0,2024-09-23,2026-09-21,USD,MAT,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522
WSSEC:WS:XNAS:MCHP,WS:XNAS:MCHP,READY,,508,508,0,0,0,0.0,2024-09-16,2026-09-24,USD,MCHP,YFINANCE_FREE_REFRESH_V0_45
WSSEC:WS:XNAS:MDLZ,WS:XNAS:MDLZ,READY,,508,508,0,0,0,0.0,2024-09-16,2026-09-24,USD,MDLZ,YFINANCE_FREE_REFRESH_V0_45
WSSEC:WS:XNAS:MEDP,WS:XNAS:MEDP,READY,VALIDATED_522_RECONCILIATION,500,500,0,1,0,0.0,2024-09-23,2026-09-21,USD,MEDP,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522
WSSEC:WS:XNAS:META,WS:XNAS:META,READY,,508,508,0,0,0,0.0,2024-09-16,2026-09-24,USD,META,YFINANCE_FREE_REFRESH_V0_45
WSSEC:WS:XNAS:MIDD,WS:XNAS:MIDD,READY,,500,500,0,0,0,0.0,2024-09-23,2026-09-21,USD,MIDD,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522
WSSEC:WS:XNAS:MKSI,WS:XNAS:MKSI,READY,,500,500,0,0,0,0.0,2024-09-23,2026-09-21,USD,MKSI,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522
WSSEC:WS:XNAS:MORN,WS:XNAS:MORN,READY,,500,500,0,0,0,0.0,2024-09-23,2026-09-21,USD,MORN,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522
WSSEC:WS:XNAS:MPWR,WS:XNAS:MPWR,READY,,508,508,0,0,0,0.0,2024-09-16,2026-09-24,USD,MPWR,YFINANCE_FREE_REFRESH_V0_45
WSSEC:WS:XNAS:MRNA,WS:XNAS:MRNA,QUARANTINE,SUSPICIOUS_RETURN_NEEDS_REPAIR,508,508,0,1,0,0.0,2024-09-16,2026-09-24,USD,MRNA,YFINANCE_FREE_REFRESH_V0_45
WSSEC:WS:XNAS:MRVL,WS:XNAS:MRVL,READY,,508,508,0,0,0,0.0,2024-09-16,2026-09-24,USD,MRVL,YFINANCE_FREE_REFRESH_V0_45
WSSEC:WS:XNAS:MSFT,WS:XNAS:MSFT,READY,,508,508,0,0,0,0.0,2024-09-16,2026-09-24,USD,MSFT,YFINANCE_FREE_REFRESH_V0_45
WSSEC:WS:XNAS:MTSI,WS:XNAS:MTSI,READY,,500,500,0,0,0,0.0,2024-09-23,2026-09-21,USD,MTSI,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522
WSSEC:WS:XNAS:MU,WS:XNAS:MU,READY,,508,508,0,0,0,0.0,2024-09-16,2026-09-24,USD,MU,YFINANCE_FREE_REFRESH_V0_45
WSSEC:WS:XNAS:MZTI,WS:XNAS:MZTI,READY,,500,500,0,0,0,0.0,2024-09-23,2026-09-21,USD,MZTI,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522
WSSEC:WS:XNAS:NBIX,WS:XNAS:NBIX,READY,,500,500,0,0,0,0.0,2024-09-23,2026-09-21,USD,NBIX,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522
WSSEC:WS:XNAS:NDAQ,WS:XNAS:NDAQ,READY,,508,508,0,0,0,0.0,2024-09-16,2026-09-24,USD,NDAQ,YFINANCE_FREE_REFRESH_V0_45
WSSEC:WS:XNAS:NDSN,WS:XNAS:NDSN,READY,,508,508,0,0,0,0.0,2024-09-16,2026-09-24,USD,NDSN,YFINANCE_FREE_REFRESH_V0_45
WSSEC:WS:XNAS:NFLX,WS:XNAS:NFLX,READY,,508,508,0,0,0,0.0,2024-09-16,2026-09-24,USD,NFLX,YFINANCE_FREE_REFRESH_V0_45
WSSEC:WS:XNAS:NOVT,WS:XNAS:NOVT,READY,,500,500,0,0,0,0.0,2024-09-23,2026-09-21,USD,NOVT,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522
WSSEC:WS:XNAS:NTNX,WS:XNAS:NTNX,READY,,500,500,0,0,0,0.0,2024-09-23,2026-09-21,USD,NTNX,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522
WSSEC:WS:XNAS:NTRS,WS:XNAS:NTRS,READY,,508,508,0,0,0,0.0,2024-09-16,2026-09-24,USD,NTRS,YFINANCE_FREE_REFRESH_V0_45
WSSEC:WS:XNAS:NVDA,WS:XNAS:NVDA,READY,,508,508,0,0,0,0.0,2024-09-16,2026-09-24,USD,NVDA,YFINANCE_FREE_REFRESH_V0_45
WSSEC:WS:XNAS:NWE,WS:XNAS:NWE,READY,,500,500,0,0,0,0.0,2024-09-23,2026-09-21,USD,NWE,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522
WSSEC:WS:XNAS:NXST,WS:XNAS:NXST,READY,,500,500,0,0,0,0.0,2024-09-23,2026-09-21,USD,NXST,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522
WSSEC:WS:XNAS:NXT,WS:XNAS:NXT,READY,,500,500,0,0,0,0.0,2024-09-23,2026-09-21,USD,NXT,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522
WSSEC:WS:XNAS:ODFL,WS:XNAS:ODFL,READY,,508,508,0,0,0,0.0,2024-09-16,2026-09-24,USD,ODFL,YFINANCE_FREE_REFRESH_V0_45
WSSEC:WS:XNAS:OKTA,WS:XNAS:OKTA,READY,,500,500,0,0,0,0.0,2024-09-23,2026-09-21,USD,OKTA,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522
WSSEC:WS:XNAS:OLED,WS:XNAS:OLED,READY,,500,500,0,0,0,0.0,2024-09-23,2026-09-21,USD,OLED,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522
WSSEC:WS:XNAS:OLLI,WS:XNAS:OLLI,READY,,500,500,0,0,0,0.0,2024-09-23,2026-09-21,USD,OLLI,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522
WSSEC:WS:XNAS:ON,WS:XNAS:ON,READY,,508,508,0,0,0,0.0,2024-09-16,2026-09-24,USD,ON,YFINANCE_FREE_REFRESH_V0_45
WSSEC:WS:XNAS:ONB,WS:XNAS:ONB,READY,,500,500,0,0,0,0.0,2024-09-23,2026-09-21,USD,ONB,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522
WSSEC:WS:XNAS:OPCH,WS:XNAS:OPCH,READY,,500,500,0,0,0,0.0,2024-09-23,2026-09-21,USD,OPCH,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522
WSSEC:WS:XNAS:ORLY,WS:XNAS:ORLY,READY,,508,508,0,0,0,0.0,2024-09-16,2026-09-24,USD,ORLY,YFINANCE_FREE_REFRESH_V0_45
WSSEC:WS:XNAS:OZK,WS:XNAS:OZK,READY,,500,500,0,0,0,0.0,2024-09-23,2026-09-21,USD,OZK,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522
WSSEC:WS:XNAS:PANW,WS:XNAS:PANW,READY,,508,508,0,0,0,0.0,2024-09-16,2026-09-24,USD,PANW,YFINANCE_FREE_REFRESH_V0_45
WSSEC:WS:XNAS:PAYX,WS:XNAS:PAYX,READY,,508,508,0,0,0,0.0,2024-09-16,2026-09-24,USD,PAYX,YFINANCE_FREE_REFRESH_V0_45
WSSEC:WS:XNAS:PCAR,WS:XNAS:PCAR,READY,,508,508,0,0,0,0.0,2024-09-16,2026-09-24,USD,PCAR,YFINANCE_FREE_REFRESH_V0_45
WSSEC:WS:XNAS:PCTY,WS:XNAS:PCTY,READY,,500,500,0,0,0,0.0,2024-09-23,2026-09-21,USD,PCTY,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522
WSSEC:WS:XNAS:PEGA,WS:XNAS:PEGA,READY,,500,500,0,0,0,0.0,2024-09-23,2026-09-21,USD,PEGA,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522
WSSEC:WS:XNAS:PPC,WS:XNAS:PPC,READY,,500,500,0,0,0,0.0,2024-09-23,2026-09-21,USD,PPC,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522
WSSEC:WS:XNAS:PTC,WS:XNAS:PTC,READY,,508,508,0,0,0,0.0,2024-09-16,2026-09-24,USD,PTC,YFINANCE_FREE_REFRESH_V0_45
WSSEC:WS:XNAS:PYPL,WS:XNAS:PYPL,READY,,508,508,0,0,0,0.0,2024-09-16,2026-09-24,USD,PYPL,YFINANCE_FREE_REFRESH_V0_45
WSSEC:WS:XNAS:QCOM,WS:XNAS:QCOM,READY,,508,508,0,0,0,0.0,2024-09-16,2026-09-24,USD,QCOM,YFINANCE_FREE_REFRESH_V0_45
WSSEC:WS:XNAS:QLYS,WS:XNAS:QLYS,READY,,500,500,0,0,0,0.0,2024-09-23,2026-09-21,USD,QLYS,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522
WSSEC:WS:XNAS:REGN,WS:XNAS:REGN,READY,,508,508,0,0,0,0.0,2024-09-16,2026-09-24,USD,REGN,YFINANCE_FREE_REFRESH_V0_45
WSSEC:WS:XNAS:RGEN,WS:XNAS:RGEN,READY,,500,500,0,0,0,0.0,2024-09-23,2026-09-21,USD,RGEN,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522
WSSEC:WS:XNAS:RGLD,WS:XNAS:RGLD,READY,,500,500,0,0,0,0.0,2024-09-23,2026-09-21,USD,RGLD,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522
WSSEC:WS:XNAS:RMBS,WS:XNAS:RMBS,READY,,500,500,0,0,0,0.0,2024-09-23,2026-09-21,USD,RMBS,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522
WSSEC:WS:XNAS:ROIV,WS:XNAS:ROIV,READY,,500,500,0,0,0,0.0,2024-09-23,2026-09-21,USD,ROIV,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522
WSSEC:WS:XNAS:ROKU,WS:XNAS:ROKU,READY,,500,500,0,0,0,0.0,2024-09-23,2026-09-21,USD,ROKU,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522
WSSEC:WS:XNAS:ROST,WS:XNAS:ROST,READY,,508,508,0,0,0,0.0,2024-09-16,2026-09-24,USD,ROST,YFINANCE_FREE_REFRESH_V0_45
WSSEC:WS:XNAS:SAIA,WS:XNAS:SAIA,READY,,500,500,0,0,0,0.0,2024-09-23,2026-09-21,USD,SAIA,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522
WSSEC:WS:XNAS:SAIC,WS:XNAS:SAIC,READY,,500,500,0,0,0,0.0,2024-09-23,2026-09-21,USD,SAIC,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522
WSSEC:WS:XNAS:SANM,WS:XNAS:SANM,READY,,500,500,0,0,0,0.0,2024-09-23,2026-09-21,USD,SANM,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522
WSSEC:WS:XNAS:SBUX,WS:XNAS:SBUX,READY,,508,508,0,0,0,0.0,2024-09-16,2026-09-24,USD,SBUX,YFINANCE_FREE_REFRESH_V0_45
WSSEC:WS:XNAS:SEIC,WS:XNAS:SEIC,READY,,500,500,0,0,0,0.0,2024-09-23,2026-09-21,USD,SEIC,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522
WSSEC:WS:XNAS:SFM,WS:XNAS:SFM,READY,,500,500,0,0,0,0.0,2024-09-23,2026-09-21,USD,SFM,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522
WSSEC:WS:XNAS:SHC,WS:XNAS:SHC,READY,,500,500,0,0,0,0.0,2024-09-23,2026-09-21,USD,SHC,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522
WSSEC:WS:XNAS:SIGI,WS:XNAS:SIGI,READY,,500,500,0,0,0,0.0,2024-09-23,2026-09-21,USD,SIGI,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522
WSSEC:WS:XNAS:SIRI,WS:XNAS:SIRI,READY,,500,500,0,0,0,0.0,2024-09-23,2026-09-21,USD,SIRI,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522
WSSEC:WS:XNAS:SITM,WS:XNAS:SITM,READY,,500,500,0,0,0,0.0,2024-09-23,2026-09-21,USD,SITM,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522
WSSEC:WS:XNAS:SLAB,WS:XNAS:SLAB,READY,,500,500,0,0,0,0.0,2024-09-23,2026-09-21,USD,SLAB,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522
WSSEC:WS:XNAS:SLM,WS:XNAS:SLM,READY,,500,500,0,0,0,0.0,2024-09-23,2026-09-21,USD,SLM,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522
WSSEC:WS:XNAS:SMTC,WS:XNAS:SMTC,READY,,500,500,0,0,0,0.0,2024-09-23,2026-09-21,USD,SMTC,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522
WSSEC:WS:XNAS:SNDK,WS:XNAS:SNDK,READY,,405,405,0,0,0,0.0,2025-02-13,2026-09-24,USD,SNDK,YFINANCE_FREE_REFRESH_V0_45
WSSEC:WS:XNAS:SNPS,WS:XNAS:SNPS,READY,,508,508,0,0,0,0.0,2024-09-16,2026-09-24,USD,SNPS,YFINANCE_FREE_REFRESH_V0_45
WSSEC:WS:XNAS:STLD,WS:XNAS:STLD,READY,,508,508,0,0,0,0.0,2024-09-16,2026-09-24,USD,STLD,YFINANCE_FREE_REFRESH_V0_45
WSSEC:WS:XNAS:STRL,WS:XNAS:STRL,READY,VALIDATED_522_RECONCILIATION,500,500,0,1,0,0.0,2024-09-23,2026-09-21,USD,STRL,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522
WSSEC:WS:XNAS:SWKS,WS:XNAS:SWKS,READY,,508,508,0,0,0,0.0,2024-09-16,2026-09-24,USD,SWKS,YFINANCE_FREE_REFRESH_V0_45
WSSEC:WS:XNAS:SYNA,WS:XNAS:SYNA,READY,,500,500,0,0,0,0.0,2024-09-23,2026-09-21,USD,SYNA,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522
WSSEC:WS:XNAS:TCBI,WS:XNAS:TCBI,READY,,500,500,0,0,0,0.0,2024-09-23,2026-09-21,USD,TCBI,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522
WSSEC:WS:XNAS:TECH,WS:XNAS:TECH,READY,,508,508,0,0,0,0.0,2024-09-16,2026-09-24,USD,TECH,YFINANCE_FREE_REFRESH_V0_45
WSSEC:WS:XNAS:TLN,WS:XNAS:TLN,READY,,500,500,0,0,0,0.0,2024-09-23,2026-09-21,USD,TLN,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522
WSSEC:WS:XNAS:TMUS,WS:XNAS:TMUS,READY,,508,508,0,0,0,0.0,2024-09-16,2026-09-24,USD,TMUS,YFINANCE_FREE_REFRESH_V0_45
WSSEC:WS:XNAS:TROW,WS:XNAS:TROW,READY,,508,508,0,0,0,0.0,2024-09-16,2026-09-24,USD,TROW,YFINANCE_FREE_REFRESH_V0_45
WSSEC:WS:XNAS:TSCO,WS:XNAS:TSCO,READY,,508,508,0,0,0,0.0,2024-09-16,2026-09-24,USD,TSCO,YFINANCE_FREE_REFRESH_V0_45
WSSEC:WS:XNAS:TSLA,WS:XNAS:TSLA,READY,,508,508,0,0,0,0.0,2024-09-16,2026-09-24,USD,TSLA,YFINANCE_FREE_REFRESH_V0_45
WSSEC:WS:XNAS:TTD,WS:XNAS:TTD,READY,,508,508,0,0,0,0.0,2024-09-16,2026-09-24,USD,TTD,YFINANCE_FREE_REFRESH_V0_45
WSSEC:WS:XNAS:TTEK,WS:XNAS:TTEK,READY,,500,500,0,0,0,0.0,2024-09-23,2026-09-21,USD,TTEK,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522
WSSEC:WS:XNAS:TTMI,WS:XNAS:TTMI,READY,,500,500,0,0,0,0.0,2024-09-23,2026-09-21,USD,TTMI,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522
WSSEC:WS:XNAS:TTWO,WS:XNAS:TTWO,READY,,508,508,0,0,0,0.0,2024-09-16,2026-09-24,USD,TTWO,YFINANCE_FREE_REFRESH_V0_45
WSSEC:WS:XNAS:TXN,WS:XNAS:TXN,READY,,508,508,0,0,0,0.0,2024-09-16,2026-09-24,USD,TXN,YFINANCE_FREE_REFRESH_V0_45
WSSEC:WS:XNAS:TXRH,WS:XNAS:TXRH,READY,,500,500,0,0,0,0.0,2024-09-23,2026-09-21,USD,TXRH,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522
WSSEC:WS:XNAS:UBSI,WS:XNAS:UBSI,READY,,500,500,0,0,0,0.0,2024-09-23,2026-09-21,USD,UBSI,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522
WSSEC:WS:XNAS:UFPI,WS:XNAS:UFPI,READY,,500,500,0,0,0,0.0,2024-09-23,2026-09-21,USD,UFPI,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522
WSSEC:WS:XNAS:ULTA,WS:XNAS:ULTA,READY,,508,508,0,0,0,0.0,2024-09-16,2026-09-24,USD,ULTA,YFINANCE_FREE_REFRESH_V0_45
WSSEC:WS:XNAS:UMBF,WS:XNAS:UMBF,READY,,500,500,0,0,0,0.0,2024-09-23,2026-09-21,USD,UMBF,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522
