Security_Key,Source_WS_ID,Primary_MIC,Primary_Ticker,Provider_Symbol,Provider_Mapping_Status,Data_Source,Source_Run_Provenance,Downloaded_In_v0_45
WSSEC:WS:XNAS:HLNE,WS:XNAS:HLNE,XNAS,HLNE,HLNE,PROVIDER_MAPPING_READY,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433,NO
WSSEC:WS:XNAS:HOOD,WS:XNAS:HOOD,XNAS,HOOD,HOOD,PROVIDER_MAPPING_READY,YFINANCE_FREE_REFRESH_V0_45,36138138825,YES
WSSEC:WS:XNAS:HQY,WS:XNAS:HQY,XNAS,HQY,HQY,PROVIDER_MAPPING_READY,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433,NO
WSSEC:WS:XNAS:HSIC,WS:XNAS:HSIC,XNAS,HSIC,HSIC,PROVIDER_MAPPING_READY,YFINANCE_FREE_REFRESH_V0_45,36138138825,YES
WSSEC:WS:XNAS:HWC,WS:XNAS:HWC,XNAS,HWC,HWC,PROVIDER_MAPPING_READY,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433,NO
WSSEC:WS:XNAS:IBKR,WS:XNAS:IBKR,XNAS,IBKR,IBKR,PROVIDER_MAPPING_READY,YFINANCE_FREE_REFRESH_V0_45,36138138825,YES
WSSEC:WS:XNAS:IBOC,WS:XNAS:IBOC,XNAS,IBOC,IBOC,PROVIDER_MAPPING_READY,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433,NO
WSSEC:WS:XNAS:IDCC,WS:XNAS:IDCC,XNAS,IDCC,IDCC,PROVIDER_MAPPING_READY,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433,NO
WSSEC:WS:XNAS:IDXX,WS:XNAS:IDXX,XNAS,IDXX,IDXX,PROVIDER_MAPPING_READY,YFINANCE_FREE_REFRESH_V0_45,36138138825,YES
WSSEC:WS:XNAS:IESC,WS:XNAS:IESC,XNAS,IESC,IESC,PROVIDER_MAPPING_READY,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433,NO
WSSEC:WS:XNAS:ILMN,WS:XNAS:ILMN,XNAS,ILMN,ILMN,PROVIDER_MAPPING_READY,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433,NO
WSSEC:WS:XNAS:INCY,WS:XNAS:INCY,XNAS,INCY,INCY,PROVIDER_MAPPING_READY,YFINANCE_FREE_REFRESH_V0_45,36138138825,YES
WSSEC:WS:XNAS:INTC,WS:XNAS:INTC,XNAS,INTC,INTC,PROVIDER_MAPPING_READY,YFINANCE_FREE_REFRESH_V0_45,36138138825,YES
WSSEC:WS:XNAS:INTU,WS:XNAS:INTU,XNAS,INTU,INTU,PROVIDER_MAPPING_READY,YFINANCE_FREE_REFRESH_V0_45,36138138825,YES
WSSEC:WS:XNAS:IPGP,WS:XNAS:IPGP,XNAS,IPGP,IPGP,PROVIDER_MAPPING_READY,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433,NO
WSSEC:WS:XNAS:ISRG,WS:XNAS:ISRG,XNAS,ISRG,ISRG,PROVIDER_MAPPING_READY,YFINANCE_FREE_REFRESH_V0_45,36138138825,YES
WSSEC:WS:XNAS:JAZZ,WS:XNAS:JAZZ,XNAS,JAZZ,JAZZ,PROVIDER_MAPPING_READY,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433,NO
WSSEC:WS:XNAS:JBHT,WS:XNAS:JBHT,XNAS,JBHT,JBHT,PROVIDER_MAPPING_READY,YFINANCE_FREE_REFRESH_V0_45,36138138825,YES
WSSEC:WS:XNAS:JKHY,WS:XNAS:JKHY,XNAS,JKHY,JKHY,PROVIDER_MAPPING_READY,YFINANCE_FREE_REFRESH_V0_45,36138138825,YES
WSSEC:WS:XNAS:KHC,WS:XNAS:KHC,XNAS,KHC,KHC,PROVIDER_MAPPING_READY,YFINANCE_FREE_REFRESH_V0_45,36138138825,YES
WSSEC:WS:XNAS:KLAC,WS:XNAS:KLAC,XNAS,KLAC,KLAC,PROVIDER_MAPPING_READY,YFINANCE_FREE_REFRESH_V0_45,36138138825,YES
WSSEC:WS:XNAS:KRYS,WS:XNAS:KRYS,XNAS,KRYS,KRYS,PROVIDER_MAPPING_READY,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433,NO
WSSEC:WS:XNAS:KTOS,WS:XNAS:KTOS,XNAS,KTOS,KTOS,PROVIDER_MAPPING_READY,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433,NO
WSSEC:WS:XNAS:LECO,WS:XNAS:LECO,XNAS,LECO,LECO,PROVIDER_MAPPING_READY,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433,NO
WSSEC:WS:XNAS:LFUS,WS:XNAS:LFUS,XNAS,LFUS,LFUS,PROVIDER_MAPPING_READY,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433,NO
WSSEC:WS:XNAS:LITE,WS:XNAS:LITE,XNAS,LITE,LITE,PROVIDER_MAPPING_READY,YFINANCE_FREE_REFRESH_V0_45,36138138825,YES
WSSEC:WS:XNAS:LIVN,WS:XNAS:LIVN,XNAS,LIVN,LIVN,PROVIDER_MAPPING_READY,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433,NO
WSSEC:WS:XNAS:LNT,WS:XNAS:LNT,XNAS,LNT,LNT,PROVIDER_MAPPING_READY,YFINANCE_FREE_REFRESH_V0_45,36138138825,YES
WSSEC:WS:XNAS:LNTH,WS:XNAS:LNTH,XNAS,LNTH,LNTH,PROVIDER_MAPPING_READY,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433,NO
WSSEC:WS:XNAS:LOPE,WS:XNAS:LOPE,XNAS,LOPE,LOPE,PROVIDER_MAPPING_READY,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433,NO
WSSEC:WS:XNAS:LSCC,WS:XNAS:LSCC,XNAS,LSCC,LSCC,PROVIDER_MAPPING_READY,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433,NO
WSSEC:WS:XNAS:LSTR,WS:XNAS:LSTR,XNAS,LSTR,LSTR,PROVIDER_MAPPING_READY,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433,NO
WSSEC:WS:XNAS:LULU,WS:XNAS:LULU,XNAS,LULU,LULU,PROVIDER_MAPPING_READY,YFINANCE_FREE_REFRESH_V0_45,36138138825,YES
WSSEC:WS:XNAS:MANH,WS:XNAS:MANH,XNAS,MANH,MANH,PROVIDER_MAPPING_READY,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433,NO
WSSEC:WS:XNAS:MAR,WS:XNAS:MAR,XNAS,MAR,MAR,PROVIDER_MAPPING_READY,YFINANCE_FREE_REFRESH_V0_45,36138138825,YES
WSSEC:WS:XNAS:MAT,WS:XNAS:MAT,XNAS,MAT,MAT,PROVIDER_MAPPING_READY,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433,NO
WSSEC:WS:XNAS:MCHP,WS:XNAS:MCHP,XNAS,MCHP,MCHP,PROVIDER_MAPPING_READY,YFINANCE_FREE_REFRESH_V0_45,36138138825,YES
WSSEC:WS:XNAS:MDLZ,WS:XNAS:MDLZ,XNAS,MDLZ,MDLZ,PROVIDER_MAPPING_READY,YFINANCE_FREE_REFRESH_V0_45,36138138825,YES
WSSEC:WS:XNAS:MEDP,WS:XNAS:MEDP,XNAS,MEDP,MEDP,PROVIDER_MAPPING_READY,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433,NO
WSSEC:WS:XNAS:META,WS:XNAS:META,XNAS,META,META,PROVIDER_MAPPING_READY,YFINANCE_FREE_REFRESH_V0_45,36138138825,YES
WSSEC:WS:XNAS:MIDD,WS:XNAS:MIDD,XNAS,MIDD,MIDD,PROVIDER_MAPPING_READY,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433,NO
WSSEC:WS:XNAS:MKSI,WS:XNAS:MKSI,XNAS,MKSI,MKSI,PROVIDER_MAPPING_READY,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433,NO
WSSEC:WS:XNAS:MORN,WS:XNAS:MORN,XNAS,MORN,MORN,PROVIDER_MAPPING_READY,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433,NO
WSSEC:WS:XNAS:MPWR,WS:XNAS:MPWR,XNAS,MPWR,MPWR,PROVIDER_MAPPING_READY,YFINANCE_FREE_REFRESH_V0_45,36138138825,YES
WSSEC:WS:XNAS:MRNA,WS:XNAS:MRNA,XNAS,MRNA,MRNA,PROVIDER_MAPPING_READY,YFINANCE_FREE_REFRESH_V0_45,36138138825,YES
WSSEC:WS:XNAS:MRVL,WS:XNAS:MRVL,XNAS,MRVL,MRVL,PROVIDER_MAPPING_READY,YFINANCE_FREE_REFRESH_V0_45,36138138825,YES
WSSEC:WS:XNAS:MSFT,WS:XNAS:MSFT,XNAS,MSFT,MSFT,PROVIDER_MAPPING_READY,YFINANCE_FREE_REFRESH_V0_45,36138138825,YES
WSSEC:WS:XNAS:MTSI,WS:XNAS:MTSI,XNAS,MTSI,MTSI,PROVIDER_MAPPING_READY,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433,NO
WSSEC:WS:XNAS:MU,WS:XNAS:MU,XNAS,MU,MU,PROVIDER_MAPPING_READY,YFINANCE_FREE_REFRESH_V0_45,36138138825,YES
WSSEC:WS:XNAS:MZTI,WS:XNAS:MZTI,XNAS,MZTI,MZTI,PROVIDER_MAPPING_READY,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433,NO
WSSEC:WS:XNAS:NBIX,WS:XNAS:NBIX,XNAS,NBIX,NBIX,PROVIDER_MAPPING_READY,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433,NO
WSSEC:WS:XNAS:NDAQ,WS:XNAS:NDAQ,XNAS,NDAQ,NDAQ,PROVIDER_MAPPING_READY,YFINANCE_FREE_REFRESH_V0_45,36138138825,YES
WSSEC:WS:XNAS:NDSN,WS:XNAS:NDSN,XNAS,NDSN,NDSN,PROVIDER_MAPPING_READY,YFINANCE_FREE_REFRESH_V0_45,36138138825,YES
WSSEC:WS:XNAS:NFLX,WS:XNAS:NFLX,XNAS,NFLX,NFLX,PROVIDER_MAPPING_READY,YFINANCE_FREE_REFRESH_V0_45,36138138825,YES
WSSEC:WS:XNAS:NOVT,WS:XNAS:NOVT,XNAS,NOVT,NOVT,PROVIDER_MAPPING_READY,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433,NO
WSSEC:WS:XNAS:NTNX,WS:XNAS:NTNX,XNAS,NTNX,NTNX,PROVIDER_MAPPING_READY,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433,NO
WSSEC:WS:XNAS:NTRS,WS:XNAS:NTRS,XNAS,NTRS,NTRS,PROVIDER_MAPPING_READY,YFINANCE_FREE_REFRESH_V0_45,36138138825,YES
WSSEC:WS:XNAS:NVDA,WS:XNAS:NVDA,XNAS,NVDA,NVDA,PROVIDER_MAPPING_READY,YFINANCE_FREE_REFRESH_V0_45,36138138825,YES
WSSEC:WS:XNAS:NWE,WS:XNAS:NWE,XNAS,NWE,NWE,PROVIDER_MAPPING_READY,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433,NO
WSSEC:WS:XNAS:NXST,WS:XNAS:NXST,XNAS,NXST,NXST,PROVIDER_MAPPING_READY,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433,NO
WSSEC:WS:XNAS:NXT,WS:XNAS:NXT,XNAS,NXT,NXT,PROVIDER_MAPPING_READY,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433,NO
WSSEC:WS:XNAS:ODFL,WS:XNAS:ODFL,XNAS,ODFL,ODFL,PROVIDER_MAPPING_READY,YFINANCE_FREE_REFRESH_V0_45,36138138825,YES
WSSEC:WS:XNAS:OKTA,WS:XNAS:OKTA,XNAS,OKTA,OKTA,PROVIDER_MAPPING_READY,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433,NO
WSSEC:WS:XNAS:OLED,WS:XNAS:OLED,XNAS,OLED,OLED,PROVIDER_MAPPING_READY,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433,NO
WSSEC:WS:XNAS:OLLI,WS:XNAS:OLLI,XNAS,OLLI,OLLI,PROVIDER_MAPPING_READY,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433,NO
WSSEC:WS:XNAS:ON,WS:XNAS:ON,XNAS,ON,ON,PROVIDER_MAPPING_READY,YFINANCE_FREE_REFRESH_V0_45,36138138825,YES
WSSEC:WS:XNAS:ONB,WS:XNAS:ONB,XNAS,ONB,ONB,PROVIDER_MAPPING_READY,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433,NO
WSSEC:WS:XNAS:OPCH,WS:XNAS:OPCH,XNAS,OPCH,OPCH,PROVIDER_MAPPING_READY,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433,NO
WSSEC:WS:XNAS:ORLY,WS:XNAS:ORLY,XNAS,ORLY,ORLY,PROVIDER_MAPPING_READY,YFINANCE_FREE_REFRESH_V0_45,36138138825,YES
WSSEC:WS:XNAS:OZK,WS:XNAS:OZK,XNAS,OZK,OZK,PROVIDER_MAPPING_READY,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433,NO
WSSEC:WS:XNAS:PANW,WS:XNAS:PANW,XNAS,PANW,PANW,PROVIDER_MAPPING_READY,YFINANCE_FREE_REFRESH_V0_45,36138138825,YES
WSSEC:WS:XNAS:PAYX,WS:XNAS:PAYX,XNAS,PAYX,PAYX,PROVIDER_MAPPING_READY,YFINANCE_FREE_REFRESH_V0_45,36138138825,YES
WSSEC:WS:XNAS:PCAR,WS:XNAS:PCAR,XNAS,PCAR,PCAR,PROVIDER_MAPPING_READY,YFINANCE_FREE_REFRESH_V0_45,36138138825,YES
WSSEC:WS:XNAS:PCTY,WS:XNAS:PCTY,XNAS,PCTY,PCTY,PROVIDER_MAPPING_READY,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433,NO
WSSEC:WS:XNAS:PEGA,WS:XNAS:PEGA,XNAS,PEGA,PEGA,PROVIDER_MAPPING_READY,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433,NO
WSSEC:WS:XNAS:PPC,WS:XNAS:PPC,XNAS,PPC,PPC,PROVIDER_MAPPING_READY,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433,NO
WSSEC:WS:XNAS:PTC,WS:XNAS:PTC,XNAS,PTC,PTC,PROVIDER_MAPPING_READY,YFINANCE_FREE_REFRESH_V0_45,36138138825,YES
WSSEC:WS:XNAS:PYPL,WS:XNAS:PYPL,XNAS,PYPL,PYPL,PROVIDER_MAPPING_READY,YFINANCE_FREE_REFRESH_V0_45,36138138825,YES
WSSEC:WS:XNAS:QCOM,WS:XNAS:QCOM,XNAS,QCOM,QCOM,PROVIDER_MAPPING_READY,YFINANCE_FREE_REFRESH_V0_45,36138138825,YES
WSSEC:WS:XNAS:QLYS,WS:XNAS:QLYS,XNAS,QLYS,QLYS,PROVIDER_MAPPING_READY,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433,NO
WSSEC:WS:XNAS:REGN,WS:XNAS:REGN,XNAS,REGN,REGN,PROVIDER_MAPPING_READY,YFINANCE_FREE_REFRESH_V0_45,36138138825,YES
WSSEC:WS:XNAS:RGEN,WS:XNAS:RGEN,XNAS,RGEN,RGEN,PROVIDER_MAPPING_READY,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433,NO
WSSEC:WS:XNAS:RGLD,WS:XNAS:RGLD,XNAS,RGLD,RGLD,PROVIDER_MAPPING_READY,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433,NO
WSSEC:WS:XNAS:RMBS,WS:XNAS:RMBS,XNAS,RMBS,RMBS,PROVIDER_MAPPING_READY,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433,NO
WSSEC:WS:XNAS:ROIV,WS:XNAS:ROIV,XNAS,ROIV,ROIV,PROVIDER_MAPPING_READY,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433,NO
WSSEC:WS:XNAS:ROKU,WS:XNAS:ROKU,XNAS,ROKU,ROKU,PROVIDER_MAPPING_READY,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433,NO
WSSEC:WS:XNAS:ROST,WS:XNAS:ROST,XNAS,ROST,ROST,PROVIDER_MAPPING_READY,YFINANCE_FREE_REFRESH_V0_45,36138138825,YES
WSSEC:WS:XNAS:SAIA,WS:XNAS:SAIA,XNAS,SAIA,SAIA,PROVIDER_MAPPING_READY,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433,NO
WSSEC:WS:XNAS:SAIC,WS:XNAS:SAIC,XNAS,SAIC,SAIC,PROVIDER_MAPPING_READY,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433,NO
WSSEC:WS:XNAS:SANM,WS:XNAS:SANM,XNAS,SANM,SANM,PROVIDER_MAPPING_READY,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433,NO
WSSEC:WS:XNAS:SBUX,WS:XNAS:SBUX,XNAS,SBUX,SBUX,PROVIDER_MAPPING_READY,YFINANCE_FREE_REFRESH_V0_45,36138138825,YES
WSSEC:WS:XNAS:SEIC,WS:XNAS:SEIC,XNAS,SEIC,SEIC,PROVIDER_MAPPING_READY,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433,NO
WSSEC:WS:XNAS:SFM,WS:XNAS:SFM,XNAS,SFM,SFM,PROVIDER_MAPPING_READY,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433,NO
WSSEC:WS:XNAS:SHC,WS:XNAS:SHC,XNAS,SHC,SHC,PROVIDER_MAPPING_READY,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433,NO
WSSEC:WS:XNAS:SIGI,WS:XNAS:SIGI,XNAS,SIGI,SIGI,PROVIDER_MAPPING_READY,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433,NO
WSSEC:WS:XNAS:SIRI,WS:XNAS:SIRI,XNAS,SIRI,SIRI,PROVIDER_MAPPING_READY,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433,NO
WSSEC:WS:XNAS:SITM,WS:XNAS:SITM,XNAS,SITM,SITM,PROVIDER_MAPPING_READY,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433,NO
WSSEC:WS:XNAS:SLAB,WS:XNAS:SLAB,XNAS,SLAB,SLAB,PROVIDER_MAPPING_READY,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433,NO
WSSEC:WS:XNAS:SLM,WS:XNAS:SLM,XNAS,SLM,SLM,PROVIDER_MAPPING_READY,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433,NO
WSSEC:WS:XNAS:SMTC,WS:XNAS:SMTC,XNAS,SMTC,SMTC,PROVIDER_MAPPING_READY,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433,NO
WSSEC:WS:XNAS:SNDK,WS:XNAS:SNDK,XNAS,SNDK,SNDK,PROVIDER_MAPPING_READY,YFINANCE_FREE_REFRESH_V0_45,36138138825,YES
WSSEC:WS:XNAS:SNPS,WS:XNAS:SNPS,XNAS,SNPS,SNPS,PROVIDER_MAPPING_READY,YFINANCE_FREE_REFRESH_V0_45,36138138825,YES
WSSEC:WS:XNAS:STLD,WS:XNAS:STLD,XNAS,STLD,STLD,PROVIDER_MAPPING_READY,YFINANCE_FREE_REFRESH_V0_45,36138138825,YES
WSSEC:WS:XNAS:STRL,WS:XNAS:STRL,XNAS,STRL,STRL,PROVIDER_MAPPING_READY,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433,NO
WSSEC:WS:XNAS:SWKS,WS:XNAS:SWKS,XNAS,SWKS,SWKS,PROVIDER_MAPPING_READY,YFINANCE_FREE_REFRESH_V0_45,36138138825,YES
WSSEC:WS:XNAS:SYNA,WS:XNAS:SYNA,XNAS,SYNA,SYNA,PROVIDER_MAPPING_READY,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433,NO
WSSEC:WS:XNAS:TCBI,WS:XNAS:TCBI,XNAS,TCBI,TCBI,PROVIDER_MAPPING_READY,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433,NO
WSSEC:WS:XNAS:TECH,WS:XNAS:TECH,XNAS,TECH,TECH,PROVIDER_MAPPING_READY,YFINANCE_FREE_REFRESH_V0_45,36138138825,YES
WSSEC:WS:XNAS:TLN,WS:XNAS:TLN,XNAS,TLN,TLN,PROVIDER_MAPPING_READY,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433,NO
WSSEC:WS:XNAS:TMUS,WS:XNAS:TMUS,XNAS,TMUS,TMUS,PROVIDER_MAPPING_READY,YFINANCE_FREE_REFRESH_V0_45,36138138825,YES
WSSEC:WS:XNAS:TROW,WS:XNAS:TROW,XNAS,TROW,TROW,PROVIDER_MAPPING_READY,YFINANCE_FREE_REFRESH_V0_45,36138138825,YES
WSSEC:WS:XNAS:TSCO,WS:XNAS:TSCO,XNAS,TSCO,TSCO,PROVIDER_MAPPING_READY,YFINANCE_FREE_REFRESH_V0_45,36138138825,YES
WSSEC:WS:XNAS:TSLA,WS:XNAS:TSLA,XNAS,TSLA,TSLA,PROVIDER_MAPPING_READY,YFINANCE_FREE_REFRESH_V0_45,36138138825,YES
WSSEC:WS:XNAS:TTD,WS:XNAS:TTD,XNAS,TTD,TTD,PROVIDER_MAPPING_READY,YFINANCE_FREE_REFRESH_V0_45,36138138825,YES
WSSEC:WS:XNAS:TTEK,WS:XNAS:TTEK,XNAS,TTEK,TTEK,PROVIDER_MAPPING_READY,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433,NO
WSSEC:WS:XNAS:TTMI,WS:XNAS:TTMI,XNAS,TTMI,TTMI,PROVIDER_MAPPING_READY,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433,NO
WSSEC:WS:XNAS:TTWO,WS:XNAS:TTWO,XNAS,TTWO,TTWO,PROVIDER_MAPPING_READY,YFINANCE_FREE_REFRESH_V0_45,36138138825,YES
WSSEC:WS:XNAS:TXN,WS:XNAS:TXN,XNAS,TXN,TXN,PROVIDER_MAPPING_READY,YFINANCE_FREE_REFRESH_V0_45,36138138825,YES
WSSEC:WS:XNAS:TXRH,WS:XNAS:TXRH,XNAS,TXRH,TXRH,PROVIDER_MAPPING_READY,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433,NO
WSSEC:WS:XNAS:UBSI,WS:XNAS:UBSI,XNAS,UBSI,UBSI,PROVIDER_MAPPING_READY,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433,NO
WSSEC:WS:XNAS:UFPI,WS:XNAS:UFPI,XNAS,UFPI,UFPI,PROVIDER_MAPPING_READY,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433,NO
WSSEC:WS:XNAS:ULTA,WS:XNAS:ULTA,XNAS,ULTA,ULTA,PROVIDER_MAPPING_READY,YFINANCE_FREE_REFRESH_V0_45,36138138825,YES
WSSEC:WS:XNAS:UMBF,WS:XNAS:UMBF,XNAS,UMBF,UMBF,PROVIDER_MAPPING_READY,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433,NO
WSSEC:WS:XNAS:UTHR,WS:XNAS:UTHR,XNAS,UTHR,UTHR,PROVIDER_MAPPING_READY,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433,NO
WSSEC:WS:XNAS:VC,WS:XNAS:VC,XNAS,VC,VC,PROVIDER_MAPPING_READY,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433,NO
WSSEC:WS:XNAS:VIAV,WS:XNAS:VIAV,XNAS,VIAV,VIAV,PROVIDER_MAPPING_READY,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433,NO
WSSEC:WS:XNAS:VICR,WS:XNAS:VICR,XNAS,VICR,VICR,PROVIDER_MAPPING_READY,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433,NO
WSSEC:WS:XNAS:VLY,WS:XNAS:VLY,XNAS,VLY,VLY,PROVIDER_MAPPING_READY,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433,NO
WSSEC:WS:XNAS:VNOM,WS:XNAS:VNOM,XNAS,VNOM,VNOM,PROVIDER_MAPPING_READY,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433,NO
WSSEC:WS:XNAS:VRSK,WS:XNAS:VRSK,XNAS,VRSK,VRSK,PROVIDER_MAPPING_READY,YFINANCE_FREE_REFRESH_V0_45,36138138825,YES
WSSEC:WS:XNAS:VRSN,WS:XNAS:VRSN,XNAS,VRSN,VRSN,PROVIDER_MAPPING_READY,YFINANCE_FREE_REFRESH_V0_45,36138138825,YES
WSSEC:WS:XNAS:VRTX,WS:XNAS:VRTX,XNAS,VRTX,VRTX,PROVIDER_MAPPING_READY,YFINANCE_FREE_REFRESH_V0_45,36138138825,YES
WSSEC:WS:XNAS:VTRS,WS:XNAS:VTRS,XNAS,VTRS,VTRS,PROVIDER_MAPPING_READY,YFINANCE_FREE_REFRESH_V0_45,36138138825,YES
WSSEC:WS:XNAS:WBD,WS:XNAS:WBD,XNAS,WBD,WBD,PROVIDER_MAPPING_READY,YFINANCE_FREE_REFRESH_V0_45,36138138825,YES
WSSEC:WS:XNAS:WDC,WS:XNAS:WDC,XNAS,WDC,WDC,PROVIDER_MAPPING_READY,YFINANCE_FREE_REFRESH_V0_45,36138138825,YES
WSSEC:WS:XNAS:WFRD,WS:XNAS:WFRD,XNAS,WFRD,WFRD,PROVIDER_MAPPING_READY,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433,NO
WSSEC:WS:XNAS:WING,WS:XNAS:WING,XNAS,WING,WING,PROVIDER_MAPPING_READY,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433,NO
WSSEC:WS:XNAS:WMG,WS:XNAS:WMG,XNAS,WMG,WMG,PROVIDER_MAPPING_READY,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433,NO
WSSEC:WS:XNAS:WMT,WS:XNAS:WMT,XNAS,WMT,WMT,PROVIDER_MAPPING_READY,YFINANCE_FREE_REFRESH_V0_45,36138138825,YES
WSSEC:WS:XNAS:WTFC,WS:XNAS:WTFC,XNAS,WTFC,WTFC,PROVIDER_MAPPING_READY,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433,NO
WSSEC:WS:XNAS:WWD,WS:XNAS:WWD,XNAS,WWD,WWD,PROVIDER_MAPPING_READY,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433,NO
WSSEC:WS:XNAS:WYNN,WS:XNAS:WYNN,XNAS,WYNN,WYNN,PROVIDER_MAPPING_READY,YFINANCE_FREE_REFRESH_V0_45,36138138825,YES
WSSEC:WS:XNAS:XRAY,WS:XNAS:XRAY,XNAS,XRAY,XRAY,PROVIDER_MAPPING_READY,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433,NO
WSSEC:WS:XNAS:ZBRA,WS:XNAS:ZBRA,XNAS,ZBRA,ZBRA,PROVIDER_MAPPING_READY,YFINANCE_FREE_REFRESH_V0_45,36138138825,YES
