Projection_Order,Security_Key,Source_WS_ID,Primary_MIC,Primary_Ticker,Primary_Universe_Index,Coverage_Feasibility,Earliest_Blocker,Earliest_Failed_Gate,Sector_Taxonomy_Value_Materialized,Sector_Code_Value_Materialized,Sector_Name_Value_Materialized
648,WSSEC:WS:XNYS:HGV,WS:XNYS:HGV,XNYS,HGV,US_SP400,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
649,WSSEC:WS:XNYS:HIG,WS:XNYS:HIG,XNYS,HIG,US_SP500,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
650,WSSEC:WS:XNYS:HII,WS:XNYS:HII,XNYS,HII,US_SP500,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
651,WSSEC:WS:XNYS:HIMS,WS:XNYS:HIMS,XNYS,HIMS,US_SP400,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
652,WSSEC:WS:XNYS:HL,WS:XNYS:HL,XNYS,HL,US_SP400,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
653,WSSEC:WS:XNYS:HLI,WS:XNYS:HLI,XNYS,HLI,US_SP400,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
654,WSSEC:WS:XNYS:HLT,WS:XNYS:HLT,XNYS,HLT,US_SP500,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
655,WSSEC:WS:XNYS:HOG,WS:XNYS:HOG,XNYS,HOG,US_SP400,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
656,WSSEC:WS:XNYS:HOMB,WS:XNYS:HOMB,XNYS,HOMB,US_SP400,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
657,WSSEC:WS:XNYS:HPE,WS:XNYS:HPE,XNYS,HPE,US_SP500,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
658,WSSEC:WS:XNYS:HRB,WS:XNYS:HRB,XNYS,HRB,US_SP400,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
659,WSSEC:WS:XNYS:HRL,WS:XNYS:HRL,XNYS,HRL,US_SP500,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
660,WSSEC:WS:XNYS:HSY,WS:XNYS:HSY,XNYS,HSY,US_SP500,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
661,WSSEC:WS:XNYS:HUBB,WS:XNYS:HUBB,XNYS,HUBB,US_SP500,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
662,WSSEC:WS:XNYS:HUM,WS:XNYS:HUM,XNYS,HUM,US_SP500,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
663,WSSEC:WS:XNYS:HXL,WS:XNYS:HXL,XNYS,HXL,US_SP400,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
664,WSSEC:WS:XNYS:IBM,WS:XNYS:IBM,XNYS,IBM,US_SP500,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
665,WSSEC:WS:XNYS:ICE,WS:XNYS:ICE,XNYS,ICE,US_SP500,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
666,WSSEC:WS:XNYS:IDA,WS:XNYS:IDA,XNYS,IDA,US_SP400,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
667,WSSEC:WS:XNYS:IEX,WS:XNYS:IEX,XNYS,IEX,US_SP500,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
668,WSSEC:WS:XNYS:IFF,WS:XNYS:IFF,XNYS,IFF,US_SP500,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
669,WSSEC:WS:XNYS:INGR,WS:XNYS:INGR,XNYS,INGR,US_SP400,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
670,WSSEC:WS:XNYS:IP,WS:XNYS:IP,XNYS,IP,US_SP500,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
671,WSSEC:WS:XNYS:IQV,WS:XNYS:IQV,XNYS,IQV,US_SP500,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
672,WSSEC:WS:XNYS:IT,WS:XNYS:IT,XNYS,IT,US_SP500,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
673,WSSEC:WS:XNYS:ITT,WS:XNYS:ITT,XNYS,ITT,US_SP400,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
674,WSSEC:WS:XNYS:ITW,WS:XNYS:ITW,XNYS,ITW,US_SP500,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
675,WSSEC:WS:XNYS:JBL,WS:XNYS:JBL,XNYS,JBL,US_SP500,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
676,WSSEC:WS:XNYS:JEF,WS:XNYS:JEF,XNYS,JEF,US_SP400,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
677,WSSEC:WS:XNYS:JNJ,WS:XNYS:JNJ,XNYS,JNJ,US_SP500,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
678,WSSEC:WS:XNYS:JPM,WS:XNYS:JPM,XNYS,JPM,US_SP500,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
679,WSSEC:WS:XNYS:KBH,WS:XNYS:KBH,XNYS,KBH,US_SP400,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
680,WSSEC:WS:XNYS:KBR,WS:XNYS:KBR,XNYS,KBR,US_SP400,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
681,WSSEC:WS:XNYS:KD,WS:XNYS:KD,XNYS,KD,US_SP400,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
682,WSSEC:WS:XNYS:KEX,WS:XNYS:KEX,XNYS,KEX,US_SP400,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
683,WSSEC:WS:XNYS:KEY,WS:XNYS:KEY,XNYS,KEY,US_SP500,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
684,WSSEC:WS:XNYS:KEYS,WS:XNYS:KEYS,XNYS,KEYS,US_SP500,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
685,WSSEC:WS:XNYS:KMB,WS:XNYS:KMB,XNYS,KMB,US_SP500,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
686,WSSEC:WS:XNYS:KMI,WS:XNYS:KMI,XNYS,KMI,US_SP500,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
687,WSSEC:WS:XNYS:KNF,WS:XNYS:KNF,XNYS,KNF,US_SP400,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
688,WSSEC:WS:XNYS:KNSL,WS:XNYS:KNSL,XNYS,KNSL,US_SP400,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
689,WSSEC:WS:XNYS:KNX,WS:XNYS:KNX,XNYS,KNX,US_SP400,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
690,WSSEC:WS:XNYS:KO,WS:XNYS:KO,XNYS,KO,US_SP500,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
691,WSSEC:WS:XNYS:KR,WS:XNYS:KR,XNYS,KR,US_SP500,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
692,WSSEC:WS:XNYS:KVUE,WS:XNYS:KVUE,XNYS,KVUE,US_SP500,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
693,WSSEC:WS:XNYS:L,WS:XNYS:L,XNYS,L,US_SP500,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
694,WSSEC:WS:XNYS:LAD,WS:XNYS:LAD,XNYS,LAD,US_SP400,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
695,WSSEC:WS:XNYS:LDOS,WS:XNYS:LDOS,XNYS,LDOS,US_SP500,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
696,WSSEC:WS:XNYS:LEA,WS:XNYS:LEA,XNYS,LEA,US_SP400,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
697,WSSEC:WS:XNYS:LEN,WS:XNYS:LEN,XNYS,LEN,US_SP500,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
698,WSSEC:WS:XNYS:LHX,WS:XNYS:LHX,XNYS,LHX,US_SP500,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
699,WSSEC:WS:XNYS:LII,WS:XNYS:LII,XNYS,LII,US_SP500,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
700,WSSEC:WS:XNYS:LLY,WS:XNYS:LLY,XNYS,LLY,US_SP500,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
701,WSSEC:WS:XNYS:LMT,WS:XNYS:LMT,XNYS,LMT,US_SP500,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
702,WSSEC:WS:XNYS:LOW,WS:XNYS:LOW,XNYS,LOW,US_SP500,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
703,WSSEC:WS:XNYS:LPX,WS:XNYS:LPX,XNYS,LPX,US_SP400,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
704,WSSEC:WS:XNYS:LUV,WS:XNYS:LUV,XNYS,LUV,US_SP500,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
705,WSSEC:WS:XNYS:LVS,WS:XNYS:LVS,XNYS,LVS,US_SP500,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
706,WSSEC:WS:XNYS:LYV,WS:XNYS:LYV,XNYS,LYV,US_SP500,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
707,WSSEC:WS:XNYS:M,WS:XNYS:M,XNYS,M,US_SP400,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
708,WSSEC:WS:XNYS:MA,WS:XNYS:MA,XNYS,MA,US_SP500,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
709,WSSEC:WS:XNYS:MAS,WS:XNYS:MAS,XNYS,MAS,US_SP500,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
710,WSSEC:WS:XNYS:MCD,WS:XNYS:MCD,XNYS,MCD,US_SP500,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
711,WSSEC:WS:XNYS:MCK,WS:XNYS:MCK,XNYS,MCK,US_SP500,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
712,WSSEC:WS:XNYS:MCO,WS:XNYS:MCO,XNYS,MCO,US_SP500,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
713,WSSEC:WS:XNYS:MET,WS:XNYS:MET,XNYS,MET,US_SP500,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
714,WSSEC:WS:XNYS:MGM,WS:XNYS:MGM,XNYS,MGM,US_SP500,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
715,WSSEC:WS:XNYS:MKC,WS:XNYS:MKC,XNYS,MKC,US_SP500,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
716,WSSEC:WS:XNYS:MLI,WS:XNYS:MLI,XNYS,MLI,US_SP400,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
717,WSSEC:WS:XNYS:MLM,WS:XNYS:MLM,XNYS,MLM,US_SP500,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
718,WSSEC:WS:XNYS:MMM,WS:XNYS:MMM,XNYS,MMM,US_SP500,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
719,WSSEC:WS:XNYS:MMS,WS:XNYS:MMS,XNYS,MMS,US_SP400,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
720,WSSEC:WS:XNYS:MO,WS:XNYS:MO,XNYS,MO,US_SP500,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
721,WSSEC:WS:XNYS:MOGA,WS:XNYS:MOGA,XNYS,MOGA,US_SP400,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
722,WSSEC:WS:XNYS:MOH,WS:XNYS:MOH,XNYS,MOH,US_SP400,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
723,WSSEC:WS:XNYS:MOS,WS:XNYS:MOS,XNYS,MOS,US_SP500,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
724,WSSEC:WS:XNYS:MP,WS:XNYS:MP,XNYS,MP,US_SP400,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
725,WSSEC:WS:XNYS:MPC,WS:XNYS:MPC,XNYS,MPC,US_SP500,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
726,WSSEC:WS:XNYS:MRK,WS:XNYS:MRK,XNYS,MRK,US_SP500,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
727,WSSEC:WS:XNYS:MS,WS:XNYS:MS,XNYS,MS,US_SP500,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
728,WSSEC:WS:XNYS:MSA,WS:XNYS:MSA,XNYS,MSA,US_SP400,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
729,WSSEC:WS:XNYS:MSCI,WS:XNYS:MSCI,XNYS,MSCI,US_SP500,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
730,WSSEC:WS:XNYS:MSI,WS:XNYS:MSI,XNYS,MSI,US_SP500,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
731,WSSEC:WS:XNYS:MSM,WS:XNYS:MSM,XNYS,MSM,US_SP400,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
732,WSSEC:WS:XNYS:MTB,WS:XNYS:MTB,XNYS,MTB,US_SP500,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
733,WSSEC:WS:XNYS:MTD,WS:XNYS:MTD,XNYS,MTD,US_SP500,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
734,WSSEC:WS:XNYS:MTDR,WS:XNYS:MTDR,XNYS,MTDR,US_SP400,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
735,WSSEC:WS:XNYS:MTG,WS:XNYS:MTG,XNYS,MTG,US_SP400,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
736,WSSEC:WS:XNYS:MTN,WS:XNYS:MTN,XNYS,MTN,US_SP400,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
737,WSSEC:WS:XNYS:MTZ,WS:XNYS:MTZ,XNYS,MTZ,US_SP400,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
738,WSSEC:WS:XNYS:MUR,WS:XNYS:MUR,XNYS,MUR,US_SP400,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
739,WSSEC:WS:XNYS:MUSA,WS:XNYS:MUSA,XNYS,MUSA,US_SP400,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
740,WSSEC:WS:XNYS:NEM,WS:XNYS:NEM,XNYS,NEM,US_SP500,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
741,WSSEC:WS:XNYS:NEU,WS:XNYS:NEU,XNYS,NEU,US_SP400,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
742,WSSEC:WS:XNYS:NFG,WS:XNYS:NFG,XNYS,NFG,US_SP400,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
743,WSSEC:WS:XNYS:NI,WS:XNYS:NI,XNYS,NI,US_SP500,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
744,WSSEC:WS:XNYS:NJR,WS:XNYS:NJR,XNYS,NJR,US_SP400,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
745,WSSEC:WS:XNYS:NKE,WS:XNYS:NKE,XNYS,NKE,US_SP500,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
746,WSSEC:WS:XNYS:NOC,WS:XNYS:NOC,XNYS,NOC,US_SP500,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
747,WSSEC:WS:XNYS:NOV,WS:XNYS:NOV,XNYS,NOV,US_SP400,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
748,WSSEC:WS:XNYS:NOW,WS:XNYS:NOW,XNYS,NOW,US_SP500,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
749,WSSEC:WS:XNYS:NRG,WS:XNYS:NRG,XNYS,NRG,US_SP500,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
750,WSSEC:WS:XNYS:NSC,WS:XNYS:NSC,XNYS,NSC,US_SP500,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
751,WSSEC:WS:XNYS:NUE,WS:XNYS:NUE,XNYS,NUE,US_SP500,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
752,WSSEC:WS:XNYS:NVR,WS:XNYS:NVR,XNYS,NVR,US_SP500,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
753,WSSEC:WS:XNYS:NVST,WS:XNYS:NVST,XNYS,NVST,US_SP400,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
754,WSSEC:WS:XNYS:NVT,WS:XNYS:NVT,XNYS,NVT,US_SP400,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
755,WSSEC:WS:XNYS:NYT,WS:XNYS:NYT,XNYS,NYT,US_SP400,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
756,WSSEC:WS:XNYS:OC,WS:XNYS:OC,XNYS,OC,US_SP400,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
757,WSSEC:WS:XNYS:OGE,WS:XNYS:OGE,XNYS,OGE,US_SP400,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
758,WSSEC:WS:XNYS:OGS,WS:XNYS:OGS,XNYS,OGS,US_SP400,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
759,WSSEC:WS:XNYS:OKE,WS:XNYS:OKE,XNYS,OKE,US_SP500,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
760,WSSEC:WS:XNYS:OLN,WS:XNYS:OLN,XNYS,OLN,US_SP400,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
761,WSSEC:WS:XNYS:OMC,WS:XNYS:OMC,XNYS,OMC,US_SP500,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
762,WSSEC:WS:XNYS:ONTO,WS:XNYS:ONTO,XNYS,ONTO,US_SP400,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
763,WSSEC:WS:XNYS:ORA,WS:XNYS:ORA,XNYS,ORA,US_SP400,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
764,WSSEC:WS:XNYS:ORI,WS:XNYS:ORI,XNYS,ORI,US_SP400,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
765,WSSEC:WS:XNYS:OSK,WS:XNYS:OSK,XNYS,OSK,US_SP400,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
766,WSSEC:WS:XNYS:OTIS,WS:XNYS:OTIS,XNYS,OTIS,US_SP500,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
767,WSSEC:WS:XNYS:OVV,WS:XNYS:OVV,XNYS,OVV,US_SP400,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
768,WSSEC:WS:XNYS:OXY,WS:XNYS:OXY,XNYS,OXY,US_SP500,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
769,WSSEC:WS:XNYS:P,WS:XNYS:P,XNYS,P,US_SP400,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
770,WSSEC:WS:XNYS:PAG,WS:XNYS:PAG,XNYS,PAG,US_SP400,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
771,WSSEC:WS:XNYS:PATH,WS:XNYS:PATH,XNYS,PATH,US_SP400,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
772,WSSEC:WS:XNYS:PB,WS:XNYS:PB,XNYS,PB,US_SP400,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
773,WSSEC:WS:XNYS:PBF,WS:XNYS:PBF,XNYS,PBF,US_SP400,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
774,WSSEC:WS:XNYS:PCG,WS:XNYS:PCG,XNYS,PCG,US_SP500,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
775,WSSEC:WS:XNYS:PEG,WS:XNYS:PEG,XNYS,PEG,US_SP500,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
776,WSSEC:WS:XNYS:PEN,WS:XNYS:PEN,XNYS,PEN,US_SP400,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
777,WSSEC:WS:XNYS:PEP,WS:XNYS:PEP,XNYS,PEP,US_SP500,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
778,WSSEC:WS:XNYS:PFE,WS:XNYS:PFE,XNYS,PFE,US_SP500,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
779,WSSEC:WS:XNYS:PFGC,WS:XNYS:PFGC,XNYS,PFGC,US_SP400,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
780,WSSEC:WS:XNYS:PG,WS:XNYS:PG,XNYS,PG,US_SP500,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
781,WSSEC:WS:XNYS:PGR,WS:XNYS:PGR,XNYS,PGR,US_SP500,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
