Security_Key,Source_WS_ID,Primary_MIC,Primary_Ticker,Primary_Universe_Index,Identity_Gate_Status,Deterministic_WS_ID_Proven,Reason
WSSEC:WS:XNAS:FISV,WS:XNAS:FISV,XNAS,FISV,US_SP500,NOT_VERIFIED,NO,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED
WSSEC:WS:XNAS:FIVE,WS:XNAS:FIVE,XNAS,FIVE,US_SP400,NOT_VERIFIED,NO,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED
WSSEC:WS:XNAS:FSLR,WS:XNAS:FSLR,XNAS,FSLR,US_SP500,NOT_VERIFIED,NO,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED
WSSEC:WS:XNAS:FTNT,WS:XNAS:FTNT,XNAS,FTNT,US_SP500,NOT_VERIFIED,NO,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED
WSSEC:WS:XNAS:GEHC,WS:XNAS:GEHC,XNAS,GEHC,US_SP500,NOT_VERIFIED,NO,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED
WSSEC:WS:XNAS:GILD,WS:XNAS:GILD,XNAS,GILD,US_SP500,NOT_VERIFIED,NO,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED
WSSEC:WS:XNAS:GNTX,WS:XNAS:GNTX,XNAS,GNTX,US_SP400,NOT_VERIFIED,NO,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED
WSSEC:WS:XNAS:HALO,WS:XNAS:HALO,XNAS,HALO,US_SP400,NOT_VERIFIED,NO,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED
WSSEC:WS:XNAS:HAS,WS:XNAS:HAS,XNAS,HAS,US_SP500,NOT_VERIFIED,NO,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED
WSSEC:WS:XNAS:HLNE,WS:XNAS:HLNE,XNAS,HLNE,US_SP400,NOT_VERIFIED,NO,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED
WSSEC:WS:XNAS:HOOD,WS:XNAS:HOOD,XNAS,HOOD,US_SP500,NOT_VERIFIED,NO,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED
WSSEC:WS:XNAS:HQY,WS:XNAS:HQY,XNAS,HQY,US_SP400,NOT_VERIFIED,NO,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED
WSSEC:WS:XNAS:HSIC,WS:XNAS:HSIC,XNAS,HSIC,US_SP500,NOT_VERIFIED,NO,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED
WSSEC:WS:XNAS:HWC,WS:XNAS:HWC,XNAS,HWC,US_SP400,NOT_VERIFIED,NO,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED
WSSEC:WS:XNAS:IBKR,WS:XNAS:IBKR,XNAS,IBKR,US_SP500,NOT_VERIFIED,NO,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED
WSSEC:WS:XNAS:IBOC,WS:XNAS:IBOC,XNAS,IBOC,US_SP400,NOT_VERIFIED,NO,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED
WSSEC:WS:XNAS:IDCC,WS:XNAS:IDCC,XNAS,IDCC,US_SP400,NOT_VERIFIED,NO,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED
WSSEC:WS:XNAS:IDXX,WS:XNAS:IDXX,XNAS,IDXX,US_SP500,NOT_VERIFIED,NO,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED
WSSEC:WS:XNAS:IESC,WS:XNAS:IESC,XNAS,IESC,US_SP400,NOT_VERIFIED,NO,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED
WSSEC:WS:XNAS:ILMN,WS:XNAS:ILMN,XNAS,ILMN,US_SP400,NOT_VERIFIED,NO,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED
WSSEC:WS:XNAS:INCY,WS:XNAS:INCY,XNAS,INCY,US_SP500,NOT_VERIFIED,NO,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED
WSSEC:WS:XNAS:INTC,WS:XNAS:INTC,XNAS,INTC,US_SP500,NOT_VERIFIED,NO,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED
WSSEC:WS:XNAS:INTU,WS:XNAS:INTU,XNAS,INTU,US_SP500,NOT_VERIFIED,NO,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED
WSSEC:WS:XNAS:IPGP,WS:XNAS:IPGP,XNAS,IPGP,US_SP400,NOT_VERIFIED,NO,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED
WSSEC:WS:XNAS:ISRG,WS:XNAS:ISRG,XNAS,ISRG,US_SP500,NOT_VERIFIED,NO,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED
WSSEC:WS:XNAS:JAZZ,WS:XNAS:JAZZ,XNAS,JAZZ,US_SP400,NOT_VERIFIED,NO,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED
WSSEC:WS:XNAS:JBHT,WS:XNAS:JBHT,XNAS,JBHT,US_SP500,NOT_VERIFIED,NO,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED
WSSEC:WS:XNAS:JKHY,WS:XNAS:JKHY,XNAS,JKHY,US_SP500,NOT_VERIFIED,NO,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED
WSSEC:WS:XNAS:KHC,WS:XNAS:KHC,XNAS,KHC,US_SP500,NOT_VERIFIED,NO,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED
WSSEC:WS:XNAS:KLAC,WS:XNAS:KLAC,XNAS,KLAC,US_SP500,NOT_VERIFIED,NO,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED
WSSEC:WS:XNAS:KRYS,WS:XNAS:KRYS,XNAS,KRYS,US_SP400,NOT_VERIFIED,NO,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED
WSSEC:WS:XNAS:KTOS,WS:XNAS:KTOS,XNAS,KTOS,US_SP400,NOT_VERIFIED,NO,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED
WSSEC:WS:XNAS:LECO,WS:XNAS:LECO,XNAS,LECO,US_SP400,NOT_VERIFIED,NO,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED
WSSEC:WS:XNAS:LFUS,WS:XNAS:LFUS,XNAS,LFUS,US_SP400,NOT_VERIFIED,NO,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED
WSSEC:WS:XNAS:LITE,WS:XNAS:LITE,XNAS,LITE,US_SP500,NOT_VERIFIED,NO,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED
WSSEC:WS:XNAS:LIVN,WS:XNAS:LIVN,XNAS,LIVN,US_SP400,NOT_VERIFIED,NO,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED
WSSEC:WS:XNAS:LNT,WS:XNAS:LNT,XNAS,LNT,US_SP500,NOT_VERIFIED,NO,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED
WSSEC:WS:XNAS:LNTH,WS:XNAS:LNTH,XNAS,LNTH,US_SP400,NOT_VERIFIED,NO,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED
WSSEC:WS:XNAS:LOPE,WS:XNAS:LOPE,XNAS,LOPE,US_SP400,NOT_VERIFIED,NO,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED
WSSEC:WS:XNAS:LSCC,WS:XNAS:LSCC,XNAS,LSCC,US_SP400,NOT_VERIFIED,NO,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED
WSSEC:WS:XNAS:LSTR,WS:XNAS:LSTR,XNAS,LSTR,US_SP400,NOT_VERIFIED,NO,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED
WSSEC:WS:XNAS:LULU,WS:XNAS:LULU,XNAS,LULU,US_SP500,NOT_VERIFIED,NO,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED
WSSEC:WS:XNAS:MANH,WS:XNAS:MANH,XNAS,MANH,US_SP400,NOT_VERIFIED,NO,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED
WSSEC:WS:XNAS:MAR,WS:XNAS:MAR,XNAS,MAR,US_SP500,NOT_VERIFIED,NO,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED
WSSEC:WS:XNAS:MAT,WS:XNAS:MAT,XNAS,MAT,US_SP400,NOT_VERIFIED,NO,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED
WSSEC:WS:XNAS:MCHP,WS:XNAS:MCHP,XNAS,MCHP,US_SP500,NOT_VERIFIED,NO,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED
WSSEC:WS:XNAS:MDLZ,WS:XNAS:MDLZ,XNAS,MDLZ,US_SP500,NOT_VERIFIED,NO,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED
WSSEC:WS:XNAS:MEDP,WS:XNAS:MEDP,XNAS,MEDP,US_SP400,NOT_VERIFIED,NO,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED
WSSEC:WS:XNAS:META,WS:XNAS:META,XNAS,META,US_SP500,NOT_VERIFIED,NO,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED
WSSEC:WS:XNAS:MIDD,WS:XNAS:MIDD,XNAS,MIDD,US_SP400,NOT_VERIFIED,NO,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED
WSSEC:WS:XNAS:MKSI,WS:XNAS:MKSI,XNAS,MKSI,US_SP400,NOT_VERIFIED,NO,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED
WSSEC:WS:XNAS:MORN,WS:XNAS:MORN,XNAS,MORN,US_SP400,NOT_VERIFIED,NO,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED
WSSEC:WS:XNAS:MPWR,WS:XNAS:MPWR,XNAS,MPWR,US_SP500,NOT_VERIFIED,NO,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED
WSSEC:WS:XNAS:MRNA,WS:XNAS:MRNA,XNAS,MRNA,US_SP500,NOT_VERIFIED,NO,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED
WSSEC:WS:XNAS:MRVL,WS:XNAS:MRVL,XNAS,MRVL,US_SP500,NOT_VERIFIED,NO,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED
WSSEC:WS:XNAS:MSFT,WS:XNAS:MSFT,XNAS,MSFT,US_SP500,NOT_VERIFIED,NO,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED
WSSEC:WS:XNAS:MTSI,WS:XNAS:MTSI,XNAS,MTSI,US_SP400,NOT_VERIFIED,NO,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED
WSSEC:WS:XNAS:MU,WS:XNAS:MU,XNAS,MU,US_SP500,NOT_VERIFIED,NO,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED
WSSEC:WS:XNAS:MZTI,WS:XNAS:MZTI,XNAS,MZTI,US_SP400,NOT_VERIFIED,NO,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED
WSSEC:WS:XNAS:NBIX,WS:XNAS:NBIX,XNAS,NBIX,US_SP400,NOT_VERIFIED,NO,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED
WSSEC:WS:XNAS:NDAQ,WS:XNAS:NDAQ,XNAS,NDAQ,US_SP500,NOT_VERIFIED,NO,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED
WSSEC:WS:XNAS:NDSN,WS:XNAS:NDSN,XNAS,NDSN,US_SP500,NOT_VERIFIED,NO,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED
WSSEC:WS:XNAS:NFLX,WS:XNAS:NFLX,XNAS,NFLX,US_SP500,NOT_VERIFIED,NO,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED
WSSEC:WS:XNAS:NOVT,WS:XNAS:NOVT,XNAS,NOVT,US_SP400,NOT_VERIFIED,NO,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED
WSSEC:WS:XNAS:NTNX,WS:XNAS:NTNX,XNAS,NTNX,US_SP400,NOT_VERIFIED,NO,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED
WSSEC:WS:XNAS:NTRS,WS:XNAS:NTRS,XNAS,NTRS,US_SP500,NOT_VERIFIED,NO,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED
WSSEC:WS:XNAS:NVDA,WS:XNAS:NVDA,XNAS,NVDA,US_SP500,NOT_VERIFIED,NO,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED
WSSEC:WS:XNAS:NWE,WS:XNAS:NWE,XNAS,NWE,US_SP400,NOT_VERIFIED,NO,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED
WSSEC:WS:XNAS:NXST,WS:XNAS:NXST,XNAS,NXST,US_SP400,NOT_VERIFIED,NO,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED
WSSEC:WS:XNAS:NXT,WS:XNAS:NXT,XNAS,NXT,US_SP400,NOT_VERIFIED,NO,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED
WSSEC:WS:XNAS:ODFL,WS:XNAS:ODFL,XNAS,ODFL,US_SP500,NOT_VERIFIED,NO,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED
WSSEC:WS:XNAS:OKTA,WS:XNAS:OKTA,XNAS,OKTA,US_SP400,NOT_VERIFIED,NO,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED
WSSEC:WS:XNAS:OLED,WS:XNAS:OLED,XNAS,OLED,US_SP400,NOT_VERIFIED,NO,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED
WSSEC:WS:XNAS:OLLI,WS:XNAS:OLLI,XNAS,OLLI,US_SP400,NOT_VERIFIED,NO,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED
WSSEC:WS:XNAS:ON,WS:XNAS:ON,XNAS,ON,US_SP500,NOT_VERIFIED,NO,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED
WSSEC:WS:XNAS:ONB,WS:XNAS:ONB,XNAS,ONB,US_SP400,NOT_VERIFIED,NO,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED
WSSEC:WS:XNAS:OPCH,WS:XNAS:OPCH,XNAS,OPCH,US_SP400,NOT_VERIFIED,NO,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED
WSSEC:WS:XNAS:ORLY,WS:XNAS:ORLY,XNAS,ORLY,US_SP500,NOT_VERIFIED,NO,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED
WSSEC:WS:XNAS:OZK,WS:XNAS:OZK,XNAS,OZK,US_SP400,NOT_VERIFIED,NO,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED
WSSEC:WS:XNAS:PANW,WS:XNAS:PANW,XNAS,PANW,US_SP500,NOT_VERIFIED,NO,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED
WSSEC:WS:XNAS:PAYX,WS:XNAS:PAYX,XNAS,PAYX,US_SP500,NOT_VERIFIED,NO,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED
WSSEC:WS:XNAS:PCAR,WS:XNAS:PCAR,XNAS,PCAR,US_SP500,NOT_VERIFIED,NO,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED
WSSEC:WS:XNAS:PCTY,WS:XNAS:PCTY,XNAS,PCTY,US_SP400,NOT_VERIFIED,NO,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED
WSSEC:WS:XNAS:PEGA,WS:XNAS:PEGA,XNAS,PEGA,US_SP400,NOT_VERIFIED,NO,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED
WSSEC:WS:XNAS:PPC,WS:XNAS:PPC,XNAS,PPC,US_SP400,NOT_VERIFIED,NO,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED
WSSEC:WS:XNAS:PTC,WS:XNAS:PTC,XNAS,PTC,US_SP500,NOT_VERIFIED,NO,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED
WSSEC:WS:XNAS:PYPL,WS:XNAS:PYPL,XNAS,PYPL,US_SP500,NOT_VERIFIED,NO,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED
WSSEC:WS:XNAS:QCOM,WS:XNAS:QCOM,XNAS,QCOM,US_SP500,NOT_VERIFIED,NO,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED
WSSEC:WS:XNAS:QLYS,WS:XNAS:QLYS,XNAS,QLYS,US_SP400,NOT_VERIFIED,NO,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED
WSSEC:WS:XNAS:REGN,WS:XNAS:REGN,XNAS,REGN,US_SP500,NOT_VERIFIED,NO,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED
WSSEC:WS:XNAS:RGEN,WS:XNAS:RGEN,XNAS,RGEN,US_SP400,NOT_VERIFIED,NO,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED
WSSEC:WS:XNAS:RGLD,WS:XNAS:RGLD,XNAS,RGLD,US_SP400,NOT_VERIFIED,NO,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED
WSSEC:WS:XNAS:RMBS,WS:XNAS:RMBS,XNAS,RMBS,US_SP400,NOT_VERIFIED,NO,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED
WSSEC:WS:XNAS:ROIV,WS:XNAS:ROIV,XNAS,ROIV,US_SP400,NOT_VERIFIED,NO,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED
WSSEC:WS:XNAS:ROKU,WS:XNAS:ROKU,XNAS,ROKU,US_SP400,NOT_VERIFIED,NO,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED
WSSEC:WS:XNAS:ROST,WS:XNAS:ROST,XNAS,ROST,US_SP500,NOT_VERIFIED,NO,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED
WSSEC:WS:XNAS:SAIA,WS:XNAS:SAIA,XNAS,SAIA,US_SP400,NOT_VERIFIED,NO,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED
WSSEC:WS:XNAS:SAIC,WS:XNAS:SAIC,XNAS,SAIC,US_SP400,NOT_VERIFIED,NO,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED
WSSEC:WS:XNAS:SANM,WS:XNAS:SANM,XNAS,SANM,US_SP400,NOT_VERIFIED,NO,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED
WSSEC:WS:XNAS:SBUX,WS:XNAS:SBUX,XNAS,SBUX,US_SP500,NOT_VERIFIED,NO,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED
WSSEC:WS:XNAS:SEIC,WS:XNAS:SEIC,XNAS,SEIC,US_SP400,NOT_VERIFIED,NO,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED
WSSEC:WS:XNAS:SFM,WS:XNAS:SFM,XNAS,SFM,US_SP400,NOT_VERIFIED,NO,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED
WSSEC:WS:XNAS:SHC,WS:XNAS:SHC,XNAS,SHC,US_SP400,NOT_VERIFIED,NO,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED
WSSEC:WS:XNAS:SIGI,WS:XNAS:SIGI,XNAS,SIGI,US_SP400,NOT_VERIFIED,NO,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED
WSSEC:WS:XNAS:SIRI,WS:XNAS:SIRI,XNAS,SIRI,US_SP400,NOT_VERIFIED,NO,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED
WSSEC:WS:XNAS:SITM,WS:XNAS:SITM,XNAS,SITM,US_SP400,NOT_VERIFIED,NO,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED
WSSEC:WS:XNAS:SLAB,WS:XNAS:SLAB,XNAS,SLAB,US_SP400,NOT_VERIFIED,NO,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED
WSSEC:WS:XNAS:SLM,WS:XNAS:SLM,XNAS,SLM,US_SP400,NOT_VERIFIED,NO,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED
WSSEC:WS:XNAS:SMTC,WS:XNAS:SMTC,XNAS,SMTC,US_SP400,NOT_VERIFIED,NO,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED
WSSEC:WS:XNAS:SNDK,WS:XNAS:SNDK,XNAS,SNDK,US_SP500,NOT_VERIFIED,NO,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED
WSSEC:WS:XNAS:SNPS,WS:XNAS:SNPS,XNAS,SNPS,US_SP500,NOT_VERIFIED,NO,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED
WSSEC:WS:XNAS:STLD,WS:XNAS:STLD,XNAS,STLD,US_SP500,NOT_VERIFIED,NO,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED
WSSEC:WS:XNAS:STRL,WS:XNAS:STRL,XNAS,STRL,US_SP400,NOT_VERIFIED,NO,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED
WSSEC:WS:XNAS:SWKS,WS:XNAS:SWKS,XNAS,SWKS,US_SP500,NOT_VERIFIED,NO,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED
WSSEC:WS:XNAS:SYNA,WS:XNAS:SYNA,XNAS,SYNA,US_SP400,NOT_VERIFIED,NO,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED
WSSEC:WS:XNAS:TCBI,WS:XNAS:TCBI,XNAS,TCBI,US_SP400,NOT_VERIFIED,NO,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED
WSSEC:WS:XNAS:TECH,WS:XNAS:TECH,XNAS,TECH,US_SP500,NOT_VERIFIED,NO,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED
WSSEC:WS:XNAS:TLN,WS:XNAS:TLN,XNAS,TLN,US_SP400,NOT_VERIFIED,NO,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED
WSSEC:WS:XNAS:TMUS,WS:XNAS:TMUS,XNAS,TMUS,US_SP500,NOT_VERIFIED,NO,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED
WSSEC:WS:XNAS:TROW,WS:XNAS:TROW,XNAS,TROW,US_SP500,NOT_VERIFIED,NO,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED
WSSEC:WS:XNAS:TSCO,WS:XNAS:TSCO,XNAS,TSCO,US_SP500,NOT_VERIFIED,NO,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED
WSSEC:WS:XNAS:TSLA,WS:XNAS:TSLA,XNAS,TSLA,US_SP500,NOT_VERIFIED,NO,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED
WSSEC:WS:XNAS:TTD,WS:XNAS:TTD,XNAS,TTD,US_SP500,NOT_VERIFIED,NO,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED
WSSEC:WS:XNAS:TTEK,WS:XNAS:TTEK,XNAS,TTEK,US_SP400,NOT_VERIFIED,NO,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED
WSSEC:WS:XNAS:TTMI,WS:XNAS:TTMI,XNAS,TTMI,US_SP400,NOT_VERIFIED,NO,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED
WSSEC:WS:XNAS:TTWO,WS:XNAS:TTWO,XNAS,TTWO,US_SP500,NOT_VERIFIED,NO,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED
WSSEC:WS:XNAS:TXN,WS:XNAS:TXN,XNAS,TXN,US_SP500,NOT_VERIFIED,NO,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED
WSSEC:WS:XNAS:TXRH,WS:XNAS:TXRH,XNAS,TXRH,US_SP400,NOT_VERIFIED,NO,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED
WSSEC:WS:XNAS:UBSI,WS:XNAS:UBSI,XNAS,UBSI,US_SP400,NOT_VERIFIED,NO,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED
WSSEC:WS:XNAS:UFPI,WS:XNAS:UFPI,XNAS,UFPI,US_SP400,NOT_VERIFIED,NO,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED
WSSEC:WS:XNAS:ULTA,WS:XNAS:ULTA,XNAS,ULTA,US_SP500,NOT_VERIFIED,NO,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED
WSSEC:WS:XNAS:UMBF,WS:XNAS:UMBF,XNAS,UMBF,US_SP400,NOT_VERIFIED,NO,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED
WSSEC:WS:XNAS:UTHR,WS:XNAS:UTHR,XNAS,UTHR,US_SP400,NOT_VERIFIED,NO,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED
WSSEC:WS:XNAS:VC,WS:XNAS:VC,XNAS,VC,US_SP400,NOT_VERIFIED,NO,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED
WSSEC:WS:XNAS:VIAV,WS:XNAS:VIAV,XNAS,VIAV,US_SP400,NOT_VERIFIED,NO,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED
WSSEC:WS:XNAS:VICR,WS:XNAS:VICR,XNAS,VICR,US_SP400,NOT_VERIFIED,NO,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED
WSSEC:WS:XNAS:VLY,WS:XNAS:VLY,XNAS,VLY,US_SP400,NOT_VERIFIED,NO,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED
WSSEC:WS:XNAS:VNOM,WS:XNAS:VNOM,XNAS,VNOM,US_SP400,NOT_VERIFIED,NO,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED
WSSEC:WS:XNAS:VRSK,WS:XNAS:VRSK,XNAS,VRSK,US_SP500,NOT_VERIFIED,NO,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED
WSSEC:WS:XNAS:VRSN,WS:XNAS:VRSN,XNAS,VRSN,US_SP500,NOT_VERIFIED,NO,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED
WSSEC:WS:XNAS:VRTX,WS:XNAS:VRTX,XNAS,VRTX,US_SP500,NOT_VERIFIED,NO,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED
WSSEC:WS:XNAS:VTRS,WS:XNAS:VTRS,XNAS,VTRS,US_SP500,NOT_VERIFIED,NO,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED
WSSEC:WS:XNAS:WBD,WS:XNAS:WBD,XNAS,WBD,US_SP500,NOT_VERIFIED,NO,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED
WSSEC:WS:XNAS:WDC,WS:XNAS:WDC,XNAS,WDC,US_SP500,NOT_VERIFIED,NO,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED
WSSEC:WS:XNAS:WFRD,WS:XNAS:WFRD,XNAS,WFRD,US_SP400,NOT_VERIFIED,NO,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED
WSSEC:WS:XNAS:WING,WS:XNAS:WING,XNAS,WING,US_SP400,NOT_VERIFIED,NO,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED
