WS_ID,Primary_Universe_Index,Primary_MIC,Primary_Ticker,Instrument_Gate_State,Mapping_Baseline_State,History_Evidence_State,Liquidity_Evidence_State,Scalable_Tradeability_Status,Refresh_Required,Refresh_Priority,Refresh_Action,Refresh_Prerequisite,Planned_Provider,Provider_Symbol_Current,Network_Required_In_Execution_Stage,Expected_Output,Reason
WS:XSHE:301236,CN_CSI300,XSHE,301236,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,301236,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:XSHE:301269,CN_CSI300,XSHE,301269,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,301269,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:XSHE:301308,CN_CSI300,XSHE,301308,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,301308,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:XSHE:302132,CN_CSI300,XSHE,302132,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,302132,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:XSHG:600000,CN_CSI300,XSHG,600000,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,600000,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:XSHG:600009,CN_CSI300,XSHG,600009,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,600009,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:XSHG:600010,CN_CSI300,XSHG,600010,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,600010,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:XSHG:600011,CN_CSI300,XSHG,600011,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,600011,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:XSHG:600015,CN_CSI300,XSHG,600015,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,600015,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:XSHG:600016,CN_CSI300,XSHG,600016,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,600016,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:XSHG:600018,CN_CSI300,XSHG,600018,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,600018,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:XSHG:600019,CN_CSI300,XSHG,600019,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,600019,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:XSHG:600023,CN_CSI300,XSHG,600023,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,600023,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:XSHG:600025,CN_CSI300,XSHG,600025,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,600025,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:XSHG:600026,CN_CSI300,XSHG,600026,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,600026,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:XSHG:600027,CN_CSI300,XSHG,600027,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,600027,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:XSHG:600028,CN_CSI300,XSHG,600028,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,600028,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:XSHG:600029,CN_CSI300,XSHG,600029,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,600029,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:XSHG:600030,CN_CSI300,XSHG,600030,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,600030,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:XSHG:600031,CN_CSI300,XSHG,600031,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,600031,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:XSHG:600036,CN_CSI300,XSHG,600036,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,600036,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:XSHG:600039,CN_CSI300,XSHG,600039,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,600039,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:XSHG:600048,CN_CSI300,XSHG,600048,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,600048,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:XSHG:600050,CN_CSI300,XSHG,600050,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,600050,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:XSHG:600061,CN_CSI300,XSHG,600061,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,600061,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:XSHG:600066,CN_CSI300,XSHG,600066,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,600066,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:XSHG:600085,CN_CSI300,XSHG,600085,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,600085,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:XSHG:600089,CN_CSI300,XSHG,600089,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,600089,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:XSHG:600104,CN_CSI300,XSHG,600104,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,600104,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:XSHG:600111,CN_CSI300,XSHG,600111,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,600111,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:XSHG:600115,CN_CSI300,XSHG,600115,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,600115,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:XSHG:600118,CN_CSI300,XSHG,600118,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,600118,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:XSHG:600150,CN_CSI300,XSHG,600150,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,600150,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:XSHG:600160,CN_CSI300,XSHG,600160,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,600160,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:XSHG:600176,CN_CSI300,XSHG,600176,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,600176,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:XSHG:600183,CN_CSI300,XSHG,600183,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,600183,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:XSHG:600188,CN_CSI300,XSHG,600188,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,600188,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:XSHG:600196,CN_CSI300,XSHG,600196,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,600196,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:XSHG:600219,CN_CSI300,XSHG,600219,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,600219,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:XSHG:600221,CN_CSI300,XSHG,600221,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,600221,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:XSHG:600233,CN_CSI300,XSHG,600233,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,600233,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:XSHG:600276,CN_CSI300,XSHG,600276,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,600276,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:XSHG:600309,CN_CSI300,XSHG,600309,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,600309,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:XSHG:600346,CN_CSI300,XSHG,600346,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,600346,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:XSHG:600362,CN_CSI300,XSHG,600362,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,600362,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:XSHG:600372,CN_CSI300,XSHG,600372,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,600372,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:XSHG:600406,CN_CSI300,XSHG,600406,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,600406,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:XSHG:600415,CN_CSI300,XSHG,600415,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,600415,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:XSHG:600426,CN_CSI300,XSHG,600426,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,600426,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:XSHG:600436,CN_CSI300,XSHG,600436,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,600436,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:XSHG:600438,CN_CSI300,XSHG,600438,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,600438,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:XSHG:600460,CN_CSI300,XSHG,600460,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,600460,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:XSHG:600482,CN_CSI300,XSHG,600482,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,600482,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:XSHG:600489,CN_CSI300,XSHG,600489,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,600489,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:XSHG:600515,CN_CSI300,XSHG,600515,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,600515,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:XSHG:600519,CN_CSI300,XSHG,600519,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,600519,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:XSHG:600522,CN_CSI300,XSHG,600522,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,600522,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:XSHG:600547,CN_CSI300,XSHG,600547,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,600547,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:XSHG:600549,CN_CSI300,XSHG,600549,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,600549,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:XSHG:600570,CN_CSI300,XSHG,600570,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,600570,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:XSHG:600584,CN_CSI300,XSHG,600584,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,600584,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:XSHG:600585,CN_CSI300,XSHG,600585,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,600585,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:XSHG:600588,CN_CSI300,XSHG,600588,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,600588,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:XSHG:600600,CN_CSI300,XSHG,600600,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,600600,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:XSHG:600660,CN_CSI300,XSHG,600660,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,600660,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:XSHG:600674,CN_CSI300,XSHG,600674,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,600674,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:XSHG:600690,CN_CSI300,XSHG,600690,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,600690,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
