Artifact_Path,Artifact_Blob_SHA,Stage_or_Version,Evidence_Type,Universe_Lineage,Rows,AsOf_or_PriceAsOf,Authority_Class,Usable_For_Current_Baseline,Reason
output_official_source_materialization_data_repair_v0_26/data_history_before_price_counts_v0.26.csv,9c58955c2d60273c69f08931c8db61057bc2855b,0.26.csv,HISTORICAL_OR_SEGMENT_EVIDENCE,UNCLASSIFIED_OFFLINE,,,HISTORICAL_DIAGNOSTIC,false,inventoried offline; only stable WS_ID joins promoted
output_official_source_materialization_data_repair_v0_26/data_history_before_state_v0.26.csv,0ed4f891a55991438cac9078f52552067801c0d1,0.26.csv,HISTORICAL_OR_SEGMENT_EVIDENCE,UNCLASSIFIED_OFFLINE,,,HISTORICAL_DIAGNOSTIC,false,inventoried offline; only stable WS_ID joins promoted
output_official_source_materialization_data_repair_v0_26/data_history_hard_failures_v0.26.csv,f7a415a7566f24a7906e497c22ff57f3cab153b2,0.26.csv,HISTORICAL_OR_SEGMENT_EVIDENCE,UNCLASSIFIED_OFFLINE,,,HISTORICAL_DIAGNOSTIC,false,inventoried offline; only stable WS_ID joins promoted
output_official_source_materialization_data_repair_v0_26/data_history_repair_queue_v0.26.csv,968c56a72d36fcc95565eb996c25c32b8db05f12,0.26.csv,HISTORICAL_OR_SEGMENT_EVIDENCE,UNCLASSIFIED_OFFLINE,,,HISTORICAL_DIAGNOSTIC,false,inventoried offline; only stable WS_ID joins promoted
output_official_source_materialization_data_repair_v0_26/data_history_repair_universe_v0.26.csv,df8be17c36fd48fc1b0a91c710899824ef135740,0.26.csv,HISTORICAL_OR_SEGMENT_EVIDENCE,UNCLASSIFIED_OFFLINE,,,HISTORICAL_DIAGNOSTIC,false,inventoried offline; only stable WS_ID joins promoted
output_p0_feature_augmentation_v0_19/price_cache_state_v0.19.csv,57e458082f284e72559d5092fe082143c4b0ee7d,0.19.csv,HISTORICAL_OR_SEGMENT_EVIDENCE,UNCLASSIFIED_OFFLINE,,,HISTORICAL_DIAGNOSTIC,false,inventoried offline; only stable WS_ID joins promoted
output_research_1535/mapping_audit.csv,64750ec21103bd6cfab4667530335d3a5fe888c3,historical,HISTORICAL_OR_SEGMENT_EVIDENCE,UNCLASSIFIED_OFFLINE,,,HISTORICAL_DIAGNOSTIC,false,inventoried offline; only stable WS_ID joins promoted
output_targeted_refresh_6/targeted_after_price_counts_v0.3.csv,4876162e2036bd75090d2c05ec233dcfd48ff6b8,0.3.csv,HISTORICAL_OR_SEGMENT_EVIDENCE,UNCLASSIFIED_OFFLINE,,,HISTORICAL_DIAGNOSTIC,false,inventoried offline; only stable WS_ID joins promoted
output_targeted_refresh_6/targeted_before_price_counts_v0.3.csv,10cb7b66f4dacca88d71afed5633a7d68d38dc78,0.3.csv,HISTORICAL_OR_SEGMENT_EVIDENCE,UNCLASSIFIED_OFFLINE,,,HISTORICAL_DIAGNOSTIC,false,inventoried offline; only stable WS_ID joins promoted
output_u3k_liquidity_fx_v0_5/eligibility_rows_v0.5.csv,5ad3786f44b9a9c5db76f3950def4eb44fc45e0c,0.5.csv,HISTORICAL_OR_SEGMENT_EVIDENCE,UNCLASSIFIED_OFFLINE,,,HISTORICAL_DIAGNOSTIC,false,inventoried offline; only stable WS_ID joins promoted
output_u3k_liquidity_fx_v0_5/fx_history_to_eur_v0.5.csv,35c50d8c9c0931acacb69a549fe85f59d65d3e76,0.5.csv,HISTORICAL_OR_SEGMENT_EVIDENCE,UNCLASSIFIED_OFFLINE,,,HISTORICAL_DIAGNOSTIC,false,inventoried offline; only stable WS_ID joins promoted
output_u3k_liquidity_fx_v0_5/fx_meta_v0.5.json,2a78688fee244aef646cc7e8d8f4aea9bfd31ff4,0.5.json,HISTORICAL_OR_SEGMENT_EVIDENCE,UNCLASSIFIED_OFFLINE,,,HISTORICAL_DIAGNOSTIC,false,inventoried offline; only stable WS_ID joins promoted
output_u3k_liquidity_fx_v0_5/instrument_review_queue_v0.5.csv,d304cf6408d4c259f5119a0fb2858bdb82a142c4,0.5.csv,HISTORICAL_OR_SEGMENT_EVIDENCE,UNCLASSIFIED_OFFLINE,,,HISTORICAL_DIAGNOSTIC,false,inventoried offline; only stable WS_ID joins promoted
output_u3k_liquidity_fx_v0_5/low_liquidity_exception_pool_v0.5.csv,8b8a0f96c17270e737ff86afe3d44c7173128877,0.5.csv,HISTORICAL_OR_SEGMENT_EVIDENCE,UNCLASSIFIED_OFFLINE,,,HISTORICAL_DIAGNOSTIC,false,inventoried offline; only stable WS_ID joins promoted
output_u3k_liquidity_fx_v0_5/non_ready_exclusions_v0.5.csv,9c85855161fec21c6ec6488fee3933527cef2b01,0.5.csv,HISTORICAL_OR_SEGMENT_EVIDENCE,UNCLASSIFIED_OFFLINE,,,HISTORICAL_DIAGNOSTIC,false,inventoried offline; only stable WS_ID joins promoted
output_u3k_liquidity_fx_v0_5/segment_gate_counts_v0.5.csv,4dad05b4e03fc9a7ee20f077a8f59694a9052130,0.5.csv,HISTORICAL_OR_SEGMENT_EVIDENCE,UNCLASSIFIED_OFFLINE,,,HISTORICAL_DIAGNOSTIC,false,inventoried offline; only stable WS_ID joins promoted
output_u3k_liquidity_fx_v0_5/summary_v0.5.json,cb828f08e6a384b5379bd8c69c94a2696d0f2a0a,0.5.json,HISTORICAL_OR_SEGMENT_EVIDENCE,UNCLASSIFIED_OFFLINE,,,HISTORICAL_DIAGNOSTIC,false,inventoried offline; only stable WS_ID joins promoted
scripts/build_full_price_universe_3663.py,80d56dfaf40993f050d68205a6f71ba49a69c00a,historical,HISTORICAL_OR_SEGMENT_EVIDENCE,UNCLASSIFIED_OFFLINE,,,HISTORICAL_DIAGNOSTIC,false,inventoried offline; only stable WS_ID joins promoted
scripts/build_u3k_liquidity_fx_audit_v0_5.py,68456e271fafbc23e0b722a126113c9696e9ec9c,0_5.py,HISTORICAL_OR_SEGMENT_EVIDENCE,UNCLASSIFIED_OFFLINE,,,HISTORICAL_DIAGNOSTIC,false,inventoried offline; only stable WS_ID joins promoted
scripts/current_master_br_ibrx100_controlled_import_eligibility_materialization_v0_34.py,cc768abdc38085b2c10c61d660bcc1d0bf99ea75,0_34.py,HISTORICAL_OR_SEGMENT_EVIDENCE,UNCLASSIFIED_OFFLINE,,,CURRENT_SEGMENT_EVIDENCE,true,inventoried offline; only stable WS_ID joins promoted
scripts/current_master_br_ibrx100_eligibility_gate_completion_import_plan_v0_33.py,07971c9c643580ed59652497317767d7e029fa19,0_33.py,HISTORICAL_OR_SEGMENT_EVIDENCE,UNCLASSIFIED_OFFLINE,,,CURRENT_SEGMENT_EVIDENCE,true,inventoried offline; only stable WS_ID joins promoted
scripts/current_master_br_ibrx100_source_segment_freeze_liquidity_precheck_v0_32.py,fde8b4d762babbd8142e65a0b69bc2a4bcaecff1,0_32.py,HISTORICAL_OR_SEGMENT_EVIDENCE,UNCLASSIFIED_OFFLINE,,,CURRENT_SEGMENT_EVIDENCE,true,inventoried offline; only stable WS_ID joins promoted
