WS_ID,Data_Readiness_Current,Productive_Eligibility,SWING_U3K_FROZEN_Member,P0_Eligible_Current,Reason
WS:XLON:BAES.L,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,MAPPING_DATA_CONFIRMED
WS:XLON:BALF.L,BLOCKED_MAPPING,False,False,NOT_COMPUTED_IN_V0_38,MAPPING_DOWNLOAD_NO_DATA
WS:XLON:BARC.L,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,MAPPING_DATA_CONFIRMED
WS:XLON:BATS.L,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,MAPPING_DATA_CONFIRMED
WS:XLON:BBOXT.L,BLOCKED_MAPPING,False,False,NOT_COMPUTED_IN_V0_38,MAPPING_DOWNLOAD_NO_DATA
WS:XLON:BEZG.L,BLOCKED_MAPPING,False,False,NOT_COMPUTED_IN_V0_38,MAPPING_DOWNLOAD_NO_DATA
WS:XLON:BGEO.L,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,MAPPING_DATA_CONFIRMED
WS:XLON:BKGH.L,BLOCKED_MAPPING,False,False,NOT_COMPUTED_IN_V0_38,MAPPING_DOWNLOAD_NO_DATA
WS:XLON:BLND.L,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,MAPPING_DATA_CONFIRMED
WS:XLON:BNZL.L,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,MAPPING_DATA_CONFIRMED
WS:XLON:BP.L,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,MAPPING_DATA_CONFIRMED
WS:XLON:BPTB.L,BLOCKED_MAPPING,False,False,NOT_COMPUTED_IN_V0_38,MAPPING_DOWNLOAD_NO_DATA
WS:XLON:BRBY.L,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,MAPPING_DATA_CONFIRMED
WS:XLON:BT.L,BLOCKED_MAPPING,False,False,NOT_COMPUTED_IN_V0_38,MAPPING_DOWNLOAD_NO_DATA
WS:XLON:BTRW.L,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,MAPPING_DATA_CONFIRMED
WS:XLON:BWY.L,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,MAPPING_DATA_CONFIRMED
WS:XLON:CCC.L,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,MAPPING_DATA_CONFIRMED
WS:XLON:CCH.L,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,MAPPING_DATA_CONFIRMED
WS:XLON:CNA.L,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,MAPPING_DATA_CONFIRMED
WS:XLON:CPG.L,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,MAPPING_DATA_CONFIRMED
WS:XLON:CRDA.L,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,MAPPING_DATA_CONFIRMED
WS:XLON:CTEC.L,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,MAPPING_DATA_CONFIRMED
WS:XLON:CWK.L,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,MAPPING_DATA_CONFIRMED
WS:XLON:DCC.L,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,MAPPING_DATA_CONFIRMED
WS:XLON:DGE.L,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,MAPPING_DATA_CONFIRMED
WS:XLON:DLN.L,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,MAPPING_DATA_CONFIRMED
WS:XLON:DPLM.L,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,MAPPING_DATA_CONFIRMED
WS:XLON:DRX.L,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,MAPPING_DATA_CONFIRMED
WS:XLON:EMG.L,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,MAPPING_DATA_CONFIRMED
WS:XLON:ENT.L,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,MAPPING_DATA_CONFIRMED
WS:XLON:EXPN.L,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,MAPPING_DATA_CONFIRMED
WS:XLON:FRES.L,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,MAPPING_DATA_CONFIRMED
WS:XLON:GAW.L,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,MAPPING_DATA_CONFIRMED
WS:XLON:GLEN.L,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,MAPPING_DATA_CONFIRMED
WS:XLON:GSK.L,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,MAPPING_DATA_CONFIRMED
WS:XLON:HIK.L,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,MAPPING_DATA_CONFIRMED
WS:XLON:HLMA.L,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,MAPPING_DATA_CONFIRMED
WS:XLON:HLN.L,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,MAPPING_DATA_CONFIRMED
WS:XLON:HOCM.L,BLOCKED_MAPPING,False,False,NOT_COMPUTED_IN_V0_38,MAPPING_DOWNLOAD_NO_DATA
WS:XLON:HSBA.L,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,MAPPING_DATA_CONFIRMED
WS:XLON:HSX.L,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,MAPPING_DATA_CONFIRMED
WS:XLON:HWDN.L,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,MAPPING_DATA_CONFIRMED
WS:XLON:ICAG.L,BLOCKED_MAPPING,False,False,NOT_COMPUTED_IN_V0_38,MAPPING_DOWNLOAD_NO_DATA
WS:XLON:ICGIN.L,BLOCKED_MAPPING,False,False,NOT_COMPUTED_IN_V0_38,MAPPING_DOWNLOAD_NO_DATA
WS:XLON:IGG.L,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,MAPPING_DATA_CONFIRMED
WS:XLON:IHG.L,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,MAPPING_DATA_CONFIRMED
WS:XLON:III.L,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,MAPPING_DATA_CONFIRMED
WS:XLON:IMB.L,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,MAPPING_DATA_CONFIRMED
WS:XLON:IMI.L,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,MAPPING_DATA_CONFIRMED
WS:XLON:INCH.L,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,MAPPING_DATA_CONFIRMED
WS:XLON:INF.L,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,MAPPING_DATA_CONFIRMED
WS:XLON:INVP.L,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,MAPPING_DATA_CONFIRMED
WS:XLON:ITRK.L,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,MAPPING_DATA_CONFIRMED
WS:XLON:ITV.L,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,MAPPING_DATA_CONFIRMED
WS:XLON:JD.L,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,MAPPING_DATA_CONFIRMED
WS:XLON:JMAT.L,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,MAPPING_DATA_CONFIRMED
WS:XLON:KGF.L,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,MAPPING_DATA_CONFIRMED
WS:XLON:LAND.L,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,MAPPING_DATA_CONFIRMED
WS:XLON:LGEN.L,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,MAPPING_DATA_CONFIRMED
WS:XLON:LLOY.L,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,MAPPING_DATA_CONFIRMED
WS:XLON:LMPL.L,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,MAPPING_DATA_CONFIRMED
WS:XLON:LSEG.L,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,MAPPING_DATA_CONFIRMED
WS:XLON:MKS.L,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,MAPPING_DATA_CONFIRMED
WS:XLON:MNDI.L,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,MAPPING_DATA_CONFIRMED
WS:XLON:MNG.L,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,MAPPING_DATA_CONFIRMED
WS:XLON:MRON.L,BLOCKED_MAPPING,False,False,NOT_COMPUTED_IN_V0_38,MAPPING_DOWNLOAD_NO_DATA
WS:XLON:MTO.L,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,MAPPING_DATA_CONFIRMED
WS:XLON:NG.L,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,MAPPING_DATA_CONFIRMED
WS:XLON:NWG.L,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,MAPPING_DATA_CONFIRMED
WS:XLON:NXT.L,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,MAPPING_DATA_CONFIRMED
WS:XLON:PAFR.L,BLOCKED_MAPPING,False,False,NOT_COMPUTED_IN_V0_38,MAPPING_DOWNLOAD_NO_DATA
WS:XLON:PHP.L,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,MAPPING_DATA_CONFIRMED
WS:XLON:PLUSP.L,BLOCKED_MAPPING,False,False,NOT_COMPUTED_IN_V0_38,MAPPING_DOWNLOAD_NO_DATA
WS:XLON:PNN.L,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,MAPPING_DATA_CONFIRMED
WS:XLON:PRU.L,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,MAPPING_DATA_CONFIRMED
WS:XLON:PSN.L,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,MAPPING_DATA_CONFIRMED
WS:XLON:PSON.L,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,MAPPING_DATA_CONFIRMED
WS:XLON:QLT.L,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,MAPPING_DATA_CONFIRMED
WS:XLON:QQ.L,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,MAPPING_DATA_CONFIRMED
WS:XLON:REL.L,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,MAPPING_DATA_CONFIRMED
WS:XLON:RIO.L,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,MAPPING_DATA_CONFIRMED
WS:XLON:RKT.L,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,MAPPING_DATA_CONFIRMED
WS:XLON:RMV.L,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,MAPPING_DATA_CONFIRMED
WS:XLON:ROR.L,QUARANTINE_DATA_QUALITY,False,False,NOT_COMPUTED_IN_V0_38,MAPPING_DATA_CONFIRMED
WS:XLON:RR.L,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,MAPPING_DATA_CONFIRMED
WS:XLON:RS1R.L,BLOCKED_MAPPING,False,False,NOT_COMPUTED_IN_V0_38,MAPPING_DOWNLOAD_NO_DATA
WS:XLON:RTO.L,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,MAPPING_DATA_CONFIRMED
WS:XLON:SBRY.L,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,MAPPING_DATA_CONFIRMED
WS:XLON:SDLF.L,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,MAPPING_DATA_CONFIRMED
WS:XLON:SDR.L,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,MAPPING_DATA_CONFIRMED
WS:XLON:SGE.L,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,MAPPING_DATA_CONFIRMED
WS:XLON:SGRO.L,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,MAPPING_DATA_CONFIRMED
WS:XLON:SHCS.L,BLOCKED_MAPPING,False,False,NOT_COMPUTED_IN_V0_38,MAPPING_DOWNLOAD_NO_DATA
WS:XLON:SJP.L,BLOCKED_MAPPING,False,False,NOT_COMPUTED_IN_V0_38,MAPPING_DOWNLOAD_NO_DATA
WS:XLON:SMIN.L,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,MAPPING_DATA_CONFIRMED
WS:XLON:SN.L,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,MAPPING_DATA_CONFIRMED
WS:XLON:SPX.L,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,MAPPING_DATA_CONFIRMED
WS:XLON:SRP.L,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,MAPPING_DATA_CONFIRMED
WS:XLON:SSE.L,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,MAPPING_DATA_CONFIRMED
WS:XLON:STAN.L,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,MAPPING_DATA_CONFIRMED
WS:XLON:SVT.L,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,MAPPING_DATA_CONFIRMED
WS:XLON:TBCG.L,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,MAPPING_DATA_CONFIRMED
WS:XLON:TCAPI.L,BLOCKED_MAPPING,False,False,NOT_COMPUTED_IN_V0_38,MAPPING_DOWNLOAD_NO_DATA
WS:XLON:TSCO.L,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,MAPPING_DATA_CONFIRMED
WS:XLON:TW.L,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,MAPPING_DATA_CONFIRMED
WS:XLON:ULVR.L,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,MAPPING_DATA_CONFIRMED
WS:XLON:UTG.L,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,MAPPING_DATA_CONFIRMED
WS:XLON:UU.L,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,MAPPING_DATA_CONFIRMED
WS:XLON:VOD.L,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,MAPPING_DATA_CONFIRMED
WS:XLON:WEIR.L,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,MAPPING_DATA_CONFIRMED
WS:XLON:WISEA.L,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,MAPPING_DATA_CONFIRMED
WS:XLON:WPP.L,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,MAPPING_DATA_CONFIRMED
WS:XLON:WTB.L,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,MAPPING_DATA_CONFIRMED
WS:XLON:ZEG.L,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,MAPPING_DATA_CONFIRMED
WS:XMAD:ACS.MC,BLOCKED_FX,False,False,NOT_COMPUTED_IN_V0_38,MAPPING_DATA_CONFIRMED
WS:XMAD:ACX.MC,BLOCKED_FX,False,False,NOT_COMPUTED_IN_V0_38,MAPPING_DATA_CONFIRMED
WS:XMAD:AENA.MC,BLOCKED_FX,False,False,NOT_COMPUTED_IN_V0_38,MAPPING_DATA_CONFIRMED
WS:XMAD:AMA.MC,BLOCKED_MAPPING,False,False,NOT_COMPUTED_IN_V0_38,MAPPING_DOWNLOAD_NO_DATA
WS:XMAD:ANA.MC,BLOCKED_FX,False,False,NOT_COMPUTED_IN_V0_38,MAPPING_DATA_CONFIRMED
WS:XMAD:BBVA.MC,BLOCKED_FX,False,False,NOT_COMPUTED_IN_V0_38,MAPPING_DATA_CONFIRMED
WS:XMAD:BKT.MC,BLOCKED_FX,False,False,NOT_COMPUTED_IN_V0_38,MAPPING_DATA_CONFIRMED
WS:XMAD:CABK.MC,BLOCKED_FX,False,False,NOT_COMPUTED_IN_V0_38,MAPPING_DATA_CONFIRMED
WS:XMAD:CLNX.MC,BLOCKED_FX,False,False,NOT_COMPUTED_IN_V0_38,MAPPING_DATA_CONFIRMED
WS:XMAD:ELE.MC,BLOCKED_FX,False,False,NOT_COMPUTED_IN_V0_38,MAPPING_DATA_CONFIRMED
WS:XMAD:ENAG.MC,BLOCKED_MAPPING,False,False,NOT_COMPUTED_IN_V0_38,MAPPING_DOWNLOAD_NO_DATA
WS:XMAD:FER.MC,BLOCKED_FX,False,False,NOT_COMPUTED_IN_V0_38,MAPPING_DATA_CONFIRMED
WS:XMAD:GRLS.MC,BLOCKED_MAPPING,False,False,NOT_COMPUTED_IN_V0_38,MAPPING_DOWNLOAD_NO_DATA
WS:XMAD:IBE.MC,BLOCKED_FX,False,False,NOT_COMPUTED_IN_V0_38,MAPPING_DATA_CONFIRMED
WS:XMAD:IDR.MC,BLOCKED_FX,False,False,NOT_COMPUTED_IN_V0_38,MAPPING_DATA_CONFIRMED
WS:XMAD:ITX.MC,BLOCKED_FX,False,False,NOT_COMPUTED_IN_V0_38,MAPPING_DATA_CONFIRMED
WS:XMAD:MAP.MC,BLOCKED_FX,False,False,NOT_COMPUTED_IN_V0_38,MAPPING_DATA_CONFIRMED
WS:XMAD:MRL.MC,BLOCKED_FX,False,False,NOT_COMPUTED_IN_V0_38,MAPPING_DATA_CONFIRMED
WS:XMAD:NTGY.MC,BLOCKED_FX,False,False,NOT_COMPUTED_IN_V0_38,MAPPING_DATA_CONFIRMED
WS:XMAD:PUIGB.MC,BLOCKED_MAPPING,False,False,NOT_COMPUTED_IN_V0_38,MAPPING_DOWNLOAD_NO_DATA
WS:XMAD:REDE.MC,BLOCKED_MAPPING,False,False,NOT_COMPUTED_IN_V0_38,MAPPING_DOWNLOAD_NO_DATA
WS:XMAD:REP.MC,BLOCKED_FX,False,False,NOT_COMPUTED_IN_V0_38,MAPPING_DATA_CONFIRMED
WS:XMAD:SABE.MC,BLOCKED_MAPPING,False,False,NOT_COMPUTED_IN_V0_38,MAPPING_DOWNLOAD_NO_DATA
WS:XMAD:SAN.MC,BLOCKED_FX,False,False,NOT_COMPUTED_IN_V0_38,MAPPING_DATA_CONFIRMED
WS:XMAD:SCYR.MC,BLOCKED_FX,False,False,NOT_COMPUTED_IN_V0_38,MAPPING_DATA_CONFIRMED
WS:XMAD:TEF.MC,BLOCKED_FX,False,False,NOT_COMPUTED_IN_V0_38,MAPPING_DATA_CONFIRMED
WS:XMAD:UNI.MC,BLOCKED_FX,False,False,NOT_COMPUTED_IN_V0_38,MAPPING_DATA_CONFIRMED
WS:XMAD:VIS.MC,BLOCKED_FX,False,False,NOT_COMPUTED_IN_V0_38,MAPPING_DATA_CONFIRMED
WS:XMIL:A2.MI,BLOCKED_MAPPING,False,False,NOT_COMPUTED_IN_V0_38,MAPPING_DOWNLOAD_NO_DATA
WS:XMIL:AZMT.MI,BLOCKED_MAPPING,False,False,NOT_COMPUTED_IN_V0_38,MAPPING_DOWNLOAD_NO_DATA
WS:XMIL:BAMI.MI,BLOCKED_FX,False,False,NOT_COMPUTED_IN_V0_38,MAPPING_DATA_CONFIRMED
WS:XMIL:BCU.MI,BLOCKED_MAPPING,False,False,NOT_COMPUTED_IN_V0_38,MAPPING_DOWNLOAD_NO_DATA
WS:XMIL:BGN.MI,BLOCKED_FX,False,False,NOT_COMPUTED_IN_V0_38,MAPPING_DATA_CONFIRMED
WS:XMIL:BMED.MI,BLOCKED_FX,False,False,NOT_COMPUTED_IN_V0_38,MAPPING_DATA_CONFIRMED
WS:XMIL:BMPS.MI,BLOCKED_FX,False,False,NOT_COMPUTED_IN_V0_38,MAPPING_DATA_CONFIRMED
WS:XMIL:BZU.MI,BLOCKED_FX,False,False,NOT_COMPUTED_IN_V0_38,MAPPING_DATA_CONFIRMED
WS:XMIL:CPRI.MI,BLOCKED_MAPPING,False,False,NOT_COMPUTED_IN_V0_38,MAPPING_DOWNLOAD_NO_DATA
WS:XMIL:CRDI.MI,BLOCKED_MAPPING,False,False,NOT_COMPUTED_IN_V0_38,MAPPING_DOWNLOAD_NO_DATA
WS:XMIL:DLG.MI,BLOCKED_FX,False,False,NOT_COMPUTED_IN_V0_38,MAPPING_DATA_CONFIRMED
WS:XMIL:EMII.MI,BLOCKED_MAPPING,False,False,NOT_COMPUTED_IN_V0_38,MAPPING_DOWNLOAD_NO_DATA
WS:XMIL:ENEI.MI,BLOCKED_MAPPING,False,False,NOT_COMPUTED_IN_V0_38,MAPPING_DOWNLOAD_NO_DATA
WS:XMIL:ENI.MI,BLOCKED_FX,False,False,NOT_COMPUTED_IN_V0_38,MAPPING_DATA_CONFIRMED
WS:XMIL:FBK.MI,BLOCKED_FX,False,False,NOT_COMPUTED_IN_V0_38,MAPPING_DATA_CONFIRMED
WS:XMIL:GASI.MI,BLOCKED_MAPPING,False,False,NOT_COMPUTED_IN_V0_38,MAPPING_DOWNLOAD_NO_DATA
WS:XMIL:HRA.MI,BLOCKED_MAPPING,False,False,NOT_COMPUTED_IN_V0_38,MAPPING_DOWNLOAD_NO_DATA
WS:XMIL:IG.MI,BLOCKED_FX,False,False,NOT_COMPUTED_IN_V0_38,MAPPING_DATA_CONFIRMED
WS:XMIL:ISP.MI,BLOCKED_FX,False,False,NOT_COMPUTED_IN_V0_38,MAPPING_DATA_CONFIRMED
WS:XMIL:ITPG.MI,BLOCKED_MAPPING,False,False,NOT_COMPUTED_IN_V0_38,MAPPING_DOWNLOAD_NO_DATA
WS:XMIL:IVG.MI,BLOCKED_FX,False,False,NOT_COMPUTED_IN_V0_38,MAPPING_DATA_CONFIRMED
WS:XMIL:LDOF.MI,BLOCKED_MAPPING,False,False,NOT_COMPUTED_IN_V0_38,MAPPING_DOWNLOAD_NO_DATA
WS:XMIL:LTMC.MI,BLOCKED_FX,False,False,NOT_COMPUTED_IN_V0_38,MAPPING_DATA_CONFIRMED
WS:XMIL:MONC.MI,BLOCKED_FX,False,False,NOT_COMPUTED_IN_V0_38,MAPPING_DATA_CONFIRMED
WS:XMIL:NEXII.MI,BLOCKED_MAPPING,False,False,NOT_COMPUTED_IN_V0_38,MAPPING_DOWNLOAD_NO_DATA
WS:XMIL:PIRC.MI,BLOCKED_FX,False,False,NOT_COMPUTED_IN_V0_38,MAPPING_DATA_CONFIRMED
WS:XMIL:PRY.MI,BLOCKED_FX,False,False,NOT_COMPUTED_IN_V0_38,MAPPING_DATA_CONFIRMED
WS:XMIL:PST.MI,BLOCKED_FX,False,False,NOT_COMPUTED_IN_V0_38,MAPPING_DATA_CONFIRMED
WS:XMIL:RACE.MI,BLOCKED_FX,False,False,NOT_COMPUTED_IN_V0_38,MAPPING_DATA_CONFIRMED
WS:XMIL:RECI.MI,BLOCKED_MAPPING,False,False,NOT_COMPUTED_IN_V0_38,MAPPING_DOWNLOAD_NO_DATA
WS:XMIL:REY.MI,BLOCKED_FX,False,False,NOT_COMPUTED_IN_V0_38,MAPPING_DATA_CONFIRMED
WS:XMIL:SPMI.MI,BLOCKED_MAPPING,False,False,NOT_COMPUTED_IN_V0_38,MAPPING_DOWNLOAD_NO_DATA
WS:XMIL:SRG.MI,BLOCKED_FX,False,False,NOT_COMPUTED_IN_V0_38,MAPPING_DATA_CONFIRMED
WS:XMIL:STLAM.MI,BLOCKED_FX,False,False,NOT_COMPUTED_IN_V0_38,MAPPING_DATA_CONFIRMED
WS:XMIL:STMMI.MI,BLOCKED_FX,False,False,NOT_COMPUTED_IN_V0_38,MAPPING_DATA_CONFIRMED
WS:XMIL:TENR.MI,BLOCKED_MAPPING,False,False,NOT_COMPUTED_IN_V0_38,MAPPING_DOWNLOAD_NO_DATA
WS:XMIL:TLIT.MI,BLOCKED_MAPPING,False,False,NOT_COMPUTED_IN_V0_38,MAPPING_DOWNLOAD_NO_DATA
WS:XMIL:TPRO.MI,BLOCKED_FX,False,False,NOT_COMPUTED_IN_V0_38,MAPPING_DATA_CONFIRMED
WS:XMIL:TRN.MI,BLOCKED_FX,False,False,NOT_COMPUTED_IN_V0_38,MAPPING_DATA_CONFIRMED
WS:XMIL:UNPI.MI,BLOCKED_MAPPING,False,False,NOT_COMPUTED_IN_V0_38,MAPPING_DOWNLOAD_NO_DATA
WS:XOSL:AKER.OL,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,MAPPING_DATA_CONFIRMED
WS:XOSL:AKRBP.OL,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,MAPPING_DATA_CONFIRMED
WS:XOSL:BAKKA.OL,READY_FOR_ELIGIBILITY_RECOMPUTE,False,False,NOT_COMPUTED_IN_V0_38,MAPPING_DATA_CONFIRMED
