WS_ID,Segment_ID,Primary_MIC,Primary_Ticker,Primary_Currency,Prior_Mapping_State,Prior_Yahoo_Symbol,Candidate_Yahoo_Symbol,Mapping_Source,Stock_Data_Request,Data_Returned,First_Bar_Date,Last_Completed_Bar_Date,Mapping_Current_State,Mapping_Current_Reason,Mapping_Override_Used,No_Identity_Promotion,Remediation_Action,Automatic_Override_Created
WS:XPAR:AIRP.PA,EU_STOXX600,XPAR,AIRP.PA,EUR,MAPPING_PRESENT_NOT_REVALIDATED,AIRP.PA,AIRP.PA,DERIVED_RULE_NORMALIZED,REQUESTED,False,,,MAPPING_DOWNLOAD_NO_DATA,NO_DATA_IN_BATCH,False,True,MANUAL_OVERRIDE_OR_PROVIDER_MAPPING_REVIEW,False
WS:XPAR:ALSO.PA,EU_STOXX600,XPAR,ALSO.PA,EUR,MAPPING_PRESENT_NOT_REVALIDATED,ALSO.PA,ALSO.PA,DERIVED_RULE_NORMALIZED,REQUESTED,False,,,MAPPING_DOWNLOAD_NO_DATA,NO_DATA_IN_BATCH,False,True,MANUAL_OVERRIDE_OR_PROVIDER_MAPPING_REVIEW,False
WS:XPAR:AXAF.PA,EU_STOXX600,XPAR,AXAF.PA,EUR,MAPPING_PRESENT_NOT_REVALIDATED,AXAF.PA,AXAF.PA,DERIVED_RULE_NORMALIZED,REQUESTED,False,,,MAPPING_DOWNLOAD_NO_DATA,NO_DATA_IN_BATCH,False,True,MANUAL_OVERRIDE_OR_PROVIDER_MAPPING_REVIEW,False
WS:XPAR:BIOX.PA,EU_STOXX600,XPAR,BIOX.PA,EUR,MAPPING_PRESENT_NOT_REVALIDATED,BIOX.PA,BIOX.PA,DERIVED_RULE_NORMALIZED,REQUESTED,False,,,MAPPING_DOWNLOAD_NO_DATA,NO_DATA_IN_BATCH,False,True,MANUAL_OVERRIDE_OR_PROVIDER_MAPPING_REVIEW,False
WS:XPAR:BNPP.PA,EU_STOXX600,XPAR,BNPP.PA,EUR,MAPPING_PRESENT_NOT_REVALIDATED,BNPP.PA,BNPP.PA,DERIVED_RULE_NORMALIZED,REQUESTED,False,,,MAPPING_DOWNLOAD_NO_DATA,NO_DATA_IN_BATCH,False,True,MANUAL_OVERRIDE_OR_PROVIDER_MAPPING_REVIEW,False
WS:XPAR:BOLL.PA,EU_STOXX600,XPAR,BOLL.PA,EUR,MAPPING_PRESENT_NOT_REVALIDATED,BOLL.PA,BOLL.PA,DERIVED_RULE_NORMALIZED,REQUESTED,False,,,MAPPING_DOWNLOAD_NO_DATA,NO_DATA_IN_BATCH,False,True,MANUAL_OVERRIDE_OR_PROVIDER_MAPPING_REVIEW,False
WS:XPAR:BOUY.PA,EU_STOXX600,XPAR,BOUY.PA,EUR,MAPPING_PRESENT_NOT_REVALIDATED,BOUY.PA,BOUY.PA,DERIVED_RULE_NORMALIZED,REQUESTED,False,,,MAPPING_DOWNLOAD_NO_DATA,NO_DATA_IN_BATCH,False,True,MANUAL_OVERRIDE_OR_PROVIDER_MAPPING_REVIEW,False
WS:XPAR:CAGR.PA,EU_STOXX600,XPAR,CAGR.PA,EUR,MAPPING_PRESENT_NOT_REVALIDATED,CAGR.PA,CAGR.PA,DERIVED_RULE_NORMALIZED,REQUESTED,False,,,MAPPING_DOWNLOAD_NO_DATA,NO_DATA_IN_BATCH,False,True,MANUAL_OVERRIDE_OR_PROVIDER_MAPPING_REVIEW,False
WS:XPAR:CAPP.PA,EU_STOXX600,XPAR,CAPP.PA,EUR,MAPPING_PRESENT_NOT_REVALIDATED,CAPP.PA,CAPP.PA,DERIVED_RULE_NORMALIZED,REQUESTED,False,,,MAPPING_DOWNLOAD_NO_DATA,NO_DATA_IN_BATCH,False,True,MANUAL_OVERRIDE_OR_PROVIDER_MAPPING_REVIEW,False
WS:XPAR:CARR.PA,EU_STOXX600,XPAR,CARR.PA,EUR,MAPPING_PRESENT_NOT_REVALIDATED,CARR.PA,CARR.PA,DERIVED_RULE_NORMALIZED,REQUESTED,False,,,MAPPING_DOWNLOAD_NO_DATA,NO_DATA_IN_BATCH,False,True,MANUAL_OVERRIDE_OR_PROVIDER_MAPPING_REVIEW,False
WS:XPAR:CVO.PA,EU_STOXX600,XPAR,CVO.PA,EUR,MAPPING_PRESENT_NOT_REVALIDATED,CVO.PA,CVO.PA,DERIVED_RULE_NORMALIZED,REQUESTED,False,,,MAPPING_DOWNLOAD_NO_DATA,NO_DATA_IN_BATCH,False,True,MANUAL_OVERRIDE_OR_PROVIDER_MAPPING_REVIEW,False
WS:XPAR:DANO.PA,EU_STOXX600,XPAR,DANO.PA,EUR,MAPPING_PRESENT_NOT_REVALIDATED,DANO.PA,DANO.PA,DERIVED_RULE_NORMALIZED,REQUESTED,False,,,MAPPING_DOWNLOAD_NO_DATA,NO_DATA_IN_BATCH,False,True,MANUAL_OVERRIDE_OR_PROVIDER_MAPPING_REVIEW,False
WS:XPAR:DAST.PA,EU_STOXX600,XPAR,DAST.PA,EUR,MAPPING_PRESENT_NOT_REVALIDATED,DAST.PA,DAST.PA,DERIVED_RULE_NORMALIZED,REQUESTED,False,,,MAPPING_DOWNLOAD_NO_DATA,NO_DATA_IN_BATCH,False,True,MANUAL_OVERRIDE_OR_PROVIDER_MAPPING_REVIEW,False
WS:XPAR:ENGIE.PA,EU_STOXX600,XPAR,ENGIE.PA,EUR,MAPPING_PRESENT_NOT_REVALIDATED,ENGIE.PA,ENGIE.PA,DERIVED_RULE_NORMALIZED,REQUESTED,False,,,MAPPING_DOWNLOAD_NO_DATA,NO_DATA_IN_BATCH,False,True,MANUAL_OVERRIDE_OR_PROVIDER_MAPPING_REVIEW,False
WS:XPAR:ESLX.PA,EU_STOXX600,XPAR,ESLX.PA,EUR,MAPPING_PRESENT_NOT_REVALIDATED,ESLX.PA,ESLX.PA,DERIVED_RULE_NORMALIZED,REQUESTED,False,,,MAPPING_DOWNLOAD_NO_DATA,NO_DATA_IN_BATCH,False,True,MANUAL_OVERRIDE_OR_PROVIDER_MAPPING_REVIEW,False
WS:XPAR:EUFI.PA,EU_STOXX600,XPAR,EUFI.PA,EUR,MAPPING_PRESENT_NOT_REVALIDATED,EUFI.PA,EUFI.PA,DERIVED_RULE_NORMALIZED,REQUESTED,False,,,MAPPING_DOWNLOAD_NO_DATA,NO_DATA_IN_BATCH,False,True,MANUAL_OVERRIDE_OR_PROVIDER_MAPPING_REVIEW,False
WS:XPAR:EXHO.PA,EU_STOXX600,XPAR,EXHO.PA,EUR,MAPPING_PRESENT_NOT_REVALIDATED,EXHO.PA,EXHO.PA,DERIVED_RULE_NORMALIZED,REQUESTED,False,,,MAPPING_DOWNLOAD_NO_DATA,NO_DATA_IN_BATCH,False,True,MANUAL_OVERRIDE_OR_PROVIDER_MAPPING_REVIEW,False
WS:XPAR:FOUG.PA,EU_STOXX600,XPAR,FOUG.PA,EUR,MAPPING_PRESENT_NOT_REVALIDATED,FOUG.PA,FOUG.PA,DERIVED_RULE_NORMALIZED,REQUESTED,False,,,MAPPING_DOWNLOAD_NO_DATA,NO_DATA_IN_BATCH,False,True,MANUAL_OVERRIDE_OR_PROVIDER_MAPPING_REVIEW,False
WS:XPAR:GETP.PA,EU_STOXX600,XPAR,GETP.PA,EUR,MAPPING_PRESENT_NOT_REVALIDATED,GETP.PA,GETP.PA,DERIVED_RULE_NORMALIZED,REQUESTED,False,,,MAPPING_DOWNLOAD_NO_DATA,NO_DATA_IN_BATCH,False,True,MANUAL_OVERRIDE_OR_PROVIDER_MAPPING_REVIEW,False
WS:XPAR:GFCP.PA,EU_STOXX600,XPAR,GFCP.PA,EUR,MAPPING_PRESENT_NOT_REVALIDATED,GFCP.PA,GFCP.PA,DERIVED_RULE_NORMALIZED,REQUESTED,False,,,MAPPING_DOWNLOAD_NO_DATA,NO_DATA_IN_BATCH,False,True,MANUAL_OVERRIDE_OR_PROVIDER_MAPPING_REVIEW,False
WS:XPAR:HRMS.PA,EU_STOXX600,XPAR,HRMS.PA,EUR,MAPPING_PRESENT_NOT_REVALIDATED,HRMS.PA,HRMS.PA,DERIVED_RULE_NORMALIZED,REQUESTED,False,,,MAPPING_DOWNLOAD_NO_DATA,NO_DATA_IN_BATCH,False,True,MANUAL_OVERRIDE_OR_PROVIDER_MAPPING_REVIEW,False
WS:XPAR:LEGD.PA,EU_STOXX600,XPAR,LEGD.PA,EUR,MAPPING_PRESENT_NOT_REVALIDATED,LEGD.PA,LEGD.PA,DERIVED_RULE_NORMALIZED,REQUESTED,False,,,MAPPING_DOWNLOAD_NO_DATA,NO_DATA_IN_BATCH,False,True,MANUAL_OVERRIDE_OR_PROVIDER_MAPPING_REVIEW,False
WS:XPAR:LOIM.PA,EU_STOXX600,XPAR,LOIM.PA,EUR,MAPPING_PRESENT_NOT_REVALIDATED,LOIM.PA,LOIM.PA,DERIVED_RULE_NORMALIZED,REQUESTED,False,,,MAPPING_DOWNLOAD_NO_DATA,NO_DATA_IN_BATCH,False,True,MANUAL_OVERRIDE_OR_PROVIDER_MAPPING_REVIEW,False
WS:XPAR:LVMH.PA,EU_STOXX600,XPAR,LVMH.PA,EUR,MAPPING_PRESENT_NOT_REVALIDATED,LVMH.PA,LVMH.PA,DERIVED_RULE_NORMALIZED,REQUESTED,False,,,MAPPING_DOWNLOAD_NO_DATA,NO_DATA_IN_BATCH,False,True,MANUAL_OVERRIDE_OR_PROVIDER_MAPPING_REVIEW,False
WS:XPAR:MICP.PA,EU_STOXX600,XPAR,MICP.PA,EUR,MAPPING_PRESENT_NOT_REVALIDATED,MICP.PA,MICP.PA,DERIVED_RULE_NORMALIZED,REQUESTED,False,,,MAPPING_DOWNLOAD_NO_DATA,NO_DATA_IN_BATCH,False,True,MANUAL_OVERRIDE_OR_PROVIDER_MAPPING_REVIEW,False
WS:XPAR:NEXS.PA,EU_STOXX600,XPAR,NEXS.PA,EUR,MAPPING_PRESENT_NOT_REVALIDATED,NEXS.PA,NEXS.PA,DERIVED_RULE_NORMALIZED,REQUESTED,False,,,MAPPING_DOWNLOAD_NO_DATA,NO_DATA_IN_BATCH,False,True,MANUAL_OVERRIDE_OR_PROVIDER_MAPPING_REVIEW,False
WS:XPAR:ORAN.PA,EU_STOXX600,XPAR,ORAN.PA,EUR,MAPPING_PRESENT_NOT_REVALIDATED,ORAN.PA,ORAN.PA,DERIVED_RULE_NORMALIZED,REQUESTED,False,,,MAPPING_DOWNLOAD_NO_DATA,NO_DATA_IN_BATCH,False,True,MANUAL_OVERRIDE_OR_PROVIDER_MAPPING_REVIEW,False
WS:XPAR:OREP.PA,EU_STOXX600,XPAR,OREP.PA,EUR,MAPPING_PRESENT_NOT_REVALIDATED,OREP.PA,OREP.PA,DERIVED_RULE_NORMALIZED,REQUESTED,False,,,MAPPING_DOWNLOAD_NO_DATA,NO_DATA_IN_BATCH,False,True,MANUAL_OVERRIDE_OR_PROVIDER_MAPPING_REVIEW,False
WS:XPAR:PERP.PA,EU_STOXX600,XPAR,PERP.PA,EUR,MAPPING_PRESENT_NOT_REVALIDATED,PERP.PA,PERP.PA,DERIVED_RULE_NORMALIZED,REQUESTED,False,,,MAPPING_DOWNLOAD_NO_DATA,NO_DATA_IN_BATCH,False,True,MANUAL_OVERRIDE_OR_PROVIDER_MAPPING_REVIEW,False
WS:XPAR:PRTP.PA,EU_STOXX600,XPAR,PRTP.PA,EUR,MAPPING_PRESENT_NOT_REVALIDATED,PRTP.PA,PRTP.PA,DERIVED_RULE_NORMALIZED,REQUESTED,False,,,MAPPING_DOWNLOAD_NO_DATA,NO_DATA_IN_BATCH,False,True,MANUAL_OVERRIDE_OR_PROVIDER_MAPPING_REVIEW,False
WS:XPAR:PUBP.PA,EU_STOXX600,XPAR,PUBP.PA,EUR,MAPPING_PRESENT_NOT_REVALIDATED,PUBP.PA,PUBP.PA,DERIVED_RULE_NORMALIZED,REQUESTED,False,,,MAPPING_DOWNLOAD_NO_DATA,NO_DATA_IN_BATCH,False,True,MANUAL_OVERRIDE_OR_PROVIDER_MAPPING_REVIEW,False
WS:XPAR:RENA.PA,EU_STOXX600,XPAR,RENA.PA,EUR,MAPPING_PRESENT_NOT_REVALIDATED,RENA.PA,RENA.PA,DERIVED_RULE_NORMALIZED,REQUESTED,False,,,MAPPING_DOWNLOAD_NO_DATA,NO_DATA_IN_BATCH,False,True,MANUAL_OVERRIDE_OR_PROVIDER_MAPPING_REVIEW,False
WS:XPAR:RUBF.PA,EU_STOXX600,XPAR,RUBF.PA,EUR,MAPPING_PRESENT_NOT_REVALIDATED,RUBF.PA,RUBF.PA,DERIVED_RULE_NORMALIZED,REQUESTED,False,,,MAPPING_DOWNLOAD_NO_DATA,NO_DATA_IN_BATCH,False,True,MANUAL_OVERRIDE_OR_PROVIDER_MAPPING_REVIEW,False
WS:XPAR:SASY.PA,EU_STOXX600,XPAR,SASY.PA,EUR,MAPPING_PRESENT_NOT_REVALIDATED,SASY.PA,SASY.PA,DERIVED_RULE_NORMALIZED,REQUESTED,False,,,MAPPING_DOWNLOAD_NO_DATA,NO_DATA_IN_BATCH,False,True,MANUAL_OVERRIDE_OR_PROVIDER_MAPPING_REVIEW,False
WS:XPAR:SCHN.PA,EU_STOXX600,XPAR,SCHN.PA,EUR,MAPPING_PRESENT_NOT_REVALIDATED,SCHN.PA,SCHN.PA,DERIVED_RULE_NORMALIZED,REQUESTED,False,,,MAPPING_DOWNLOAD_NO_DATA,NO_DATA_IN_BATCH,False,True,MANUAL_OVERRIDE_OR_PROVIDER_MAPPING_REVIEW,False
WS:XPAR:SCOR.PA,EU_STOXX600,XPAR,SCOR.PA,EUR,MAPPING_PRESENT_NOT_REVALIDATED,SCOR.PA,SCOR.PA,DERIVED_RULE_NORMALIZED,REQUESTED,False,,,MAPPING_DOWNLOAD_NO_DATA,NO_DATA_IN_BATCH,False,True,MANUAL_OVERRIDE_OR_PROVIDER_MAPPING_REVIEW,False
WS:XPAR:SESFD.PA,EU_STOXX600,XPAR,SESFd.PA,EUR,MAPPING_PRESENT_NOT_REVALIDATED,SESFd.PA,SESFD.PA,DERIVED_RULE_NORMALIZED,REQUESTED,False,,,MAPPING_DOWNLOAD_NO_DATA,NO_DATA_IN_BATCH,False,True,MANUAL_OVERRIDE_OR_PROVIDER_MAPPING_REVIEW,False
WS:XPAR:SGEF.PA,EU_STOXX600,XPAR,SGEF.PA,EUR,MAPPING_PRESENT_NOT_REVALIDATED,SGEF.PA,SGEF.PA,DERIVED_RULE_NORMALIZED,REQUESTED,False,,,MAPPING_DOWNLOAD_NO_DATA,NO_DATA_IN_BATCH,False,True,MANUAL_OVERRIDE_OR_PROVIDER_MAPPING_REVIEW,False
WS:XPAR:SGOB.PA,EU_STOXX600,XPAR,SGOB.PA,EUR,MAPPING_PRESENT_NOT_REVALIDATED,SGOB.PA,SGOB.PA,DERIVED_RULE_NORMALIZED,REQUESTED,False,,,MAPPING_DOWNLOAD_NO_DATA,NO_DATA_IN_BATCH,False,True,MANUAL_OVERRIDE_OR_PROVIDER_MAPPING_REVIEW,False
WS:XPAR:SOGN.PA,EU_STOXX600,XPAR,SOGN.PA,EUR,MAPPING_PRESENT_NOT_REVALIDATED,SOGN.PA,SOGN.PA,DERIVED_RULE_NORMALIZED,REQUESTED,False,,,MAPPING_DOWNLOAD_NO_DATA,NO_DATA_IN_BATCH,False,True,MANUAL_OVERRIDE_OR_PROVIDER_MAPPING_REVIEW,False
WS:XPAR:SOIT.PA,EU_STOXX600,XPAR,SOIT.PA,EUR,MAPPING_PRESENT_NOT_REVALIDATED,SOIT.PA,SOIT.PA,DERIVED_RULE_NORMALIZED,REQUESTED,False,,,MAPPING_DOWNLOAD_NO_DATA,NO_DATA_IN_BATCH,False,True,MANUAL_OVERRIDE_OR_PROVIDER_MAPPING_REVIEW,False
WS:XPAR:SOPR.PA,EU_STOXX600,XPAR,SOPR.PA,EUR,MAPPING_PRESENT_NOT_REVALIDATED,SOPR.PA,SOPR.PA,DERIVED_RULE_NORMALIZED,REQUESTED,False,,,MAPPING_DOWNLOAD_NO_DATA,NO_DATA_IN_BATCH,False,True,MANUAL_OVERRIDE_OR_PROVIDER_MAPPING_REVIEW,False
WS:XPAR:STDM.PA,EU_STOXX600,XPAR,STDM.PA,EUR,MAPPING_PRESENT_NOT_REVALIDATED,STDM.PA,STDM.PA,DERIVED_RULE_NORMALIZED,REQUESTED,False,,,MAPPING_DOWNLOAD_NO_DATA,NO_DATA_IN_BATCH,False,True,MANUAL_OVERRIDE_OR_PROVIDER_MAPPING_REVIEW,False
WS:XPAR:TCFP.PA,EU_STOXX600,XPAR,TCFP.PA,EUR,MAPPING_PRESENT_NOT_REVALIDATED,TCFP.PA,TCFP.PA,DERIVED_RULE_NORMALIZED,REQUESTED,False,,,MAPPING_DOWNLOAD_NO_DATA,NO_DATA_IN_BATCH,False,True,MANUAL_OVERRIDE_OR_PROVIDER_MAPPING_REVIEW,False
WS:XPAR:TEPRF.PA,EU_STOXX600,XPAR,TEPRF.PA,EUR,MAPPING_PRESENT_NOT_REVALIDATED,TEPRF.PA,TEPRF.PA,DERIVED_RULE_NORMALIZED,REQUESTED,False,,,MAPPING_DOWNLOAD_NO_DATA,NO_DATA_IN_BATCH,False,True,MANUAL_OVERRIDE_OR_PROVIDER_MAPPING_REVIEW,False
WS:XPAR:TTEF.PA,EU_STOXX600,XPAR,TTEF.PA,EUR,MAPPING_PRESENT_NOT_REVALIDATED,TTEF.PA,TTEF.PA,DERIVED_RULE_NORMALIZED,REQUESTED,False,,,MAPPING_DOWNLOAD_NO_DATA,NO_DATA_IN_BATCH,False,True,MANUAL_OVERRIDE_OR_PROVIDER_MAPPING_REVIEW,False
WS:XPAR:VLLP.PA,EU_STOXX600,XPAR,VLLP.PA,EUR,MAPPING_PRESENT_NOT_REVALIDATED,VLLP.PA,VLLP.PA,DERIVED_RULE_NORMALIZED,REQUESTED,False,,,MAPPING_DOWNLOAD_NO_DATA,NO_DATA_IN_BATCH,False,True,MANUAL_OVERRIDE_OR_PROVIDER_MAPPING_REVIEW,False
WS:XPAR:VLOF.PA,EU_STOXX600,XPAR,VLOF.PA,EUR,MAPPING_PRESENT_NOT_REVALIDATED,VLOF.PA,VLOF.PA,DERIVED_RULE_NORMALIZED,REQUESTED,False,,,MAPPING_DOWNLOAD_NO_DATA,NO_DATA_IN_BATCH,False,True,MANUAL_OVERRIDE_OR_PROVIDER_MAPPING_REVIEW,False
WS:XSTO:ADDTB.ST,EU_STOXX600,XSTO,ADDTb.ST,SEK,MAPPING_PRESENT_NOT_REVALIDATED,ADDTb.ST,ADDTB.ST,DERIVED_RULE_NORMALIZED,REQUESTED,False,,,MAPPING_DOWNLOAD_NO_DATA,NO_DATA_IN_BATCH,False,True,MANUAL_OVERRIDE_OR_PROVIDER_MAPPING_REVIEW,False
WS:XSTO:ASSAB.ST,EU_STOXX600,XSTO,ASSAb.ST,SEK,MAPPING_PRESENT_NOT_REVALIDATED,ASSAb.ST,ASSAB.ST,DERIVED_RULE_NORMALIZED,REQUESTED,False,,,MAPPING_DOWNLOAD_NO_DATA,NO_DATA_IN_BATCH,False,True,MANUAL_OVERRIDE_OR_PROVIDER_MAPPING_REVIEW,False
WS:XSTO:ATCOA.ST,EU_STOXX600,XSTO,ATCOa.ST,SEK,MAPPING_PRESENT_NOT_REVALIDATED,ATCOa.ST,ATCOA.ST,DERIVED_RULE_NORMALIZED,REQUESTED,False,,,MAPPING_DOWNLOAD_NO_DATA,NO_DATA_IN_BATCH,False,True,MANUAL_OVERRIDE_OR_PROVIDER_MAPPING_REVIEW,False
WS:XSTO:AVANZ.ST,EU_STOXX600,XSTO,AVANZ.ST,SEK,MAPPING_PRESENT_NOT_REVALIDATED,AVANZ.ST,AVANZ.ST,DERIVED_RULE_NORMALIZED,REQUESTED,False,,,MAPPING_DOWNLOAD_NO_DATA,NO_DATA_IN_BATCH,False,True,MANUAL_OVERRIDE_OR_PROVIDER_MAPPING_REVIEW,False
WS:XSTO:BALDB.ST,EU_STOXX600,XSTO,BALDb.ST,SEK,MAPPING_PRESENT_NOT_REVALIDATED,BALDb.ST,BALDB.ST,DERIVED_RULE_NORMALIZED,REQUESTED,False,,,MAPPING_DOWNLOAD_NO_DATA,NO_DATA_IN_BATCH,False,True,MANUAL_OVERRIDE_OR_PROVIDER_MAPPING_REVIEW,False
WS:XSTO:BEIJB.ST,EU_STOXX600,XSTO,BEIJb.ST,SEK,MAPPING_PRESENT_NOT_REVALIDATED,BEIJb.ST,BEIJB.ST,DERIVED_RULE_NORMALIZED,REQUESTED,False,,,MAPPING_DOWNLOAD_NO_DATA,NO_DATA_IN_BATCH,False,True,MANUAL_OVERRIDE_OR_PROVIDER_MAPPING_REVIEW,False
WS:XSTO:EPIRA.ST,EU_STOXX600,XSTO,EPIRa.ST,SEK,MAPPING_PRESENT_NOT_REVALIDATED,EPIRa.ST,EPIRA.ST,DERIVED_RULE_NORMALIZED,REQUESTED,False,,,MAPPING_DOWNLOAD_NO_DATA,NO_DATA_IN_BATCH,False,True,MANUAL_OVERRIDE_OR_PROVIDER_MAPPING_REVIEW,False
WS:XSTO:ERICB.ST,EU_STOXX600,XSTO,ERICb.ST,SEK,MAPPING_PRESENT_NOT_REVALIDATED,ERICb.ST,ERICB.ST,DERIVED_RULE_NORMALIZED,REQUESTED,False,,,MAPPING_DOWNLOAD_NO_DATA,NO_DATA_IN_BATCH,False,True,MANUAL_OVERRIDE_OR_PROVIDER_MAPPING_REVIEW,False
WS:XSTO:ESSITYB.ST,EU_STOXX600,XSTO,ESSITYb.ST,SEK,MAPPING_PRESENT_NOT_REVALIDATED,ESSITYb.ST,ESSITYB.ST,DERIVED_RULE_NORMALIZED,REQUESTED,False,,,MAPPING_DOWNLOAD_NO_DATA,NO_DATA_IN_BATCH,False,True,MANUAL_OVERRIDE_OR_PROVIDER_MAPPING_REVIEW,False
WS:XSTO:EVOG.ST,EU_STOXX600,XSTO,EVOG.ST,SEK,MAPPING_PRESENT_NOT_REVALIDATED,EVOG.ST,EVOG.ST,DERIVED_RULE_NORMALIZED,REQUESTED,False,,,MAPPING_DOWNLOAD_NO_DATA,NO_DATA_IN_BATCH,False,True,MANUAL_OVERRIDE_OR_PROVIDER_MAPPING_REVIEW,False
WS:XSTO:GETIB.ST,EU_STOXX600,XSTO,GETIb.ST,SEK,MAPPING_PRESENT_NOT_REVALIDATED,GETIb.ST,GETIB.ST,DERIVED_RULE_NORMALIZED,REQUESTED,False,,,MAPPING_DOWNLOAD_NO_DATA,NO_DATA_IN_BATCH,False,True,MANUAL_OVERRIDE_OR_PROVIDER_MAPPING_REVIEW,False
WS:XSTO:HEXAB.ST,EU_STOXX600,XSTO,HEXAb.ST,SEK,MAPPING_PRESENT_NOT_REVALIDATED,HEXAb.ST,HEXAB.ST,DERIVED_RULE_NORMALIZED,REQUESTED,False,,,MAPPING_DOWNLOAD_NO_DATA,NO_DATA_IN_BATCH,False,True,MANUAL_OVERRIDE_OR_PROVIDER_MAPPING_REVIEW,False
WS:XSTO:HMB.ST,EU_STOXX600,XSTO,HMb.ST,SEK,MAPPING_PRESENT_NOT_REVALIDATED,HMb.ST,HMB.ST,DERIVED_RULE_NORMALIZED,REQUESTED,False,,,MAPPING_DOWNLOAD_NO_DATA,NO_DATA_IN_BATCH,False,True,MANUAL_OVERRIDE_OR_PROVIDER_MAPPING_REVIEW,False
WS:XSTO:HOLMB.ST,EU_STOXX600,XSTO,HOLMb.ST,SEK,MAPPING_PRESENT_NOT_REVALIDATED,HOLMb.ST,HOLMB.ST,DERIVED_RULE_NORMALIZED,REQUESTED,False,,,MAPPING_DOWNLOAD_NO_DATA,NO_DATA_IN_BATCH,False,True,MANUAL_OVERRIDE_OR_PROVIDER_MAPPING_REVIEW,False
WS:XSTO:INDUC.ST,EU_STOXX600,XSTO,INDUc.ST,SEK,MAPPING_PRESENT_NOT_REVALIDATED,INDUc.ST,INDUC.ST,DERIVED_RULE_NORMALIZED,REQUESTED,False,,,MAPPING_DOWNLOAD_NO_DATA,NO_DATA_IN_BATCH,False,True,MANUAL_OVERRIDE_OR_PROVIDER_MAPPING_REVIEW,False
WS:XSTO:INVEB.ST,EU_STOXX600,XSTO,INVEb.ST,SEK,MAPPING_PRESENT_NOT_REVALIDATED,INVEb.ST,INVEB.ST,DERIVED_RULE_NORMALIZED,REQUESTED,False,,,MAPPING_DOWNLOAD_NO_DATA,NO_DATA_IN_BATCH,False,True,MANUAL_OVERRIDE_OR_PROVIDER_MAPPING_REVIEW,False
WS:XSTO:LAGRB.ST,EU_STOXX600,XSTO,LAGRb.ST,SEK,MAPPING_PRESENT_NOT_REVALIDATED,LAGRb.ST,LAGRB.ST,DERIVED_RULE_NORMALIZED,REQUESTED,False,,,MAPPING_DOWNLOAD_NO_DATA,NO_DATA_IN_BATCH,False,True,MANUAL_OVERRIDE_OR_PROVIDER_MAPPING_REVIEW,False
WS:XSTO:LATOB.ST,EU_STOXX600,XSTO,LATOb.ST,SEK,MAPPING_PRESENT_NOT_REVALIDATED,LATOb.ST,LATOB.ST,DERIVED_RULE_NORMALIZED,REQUESTED,False,,,MAPPING_DOWNLOAD_NO_DATA,NO_DATA_IN_BATCH,False,True,MANUAL_OVERRIDE_OR_PROVIDER_MAPPING_REVIEW,False
WS:XSTO:LIFCOB.ST,EU_STOXX600,XSTO,LIFCOb.ST,SEK,MAPPING_PRESENT_NOT_REVALIDATED,LIFCOb.ST,LIFCOB.ST,DERIVED_RULE_NORMALIZED,REQUESTED,False,,,MAPPING_DOWNLOAD_NO_DATA,NO_DATA_IN_BATCH,False,True,MANUAL_OVERRIDE_OR_PROVIDER_MAPPING_REVIEW,False
WS:XSTO:LUNDB.ST,EU_STOXX600,XSTO,LUNDb.ST,SEK,MAPPING_PRESENT_NOT_REVALIDATED,LUNDb.ST,LUNDB.ST,DERIVED_RULE_NORMALIZED,REQUESTED,False,,,MAPPING_DOWNLOAD_NO_DATA,NO_DATA_IN_BATCH,False,True,MANUAL_OVERRIDE_OR_PROVIDER_MAPPING_REVIEW,False
WS:XSTO:NIBEB.ST,EU_STOXX600,XSTO,NIBEb.ST,SEK,MAPPING_PRESENT_NOT_REVALIDATED,NIBEb.ST,NIBEB.ST,DERIVED_RULE_NORMALIZED,REQUESTED,False,,,MAPPING_DOWNLOAD_NO_DATA,NO_DATA_IN_BATCH,False,True,MANUAL_OVERRIDE_OR_PROVIDER_MAPPING_REVIEW,False
WS:XSTO:OCTVSDB.ST,EU_STOXX600,XSTO,OCTVsdb.ST,SEK,MAPPING_PRESENT_NOT_REVALIDATED,OCTVsdb.ST,OCTVSDB.ST,DERIVED_RULE_NORMALIZED,REQUESTED,False,,,MAPPING_DOWNLOAD_NO_DATA,NO_DATA_IN_BATCH,False,True,MANUAL_OVERRIDE_OR_PROVIDER_MAPPING_REVIEW,False
WS:XSTO:SAABB.ST,EU_STOXX600,XSTO,SAABb.ST,SEK,MAPPING_PRESENT_NOT_REVALIDATED,SAABb.ST,SAABB.ST,DERIVED_RULE_NORMALIZED,REQUESTED,False,,,MAPPING_DOWNLOAD_NO_DATA,NO_DATA_IN_BATCH,False,True,MANUAL_OVERRIDE_OR_PROVIDER_MAPPING_REVIEW,False
WS:XSTO:SAGAB.ST,EU_STOXX600,XSTO,SAGAb.ST,SEK,MAPPING_PRESENT_NOT_REVALIDATED,SAGAb.ST,SAGAB.ST,DERIVED_RULE_NORMALIZED,REQUESTED,False,,,MAPPING_DOWNLOAD_NO_DATA,NO_DATA_IN_BATCH,False,True,MANUAL_OVERRIDE_OR_PROVIDER_MAPPING_REVIEW,False
