WS_ID,Primary_MIC,Primary_Currency,Currency_Normalized,Quote_Scale_To_Major_Currency,Liquidity_Last_Session,Usable_Sessions20,FX_Coverage20,MedianTurnover20_EUR,Liquidity_Current_State,Liquidity_Current_Gate,Prior_Liquidity_State,FX_Status,Evidence_AsOf
WS:XSHG:600585,XSHG,CNY,CNY,1.0,2026-08-31,20,20,53242572.20083004,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XSHG:600588,XSHG,CNY,CNY,1.0,2026-08-31,20,20,113388395.10172144,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XSHG:600600,XSHG,CNY,CNY,1.0,2026-08-31,20,20,31706517.16157052,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XSHG:600660,XSHG,CNY,CNY,1.0,2026-08-31,20,20,66999143.26550345,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XSHG:600674,XSHG,CNY,CNY,1.0,2026-08-31,20,20,51827423.06568381,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XSHG:600690,XSHG,CNY,CNY,1.0,2026-08-31,20,20,98205436.02511148,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XSHG:600741,XSHG,CNY,CNY,1.0,2026-08-31,20,20,26374898.631224375,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XSHG:600760,XSHG,CNY,CNY,1.0,2026-08-31,20,20,79609475.92137137,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XSHG:600795,XSHG,CNY,CNY,1.0,2026-08-31,20,20,68327921.02556373,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XSHG:600803,XSHG,CNY,CNY,1.0,2026-08-31,20,20,14617618.528611211,LOW_LIQUIDITY_EXCEPTION_POOL,EXCEPTION,,FX_RESOLVED,2026-08-31
WS:XSHG:600809,XSHG,CNY,CNY,1.0,2026-08-31,20,20,110207742.5120875,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XSHG:600845,XSHG,CNY,CNY,1.0,2026-08-31,20,20,39438891.08100447,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XSHG:600875,XSHG,CNY,CNY,1.0,2026-08-31,20,20,152570945.7234747,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XSHG:600886,XSHG,CNY,CNY,1.0,2026-08-31,20,20,46961307.92791156,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XSHG:600887,XSHG,CNY,CNY,1.0,2026-08-31,20,20,180270804.61997354,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XSHG:600893,XSHG,CNY,CNY,1.0,2026-08-31,20,20,135652414.825481,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XSHG:600900,XSHG,CNY,CNY,1.0,2026-08-31,20,20,329798036.0273843,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XSHG:600905,XSHG,CNY,CNY,1.0,2026-08-31,20,20,33884855.884709924,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XSHG:600918,XSHG,CNY,CNY,1.0,2026-08-31,20,20,24592085.50135787,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XSHG:600919,XSHG,CNY,CNY,1.0,2026-08-31,20,20,140122515.0173863,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XSHG:600926,XSHG,CNY,CNY,1.0,2026-08-31,20,20,73575366.87907922,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XSHG:600930,XSHG,CNY,CNY,1.0,2026-08-31,20,20,66519456.05080566,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XSHG:600938,XSHG,CNY,CNY,1.0,2026-08-31,20,20,185570017.22010666,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XSHG:600941,XSHG,CNY,CNY,1.0,2026-08-31,20,20,121660999.15767218,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XSHG:600958,XSHG,CNY,CNY,1.0,2026-08-31,20,20,51048912.72227353,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XSHG:600989,XSHG,CNY,CNY,1.0,2026-08-31,20,20,218887764.8651513,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XSHG:600999,XSHG,CNY,CNY,1.0,2026-08-31,20,20,119060712.5050779,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XSHG:601006,XSHG,CNY,CNY,1.0,2026-08-31,20,20,65092007.09121655,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XSHG:601009,XSHG,CNY,CNY,1.0,2026-08-31,20,20,77813105.37904957,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XSHG:601012,XSHG,CNY,CNY,1.0,2026-08-31,20,20,129775961.73870689,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XSHG:601018,XSHG,CNY,CNY,1.0,2026-08-31,20,20,24707535.21614386,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XSHG:601021,XSHG,CNY,CNY,1.0,2026-08-31,20,20,24023119.63274985,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XSHG:601058,XSHG,CNY,CNY,1.0,2026-08-31,20,20,45731315.72771451,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XSHG:601059,XSHG,CNY,CNY,1.0,2026-08-31,20,20,12920525.87286741,LOW_LIQUIDITY_EXCEPTION_POOL,EXCEPTION,,FX_RESOLVED,2026-08-31
WS:XSHG:601066,XSHG,CNY,CNY,1.0,2026-08-31,20,20,72378923.91443154,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XSHG:601077,XSHG,CNY,CNY,1.0,2026-08-31,20,20,50023441.146079734,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XSHG:601088,XSHG,CNY,CNY,1.0,2026-08-31,20,20,151438685.3933193,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XSHG:601100,XSHG,CNY,CNY,1.0,2026-08-31,20,20,84302815.72493702,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XSHG:601111,XSHG,CNY,CNY,1.0,2026-08-31,20,20,42906442.27915546,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XSHG:601117,XSHG,CNY,CNY,1.0,2026-08-31,20,20,52808875.259448975,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XSHG:601127,XSHG,CNY,CNY,1.0,2026-08-31,20,20,142021589.57104778,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XSHG:601136,XSHG,CNY,CNY,1.0,2026-08-31,20,20,16098956.51710618,PASS_STANDARD,PASS,,FX_RESOLVED,2026-08-31
WS:XSHG:601138,XSHG,CNY,CNY,1.0,2026-08-31,20,20,1133226879.6229076,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XSHG:601166,XSHG,CNY,CNY,1.0,2026-08-31,20,20,219813327.04170614,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XSHG:601169,XSHG,CNY,CNY,1.0,2026-08-31,20,20,69192803.99379733,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XSHG:601186,XSHG,CNY,CNY,1.0,2026-08-31,20,20,23565978.430929877,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XSHG:601211,XSHG,CNY,CNY,1.0,2026-08-31,20,20,166017174.6529947,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XSHG:601225,XSHG,CNY,CNY,1.0,2026-08-31,20,20,130663156.7159304,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XSHG:601229,XSHG,CNY,CNY,1.0,2026-08-31,20,20,78311142.77309093,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XSHG:601238,XSHG,CNY,CNY,1.0,2026-08-31,20,20,18565562.501578365,PASS_STANDARD,PASS,,FX_RESOLVED,2026-08-31
WS:XSHG:601288,XSHG,CNY,CNY,1.0,2026-08-31,20,20,334140509.49323344,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XSHG:601318,XSHG,CNY,CNY,1.0,2026-08-31,20,20,431991305.81626964,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XSHG:601319,XSHG,CNY,CNY,1.0,2026-08-31,20,20,54125387.62973711,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XSHG:601328,XSHG,CNY,CNY,1.0,2026-08-31,20,20,122947112.87497851,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XSHG:601336,XSHG,CNY,CNY,1.0,2026-08-31,20,20,125584490.13627306,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XSHG:601360,XSHG,CNY,CNY,1.0,2026-08-31,20,20,111225646.17384689,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XSHG:601377,XSHG,CNY,CNY,1.0,2026-08-31,20,20,39939327.19324978,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XSHG:601390,XSHG,CNY,CNY,1.0,2026-08-31,20,20,48623673.92022073,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XSHG:601398,XSHG,CNY,CNY,1.0,2026-08-31,20,20,356548648.7046775,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XSHG:601456,XSHG,CNY,CNY,1.0,2026-08-31,20,20,17965074.457385037,PASS_STANDARD,PASS,,FX_RESOLVED,2026-08-31
WS:XSHG:601600,XSHG,CNY,CNY,1.0,2026-08-31,20,20,222782890.4562357,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XSHG:601601,XSHG,CNY,CNY,1.0,2026-08-31,20,20,157578813.2810253,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XSHG:601607,XSHG,CNY,CNY,1.0,2026-08-31,20,20,24849566.808664806,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XSHG:601618,XSHG,CNY,CNY,1.0,2026-08-31,20,20,24044115.353154913,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XSHG:601628,XSHG,CNY,CNY,1.0,2026-08-31,20,20,146804452.81363904,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XSHG:601633,XSHG,CNY,CNY,1.0,2026-08-31,20,20,22301757.970435634,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XSHG:601658,XSHG,CNY,CNY,1.0,2026-08-31,20,20,82808870.0920992,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XSHG:601668,XSHG,CNY,CNY,1.0,2026-08-31,20,20,110670754.30357912,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XSHG:601669,XSHG,CNY,CNY,1.0,2026-08-31,20,20,44693038.900893,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XSHG:601688,XSHG,CNY,CNY,1.0,2026-08-31,20,20,144745540.58613148,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XSHG:601689,XSHG,CNY,CNY,1.0,2026-08-31,20,20,126121044.53557281,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XSHG:601698,XSHG,CNY,CNY,1.0,2026-08-31,20,20,71603486.30123033,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XSHG:601727,XSHG,CNY,CNY,1.0,2026-08-31,20,20,40578077.19279954,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XSHG:601728,XSHG,CNY,CNY,1.0,2026-08-31,20,20,98851369.43259817,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XSHG:601766,XSHG,CNY,CNY,1.0,2026-08-31,20,20,107054188.7821994,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XSHG:601788,XSHG,CNY,CNY,1.0,2026-08-31,20,20,35342592.44447266,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XSHG:601800,XSHG,CNY,CNY,1.0,2026-08-31,20,20,20279306.666358937,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XSHG:601816,XSHG,CNY,CNY,1.0,2026-08-31,20,20,80322886.42160913,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XSHG:601818,XSHG,CNY,CNY,1.0,2026-08-31,20,20,65281921.50675767,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XSHG:601825,XSHG,CNY,CNY,1.0,2026-08-31,20,20,28461277.74994643,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XSHG:601838,XSHG,CNY,CNY,1.0,2026-08-31,20,20,41858160.34363705,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XSHG:601857,XSHG,CNY,CNY,1.0,2026-08-31,20,20,167120427.28988668,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XSHG:601868,XSHG,CNY,CNY,1.0,2026-08-31,20,20,68968601.0901093,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XSHG:601872,XSHG,CNY,CNY,1.0,2026-08-31,20,20,227654867.3428313,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XSHG:601877,XSHG,CNY,CNY,1.0,2026-08-31,20,20,59727352.79109564,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XSHG:601878,XSHG,CNY,CNY,1.0,2026-08-31,20,20,24906154.684582643,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XSHG:601881,XSHG,CNY,CNY,1.0,2026-08-31,20,20,37335786.385821715,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XSHG:601888,XSHG,CNY,CNY,1.0,2026-08-31,20,20,156429189.66097414,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XSHG:601898,XSHG,CNY,CNY,1.0,2026-08-31,20,20,77071829.8799448,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XSHG:601899,XSHG,CNY,CNY,1.0,2026-08-31,20,20,1242806022.2323806,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XSHG:601901,XSHG,CNY,CNY,1.0,2026-08-31,20,20,36126522.52630407,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XSHG:601916,XSHG,CNY,CNY,1.0,2026-08-31,20,20,44453715.49161904,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XSHG:601919,XSHG,CNY,CNY,1.0,2026-08-31,20,20,199557500.98907328,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XSHG:601939,XSHG,CNY,CNY,1.0,2026-08-31,20,20,173733224.71950096,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XSHG:601985,XSHG,CNY,CNY,1.0,2026-08-31,20,20,85336307.47268046,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XSHG:601988,XSHG,CNY,CNY,1.0,2026-08-31,20,20,198895415.14852118,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XSHG:601995,XSHG,CNY,CNY,1.0,2026-08-31,20,20,84960075.4727062,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XSHG:601998,XSHG,CNY,CNY,1.0,2026-08-31,20,20,58012418.21152471,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XSHG:603019,XSHG,CNY,CNY,1.0,2026-08-31,20,20,477790190.3621055,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XSHG:603259,XSHG,CNY,CNY,1.0,2026-08-31,20,20,1359814470.550754,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XSHG:603260,XSHG,CNY,CNY,1.0,2026-08-31,20,20,42740910.974389076,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XSHG:603288,XSHG,CNY,CNY,1.0,2026-08-31,20,20,72130710.1449134,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XSHG:603296,XSHG,CNY,CNY,1.0,2026-08-31,20,20,245156511.31773305,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XSHG:603369,XSHG,CNY,CNY,1.0,2026-08-31,20,20,49599925.90782043,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XSHG:603392,XSHG,CNY,CNY,1.0,2026-08-31,20,20,28789027.883931056,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XSHG:603501,XSHG,CNY,CNY,1.0,2026-08-31,20,20,204503599.31140637,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XSHG:603799,XSHG,CNY,CNY,1.0,2026-08-31,20,20,323349668.8629496,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XSHG:603893,XSHG,CNY,CNY,1.0,2026-08-31,20,20,330274218.92440987,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XSHG:603986,XSHG,CNY,CNY,1.0,2026-08-31,20,20,2484737571.1551933,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XSHG:603993,XSHG,CNY,CNY,1.0,2026-08-31,20,20,580832790.515638,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XSHG:605117,XSHG,CNY,CNY,1.0,2026-08-31,20,20,170267256.6280049,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XSHG:605499,XSHG,CNY,CNY,1.0,2026-08-31,20,20,110806079.7842125,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XSHG:688008,XSHG,CNY,CNY,1.0,2026-08-31,20,20,1200855583.3172288,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XSHG:688009,XSHG,CNY,CNY,1.0,2026-08-31,20,20,14944602.344229039,LOW_LIQUIDITY_EXCEPTION_POOL,EXCEPTION,,FX_RESOLVED,2026-08-31
WS:XSHG:688012,XSHG,CNY,CNY,1.0,2026-08-31,20,20,1080831890.9066296,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XSHG:688036,XSHG,CNY,CNY,1.0,2026-08-31,20,20,109780382.9698098,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XSHG:688041,XSHG,CNY,CNY,1.0,2026-08-31,20,20,701936623.481843,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XSHG:688047,XSHG,CNY,CNY,1.0,2026-08-31,20,20,54710494.25682704,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XSHG:688072,XSHG,CNY,CNY,1.0,2026-08-31,20,20,563367249.050509,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XSHG:688082,XSHG,CNY,CNY,1.0,2026-08-31,20,20,263177744.57098246,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XSHG:688111,XSHG,CNY,CNY,1.0,2026-08-31,20,20,329247655.540604,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XSHG:688126,XSHG,CNY,CNY,1.0,2026-08-31,20,20,263829492.15063268,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XSHG:688183,XSHG,CNY,CNY,1.0,2026-08-31,20,20,226498621.25160754,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XSHG:688223,XSHG,CNY,CNY,1.0,2026-08-31,20,20,46116043.8467533,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XSHG:688256,XSHG,CNY,CNY,1.0,2026-08-31,20,20,1857907291.56365,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XSHG:688271,XSHG,CNY,CNY,1.0,2026-08-31,20,20,72209899.86510797,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XSHG:688303,XSHG,CNY,CNY,1.0,2026-08-31,20,20,26767191.68222798,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XSHG:688396,XSHG,CNY,CNY,1.0,2026-08-31,20,20,169212274.97076,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XSHG:688472,XSHG,CNY,CNY,1.0,2026-08-31,20,20,50286365.82196219,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XSHG:688506,XSHG,CNY,CNY,1.0,2026-08-31,20,20,69078188.47723097,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XSHG:688521,XSHG,CNY,CNY,1.0,2026-08-31,20,20,519673960.1011849,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XSHG:688981,XSHG,CNY,CNY,1.0,2026-08-31,20,20,726219194.1107883,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XSTO:AAK.ST,XSTO,SEK,SEK,1.0,2026-08-28,20,20,10948697.630322495,LOW_LIQUIDITY_EXCEPTION_POOL,EXCEPTION,,FX_RESOLVED,2026-08-31
WS:XSTO:ADDTB.ST,XSTO,SEK,SEK,1.0,,0,0,,LIQUIDITY_DATA_INSUFFICIENT,NOT_COMPUTED,,NOT_APPLICABLE,2026-08-31
WS:XSTO:ALFA.ST,XSTO,SEK,SEK,1.0,2026-08-28,20,20,17248850.951657265,PASS_STANDARD,PASS,,FX_RESOLVED,2026-08-31
WS:XSTO:ASSAB.ST,XSTO,SEK,SEK,1.0,,0,0,,LIQUIDITY_DATA_INSUFFICIENT,NOT_COMPUTED,,NOT_APPLICABLE,2026-08-31
WS:XSTO:ATCOA.ST,XSTO,SEK,SEK,1.0,,0,0,,LIQUIDITY_DATA_INSUFFICIENT,NOT_COMPUTED,,NOT_APPLICABLE,2026-08-31
WS:XSTO:AVANZ.ST,XSTO,SEK,SEK,1.0,,0,0,,LIQUIDITY_DATA_INSUFFICIENT,NOT_COMPUTED,,NOT_APPLICABLE,2026-08-31
WS:XSTO:AXFO.ST,XSTO,SEK,SEK,1.0,2026-08-28,20,20,6542878.005229004,LOW_LIQUIDITY_EXCEPTION_POOL,EXCEPTION,,FX_RESOLVED,2026-08-31
WS:XSTO:BALDB.ST,XSTO,SEK,SEK,1.0,,0,0,,LIQUIDITY_DATA_INSUFFICIENT,NOT_COMPUTED,,NOT_APPLICABLE,2026-08-31
WS:XSTO:BEIJB.ST,XSTO,SEK,SEK,1.0,,0,0,,LIQUIDITY_DATA_INSUFFICIENT,NOT_COMPUTED,,NOT_APPLICABLE,2026-08-31
WS:XSTO:BOL.ST,XSTO,SEK,SEK,1.0,2026-08-28,20,20,48439007.19873859,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XSTO:CAST.ST,XSTO,SEK,SEK,1.0,2026-08-28,20,20,13994858.155779896,LOW_LIQUIDITY_EXCEPTION_POOL,EXCEPTION,,FX_RESOLVED,2026-08-31
WS:XSTO:EPIRA.ST,XSTO,SEK,SEK,1.0,,0,0,,LIQUIDITY_DATA_INSUFFICIENT,NOT_COMPUTED,,NOT_APPLICABLE,2026-08-31
WS:XSTO:EQTAB.ST,XSTO,SEK,SEK,1.0,2026-08-28,20,20,37948181.1701064,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XSTO:ERICB.ST,XSTO,SEK,SEK,1.0,,0,0,,LIQUIDITY_DATA_INSUFFICIENT,NOT_COMPUTED,,NOT_APPLICABLE,2026-08-31
WS:XSTO:ESSITYB.ST,XSTO,SEK,SEK,1.0,,0,0,,LIQUIDITY_DATA_INSUFFICIENT,NOT_COMPUTED,,NOT_APPLICABLE,2026-08-31
WS:XSTO:EVOG.ST,XSTO,SEK,SEK,1.0,,0,0,,LIQUIDITY_DATA_INSUFFICIENT,NOT_COMPUTED,,NOT_APPLICABLE,2026-08-31
WS:XSTO:GETIB.ST,XSTO,SEK,SEK,1.0,,0,0,,LIQUIDITY_DATA_INSUFFICIENT,NOT_COMPUTED,,NOT_APPLICABLE,2026-08-31
WS:XSTO:HEXAB.ST,XSTO,SEK,SEK,1.0,,0,0,,LIQUIDITY_DATA_INSUFFICIENT,NOT_COMPUTED,,NOT_APPLICABLE,2026-08-31
WS:XSTO:HMB.ST,XSTO,SEK,SEK,1.0,,0,0,,LIQUIDITY_DATA_INSUFFICIENT,NOT_COMPUTED,,NOT_APPLICABLE,2026-08-31
WS:XSTO:HOLMB.ST,XSTO,SEK,SEK,1.0,,0,0,,LIQUIDITY_DATA_INSUFFICIENT,NOT_COMPUTED,,NOT_APPLICABLE,2026-08-31
WS:XSTO:INDT.ST,XSTO,SEK,SEK,1.0,2026-08-28,20,20,5796443.714926345,LOW_LIQUIDITY_EXCEPTION_POOL,EXCEPTION,,FX_RESOLVED,2026-08-31
WS:XSTO:INDUC.ST,XSTO,SEK,SEK,1.0,,0,0,,LIQUIDITY_DATA_INSUFFICIENT,NOT_COMPUTED,,NOT_APPLICABLE,2026-08-31
WS:XSTO:INVEB.ST,XSTO,SEK,SEK,1.0,,0,0,,LIQUIDITY_DATA_INSUFFICIENT,NOT_COMPUTED,,NOT_APPLICABLE,2026-08-31
WS:XSTO:LAGRB.ST,XSTO,SEK,SEK,1.0,,0,0,,LIQUIDITY_DATA_INSUFFICIENT,NOT_COMPUTED,,NOT_APPLICABLE,2026-08-31
WS:XSTO:LATOB.ST,XSTO,SEK,SEK,1.0,,0,0,,LIQUIDITY_DATA_INSUFFICIENT,NOT_COMPUTED,,NOT_APPLICABLE,2026-08-31
WS:XSTO:LIFCOB.ST,XSTO,SEK,SEK,1.0,,0,0,,LIQUIDITY_DATA_INSUFFICIENT,NOT_COMPUTED,,NOT_APPLICABLE,2026-08-31
WS:XSTO:LOOMIS.ST,XSTO,SEK,SEK,1.0,2026-08-28,20,20,2865829.3531880975,FAIL_LIQUIDITY,FAIL,,FX_RESOLVED,2026-08-31
WS:XSTO:LUNDB.ST,XSTO,SEK,SEK,1.0,,0,0,,LIQUIDITY_DATA_INSUFFICIENT,NOT_COMPUTED,,NOT_APPLICABLE,2026-08-31
WS:XSTO:MYCR.ST,XSTO,SEK,SEK,1.0,2026-08-28,20,20,5428306.782160826,LOW_LIQUIDITY_EXCEPTION_POOL,EXCEPTION,,FX_RESOLVED,2026-08-31
WS:XSTO:NIBEB.ST,XSTO,SEK,SEK,1.0,,0,0,,LIQUIDITY_DATA_INSUFFICIENT,NOT_COMPUTED,,NOT_APPLICABLE,2026-08-31
WS:XSTO:OCTVSDB.ST,XSTO,SEK,SEK,1.0,,0,0,,LIQUIDITY_DATA_INSUFFICIENT,NOT_COMPUTED,,NOT_APPLICABLE,2026-08-31
WS:XSTO:SAABB.ST,XSTO,SEK,SEK,1.0,,0,0,,LIQUIDITY_DATA_INSUFFICIENT,NOT_COMPUTED,,NOT_APPLICABLE,2026-08-31
WS:XSTO:SAGAB.ST,XSTO,SEK,SEK,1.0,,0,0,,LIQUIDITY_DATA_INSUFFICIENT,NOT_COMPUTED,,NOT_APPLICABLE,2026-08-31
WS:XSTO:SAND.ST,XSTO,SEK,SEK,1.0,2026-08-28,20,20,49621750.321118,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
