WS_ID,Session_Date,Raw_Close,Raw_Volume,Quote_Scale_To_Major_Currency,Currency_Normalized,Turnover_Native_Major,FX_to_EUR,FX_Source_Symbol,FX_Date_Used,FX_Lag_Days,Turnover_EUR,Usable_For_Median20
WS:XSHE:002415,2026-08-12,36.470001220703125,77219437.0,1.0,CNY,2816192961.652008,0.1284099966287613,,2026-08-12,0,361627328.71167564,True
WS:XSHE:002415,2026-08-13,35.65999984741211,93695106.0,1.0,CNY,3341167465.6632614,0.12862099707126617,,2026-08-13,0,429744290.8156842,True
WS:XSHE:002415,2026-08-14,34.880001068115234,98704091.0,1.0,CNY,3442798799.5073433,0.12856599688529968,,2026-08-14,0,442626859.7341746,True
WS:XSHE:002415,2026-08-17,35.09000015258789,62848904.0,1.0,CNY,2205368050.9499817,0.1281290054321289,,2026-08-17,0,282571614.9800137,True
WS:XSHE:002415,2026-08-18,35.18000030517578,56894064.0,1.0,CNY,2001533188.8826904,0.12807400524616241,,2026-08-18,0,256344372.13332987,True
WS:XSHE:002415,2026-08-19,33.88999938964844,76434685.0,1.0,CNY,2590371427.9979706,0.1280840039253235,,2026-08-19,0,331785144.15173787,True
WS:XSHE:002415,2026-08-20,34.06999969482422,48172455.0,1.0,CNY,1641235527.1489334,0.12728799879550934,,2026-08-20,0,208909585.80288056,True
WS:XSHE:002415,2026-08-21,34.400001525878906,46321505.0,1.0,CNY,1593459842.6810074,0.12724700570106506,,2026-08-21,0,202762993.6860484,True
WS:XSHE:002415,2026-08-24,34.150001525878906,77080877.0,1.0,CNY,2632312067.1660843,0.12736399471759796,,2026-08-24,0,335261780.21761054,True
WS:XSHE:002415,2026-08-25,34.75,64912037.0,1.0,CNY,2255693285.75,0.127469003200531,,2026-08-25,0,287530974.66068304,True
WS:XSHE:002415,2026-08-26,34.779998779296875,41803284.0,1.0,CNY,1453918166.4906006,0.12745800614356995,,2026-08-26,0,185313510.5968069,True
WS:XSHE:002415,2026-08-27,35.290000915527344,54646677.0,1.0,CNY,1928481281.360527,0.12762199342250824,,2026-08-27,0,246116625.40522343,True
WS:XSHE:002415,2026-08-28,35.099998474121094,45880339.0,1.0,CNY,1610399828.8921585,0.12763899564743042,,2026-08-28,0,205549816.75058892,True
WS:XSHE:002415,2026-08-31,35.790000915527344,56912264.0,1.0,CNY,2036889980.664734,0.12825900316238403,,2026-08-31,0,261249478.47150645,True
WS:XSHE:002422,2026-08-04,42.290000915527344,26640246.0,1.0,CNY,1126616027.7298737,0.12868499755859375,,2026-08-04,0,144978580.77789137,True
WS:XSHE:002422,2026-08-05,42.900001525878906,25623818.0,1.0,CNY,1099261831.2988434,0.1283939927816391,,2026-08-05,0,141138615.63291508,True
WS:XSHE:002422,2026-08-06,42.5099983215332,26634104.0,1.0,CNY,1132215716.3355408,0.1281840056180954,,2026-08-06,0,145131945.74365085,True
WS:XSHE:002422,2026-08-07,45.439998626708984,45272715.0,1.0,CNY,2057192107.4273872,0.12857599556446075,,2026-08-07,0,264505523.27982742,True
WS:XSHE:002422,2026-08-10,46.40999984741211,48087947.0,1.0,CNY,2231761612.9323616,0.12824200093746185,,2026-08-10,0,286205574.8578633,True
WS:XSHE:002422,2026-08-11,46.41999816894531,39566351.0,1.0,CNY,1836669940.9718475,0.12835000455379486,,2026-08-11,0,235736595.28755477,True
WS:XSHE:002422,2026-08-12,46.90999984741211,38588392.0,1.0,CNY,1810181462.8318787,0.1284099966287613,,2026-08-12,0,232445395.53968772,True
WS:XSHE:002422,2026-08-13,46.29999923706055,43193162.0,1.0,CNY,1999843367.6462326,0.12862099707126617,,2026-08-13,0,257221847.93301716,True
WS:XSHE:002422,2026-08-14,45.11000061035156,39364636.0,1.0,CNY,1775738753.986267,0.12856599688529968,,2026-08-14,0,228299623.11410436,True
WS:XSHE:002422,2026-08-17,46.689998626708984,29983325.0,1.0,CNY,1399921403.0741692,0.1281290054321289,,2026-08-17,0,179370537.05904374,True
WS:XSHE:002422,2026-08-18,46.2599983215332,31335494.0,1.0,CNY,1449579899.8444138,0.12807400524616241,,2026-08-18,0,185653503.69740504,True
WS:XSHE:002422,2026-08-19,44.970001220703125,21927455.0,1.0,CNY,986077678.1169128,0.1280840039253235,,2026-08-19,0,126300777.19460054,True
WS:XSHE:002422,2026-08-20,47.150001525878906,42522278.0,1.0,CNY,2004925472.583847,0.12728799879550934,,2026-08-20,0,255202951.1393387,True
WS:XSHE:002422,2026-08-21,44.869998931884766,29197395.0,1.0,CNY,1310087082.4638176,0.12724700570106506,,2026-08-21,0,166704658.45116508,True
WS:XSHE:002422,2026-08-24,41.439998626708984,41106702.0,1.0,CNY,1703461674.4285355,0.12736399471759796,,2026-08-24,0,216959683.70354658,True
WS:XSHE:002422,2026-08-25,42.56999969482422,26839140.0,1.0,CNY,1142542181.6093445,0.127469003200531,,2026-08-25,0,145638713.00430322,True
WS:XSHE:002422,2026-08-26,43.63999938964844,20982385.0,1.0,CNY,915671268.5933685,0.12745800614356995,,2026-08-26,0,116709634.17786406,True
WS:XSHE:002422,2026-08-27,42.279998779296875,40193289.0,1.0,CNY,1699372209.8559265,0.12762199342250824,,2026-08-27,0,216877268.98862633,True
WS:XSHE:002422,2026-08-28,41.75,17209472.0,1.0,CNY,718495456.0,0.12763899564743042,,2026-08-28,0,91708038.38108253,True
WS:XSHE:002422,2026-08-31,40.58000183105469,23406853.0,1.0,CNY,949850137.5992279,0.12825900316238403,,2026-08-31,0,121826831.80213028,True
WS:XSHE:002460,2026-08-04,51.70000076293945,38078535.0,1.0,CNY,1968660288.5516167,0.12868499755859375,,2026-08-04,0,253337044.42596525,True
WS:XSHE:002460,2026-08-05,52.97999954223633,43192894.0,1.0,CNY,2288359504.3478622,0.1283939927816391,,2026-08-05,0,293811613.68303466,True
WS:XSHE:002460,2026-08-06,52.2400016784668,40778821.0,1.0,CNY,2130285677.485897,0.1281840056180954,,2026-08-06,0,273068551.2510004,True
WS:XSHE:002460,2026-08-07,52.81999969482422,40633250.0,1.0,CNY,2146248252.5997162,0.12857599556446075,,2026-08-07,0,275956005.80649275,True
WS:XSHE:002460,2026-08-10,54.130001068115234,54574418.0,1.0,CNY,2954113304.6317673,0.12824200093746185,,2026-08-10,0,378841401.18195564,True
WS:XSHE:002460,2026-08-11,53.41999816894531,33533351.0,1.0,CNY,1791351549.0186005,0.12835000455379486,,2026-08-11,0,229919979.47398484,True
WS:XSHE:002460,2026-08-12,53.900001525878906,37511732.0,1.0,CNY,2021882412.0383606,0.1284099966287613,,2026-08-12,0,259629913.71359763,True
WS:XSHE:002460,2026-08-13,53.15999984741211,35214320.0,1.0,CNY,1871993245.8267212,0.12862099707126617,,2026-08-13,0,240777637.78890878,True
WS:XSHE:002460,2026-08-14,53.849998474121094,34494589.0,1.0,CNY,1857533565.0154343,0.12856599688529968,,2026-08-14,0,238815654.53411394,True
WS:XSHE:002460,2026-08-17,54.279998779296875,33301413.0,1.0,CNY,1807600656.988861,0.1281290054321289,,2026-08-17,0,231606074.39844558,True
WS:XSHE:002460,2026-08-18,53.59000015258789,31824248.0,1.0,CNY,1705461455.1759949,0.12807400524616241,,2026-08-18,0,218425279.35733816,True
WS:XSHE:002460,2026-08-19,51.720001220703125,30940595.0,1.0,CNY,1600247611.169281,0.1280840039253235,,2026-08-19,0,204966121.31049573,True
WS:XSHE:002460,2026-08-20,51.27000045776367,23353724.0,1.0,CNY,1197345440.1704865,0.12728799879550934,,2026-08-20,0,152407704.9462295,True
WS:XSHE:002460,2026-08-21,54.119998931884766,61417110.0,1.0,CNY,3323893927.599449,0.12724700570106506,,2026-08-21,0,422955549.55498266,True
WS:XSHE:002460,2026-08-24,55.630001068115234,64763491.0,1.0,CNY,3602793073.5048714,0.12736399471759796,,2026-08-24,0,458866117.98247296,True
WS:XSHE:002460,2026-08-25,53.04999923706055,45970045.0,1.0,CNY,2438710852.177639,0.127469003200531,,2026-08-25,0,310860041.42140114,True
WS:XSHE:002460,2026-08-26,53.5,32999192.0,1.0,CNY,1765456772.0,0.12745800614356995,,2026-08-26,0,225021600.09178317,True
WS:XSHE:002460,2026-08-27,54.130001068115234,27957659.0,1.0,CNY,1513348111.5320015,0.12762199342250824,,2026-08-27,0,193136502.73590237,True
WS:XSHE:002460,2026-08-28,55.0,47996623.0,1.0,CNY,2639814265.0,0.12763899564743042,,2026-08-28,0,336943241.48035973,True
WS:XSHE:002460,2026-08-31,53.88999938964844,39408061.0,1.0,CNY,2123700383.2372284,0.12825900316238403,,2026-08-31,0,272383694.16957986,True
WS:XSHE:002463,2026-08-04,111.7699966430664,67050228.0,1.0,CNY,7494203758.476837,0.12868499755859375,,2026-08-04,0,964391592.3631959,True
WS:XSHE:002463,2026-08-05,115.5999984741211,81661528.0,1.0,CNY,9440072512.194397,0.1283939927816391,,2026-08-05,0,1212048601.988837,True
WS:XSHE:002463,2026-08-06,117.19999694824219,58949114.0,1.0,CNY,6908835980.901581,0.1281840056180954,,2026-08-06,0,885602270.1903878,True
WS:XSHE:002463,2026-08-07,125.87000274658203,79745146.0,1.0,CNY,10037521746.046585,0.12857599556446075,,2026-08-07,0,1290584351.497864,True
WS:XSHE:002463,2026-08-10,122.69999694824219,59136010.0,1.0,CNY,7255988246.5312195,0.12824200093746185,,2026-08-10,0,930522451.5138688,True
WS:XSHE:002463,2026-08-11,121.0,37593177.0,1.0,CNY,4548774417.0,0.12835000455379486,,2026-08-11,0,583835217.1361356,True
WS:XSHE:002463,2026-08-12,123.01000213623047,37464324.0,1.0,CNY,4608486575.27243,0.1284099966287613,,2026-08-12,0,591775745.5944245,True
WS:XSHE:002463,2026-08-13,120.66000366210938,55465740.0,1.0,CNY,6692496391.521606,0.12862099707126617,,2026-08-13,0,860795558.77336,True
WS:XSHE:002463,2026-08-14,121.2699966430664,35264921.0,1.0,CNY,4276576851.288002,0.12856599688529968,,2026-08-14,0,549822366.1424379,True
WS:XSHE:002463,2026-08-17,125.08999633789062,45461143.0,1.0,CNY,5686734211.386322,0.1281290054321289,,2026-08-17,0,728635598.6617913,True
WS:XSHE:002463,2026-08-18,123.58999633789062,36606112.0,1.0,CNY,4524149248.024414,0.12807400524616241,,2026-08-18,0,579425914.5259006,True
