WS_ID,Segment_ID,Primary_MIC,Primary_Ticker,Primary_Currency,Prior_Mapping_State,Prior_Yahoo_Symbol,Candidate_Yahoo_Symbol,Mapping_Source,Stock_Data_Request,Data_Returned,First_Bar_Date,Last_Completed_Bar_Date,Mapping_Current_State,Mapping_Current_Reason,Mapping_Override_Used,No_Identity_Promotion
WS:XSHG:601816,CN_CSI300,XSHG,601816,CNY,MAPPING_PRESENT_NOT_REVALIDATED,601816,601816.SS,DERIVED_RULE,REQUESTED,True,2024-09-02,2026-09-01,MAPPING_DATA_CONFIRMED,TECHNICAL_PROVIDER_SERIES_AVAILABLE,False,True
WS:XSHG:601818,CN_CSI300,XSHG,601818,CNY,MAPPING_PRESENT_NOT_REVALIDATED,601818,601818.SS,DERIVED_RULE,REQUESTED,True,2024-09-02,2026-09-01,MAPPING_DATA_CONFIRMED,TECHNICAL_PROVIDER_SERIES_AVAILABLE,False,True
WS:XSHG:601825,CN_CSI300,XSHG,601825,CNY,MAPPING_PRESENT_NOT_REVALIDATED,601825,601825.SS,DERIVED_RULE,REQUESTED,True,2024-09-02,2026-09-01,MAPPING_DATA_CONFIRMED,TECHNICAL_PROVIDER_SERIES_AVAILABLE,False,True
WS:XSHG:601838,CN_CSI300,XSHG,601838,CNY,MAPPING_PRESENT_NOT_REVALIDATED,601838,601838.SS,DERIVED_RULE,REQUESTED,True,2024-09-02,2026-09-01,MAPPING_DATA_CONFIRMED,TECHNICAL_PROVIDER_SERIES_AVAILABLE,False,True
WS:XSHG:601857,CN_CSI300,XSHG,601857,CNY,MAPPING_PRESENT_NOT_REVALIDATED,601857,601857.SS,DERIVED_RULE,REQUESTED,True,2024-09-02,2026-09-01,MAPPING_DATA_CONFIRMED,TECHNICAL_PROVIDER_SERIES_AVAILABLE,False,True
WS:XSHG:601868,CN_CSI300,XSHG,601868,CNY,MAPPING_PRESENT_NOT_REVALIDATED,601868,601868.SS,DERIVED_RULE,REQUESTED,True,2024-09-02,2026-09-01,MAPPING_DATA_CONFIRMED,TECHNICAL_PROVIDER_SERIES_AVAILABLE,False,True
WS:XSHG:601872,CN_CSI300,XSHG,601872,CNY,MAPPING_PRESENT_NOT_REVALIDATED,601872,601872.SS,DERIVED_RULE,REQUESTED,True,2024-09-02,2026-09-01,MAPPING_DATA_CONFIRMED,TECHNICAL_PROVIDER_SERIES_AVAILABLE,False,True
WS:XSHG:601877,CN_CSI300,XSHG,601877,CNY,MAPPING_PRESENT_NOT_REVALIDATED,601877,601877.SS,DERIVED_RULE,REQUESTED,True,2024-09-02,2026-09-01,MAPPING_DATA_CONFIRMED,TECHNICAL_PROVIDER_SERIES_AVAILABLE,False,True
WS:XSHG:601878,CN_CSI300,XSHG,601878,CNY,MAPPING_PRESENT_NOT_REVALIDATED,601878,601878.SS,DERIVED_RULE,REQUESTED,True,2024-09-02,2026-09-01,MAPPING_DATA_CONFIRMED,TECHNICAL_PROVIDER_SERIES_AVAILABLE,False,True
WS:XSHG:601881,CN_CSI300,XSHG,601881,CNY,MAPPING_PRESENT_NOT_REVALIDATED,601881,601881.SS,DERIVED_RULE,REQUESTED,True,2024-09-02,2026-09-01,MAPPING_DATA_CONFIRMED,TECHNICAL_PROVIDER_SERIES_AVAILABLE,False,True
WS:XSHG:601888,CN_CSI300,XSHG,601888,CNY,MAPPING_PRESENT_NOT_REVALIDATED,601888,601888.SS,DERIVED_RULE,REQUESTED,True,2024-09-02,2026-09-01,MAPPING_DATA_CONFIRMED,TECHNICAL_PROVIDER_SERIES_AVAILABLE,False,True
WS:XSHG:601898,CN_CSI300,XSHG,601898,CNY,MAPPING_PRESENT_NOT_REVALIDATED,601898,601898.SS,DERIVED_RULE,REQUESTED,True,2024-09-02,2026-09-01,MAPPING_DATA_CONFIRMED,TECHNICAL_PROVIDER_SERIES_AVAILABLE,False,True
WS:XSHG:601899,CN_CSI300,XSHG,601899,CNY,MAPPING_PRESENT_NOT_REVALIDATED,601899,601899.SS,DERIVED_RULE,REQUESTED,True,2024-09-02,2026-09-01,MAPPING_DATA_CONFIRMED,TECHNICAL_PROVIDER_SERIES_AVAILABLE,False,True
WS:XSHG:601901,CN_CSI300,XSHG,601901,CNY,MAPPING_PRESENT_NOT_REVALIDATED,601901,601901.SS,DERIVED_RULE,REQUESTED,True,2024-09-02,2026-09-01,MAPPING_DATA_CONFIRMED,TECHNICAL_PROVIDER_SERIES_AVAILABLE,False,True
WS:XSHG:601916,CN_CSI300,XSHG,601916,CNY,MAPPING_PRESENT_NOT_REVALIDATED,601916,601916.SS,DERIVED_RULE,REQUESTED,True,2024-09-02,2026-09-01,MAPPING_DATA_CONFIRMED,TECHNICAL_PROVIDER_SERIES_AVAILABLE,False,True
WS:XSHG:601919,CN_CSI300,XSHG,601919,CNY,MAPPING_PRESENT_NOT_REVALIDATED,601919,601919.SS,DERIVED_RULE,REQUESTED,True,2024-09-02,2026-09-01,MAPPING_DATA_CONFIRMED,TECHNICAL_PROVIDER_SERIES_AVAILABLE,False,True
WS:XSHG:601939,CN_CSI300,XSHG,601939,CNY,MAPPING_PRESENT_NOT_REVALIDATED,601939,601939.SS,DERIVED_RULE,REQUESTED,True,2024-09-02,2026-09-01,MAPPING_DATA_CONFIRMED,TECHNICAL_PROVIDER_SERIES_AVAILABLE,False,True
WS:XSHG:601985,CN_CSI300,XSHG,601985,CNY,MAPPING_PRESENT_NOT_REVALIDATED,601985,601985.SS,DERIVED_RULE,REQUESTED,True,2024-09-02,2026-09-01,MAPPING_DATA_CONFIRMED,TECHNICAL_PROVIDER_SERIES_AVAILABLE,False,True
WS:XSHG:601988,CN_CSI300,XSHG,601988,CNY,MAPPING_PRESENT_NOT_REVALIDATED,601988,601988.SS,DERIVED_RULE,REQUESTED,True,2024-09-02,2026-09-01,MAPPING_DATA_CONFIRMED,TECHNICAL_PROVIDER_SERIES_AVAILABLE,False,True
WS:XSHG:601995,CN_CSI300,XSHG,601995,CNY,MAPPING_PRESENT_NOT_REVALIDATED,601995,601995.SS,DERIVED_RULE,REQUESTED,True,2024-09-02,2026-09-01,MAPPING_DATA_CONFIRMED,TECHNICAL_PROVIDER_SERIES_AVAILABLE,False,True
WS:XSHG:601998,CN_CSI300,XSHG,601998,CNY,MAPPING_PRESENT_NOT_REVALIDATED,601998,601998.SS,DERIVED_RULE,REQUESTED,True,2024-09-02,2026-09-01,MAPPING_DATA_CONFIRMED,TECHNICAL_PROVIDER_SERIES_AVAILABLE,False,True
WS:XSHG:603019,CN_CSI300,XSHG,603019,CNY,MAPPING_PRESENT_NOT_REVALIDATED,603019,603019.SS,DERIVED_RULE,REQUESTED,True,2024-09-02,2026-09-01,MAPPING_DATA_CONFIRMED,TECHNICAL_PROVIDER_SERIES_AVAILABLE,False,True
WS:XSHG:603259,CN_CSI300,XSHG,603259,CNY,MAPPING_PRESENT_NOT_REVALIDATED,603259,603259.SS,DERIVED_RULE,REQUESTED,True,2024-09-02,2026-09-01,MAPPING_DATA_CONFIRMED,TECHNICAL_PROVIDER_SERIES_AVAILABLE,False,True
WS:XSHG:603260,CN_CSI300,XSHG,603260,CNY,MAPPING_PRESENT_NOT_REVALIDATED,603260,603260.SS,DERIVED_RULE,REQUESTED,True,2024-09-02,2026-09-01,MAPPING_DATA_CONFIRMED,TECHNICAL_PROVIDER_SERIES_AVAILABLE,False,True
WS:XSHG:603288,CN_CSI300,XSHG,603288,CNY,MAPPING_PRESENT_NOT_REVALIDATED,603288,603288.SS,DERIVED_RULE,REQUESTED,True,2024-09-02,2026-09-01,MAPPING_DATA_CONFIRMED,TECHNICAL_PROVIDER_SERIES_AVAILABLE,False,True
WS:XSHG:603296,CN_CSI300,XSHG,603296,CNY,MAPPING_PRESENT_NOT_REVALIDATED,603296,603296.SS,DERIVED_RULE,REQUESTED,True,2024-09-02,2026-09-01,MAPPING_DATA_CONFIRMED,TECHNICAL_PROVIDER_SERIES_AVAILABLE,False,True
WS:XSHG:603369,CN_CSI300,XSHG,603369,CNY,MAPPING_PRESENT_NOT_REVALIDATED,603369,603369.SS,DERIVED_RULE,REQUESTED,True,2024-09-02,2026-09-01,MAPPING_DATA_CONFIRMED,TECHNICAL_PROVIDER_SERIES_AVAILABLE,False,True
WS:XSHG:603392,CN_CSI300,XSHG,603392,CNY,MAPPING_PRESENT_NOT_REVALIDATED,603392,603392.SS,DERIVED_RULE,REQUESTED,True,2024-09-02,2026-09-01,MAPPING_DATA_CONFIRMED,TECHNICAL_PROVIDER_SERIES_AVAILABLE,False,True
WS:XSHG:603501,CN_CSI300,XSHG,603501,CNY,MAPPING_PRESENT_NOT_REVALIDATED,603501,603501.SS,DERIVED_RULE,REQUESTED,True,2024-09-02,2026-09-01,MAPPING_DATA_CONFIRMED,TECHNICAL_PROVIDER_SERIES_AVAILABLE,False,True
WS:XSHG:603799,CN_CSI300,XSHG,603799,CNY,MAPPING_PRESENT_NOT_REVALIDATED,603799,603799.SS,DERIVED_RULE,REQUESTED,True,2024-09-02,2026-09-01,MAPPING_DATA_CONFIRMED,TECHNICAL_PROVIDER_SERIES_AVAILABLE,False,True
WS:XSHG:603893,CN_CSI300,XSHG,603893,CNY,MAPPING_PRESENT_NOT_REVALIDATED,603893,603893.SS,DERIVED_RULE,REQUESTED,True,2024-09-02,2026-09-01,MAPPING_DATA_CONFIRMED,TECHNICAL_PROVIDER_SERIES_AVAILABLE,False,True
WS:XSHG:603986,CN_CSI300,XSHG,603986,CNY,MAPPING_PRESENT_NOT_REVALIDATED,603986,603986.SS,DERIVED_RULE,REQUESTED,True,2024-09-02,2026-09-01,MAPPING_DATA_CONFIRMED,TECHNICAL_PROVIDER_SERIES_AVAILABLE,False,True
WS:XSHG:603993,CN_CSI300,XSHG,603993,CNY,MAPPING_PRESENT_NOT_REVALIDATED,603993,603993.SS,DERIVED_RULE,REQUESTED,True,2024-09-02,2026-09-01,MAPPING_DATA_CONFIRMED,TECHNICAL_PROVIDER_SERIES_AVAILABLE,False,True
WS:XSHG:605117,CN_CSI300,XSHG,605117,CNY,MAPPING_PRESENT_NOT_REVALIDATED,605117,605117.SS,DERIVED_RULE,REQUESTED,True,2024-09-02,2026-09-01,MAPPING_DATA_CONFIRMED,TECHNICAL_PROVIDER_SERIES_AVAILABLE,False,True
WS:XSHG:605499,CN_CSI300,XSHG,605499,CNY,MAPPING_PRESENT_NOT_REVALIDATED,605499,605499.SS,DERIVED_RULE,REQUESTED,True,2024-09-02,2026-09-01,MAPPING_DATA_CONFIRMED,TECHNICAL_PROVIDER_SERIES_AVAILABLE,False,True
WS:XSHG:688008,CN_CSI300,XSHG,688008,CNY,MAPPING_PRESENT_NOT_REVALIDATED,688008,688008.SS,DERIVED_RULE,REQUESTED,True,2024-09-02,2026-09-01,MAPPING_DATA_CONFIRMED,TECHNICAL_PROVIDER_SERIES_AVAILABLE,False,True
WS:XSHG:688009,CN_CSI300,XSHG,688009,CNY,MAPPING_PRESENT_NOT_REVALIDATED,688009,688009.SS,DERIVED_RULE,REQUESTED,True,2024-09-02,2026-09-01,MAPPING_DATA_CONFIRMED,TECHNICAL_PROVIDER_SERIES_AVAILABLE,False,True
WS:XSHG:688012,CN_CSI300,XSHG,688012,CNY,MAPPING_PRESENT_NOT_REVALIDATED,688012,688012.SS,DERIVED_RULE,REQUESTED,True,2024-09-02,2026-09-01,MAPPING_DATA_CONFIRMED,TECHNICAL_PROVIDER_SERIES_AVAILABLE,False,True
WS:XSHG:688036,CN_CSI300,XSHG,688036,CNY,MAPPING_PRESENT_NOT_REVALIDATED,688036,688036.SS,DERIVED_RULE,REQUESTED,True,2024-09-02,2026-09-01,MAPPING_DATA_CONFIRMED,TECHNICAL_PROVIDER_SERIES_AVAILABLE,False,True
WS:XSHG:688041,CN_CSI300,XSHG,688041,CNY,MAPPING_PRESENT_NOT_REVALIDATED,688041,688041.SS,DERIVED_RULE,REQUESTED,True,2024-09-02,2026-09-01,MAPPING_DATA_CONFIRMED,TECHNICAL_PROVIDER_SERIES_AVAILABLE,False,True
WS:XSHG:688047,CN_CSI300,XSHG,688047,CNY,MAPPING_PRESENT_NOT_REVALIDATED,688047,688047.SS,DERIVED_RULE,REQUESTED,True,2024-09-02,2026-09-01,MAPPING_DATA_CONFIRMED,TECHNICAL_PROVIDER_SERIES_AVAILABLE,False,True
WS:XSHG:688072,CN_CSI300,XSHG,688072,CNY,MAPPING_PRESENT_NOT_REVALIDATED,688072,688072.SS,DERIVED_RULE,REQUESTED,True,2024-09-02,2026-09-01,MAPPING_DATA_CONFIRMED,TECHNICAL_PROVIDER_SERIES_AVAILABLE,False,True
WS:XSHG:688082,CN_CSI300,XSHG,688082,CNY,MAPPING_PRESENT_NOT_REVALIDATED,688082,688082.SS,DERIVED_RULE,REQUESTED,True,2024-09-02,2026-09-01,MAPPING_DATA_CONFIRMED,TECHNICAL_PROVIDER_SERIES_AVAILABLE,False,True
WS:XSHG:688111,CN_CSI300,XSHG,688111,CNY,MAPPING_PRESENT_NOT_REVALIDATED,688111,688111.SS,DERIVED_RULE,REQUESTED,True,2024-09-02,2026-09-01,MAPPING_DATA_CONFIRMED,TECHNICAL_PROVIDER_SERIES_AVAILABLE,False,True
WS:XSHG:688126,CN_CSI300,XSHG,688126,CNY,MAPPING_PRESENT_NOT_REVALIDATED,688126,688126.SS,DERIVED_RULE,REQUESTED,True,2024-09-02,2026-09-01,MAPPING_DATA_CONFIRMED,TECHNICAL_PROVIDER_SERIES_AVAILABLE,False,True
WS:XSHG:688183,CN_CSI300,XSHG,688183,CNY,MAPPING_PRESENT_NOT_REVALIDATED,688183,688183.SS,DERIVED_RULE,REQUESTED,True,2024-09-02,2026-09-01,MAPPING_DATA_CONFIRMED,TECHNICAL_PROVIDER_SERIES_AVAILABLE,False,True
WS:XSHG:688223,CN_CSI300,XSHG,688223,CNY,MAPPING_PRESENT_NOT_REVALIDATED,688223,688223.SS,DERIVED_RULE,REQUESTED,True,2024-09-02,2026-09-01,MAPPING_DATA_CONFIRMED,TECHNICAL_PROVIDER_SERIES_AVAILABLE,False,True
WS:XSHG:688256,CN_CSI300,XSHG,688256,CNY,MAPPING_PRESENT_NOT_REVALIDATED,688256,688256.SS,DERIVED_RULE,REQUESTED,True,2024-09-02,2026-09-01,MAPPING_DATA_CONFIRMED,TECHNICAL_PROVIDER_SERIES_AVAILABLE,False,True
WS:XSHG:688271,CN_CSI300,XSHG,688271,CNY,MAPPING_PRESENT_NOT_REVALIDATED,688271,688271.SS,DERIVED_RULE,REQUESTED,True,2024-09-02,2026-09-01,MAPPING_DATA_CONFIRMED,TECHNICAL_PROVIDER_SERIES_AVAILABLE,False,True
WS:XSHG:688303,CN_CSI300,XSHG,688303,CNY,MAPPING_PRESENT_NOT_REVALIDATED,688303,688303.SS,DERIVED_RULE,REQUESTED,True,2024-09-02,2026-09-01,MAPPING_DATA_CONFIRMED,TECHNICAL_PROVIDER_SERIES_AVAILABLE,False,True
WS:XSHG:688396,CN_CSI300,XSHG,688396,CNY,MAPPING_PRESENT_NOT_REVALIDATED,688396,688396.SS,DERIVED_RULE,REQUESTED,True,2024-09-02,2026-09-01,MAPPING_DATA_CONFIRMED,TECHNICAL_PROVIDER_SERIES_AVAILABLE,False,True
WS:XSHG:688472,CN_CSI300,XSHG,688472,CNY,MAPPING_PRESENT_NOT_REVALIDATED,688472,688472.SS,DERIVED_RULE,REQUESTED,True,2024-09-02,2026-09-01,MAPPING_DATA_CONFIRMED,TECHNICAL_PROVIDER_SERIES_AVAILABLE,False,True
WS:XSHG:688506,CN_CSI300,XSHG,688506,CNY,MAPPING_PRESENT_NOT_REVALIDATED,688506,688506.SS,DERIVED_RULE,REQUESTED,True,2024-09-02,2026-09-01,MAPPING_DATA_CONFIRMED,TECHNICAL_PROVIDER_SERIES_AVAILABLE,False,True
WS:XSHG:688521,CN_CSI300,XSHG,688521,CNY,MAPPING_PRESENT_NOT_REVALIDATED,688521,688521.SS,DERIVED_RULE,REQUESTED,True,2024-09-02,2026-09-01,MAPPING_DATA_CONFIRMED,TECHNICAL_PROVIDER_SERIES_AVAILABLE,False,True
WS:XSHG:688981,CN_CSI300,XSHG,688981,CNY,MAPPING_PRESENT_NOT_REVALIDATED,688981,688981.SS,DERIVED_RULE,REQUESTED,True,2024-09-02,2026-09-01,MAPPING_DATA_CONFIRMED,TECHNICAL_PROVIDER_SERIES_AVAILABLE,False,True
WS:XSTO:AAK.ST,EU_STOXX600,XSTO,AAK.ST,SEK,MAPPING_PRESENT_NOT_REVALIDATED,AAK.ST,AAK.ST,DERIVED_RULE_NORMALIZED,REQUESTED,True,2024-09-02,2026-08-28,MAPPING_DATA_CONFIRMED,TECHNICAL_PROVIDER_SERIES_AVAILABLE,False,True
WS:XSTO:ADDTB.ST,EU_STOXX600,XSTO,ADDTb.ST,SEK,MAPPING_PRESENT_NOT_REVALIDATED,ADDTb.ST,ADDTB.ST,DERIVED_RULE_NORMALIZED,REQUESTED,False,,,MAPPING_DOWNLOAD_NO_DATA,NO_DATA_IN_BATCH,False,True
WS:XSTO:ALFA.ST,EU_STOXX600,XSTO,ALFA.ST,SEK,MAPPING_PRESENT_NOT_REVALIDATED,ALFA.ST,ALFA.ST,DERIVED_RULE_NORMALIZED,REQUESTED,True,2024-09-02,2026-08-28,MAPPING_DATA_CONFIRMED,TECHNICAL_PROVIDER_SERIES_AVAILABLE,False,True
WS:XSTO:ASSAB.ST,EU_STOXX600,XSTO,ASSAb.ST,SEK,MAPPING_PRESENT_NOT_REVALIDATED,ASSAb.ST,ASSAB.ST,DERIVED_RULE_NORMALIZED,REQUESTED,False,,,MAPPING_DOWNLOAD_NO_DATA,NO_DATA_IN_BATCH,False,True
WS:XSTO:ATCOA.ST,EU_STOXX600,XSTO,ATCOa.ST,SEK,MAPPING_PRESENT_NOT_REVALIDATED,ATCOa.ST,ATCOA.ST,DERIVED_RULE_NORMALIZED,REQUESTED,False,,,MAPPING_DOWNLOAD_NO_DATA,NO_DATA_IN_BATCH,False,True
WS:XSTO:AVANZ.ST,EU_STOXX600,XSTO,AVANZ.ST,SEK,MAPPING_PRESENT_NOT_REVALIDATED,AVANZ.ST,AVANZ.ST,DERIVED_RULE_NORMALIZED,REQUESTED,False,,,MAPPING_DOWNLOAD_NO_DATA,NO_DATA_IN_BATCH,False,True
WS:XSTO:AXFO.ST,EU_STOXX600,XSTO,AXFO.ST,SEK,MAPPING_PRESENT_NOT_REVALIDATED,AXFO.ST,AXFO.ST,DERIVED_RULE_NORMALIZED,REQUESTED,True,2024-09-02,2026-08-28,MAPPING_DATA_CONFIRMED,TECHNICAL_PROVIDER_SERIES_AVAILABLE,False,True
WS:XSTO:BALDB.ST,EU_STOXX600,XSTO,BALDb.ST,SEK,MAPPING_PRESENT_NOT_REVALIDATED,BALDb.ST,BALDB.ST,DERIVED_RULE_NORMALIZED,REQUESTED,False,,,MAPPING_DOWNLOAD_NO_DATA,NO_DATA_IN_BATCH,False,True
WS:XSTO:BEIJB.ST,EU_STOXX600,XSTO,BEIJb.ST,SEK,MAPPING_PRESENT_NOT_REVALIDATED,BEIJb.ST,BEIJB.ST,DERIVED_RULE_NORMALIZED,REQUESTED,False,,,MAPPING_DOWNLOAD_NO_DATA,NO_DATA_IN_BATCH,False,True
WS:XSTO:BOL.ST,EU_STOXX600,XSTO,BOL.ST,SEK,MAPPING_PRESENT_NOT_REVALIDATED,BOL.ST,BOL.ST,DERIVED_RULE_NORMALIZED,REQUESTED,True,2024-09-02,2026-08-28,MAPPING_DATA_CONFIRMED,TECHNICAL_PROVIDER_SERIES_AVAILABLE,False,True
WS:XSTO:CAST.ST,EU_STOXX600,XSTO,CAST.ST,SEK,MAPPING_PRESENT_NOT_REVALIDATED,CAST.ST,CAST.ST,DERIVED_RULE_NORMALIZED,REQUESTED,True,2024-09-02,2026-08-28,MAPPING_DATA_CONFIRMED,TECHNICAL_PROVIDER_SERIES_AVAILABLE,False,True
WS:XSTO:EPIRA.ST,EU_STOXX600,XSTO,EPIRa.ST,SEK,MAPPING_PRESENT_NOT_REVALIDATED,EPIRa.ST,EPIRA.ST,DERIVED_RULE_NORMALIZED,REQUESTED,False,,,MAPPING_DOWNLOAD_NO_DATA,NO_DATA_IN_BATCH,False,True
WS:XSTO:EQTAB.ST,EU_STOXX600,XSTO,EQTAB.ST,SEK,MAPPING_PRESENT_NOT_REVALIDATED,EQTAB.ST,EQT.ST,PROJECT_OVERRIDE,REQUESTED,True,2024-09-02,2026-08-28,MAPPING_DATA_CONFIRMED,TECHNICAL_PROVIDER_SERIES_AVAILABLE,True,True
WS:XSTO:ERICB.ST,EU_STOXX600,XSTO,ERICb.ST,SEK,MAPPING_PRESENT_NOT_REVALIDATED,ERICb.ST,ERICB.ST,DERIVED_RULE_NORMALIZED,REQUESTED,False,,,MAPPING_DOWNLOAD_NO_DATA,NO_DATA_IN_BATCH,False,True
WS:XSTO:ESSITYB.ST,EU_STOXX600,XSTO,ESSITYb.ST,SEK,MAPPING_PRESENT_NOT_REVALIDATED,ESSITYb.ST,ESSITYB.ST,DERIVED_RULE_NORMALIZED,REQUESTED,False,,,MAPPING_DOWNLOAD_NO_DATA,NO_DATA_IN_BATCH,False,True
WS:XSTO:EVOG.ST,EU_STOXX600,XSTO,EVOG.ST,SEK,MAPPING_PRESENT_NOT_REVALIDATED,EVOG.ST,EVOG.ST,DERIVED_RULE_NORMALIZED,REQUESTED,False,,,MAPPING_DOWNLOAD_NO_DATA,NO_DATA_IN_BATCH,False,True
WS:XSTO:GETIB.ST,EU_STOXX600,XSTO,GETIb.ST,SEK,MAPPING_PRESENT_NOT_REVALIDATED,GETIb.ST,GETIB.ST,DERIVED_RULE_NORMALIZED,REQUESTED,False,,,MAPPING_DOWNLOAD_NO_DATA,NO_DATA_IN_BATCH,False,True
WS:XSTO:HEXAB.ST,EU_STOXX600,XSTO,HEXAb.ST,SEK,MAPPING_PRESENT_NOT_REVALIDATED,HEXAb.ST,HEXAB.ST,DERIVED_RULE_NORMALIZED,REQUESTED,False,,,MAPPING_DOWNLOAD_NO_DATA,NO_DATA_IN_BATCH,False,True
WS:XSTO:HMB.ST,EU_STOXX600,XSTO,HMb.ST,SEK,MAPPING_PRESENT_NOT_REVALIDATED,HMb.ST,HMB.ST,DERIVED_RULE_NORMALIZED,REQUESTED,False,,,MAPPING_DOWNLOAD_NO_DATA,NO_DATA_IN_BATCH,False,True
WS:XSTO:HOLMB.ST,EU_STOXX600,XSTO,HOLMb.ST,SEK,MAPPING_PRESENT_NOT_REVALIDATED,HOLMb.ST,HOLMB.ST,DERIVED_RULE_NORMALIZED,REQUESTED,False,,,MAPPING_DOWNLOAD_NO_DATA,NO_DATA_IN_BATCH,False,True
WS:XSTO:INDT.ST,EU_STOXX600,XSTO,INDT.ST,SEK,MAPPING_PRESENT_NOT_REVALIDATED,INDT.ST,INDT.ST,DERIVED_RULE_NORMALIZED,REQUESTED,True,2024-09-02,2026-08-28,MAPPING_DATA_CONFIRMED,TECHNICAL_PROVIDER_SERIES_AVAILABLE,False,True
WS:XSTO:INDUC.ST,EU_STOXX600,XSTO,INDUc.ST,SEK,MAPPING_PRESENT_NOT_REVALIDATED,INDUc.ST,INDUC.ST,DERIVED_RULE_NORMALIZED,REQUESTED,False,,,MAPPING_DOWNLOAD_NO_DATA,NO_DATA_IN_BATCH,False,True
WS:XSTO:INVEB.ST,EU_STOXX600,XSTO,INVEb.ST,SEK,MAPPING_PRESENT_NOT_REVALIDATED,INVEb.ST,INVEB.ST,DERIVED_RULE_NORMALIZED,REQUESTED,False,,,MAPPING_DOWNLOAD_NO_DATA,NO_DATA_IN_BATCH,False,True
WS:XSTO:LAGRB.ST,EU_STOXX600,XSTO,LAGRb.ST,SEK,MAPPING_PRESENT_NOT_REVALIDATED,LAGRb.ST,LAGRB.ST,DERIVED_RULE_NORMALIZED,REQUESTED,False,,,MAPPING_DOWNLOAD_NO_DATA,NO_DATA_IN_BATCH,False,True
WS:XSTO:LATOB.ST,EU_STOXX600,XSTO,LATOb.ST,SEK,MAPPING_PRESENT_NOT_REVALIDATED,LATOb.ST,LATOB.ST,DERIVED_RULE_NORMALIZED,REQUESTED,False,,,MAPPING_DOWNLOAD_NO_DATA,NO_DATA_IN_BATCH,False,True
WS:XSTO:LIFCOB.ST,EU_STOXX600,XSTO,LIFCOb.ST,SEK,MAPPING_PRESENT_NOT_REVALIDATED,LIFCOb.ST,LIFCOB.ST,DERIVED_RULE_NORMALIZED,REQUESTED,False,,,MAPPING_DOWNLOAD_NO_DATA,NO_DATA_IN_BATCH,False,True
WS:XSTO:LOOMIS.ST,EU_STOXX600,XSTO,LOOMIS.ST,SEK,MAPPING_PRESENT_NOT_REVALIDATED,LOOMIS.ST,LOOMIS.ST,DERIVED_RULE_NORMALIZED,REQUESTED,True,2024-09-02,2026-08-28,MAPPING_DATA_CONFIRMED,TECHNICAL_PROVIDER_SERIES_AVAILABLE,False,True
WS:XSTO:LUNDB.ST,EU_STOXX600,XSTO,LUNDb.ST,SEK,MAPPING_PRESENT_NOT_REVALIDATED,LUNDb.ST,LUNDB.ST,DERIVED_RULE_NORMALIZED,REQUESTED,False,,,MAPPING_DOWNLOAD_NO_DATA,NO_DATA_IN_BATCH,False,True
WS:XSTO:MYCR.ST,EU_STOXX600,XSTO,MYCR.ST,SEK,MAPPING_PRESENT_NOT_REVALIDATED,MYCR.ST,MYCR.ST,DERIVED_RULE_NORMALIZED,REQUESTED,True,2024-09-02,2026-08-28,MAPPING_DATA_CONFIRMED,TECHNICAL_PROVIDER_SERIES_AVAILABLE,False,True
WS:XSTO:NIBEB.ST,EU_STOXX600,XSTO,NIBEb.ST,SEK,MAPPING_PRESENT_NOT_REVALIDATED,NIBEb.ST,NIBEB.ST,DERIVED_RULE_NORMALIZED,REQUESTED,False,,,MAPPING_DOWNLOAD_NO_DATA,NO_DATA_IN_BATCH,False,True
WS:XSTO:OCTVSDB.ST,EU_STOXX600,XSTO,OCTVsdb.ST,SEK,MAPPING_PRESENT_NOT_REVALIDATED,OCTVsdb.ST,OCTVSDB.ST,DERIVED_RULE_NORMALIZED,REQUESTED,False,,,MAPPING_DOWNLOAD_NO_DATA,NO_DATA_IN_BATCH,False,True
WS:XSTO:SAABB.ST,EU_STOXX600,XSTO,SAABb.ST,SEK,MAPPING_PRESENT_NOT_REVALIDATED,SAABb.ST,SAABB.ST,DERIVED_RULE_NORMALIZED,REQUESTED,False,,,MAPPING_DOWNLOAD_NO_DATA,NO_DATA_IN_BATCH,False,True
WS:XSTO:SAGAB.ST,EU_STOXX600,XSTO,SAGAb.ST,SEK,MAPPING_PRESENT_NOT_REVALIDATED,SAGAb.ST,SAGAB.ST,DERIVED_RULE_NORMALIZED,REQUESTED,False,,,MAPPING_DOWNLOAD_NO_DATA,NO_DATA_IN_BATCH,False,True
WS:XSTO:SAND.ST,EU_STOXX600,XSTO,SAND.ST,SEK,MAPPING_PRESENT_NOT_REVALIDATED,SAND.ST,SAND.ST,DERIVED_RULE_NORMALIZED,REQUESTED,True,2024-09-02,2026-08-28,MAPPING_DATA_CONFIRMED,TECHNICAL_PROVIDER_SERIES_AVAILABLE,False,True
WS:XSTO:SAVE.ST,EU_STOXX600,XSTO,SAVE.ST,SEK,MAPPING_PRESENT_NOT_REVALIDATED,SAVE.ST,SAVE.ST,DERIVED_RULE_NORMALIZED,REQUESTED,True,2024-09-02,2026-08-28,MAPPING_DATA_CONFIRMED,TECHNICAL_PROVIDER_SERIES_AVAILABLE,False,True
