Projection_Order,Security_Key,Source_WS_ID,Primary_MIC,Primary_Ticker,Evidence_Cohort,Source_ID,Instrument_Type,History_State,History_Observation_Count,History_Valid_Observation_Count,Liquidity_State,Liquidity_Bucket,Usable20,MedianTurnover20_EUR,Eligibility_DryRun,Stage_U_Status
358,WSSEC:WS:XNAS:PYPL,WS:XNAS:PYPL,XNAS,PYPL,US1,US1_SP500_COMMON_EVIDENCE_GATE,COMMON_STOCK,HISTORY_OK,502,502,LIQUIDITY_OK,PREFERRED,20,534380646.72,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
359,WSSEC:WS:XNAS:QCOM,WS:XNAS:QCOM,XNAS,QCOM,US1,US1_SP500_COMMON_EVIDENCE_GATE,COMMON_STOCK,HISTORY_OK,502,502,LIQUIDITY_OK,PREFERRED,20,1205260209.1,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
360,WSSEC:WS:XNAS:QLYS,WS:XNAS:QLYS,XNAS,QLYS,US2,US2_SP400_COMMON_ADMISSION,COMMON_STOCK,HISTORY_OK,500,500,LIQUIDITY_OK,PREFERRED,20,109319995.574250,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
361,WSSEC:WS:XNAS:REGN,WS:XNAS:REGN,XNAS,REGN,US1,US1_SP500_COMMON_EVIDENCE_GATE,COMMON_STOCK,HISTORY_OK,502,502,LIQUIDITY_OK,PREFERRED,20,480323461.33,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
362,WSSEC:WS:XNAS:RGEN,WS:XNAS:RGEN,XNAS,RGEN,US2,US2_SP400_COMMON_ADMISSION,COMMON_STOCK,HISTORY_OK,500,500,LIQUIDITY_OK,PREFERRED,20,134927235.533818,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
363,WSSEC:WS:XNAS:RGLD,WS:XNAS:RGLD,XNAS,RGLD,US2,US2_SP400_COMMON_ADMISSION,COMMON_STOCK,HISTORY_OK,500,500,LIQUIDITY_OK,PREFERRED,20,136639286.931083,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
364,WSSEC:WS:XNAS:RMBS,WS:XNAS:RMBS,XNAS,RMBS,US2,US2_SP400_COMMON_ADMISSION,COMMON_STOCK,HISTORY_OK,500,500,LIQUIDITY_OK,PREFERRED,20,140709749.998316,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
365,WSSEC:WS:XNAS:ROIV,WS:XNAS:ROIV,XNAS,ROIV,US2,US2_SP400_COMMON_ADMISSION,COMMON_STOCK,HISTORY_OK,500,500,LIQUIDITY_OK,PREFERRED,20,210840616.739982,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
366,WSSEC:WS:XNAS:ROKU,WS:XNAS:ROKU,XNAS,ROKU,US2,US2_SP400_COMMON_ADMISSION,COMMON_STOCK,HISTORY_OK,500,500,LIQUIDITY_OK,PREFERRED,20,277184522.563754,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
367,WSSEC:WS:XNAS:ROST,WS:XNAS:ROST,XNAS,ROST,US1,US1_SP500_COMMON_EVIDENCE_GATE,COMMON_STOCK,HISTORY_OK,502,502,LIQUIDITY_OK,PREFERRED,20,493734924.89,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
368,WSSEC:WS:XNAS:SAIA,WS:XNAS:SAIA,XNAS,SAIA,US2,US2_SP400_COMMON_ADMISSION,COMMON_STOCK,HISTORY_OK,500,500,LIQUIDITY_OK,PREFERRED,20,111314081.471506,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
369,WSSEC:WS:XNAS:SAIC,WS:XNAS:SAIC,XNAS,SAIC,US2,US2_SP400_COMMON_ADMISSION,COMMON_STOCK,HISTORY_OK,500,500,LIQUIDITY_OK,PREFERRED,20,46633084.192840,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
370,WSSEC:WS:XNAS:SANM,WS:XNAS:SANM,XNAS,SANM,US2,US2_SP400_COMMON_ADMISSION,COMMON_STOCK,HISTORY_OK,500,500,LIQUIDITY_OK,PREFERRED,20,94840620.756080,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
371,WSSEC:WS:XNAS:SBUX,WS:XNAS:SBUX,XNAS,SBUX,US1,US1_SP500_COMMON_EVIDENCE_GATE,COMMON_STOCK,HISTORY_OK,502,502,LIQUIDITY_OK,PREFERRED,20,489179098.04,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
372,WSSEC:WS:XNAS:SEIC,WS:XNAS:SEIC,XNAS,SEIC,US2,US2_SP400_COMMON_ADMISSION,COMMON_STOCK,HISTORY_OK,500,500,LIQUIDITY_OK,PREFERRED,20,64346546.786685,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
373,WSSEC:WS:XNAS:SFM,WS:XNAS:SFM,XNAS,SFM,US2,US2_SP400_COMMON_ADMISSION,COMMON_STOCK,HISTORY_OK,500,500,LIQUIDITY_OK,PREFERRED,20,116910248.995323,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
374,WSSEC:WS:XNAS:SHC,WS:XNAS:SHC,XNAS,SHC,US2,US2_SP400_COMMON_ADMISSION,COMMON_STOCK,HISTORY_OK,500,500,LIQUIDITY_OK,PREFERRED,20,30341888.889399,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
375,WSSEC:WS:XNAS:SIGI,WS:XNAS:SIGI,XNAS,SIGI,US2,US2_SP400_COMMON_ADMISSION,COMMON_STOCK,HISTORY_OK,500,500,LIQUIDITY_OK,PREFERRED,20,25123304.522081,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
376,WSSEC:WS:XNAS:SIRI,WS:XNAS:SIRI,XNAS,SIRI,US2,US2_SP400_COMMON_ADMISSION,COMMON_STOCK,HISTORY_OK,500,500,LIQUIDITY_OK,PREFERRED,20,86019130.645751,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
377,WSSEC:WS:XNAS:SITM,WS:XNAS:SITM,XNAS,SITM,US2,US2_SP400_COMMON_ADMISSION,COMMON_STOCK,HISTORY_OK,500,500,LIQUIDITY_OK,PREFERRED,20,179534661.563079,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
378,WSSEC:WS:XNAS:SLAB,WS:XNAS:SLAB,XNAS,SLAB,US2,US2_SP400_COMMON_ADMISSION,COMMON_STOCK,HISTORY_OK,500,500,LIQUIDITY_OK,PREFERRED,20,55523363.893629,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
379,WSSEC:WS:XNAS:SLM,WS:XNAS:SLM,XNAS,SLM,US2,US2_SP400_COMMON_ADMISSION,COMMON_STOCK,HISTORY_OK,500,500,LIQUIDITY_OK,PREFERRED,20,37955208.545628,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
380,WSSEC:WS:XNAS:SMTC,WS:XNAS:SMTC,XNAS,SMTC,US2,US2_SP400_COMMON_ADMISSION,COMMON_STOCK,HISTORY_OK,500,500,LIQUIDITY_OK,PREFERRED,20,390765838.024099,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
381,WSSEC:WS:XNAS:SNDK,WS:XNAS:SNDK,XNAS,SNDK,US1,US1_SP500_COMMON_EVIDENCE_GATE,COMMON_STOCK,HISTORY_OK,392,392,LIQUIDITY_OK,PREFERRED,20,14777494896.39,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
382,WSSEC:WS:XNAS:SNPS,WS:XNAS:SNPS,XNAS,SNPS,US1,US1_SP500_COMMON_EVIDENCE_GATE,COMMON_STOCK,HISTORY_OK,502,502,LIQUIDITY_OK,PREFERRED,20,507501863.58,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
383,WSSEC:WS:XNAS:STLD,WS:XNAS:STLD,XNAS,STLD,US1,US1_SP500_COMMON_EVIDENCE_GATE,COMMON_STOCK,HISTORY_OK,502,502,LIQUIDITY_OK,PREFERRED,20,210650240.94,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
384,WSSEC:WS:XNAS:STRL,WS:XNAS:STRL,XNAS,STRL,US2,US2_SP400_COMMON_ADMISSION,COMMON_STOCK,HISTORY_OK,500,500,LIQUIDITY_OK,PREFERRED,20,216825825.189515,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
385,WSSEC:WS:XNAS:SWKS,WS:XNAS:SWKS,XNAS,SWKS,US1,US1_SP500_COMMON_EVIDENCE_GATE,COMMON_STOCK,HISTORY_OK,502,502,LIQUIDITY_OK,PREFERRED,20,272793779.25,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
386,WSSEC:WS:XNAS:SYNA,WS:XNAS:SYNA,XNAS,SYNA,US2,US2_SP400_COMMON_ADMISSION,COMMON_STOCK,HISTORY_OK,500,500,LIQUIDITY_OK,PREFERRED,20,60258852.034119,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
387,WSSEC:WS:XNAS:TCBI,WS:XNAS:TCBI,XNAS,TCBI,US2,US2_SP400_COMMON_ADMISSION,COMMON_STOCK,HISTORY_OK,500,500,LIQUIDITY_OK,PREFERRED,20,37514904.554806,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
388,WSSEC:WS:XNAS:TECH,WS:XNAS:TECH,XNAS,TECH,US1,US1_SP500_COMMON_EVIDENCE_GATE,COMMON_STOCK,HISTORY_OK,502,502,LIQUIDITY_OK,PREFERRED,20,142455973.7,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
389,WSSEC:WS:XNAS:TLN,WS:XNAS:TLN,XNAS,TLN,US2,US2_SP400_COMMON_ADMISSION,COMMON_STOCK,HISTORY_OK,500,500,LIQUIDITY_OK,PREFERRED,20,190297006.160705,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
390,WSSEC:WS:XNAS:TMUS,WS:XNAS:TMUS,XNAS,TMUS,US1,US1_SP500_COMMON_EVIDENCE_GATE,COMMON_STOCK,HISTORY_OK,502,502,LIQUIDITY_OK,PREFERRED,20,596910722.4,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
391,WSSEC:WS:XNAS:TROW,WS:XNAS:TROW,XNAS,TROW,US1,US1_SP500_COMMON_EVIDENCE_GATE,COMMON_STOCK,HISTORY_OK,502,502,LIQUIDITY_OK,PREFERRED,20,111387903.43,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
392,WSSEC:WS:XNAS:TSCO,WS:XNAS:TSCO,XNAS,TSCO,US1,US1_SP500_COMMON_EVIDENCE_GATE,COMMON_STOCK,HISTORY_OK,502,502,LIQUIDITY_OK,PREFERRED,20,245128881.53,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
393,WSSEC:WS:XNAS:TSLA,WS:XNAS:TSLA,XNAS,TSLA,US1,US1_SP500_COMMON_EVIDENCE_GATE,COMMON_STOCK,HISTORY_OK,502,502,LIQUIDITY_OK,PREFERRED,20,10049343797.81,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
394,WSSEC:WS:XNAS:TTD,WS:XNAS:TTD,XNAS,TTD,US1,US1_SP500_COMMON_EVIDENCE_GATE,COMMON_STOCK,HISTORY_OK,502,502,LIQUIDITY_OK,PREFERRED,20,233237311.41,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
395,WSSEC:WS:XNAS:TTEK,WS:XNAS:TTEK,XNAS,TTEK,US2,US2_SP400_COMMON_ADMISSION,COMMON_STOCK,HISTORY_OK,500,500,LIQUIDITY_OK,PREFERRED,20,60437392.623724,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
396,WSSEC:WS:XNAS:TTMI,WS:XNAS:TTMI,XNAS,TTMI,US2,US2_SP400_COMMON_ADMISSION,COMMON_STOCK,HISTORY_OK,500,500,LIQUIDITY_OK,PREFERRED,20,174631540.627630,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
397,WSSEC:WS:XNAS:TTWO,WS:XNAS:TTWO,XNAS,TTWO,US1,US1_SP500_COMMON_EVIDENCE_GATE,COMMON_STOCK,HISTORY_OK,502,502,LIQUIDITY_OK,PREFERRED,20,481127484.88,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
398,WSSEC:WS:XNAS:TXN,WS:XNAS:TXN,XNAS,TXN,US1,US1_SP500_COMMON_EVIDENCE_GATE,COMMON_STOCK,HISTORY_OK,502,502,LIQUIDITY_OK,PREFERRED,20,1255343450.54,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
399,WSSEC:WS:XNAS:TXRH,WS:XNAS:TXRH,XNAS,TXRH,US2,US2_SP400_COMMON_ADMISSION,COMMON_STOCK,HISTORY_OK,500,500,LIQUIDITY_OK,PREFERRED,20,137341162.207399,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
400,WSSEC:WS:XNAS:UBSI,WS:XNAS:UBSI,XNAS,UBSI,US2,US2_SP400_COMMON_ADMISSION,COMMON_STOCK,HISTORY_OK,500,500,LIQUIDITY_OK,PREFERRED,20,37998439.827318,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
401,WSSEC:WS:XNAS:UFPI,WS:XNAS:UFPI,XNAS,UFPI,US2,US2_SP400_COMMON_ADMISSION,COMMON_STOCK,HISTORY_OK,500,500,LIQUIDITY_OK,PREFERRED,20,27348178.293760,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
402,WSSEC:WS:XNAS:ULTA,WS:XNAS:ULTA,XNAS,ULTA,US1,US1_SP500_COMMON_EVIDENCE_GATE,COMMON_STOCK,HISTORY_OK,502,502,LIQUIDITY_OK,PREFERRED,20,293613701.29,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
403,WSSEC:WS:XNAS:UMBF,WS:XNAS:UMBF,XNAS,UMBF,US2,US2_SP400_COMMON_ADMISSION,COMMON_STOCK,HISTORY_OK,500,500,LIQUIDITY_OK,PREFERRED,20,64831033.065403,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
404,WSSEC:WS:XNAS:UTHR,WS:XNAS:UTHR,XNAS,UTHR,US2,US2_SP400_COMMON_ADMISSION,COMMON_STOCK,HISTORY_OK,500,500,LIQUIDITY_OK,PREFERRED,20,241336167.831548,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
405,WSSEC:WS:XNAS:VC,WS:XNAS:VC,XNAS,VC,US2,US2_SP400_COMMON_ADMISSION,COMMON_STOCK,HISTORY_OK,500,500,LIQUIDITY_OK,PREFERRED,20,34350031.966782,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
406,WSSEC:WS:XNAS:VIAV,WS:XNAS:VIAV,XNAS,VIAV,US2,US2_SP400_COMMON_ADMISSION,COMMON_STOCK,HISTORY_OK,500,500,LIQUIDITY_OK,PREFERRED,20,119082040.496428,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
407,WSSEC:WS:XNAS:VICR,WS:XNAS:VICR,XNAS,VICR,US2,US2_SP400_COMMON_ADMISSION,COMMON_STOCK,HISTORY_OK,500,500,LIQUIDITY_OK,PREFERRED,20,104877503.501313,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
408,WSSEC:WS:XNAS:VLY,WS:XNAS:VLY,XNAS,VLY,US2,US2_SP400_COMMON_ADMISSION,COMMON_STOCK,HISTORY_OK,500,500,LIQUIDITY_OK,PREFERRED,20,77065105.075091,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
409,WSSEC:WS:XNAS:VNOM,WS:XNAS:VNOM,XNAS,VNOM,US2,US2_SP400_COMMON_ADMISSION,COMMON_STOCK,HISTORY_OK,500,500,LIQUIDITY_OK,PREFERRED,20,47038950.886036,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
410,WSSEC:WS:XNAS:VRSK,WS:XNAS:VRSK,XNAS,VRSK,US1,US1_SP500_COMMON_EVIDENCE_GATE,COMMON_STOCK,HISTORY_OK,502,502,LIQUIDITY_OK,PREFERRED,20,164608974.69,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
411,WSSEC:WS:XNAS:VRSN,WS:XNAS:VRSN,XNAS,VRSN,US1,US1_SP500_COMMON_EVIDENCE_GATE,COMMON_STOCK,HISTORY_OK,502,502,LIQUIDITY_OK,PREFERRED,20,156013234.33,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
412,WSSEC:WS:XNAS:VRTX,WS:XNAS:VRTX,XNAS,VRTX,US1,US1_SP500_COMMON_EVIDENCE_GATE,COMMON_STOCK,HISTORY_OK,502,502,LIQUIDITY_OK,PREFERRED,20,482771461.51,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
413,WSSEC:WS:XNAS:VTRS,WS:XNAS:VTRS,XNAS,VTRS,US1,US1_SP500_COMMON_EVIDENCE_GATE,COMMON_STOCK,HISTORY_OK,502,502,LIQUIDITY_OK,PREFERRED,20,113013469.22,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
414,WSSEC:WS:XNAS:WBD,WS:XNAS:WBD,XNAS,WBD,US1,US1_SP500_COMMON_EVIDENCE_GATE,COMMON_STOCK,HISTORY_OK,502,502,LIQUIDITY_OK,PREFERRED,20,420874023.42,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
415,WSSEC:WS:XNAS:WDC,WS:XNAS:WDC,XNAS,WDC,US1,US1_SP500_COMMON_EVIDENCE_GATE,COMMON_STOCK,HISTORY_OK,502,502,LIQUIDITY_OK,PREFERRED,20,2293968892.76,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
416,WSSEC:WS:XNAS:WFRD,WS:XNAS:WFRD,XNAS,WFRD,US2,US2_SP400_COMMON_ADMISSION,COMMON_STOCK,HISTORY_OK,500,500,LIQUIDITY_OK,PREFERRED,20,65485763.554186,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
417,WSSEC:WS:XNAS:WING,WS:XNAS:WING,XNAS,WING,US2,US2_SP400_COMMON_ADMISSION,COMMON_STOCK,HISTORY_OK,500,500,LIQUIDITY_OK,PREFERRED,20,96833635.299329,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
418,WSSEC:WS:XNAS:WMG,WS:XNAS:WMG,XNAS,WMG,US2,US2_SP400_COMMON_ADMISSION,COMMON_STOCK,HISTORY_OK,500,500,LIQUIDITY_OK,PREFERRED,20,37952373.910861,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
419,WSSEC:WS:XNAS:WMT,WS:XNAS:WMT,XNAS,WMT,US1,US1_SP500_COMMON_EVIDENCE_GATE,COMMON_STOCK,HISTORY_OK,502,502,LIQUIDITY_OK,PREFERRED,20,2260171180.78,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
420,WSSEC:WS:XNAS:WTFC,WS:XNAS:WTFC,XNAS,WTFC,US2,US2_SP400_COMMON_ADMISSION,COMMON_STOCK,HISTORY_OK,500,500,LIQUIDITY_OK,PREFERRED,20,55235303.022582,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
421,WSSEC:WS:XNAS:WWD,WS:XNAS:WWD,XNAS,WWD,US2,US2_SP400_COMMON_ADMISSION,COMMON_STOCK,HISTORY_OK,500,500,LIQUIDITY_OK,PREFERRED,20,165864840.541171,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
422,WSSEC:WS:XNAS:WYNN,WS:XNAS:WYNN,XNAS,WYNN,US1,US1_SP500_COMMON_EVIDENCE_GATE,COMMON_STOCK,HISTORY_OK,502,502,LIQUIDITY_OK,PREFERRED,20,117339688.17,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
423,WSSEC:WS:XNAS:XRAY,WS:XNAS:XRAY,XNAS,XRAY,US2,US2_SP400_COMMON_ADMISSION,COMMON_STOCK,HISTORY_OK,500,500,LIQUIDITY_OK,PREFERRED,20,32168820.339470,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
424,WSSEC:WS:XNAS:ZBRA,WS:XNAS:ZBRA,XNAS,ZBRA,US1,US1_SP500_COMMON_EVIDENCE_GATE,COMMON_STOCK,HISTORY_OK,502,502,LIQUIDITY_OK,PREFERRED,20,181159060.61,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
425,WSSEC:WS:XNAS:ZION,WS:XNAS:ZION,XNAS,ZION,US2,US2_SP400_COMMON_ADMISSION,COMMON_STOCK,HISTORY_OK,500,500,LIQUIDITY_OK,PREFERRED,20,81665288.525110,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
426,WSSEC:WS:XNYS:A,WS:XNYS:A,XNYS,A,US1,US1_SP500_COMMON_EVIDENCE_GATE,COMMON_STOCK,HISTORY_OK,502,502,LIQUIDITY_OK,PREFERRED,20,336069810,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
427,WSSEC:WS:XNYS:AA,WS:XNYS:AA,XNYS,AA,US2,US2_SP400_COMMON_ADMISSION,COMMON_STOCK,HISTORY_OK,500,500,LIQUIDITY_OK,PREFERRED,20,143954239.669703,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
428,WSSEC:WS:XNYS:ABBV,WS:XNYS:ABBV,XNYS,ABBV,US1,US1_SP500_COMMON_EVIDENCE_GATE,COMMON_STOCK,HISTORY_OK,502,502,LIQUIDITY_OK,PREFERRED,20,952189374.03,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
429,WSSEC:WS:XNYS:ABT,WS:XNYS:ABT,XNYS,ABT,US1,US1_SP500_COMMON_EVIDENCE_GATE,COMMON_STOCK,HISTORY_OK,502,502,LIQUIDITY_OK,PREFERRED,20,678876418.95,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
430,WSSEC:WS:XNYS:ACI,WS:XNYS:ACI,XNYS,ACI,US2,US2_SP400_COMMON_ADMISSION,COMMON_STOCK,HISTORY_OK,500,500,LIQUIDITY_OK,PREFERRED,20,73542769.266869,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
431,WSSEC:WS:XNYS:ACM,WS:XNYS:ACM,XNYS,ACM,US2,US2_SP400_COMMON_ADMISSION,COMMON_STOCK,HISTORY_OK,500,500,LIQUIDITY_OK,PREFERRED,20,84737804.565173,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
432,WSSEC:WS:XNYS:ADM,WS:XNYS:ADM,XNYS,ADM,US1,US1_SP500_COMMON_EVIDENCE_GATE,COMMON_STOCK,HISTORY_OK,502,502,LIQUIDITY_OK,PREFERRED,20,245167092.15,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
433,WSSEC:WS:XNYS:AEE,WS:XNYS:AEE,XNYS,AEE,US1,US1_SP500_COMMON_EVIDENCE_GATE,COMMON_STOCK,HISTORY_OK,502,502,LIQUIDITY_OK,PREFERRED,20,115358510,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
434,WSSEC:WS:XNYS:AEP,WS:XNYS:AEP,XNYS,AEP,US1,US1_SP500_COMMON_EVIDENCE_GATE,COMMON_STOCK,HISTORY_OK,502,502,LIQUIDITY_OK,PREFERRED,20,317004733.35,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
435,WSSEC:WS:XNYS:AES,WS:XNYS:AES,XNYS,AES,US1,US1_SP500_COMMON_EVIDENCE_GATE,COMMON_STOCK,HISTORY_OK,502,502,LIQUIDITY_OK,PREFERRED,20,86088652.38,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
436,WSSEC:WS:XNYS:AFG,WS:XNYS:AFG,XNYS,AFG,US2,US2_SP400_COMMON_ADMISSION,COMMON_STOCK,HISTORY_OK,500,500,LIQUIDITY_OK,PREFERRED,20,37760399.511779,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
437,WSSEC:WS:XNYS:AFL,WS:XNYS:AFL,XNYS,AFL,US1,US1_SP500_COMMON_EVIDENCE_GATE,COMMON_STOCK,HISTORY_OK,502,502,LIQUIDITY_OK,PREFERRED,20,195245909.55,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
438,WSSEC:WS:XNYS:AGCO,WS:XNYS:AGCO,XNYS,AGCO,US2,US2_SP400_COMMON_ADMISSION,COMMON_STOCK,HISTORY_OK,500,500,LIQUIDITY_OK,PREFERRED,20,117291132.872790,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
439,WSSEC:WS:XNYS:AIG,WS:XNYS:AIG,XNYS,AIG,US1,US1_SP500_COMMON_EVIDENCE_GATE,COMMON_STOCK,HISTORY_OK,502,502,LIQUIDITY_OK,PREFERRED,20,199145077.91,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
440,WSSEC:WS:XNYS:AIT,WS:XNYS:AIT,XNYS,AIT,US2,US2_SP400_COMMON_ADMISSION,COMMON_STOCK,HISTORY_OK,500,500,LIQUIDITY_OK,PREFERRED,20,65788677.735213,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
441,WSSEC:WS:XNYS:AIZ,WS:XNYS:AIZ,XNYS,AIZ,US1,US1_SP500_COMMON_EVIDENCE_GATE,COMMON_STOCK,HISTORY_OK,502,502,LIQUIDITY_OK,PREFERRED,20,69762093.84,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
442,WSSEC:WS:XNYS:AJG,WS:XNYS:AJG,XNYS,AJG,US1,US1_SP500_COMMON_EVIDENCE_GATE,COMMON_STOCK,HISTORY_OK,502,502,LIQUIDITY_OK,PREFERRED,20,310959056.3,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
443,WSSEC:WS:XNYS:ALB,WS:XNYS:ALB,XNYS,ALB,US1,US1_SP500_COMMON_EVIDENCE_GATE,COMMON_STOCK,HISTORY_OK,502,502,LIQUIDITY_OK,PREFERRED,20,229882633.7,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
444,WSSEC:WS:XNYS:ALK,WS:XNYS:ALK,XNYS,ALK,US2,US2_SP400_COMMON_ADMISSION,COMMON_STOCK,HISTORY_OK,500,500,LIQUIDITY_OK,PREFERRED,20,83195212.824901,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
445,WSSEC:WS:XNYS:ALL,WS:XNYS:ALL,XNYS,ALL,US1,US1_SP500_COMMON_EVIDENCE_GATE,COMMON_STOCK,HISTORY_OK,502,502,LIQUIDITY_OK,PREFERRED,20,321213698.06,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
446,WSSEC:WS:XNYS:ALLY,WS:XNYS:ALLY,XNYS,ALLY,US2,US2_SP400_COMMON_ADMISSION,COMMON_STOCK,HISTORY_OK,500,500,LIQUIDITY_OK,PREFERRED,20,119523489.664214,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
447,WSSEC:WS:XNYS:ALSN,WS:XNYS:ALSN,XNYS,ALSN,US2,US2_SP400_COMMON_ADMISSION,COMMON_STOCK,HISTORY_OK,500,500,LIQUIDITY_OK,PREFERRED,20,75189729.883143,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
448,WSSEC:WS:XNYS:ALV,WS:XNYS:ALV,XNYS,ALV,US2,US2_SP400_COMMON_ADMISSION,COMMON_STOCK,HISTORY_OK,500,500,LIQUIDITY_OK,PREFERRED,20,57872962.645263,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
449,WSSEC:WS:XNYS:AM,WS:XNYS:AM,XNYS,AM,US2,US2_SP400_COMMON_ADMISSION,COMMON_STOCK,HISTORY_OK,500,500,LIQUIDITY_OK,PREFERRED,20,38622223.123687,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
450,WSSEC:WS:XNYS:AME,WS:XNYS:AME,XNYS,AME,US1,US1_SP500_COMMON_EVIDENCE_GATE,COMMON_STOCK,HISTORY_OK,502,502,LIQUIDITY_OK,PREFERRED,20,301615216.58,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
