ws_id,yahoo_symbol,mapping_status,status,reason_code,unique_bars,valid_bars,repaired_rows,suspicious_returns,zero_volume_share,first_bar_date,last_bar_date,last_fetch_utc,batch_id,last_error
WS:XETR:RAAG.DE,RAAG.DE,DERIVED_RULE_NORMALIZED,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,0,0,,,,2026-09-01T04:49:51+00:00,YF-20260901T044941520671-c5772feb,NO_DATA_IN_BATCH
WS:XETR:RHMG.DE,RHMG.DE,DERIVED_RULE_NORMALIZED,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,0,0,,,,2026-09-01T04:49:51+00:00,YF-20260901T044941520671-c5772feb,NO_DATA_IN_BATCH
WS:XETR:RWEG.DE,RWEG.DE,DERIVED_RULE_NORMALIZED,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,0,0,,,,2026-09-01T04:49:51+00:00,YF-20260901T044941520671-c5772feb,NO_DATA_IN_BATCH
WS:XETR:SAPG.DE,SAPG.DE,DERIVED_RULE_NORMALIZED,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,0,0,,,,2026-09-01T04:49:51+00:00,YF-20260901T044941520671-c5772feb,NO_DATA_IN_BATCH
WS:XETR:SHLG.DE,SHLG.DE,DERIVED_RULE_NORMALIZED,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,0,0,,,,2026-09-01T04:49:51+00:00,YF-20260901T044941520671-c5772feb,NO_DATA_IN_BATCH
WS:XETR:SY1G.DE,SY1G.DE,DERIVED_RULE_NORMALIZED,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,0,0,,,,2026-09-01T04:49:51+00:00,YF-20260901T044941520671-c5772feb,NO_DATA_IN_BATCH
WS:XETR:TEGG.DE,TEGG.DE,DERIVED_RULE_NORMALIZED,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,0,0,,,,2026-09-01T04:49:51+00:00,YF-20260901T044941520671-c5772feb,NO_DATA_IN_BATCH
WS:XETR:TKAG.DE,TKAG.DE,DERIVED_RULE_NORMALIZED,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,0,0,,,,2026-09-01T04:49:51+00:00,YF-20260901T044941520671-c5772feb,NO_DATA_IN_BATCH
WS:XETR:ZALG.DE,ZALG.DE,DERIVED_RULE_NORMALIZED,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,0,0,,,,2026-09-01T04:49:51+00:00,YF-20260901T044941520671-c5772feb,NO_DATA_IN_BATCH
WS:XHEL:KCRA.HE,KCRA.HE,DERIVED_RULE_NORMALIZED,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,0,0,,,,2026-09-01T04:49:51+00:00,YF-20260901T044941520671-c5772feb,NO_DATA_IN_BATCH
WS:XHEL:NDAFI.HE,NDAFI.HE,DERIVED_RULE_NORMALIZED,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,0,0,,,,2026-09-01T04:49:51+00:00,YF-20260901T044941520671-c5772feb,NO_DATA_IN_BATCH
WS:XLON:ADML.L,ADML.L,DERIVED_RULE_NORMALIZED,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,0,0,,,,2026-09-01T04:49:51+00:00,YF-20260901T044941520671-c5772feb,NO_DATA_IN_BATCH
WS:XLON:AUTOA.L,AUTOA.L,DERIVED_RULE_NORMALIZED,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,0,0,,,,2026-09-01T04:49:51+00:00,YF-20260901T044941520671-c5772feb,NO_DATA_IN_BATCH
WS:XLON:BALF.L,BALF.L,DERIVED_RULE_NORMALIZED,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,0,0,,,,2026-09-01T04:49:51+00:00,YF-20260901T044941520671-c5772feb,NO_DATA_IN_BATCH
WS:XLON:BBOXT.L,BBOXT.L,DERIVED_RULE_NORMALIZED,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,0,0,,,,2026-09-01T04:49:51+00:00,YF-20260901T044941520671-c5772feb,NO_DATA_IN_BATCH
WS:XLON:BEZG.L,BEZG.L,DERIVED_RULE_NORMALIZED,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,0,0,,,,2026-09-01T04:49:51+00:00,YF-20260901T044941520671-c5772feb,NO_DATA_IN_BATCH
WS:XLON:BKGH.L,BKGH.L,DERIVED_RULE_NORMALIZED,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,0,0,,,,2026-09-01T04:49:51+00:00,YF-20260901T044941520671-c5772feb,NO_DATA_IN_BATCH
WS:XLON:BPTB.L,BPTB.L,DERIVED_RULE_NORMALIZED,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,0,0,,,,2026-09-01T04:49:51+00:00,YF-20260901T044941520671-c5772feb,NO_DATA_IN_BATCH
WS:XLON:BT.L,BT.L,DERIVED_RULE_NORMALIZED,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,0,0,,,,2026-09-01T04:49:51+00:00,YF-20260901T044941520671-c5772feb,NO_DATA_IN_BATCH
WS:XLON:HOCM.L,HOCM.L,DERIVED_RULE_NORMALIZED,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,0,0,,,,2026-09-01T04:49:51+00:00,YF-20260901T044941520671-c5772feb,NO_DATA_IN_BATCH
WS:XLON:ICAG.L,ICAG.L,DERIVED_RULE_NORMALIZED,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,0,0,,,,2026-09-01T04:50:00+00:00,YF-20260901T044951222880-ea84d0a7,NO_DATA_IN_BATCH
WS:XLON:ICGIN.L,ICGIN.L,DERIVED_RULE_NORMALIZED,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,0,0,,,,2026-09-01T04:50:00+00:00,YF-20260901T044951222880-ea84d0a7,NO_DATA_IN_BATCH
WS:XLON:MRON.L,MRON.L,DERIVED_RULE_NORMALIZED,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,0,0,,,,2026-09-01T04:50:00+00:00,YF-20260901T044951222880-ea84d0a7,NO_DATA_IN_BATCH
WS:XLON:PAFR.L,PAFR.L,DERIVED_RULE_NORMALIZED,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,0,0,,,,2026-09-01T04:50:00+00:00,YF-20260901T044951222880-ea84d0a7,NO_DATA_IN_BATCH
WS:XLON:PLUSP.L,PLUSP.L,DERIVED_RULE_NORMALIZED,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,0,0,,,,2026-09-01T04:50:00+00:00,YF-20260901T044951222880-ea84d0a7,NO_DATA_IN_BATCH
