Security_Key,Source_WS_ID,Primary_MIC,Primary_Universe_Index,security_asof,benchmark_peer_asof,future_peer_count,Result
WSSEC:WS:XNYS:ADM,WS:XNYS:ADM,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:AEE,WS:XNYS:AEE,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:AEP,WS:XNYS:AEP,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:AES,WS:XNYS:AES,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:AFG,WS:XNYS:AFG,XNYS,US_SP400,2026-09-21,2026-09-21,0,PASS
WSSEC:WS:XNYS:AFL,WS:XNYS:AFL,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:AGCO,WS:XNYS:AGCO,XNYS,US_SP400,2026-09-21,2026-09-21,0,PASS
WSSEC:WS:XNYS:AIG,WS:XNYS:AIG,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:AIT,WS:XNYS:AIT,XNYS,US_SP400,2026-09-21,2026-09-21,0,PASS
WSSEC:WS:XNYS:AIZ,WS:XNYS:AIZ,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:AJG,WS:XNYS:AJG,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:ALB,WS:XNYS:ALB,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:ALK,WS:XNYS:ALK,XNYS,US_SP400,2026-09-21,2026-09-21,0,PASS
WSSEC:WS:XNYS:ALL,WS:XNYS:ALL,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:ALLY,WS:XNYS:ALLY,XNYS,US_SP400,2026-09-21,2026-09-21,0,PASS
WSSEC:WS:XNYS:ALSN,WS:XNYS:ALSN,XNYS,US_SP400,2026-09-21,2026-09-21,0,PASS
WSSEC:WS:XNYS:ALV,WS:XNYS:ALV,XNYS,US_SP400,2026-09-21,2026-09-21,0,PASS
WSSEC:WS:XNYS:AM,WS:XNYS:AM,XNYS,US_SP400,2026-09-21,2026-09-21,0,PASS
WSSEC:WS:XNYS:AME,WS:XNYS:AME,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:AMG,WS:XNYS:AMG,XNYS,US_SP400,2026-09-21,2026-09-21,0,PASS
WSSEC:WS:XNYS:AMP,WS:XNYS:AMP,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:AN,WS:XNYS:AN,XNYS,US_SP400,2026-09-21,2026-09-21,0,PASS
WSSEC:WS:XNYS:ANF,WS:XNYS:ANF,XNYS,US_SP400,2026-09-21,2026-09-21,0,PASS
WSSEC:WS:XNYS:AOS,WS:XNYS:AOS,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:APD,WS:XNYS:APD,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:APG,WS:XNYS:APG,XNYS,US_SP400,2026-09-21,2026-09-21,0,PASS
WSSEC:WS:XNYS:APH,WS:XNYS:APH,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:AR,WS:XNYS:AR,XNYS,US_SP400,2026-09-21,2026-09-21,0,PASS
WSSEC:WS:XNYS:ARES,WS:XNYS:ARES,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:ARMK,WS:XNYS:ARMK,XNYS,US_SP400,2026-09-21,2026-09-21,0,PASS
WSSEC:WS:XNYS:ARW,WS:XNYS:ARW,XNYS,US_SP400,2026-09-21,2026-09-21,0,PASS
WSSEC:WS:XNYS:ASB,WS:XNYS:ASB,XNYS,US_SP400,2026-09-21,2026-09-21,0,PASS
WSSEC:WS:XNYS:ASH,WS:XNYS:ASH,XNYS,US_SP400,2026-09-21,2026-09-21,0,PASS
WSSEC:WS:XNYS:ATI,WS:XNYS:ATI,XNYS,US_SP400,2026-09-21,2026-09-21,0,PASS
WSSEC:WS:XNYS:ATO,WS:XNYS:ATO,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:ATR,WS:XNYS:ATR,XNYS,US_SP400,2026-09-21,2026-09-21,0,PASS
WSSEC:WS:XNYS:AVNT,WS:XNYS:AVNT,XNYS,US_SP400,2026-09-21,2026-09-21,0,PASS
WSSEC:WS:XNYS:AVTR,WS:XNYS:AVTR,XNYS,US_SP400,2026-09-21,2026-09-21,0,PASS
WSSEC:WS:XNYS:AVY,WS:XNYS:AVY,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:AWK,WS:XNYS:AWK,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:AXP,WS:XNYS:AXP,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:AXTA,WS:XNYS:AXTA,XNYS,US_SP400,2026-09-21,2026-09-21,0,PASS
WSSEC:WS:XNYS:AYI,WS:XNYS:AYI,XNYS,US_SP400,2026-09-21,2026-09-21,0,PASS
WSSEC:WS:XNYS:AZO,WS:XNYS:AZO,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:BA,WS:XNYS:BA,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:BAC,WS:XNYS:BAC,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:BAH,WS:XNYS:BAH,XNYS,US_SP400,2026-09-21,2026-09-21,0,PASS
WSSEC:WS:XNYS:BALL,WS:XNYS:BALL,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:BAX,WS:XNYS:BAX,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:BBWI,WS:XNYS:BBWI,XNYS,US_SP400,2026-09-21,2026-09-21,0,PASS
WSSEC:WS:XNYS:BBY,WS:XNYS:BBY,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:BC,WS:XNYS:BC,XNYS,US_SP400,2026-09-21,2026-09-21,0,PASS
WSSEC:WS:XNYS:BCO,WS:XNYS:BCO,XNYS,US_SP400,2026-09-21,2026-09-21,0,PASS
WSSEC:WS:XNYS:BDC,WS:XNYS:BDC,XNYS,US_SP400,2026-09-21,2026-09-21,0,PASS
WSSEC:WS:XNYS:BDX,WS:XNYS:BDX,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:BEN,WS:XNYS:BEN,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:BILL,WS:XNYS:BILL,XNYS,US_SP400,2026-09-21,2026-09-21,0,PASS
WSSEC:WS:XNYS:BIO,WS:XNYS:BIO,XNYS,US_SP400,2026-09-21,2026-09-21,0,PASS
WSSEC:WS:XNYS:BJ,WS:XNYS:BJ,XNYS,US_SP400,2026-09-21,2026-09-21,0,PASS
WSSEC:WS:XNYS:BKH,WS:XNYS:BKH,XNYS,US_SP400,2026-09-21,2026-09-21,0,PASS
WSSEC:WS:XNYS:BKR,WS:XNYS:BKR,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:BLDR,WS:XNYS:BLDR,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:BMY,WS:XNYS:BMY,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:BNY,WS:XNYS:BNY,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:BR,WS:XNYS:BR,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:BRO,WS:XNYS:BRO,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:BROS,WS:XNYS:BROS,XNYS,US_SP400,2026-09-21,2026-09-21,0,PASS
WSSEC:WS:XNYS:BSX,WS:XNYS:BSX,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:BURL,WS:XNYS:BURL,XNYS,US_SP400,2026-09-21,2026-09-21,0,PASS
WSSEC:WS:XNYS:BWA,WS:XNYS:BWA,XNYS,US_SP400,2026-09-21,2026-09-21,0,PASS
WSSEC:WS:XNYS:BWXT,WS:XNYS:BWXT,XNYS,US_SP400,2026-09-21,2026-09-21,0,PASS
WSSEC:WS:XNYS:BYD,WS:XNYS:BYD,XNYS,US_SP400,2026-09-21,2026-09-21,0,PASS
WSSEC:WS:XNYS:C,WS:XNYS:C,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:CACI,WS:XNYS:CACI,XNYS,US_SP400,2026-09-21,2026-09-21,0,PASS
WSSEC:WS:XNYS:CAH,WS:XNYS:CAH,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:CARR,WS:XNYS:CARR,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:CAT,WS:XNYS:CAT,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:CAVA,WS:XNYS:CAVA,XNYS,US_SP400,2026-09-21,2026-09-21,0,PASS
WSSEC:WS:XNYS:CBT,WS:XNYS:CBT,XNYS,US_SP400,2026-09-21,2026-09-21,0,PASS
WSSEC:WS:XNYS:CCK,WS:XNYS:CCK,XNYS,US_SP400,2026-09-21,2026-09-21,0,PASS
WSSEC:WS:XNYS:CDE,WS:XNYS:CDE,XNYS,US_SP400,2026-09-21,2026-09-21,0,PASS
WSSEC:WS:XNYS:CF,WS:XNYS:CF,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:CFG,WS:XNYS:CFG,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:CFR,WS:XNYS:CFR,XNYS,US_SP400,2026-09-21,2026-09-21,0,PASS
WSSEC:WS:XNYS:CHD,WS:XNYS:CHD,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:CHE,WS:XNYS:CHE,XNYS,US_SP400,2026-09-21,2026-09-21,0,PASS
WSSEC:WS:XNYS:CHH,WS:XNYS:CHH,XNYS,US_SP400,2026-09-21,2026-09-21,0,PASS
WSSEC:WS:XNYS:CHWY,WS:XNYS:CHWY,XNYS,US_SP400,2026-09-21,2026-09-21,0,PASS
WSSEC:WS:XNYS:CL,WS:XNYS:CL,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:CLF,WS:XNYS:CLF,XNYS,US_SP400,2026-09-21,2026-09-21,0,PASS
WSSEC:WS:XNYS:CLH,WS:XNYS:CLH,XNYS,US_SP400,2026-09-21,2026-09-21,0,PASS
WSSEC:WS:XNYS:CLX,WS:XNYS:CLX,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:CMC,WS:XNYS:CMC,XNYS,US_SP400,2026-09-21,2026-09-21,0,PASS
WSSEC:WS:XNYS:CMG,WS:XNYS:CMG,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:CMI,WS:XNYS:CMI,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:CMS,WS:XNYS:CMS,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:CNC,WS:XNYS:CNC,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:CNH,WS:XNYS:CNH,XNYS,US_SP400,2026-09-21,2026-09-21,0,PASS
WSSEC:WS:XNYS:CNM,WS:XNYS:CNM,XNYS,US_SP400,2026-09-21,2026-09-21,0,PASS
WSSEC:WS:XNYS:CNO,WS:XNYS:CNO,XNYS,US_SP400,2026-09-21,2026-09-21,0,PASS
WSSEC:WS:XNYS:CNP,WS:XNYS:CNP,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:CNX,WS:XNYS:CNX,XNYS,US_SP400,2026-09-21,2026-09-21,0,PASS
WSSEC:WS:XNYS:COF,WS:XNYS:COF,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:COP,WS:XNYS:COP,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:COR,WS:XNYS:COR,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:CPRI,WS:XNYS:CPRI,XNYS,US_SP400,2026-09-21,2026-09-21,0,PASS
WSSEC:WS:XNYS:CR,WS:XNYS:CR,XNYS,US_SP400,2026-09-21,2026-09-21,0,PASS
WSSEC:WS:XNYS:CRBG,WS:XNYS:CRBG,XNYS,US_SP400,2026-09-21,2026-09-21,0,PASS
WSSEC:WS:XNYS:CRL,WS:XNYS:CRL,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:CRM,WS:XNYS:CRM,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:CRS,WS:XNYS:CRS,XNYS,US_SP400,2026-09-21,2026-09-21,0,PASS
WSSEC:WS:XNYS:CSL,WS:XNYS:CSL,XNYS,US_SP400,2026-09-21,2026-09-21,0,PASS
WSSEC:WS:XNYS:CTVA,WS:XNYS:CTVA,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:CVNA,WS:XNYS:CVNA,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:CVS,WS:XNYS:CVS,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:CVX,WS:XNYS:CVX,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:CW,WS:XNYS:CW,XNYS,US_SP400,2026-09-21,2026-09-21,0,PASS
WSSEC:WS:XNYS:CXT,WS:XNYS:CXT,XNYS,US_SP400,2026-09-21,2026-09-21,0,PASS
WSSEC:WS:XNYS:D,WS:XNYS:D,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:DAL,WS:XNYS:DAL,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:DAR,WS:XNYS:DAR,XNYS,US_SP400,2026-09-21,2026-09-21,0,PASS
WSSEC:WS:XNYS:DCI,WS:XNYS:DCI,XNYS,US_SP400,2026-09-21,2026-09-21,0,PASS
WSSEC:WS:XNYS:DE,WS:XNYS:DE,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:DG,WS:XNYS:DG,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:DHI,WS:XNYS:DHI,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:DHR,WS:XNYS:DHR,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:DINO,WS:XNYS:DINO,XNYS,US_SP400,2026-09-21,2026-09-21,0,PASS
WSSEC:WS:XNYS:DIS,WS:XNYS:DIS,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:DKS,WS:XNYS:DKS,XNYS,US_SP400,2026-09-21,2026-09-21,0,PASS
WSSEC:WS:XNYS:DLB,WS:XNYS:DLB,XNYS,US_SP400,2026-09-21,2026-09-21,0,PASS
WSSEC:WS:XNYS:DOCN,WS:XNYS:DOCN,XNYS,US_SP400,2026-09-21,2026-09-21,0,PASS
WSSEC:WS:XNYS:DOCS,WS:XNYS:DOCS,XNYS,US_SP400,2026-09-21,2026-09-21,0,PASS
WSSEC:WS:XNYS:DOV,WS:XNYS:DOV,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:DPZ,WS:XNYS:DPZ,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:DRI,WS:XNYS:DRI,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:DT,WS:XNYS:DT,XNYS,US_SP400,2026-09-21,2026-09-21,0,PASS
WSSEC:WS:XNYS:DTM,WS:XNYS:DTM,XNYS,US_SP400,2026-09-21,2026-09-21,0,PASS
WSSEC:WS:XNYS:DUK,WS:XNYS:DUK,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:DVA,WS:XNYS:DVA,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:DVN,WS:XNYS:DVN,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:DY,WS:XNYS:DY,XNYS,US_SP400,2026-09-21,2026-09-21,0,PASS
WSSEC:WS:XNYS:ECL,WS:XNYS:ECL,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:ED,WS:XNYS:ED,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:EFX,WS:XNYS:EFX,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:EHC,WS:XNYS:EHC,XNYS,US_SP400,2026-09-21,2026-09-21,0,PASS
WSSEC:WS:XNYS:EIX,WS:XNYS:EIX,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:EL,WS:XNYS:EL,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:ELAN,WS:XNYS:ELAN,XNYS,US_SP400,2026-09-21,2026-09-21,0,PASS
WSSEC:WS:XNYS:ELF,WS:XNYS:ELF,XNYS,US_SP400,2026-09-21,2026-09-21,0,PASS
WSSEC:WS:XNYS:ELV,WS:XNYS:ELV,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:EME,WS:XNYS:EME,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:EMR,WS:XNYS:EMR,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:ENS,WS:XNYS:ENS,XNYS,US_SP400,2026-09-21,2026-09-21,0,PASS
WSSEC:WS:XNYS:EOG,WS:XNYS:EOG,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:EQH,WS:XNYS:EQH,XNYS,US_SP400,2026-09-21,2026-09-21,0,PASS
WSSEC:WS:XNYS:EQT,WS:XNYS:EQT,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:ES,WS:XNYS:ES,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:ESAB,WS:XNYS:ESAB,XNYS,US_SP400,2026-09-21,2026-09-21,0,PASS
WSSEC:WS:XNYS:ESNT,WS:XNYS:ESNT,XNYS,US_SP400,2026-09-21,2026-09-21,0,PASS
WSSEC:WS:XNYS:ETR,WS:XNYS:ETR,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:EVR,WS:XNYS:EVR,XNYS,US_SP400,2026-09-21,2026-09-21,0,PASS
WSSEC:WS:XNYS:EVRG,WS:XNYS:EVRG,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:EW,WS:XNYS:EW,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:EXC,WS:XNYS:EXC,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:EXP,WS:XNYS:EXP,XNYS,US_SP400,2026-09-21,2026-09-21,0,PASS
WSSEC:WS:XNYS:F,WS:XNYS:F,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:FAF,WS:XNYS:FAF,XNYS,US_SP400,2026-09-21,2026-09-21,0,PASS
WSSEC:WS:XNYS:FBIN,WS:XNYS:FBIN,XNYS,US_SP400,2026-09-21,2026-09-21,0,PASS
WSSEC:WS:XNYS:FCN,WS:XNYS:FCN,XNYS,US_SP400,2026-09-21,2026-09-21,0,PASS
WSSEC:WS:XNYS:FCX,WS:XNYS:FCX,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:FDS,WS:XNYS:FDS,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:FDX,WS:XNYS:FDX,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:FE,WS:XNYS:FE,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:FERG,WS:XNYS:FERG,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:FHI,WS:XNYS:FHI,XNYS,US_SP400,2026-09-21,2026-09-21,0,PASS
WSSEC:WS:XNYS:FHN,WS:XNYS:FHN,XNYS,US_SP400,2026-09-21,2026-09-21,0,PASS
WSSEC:WS:XNYS:FICO,WS:XNYS:FICO,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:FIS,WS:XNYS:FIS,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:FIX,WS:XNYS:FIX,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:FLG,WS:XNYS:FLG,XNYS,US_SP400,2026-09-21,2026-09-21,0,PASS
WSSEC:WS:XNYS:FLR,WS:XNYS:FLR,XNYS,US_SP400,2026-09-21,2026-09-21,0,PASS
WSSEC:WS:XNYS:FLS,WS:XNYS:FLS,XNYS,US_SP400,2026-09-21,2026-09-21,0,PASS
WSSEC:WS:XNYS:FN,WS:XNYS:FN,XNYS,US_SP400,2026-09-21,2026-09-21,0,PASS
WSSEC:WS:XNYS:FNB,WS:XNYS:FNB,XNYS,US_SP400,2026-09-21,2026-09-21,0,PASS
WSSEC:WS:XNYS:FND,WS:XNYS:FND,XNYS,US_SP400,2026-09-21,2026-09-21,0,PASS
WSSEC:WS:XNYS:FNF,WS:XNYS:FNF,XNYS,US_SP400,2026-09-21,2026-09-21,0,PASS
WSSEC:WS:XNYS:FOUR,WS:XNYS:FOUR,XNYS,US_SP400,2026-09-21,2026-09-21,0,PASS
WSSEC:WS:XNYS:FTI,WS:XNYS:FTI,XNYS,US_SP400,2026-09-21,2026-09-21,0,PASS
WSSEC:WS:XNYS:FTV,WS:XNYS:FTV,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:G,WS:XNYS:G,XNYS,US_SP400,2026-09-21,2026-09-21,0,PASS
WSSEC:WS:XNYS:GAP,WS:XNYS:GAP,XNYS,US_SP400,2026-09-21,2026-09-21,0,PASS
WSSEC:WS:XNYS:GATX,WS:XNYS:GATX,XNYS,US_SP400,2026-09-21,2026-09-21,0,PASS
WSSEC:WS:XNYS:GBCI,WS:XNYS:GBCI,XNYS,US_SP400,2026-09-21,2026-09-21,0,PASS
WSSEC:WS:XNYS:GD,WS:XNYS:GD,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:GEF,WS:XNYS:GEF,XNYS,US_SP400,2026-09-21,2026-09-21,0,PASS
WSSEC:WS:XNYS:GEV,WS:XNYS:GEV,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:GGG,WS:XNYS:GGG,XNYS,US_SP400,2026-09-21,2026-09-21,0,PASS
WSSEC:WS:XNYS:GHC,WS:XNYS:GHC,XNYS,US_SP400,2026-09-21,2026-09-21,0,PASS
WSSEC:WS:XNYS:GL,WS:XNYS:GL,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:GLW,WS:XNYS:GLW,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:GM,WS:XNYS:GM,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:GME,WS:XNYS:GME,XNYS,US_SP400,2026-09-21,2026-09-21,0,PASS
WSSEC:WS:XNYS:GMED,WS:XNYS:GMED,XNYS,US_SP400,2026-09-21,2026-09-21,0,PASS
WSSEC:WS:XNYS:GNRC,WS:XNYS:GNRC,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:GPC,WS:XNYS:GPC,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:GPK,WS:XNYS:GPK,XNYS,US_SP400,2026-09-21,2026-09-21,0,PASS
WSSEC:WS:XNYS:GPN,WS:XNYS:GPN,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:GS,WS:XNYS:GS,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:GWRE,WS:XNYS:GWRE,XNYS,US_SP400,2026-09-21,2026-09-21,0,PASS
WSSEC:WS:XNYS:GWW,WS:XNYS:GWW,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:GXO,WS:XNYS:GXO,XNYS,US_SP400,2026-09-21,2026-09-21,0,PASS
WSSEC:WS:XNYS:H,WS:XNYS:H,XNYS,US_SP400,2026-09-21,2026-09-21,0,PASS
WSSEC:WS:XNYS:HAE,WS:XNYS:HAE,XNYS,US_SP400,2026-09-21,2026-09-21,0,PASS
WSSEC:WS:XNYS:HAL,WS:XNYS:HAL,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:HCA,WS:XNYS:HCA,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:HD,WS:XNYS:HD,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:HGV,WS:XNYS:HGV,XNYS,US_SP400,2026-09-21,2026-09-21,0,PASS
WSSEC:WS:XNYS:HIG,WS:XNYS:HIG,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:HII,WS:XNYS:HII,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:HIMS,WS:XNYS:HIMS,XNYS,US_SP400,2026-09-21,2026-09-21,0,PASS
WSSEC:WS:XNYS:HL,WS:XNYS:HL,XNYS,US_SP400,2026-09-21,2026-09-21,0,PASS
WSSEC:WS:XNYS:HLI,WS:XNYS:HLI,XNYS,US_SP400,2026-09-21,2026-09-21,0,PASS
WSSEC:WS:XNYS:HLT,WS:XNYS:HLT,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:HOG,WS:XNYS:HOG,XNYS,US_SP400,2026-09-21,2026-09-21,0,PASS
WSSEC:WS:XNYS:HOMB,WS:XNYS:HOMB,XNYS,US_SP400,2026-09-21,2026-09-21,0,PASS
WSSEC:WS:XNYS:HPE,WS:XNYS:HPE,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:HRB,WS:XNYS:HRB,XNYS,US_SP400,2026-09-21,2026-09-21,0,PASS
WSSEC:WS:XNYS:HRL,WS:XNYS:HRL,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:HSY,WS:XNYS:HSY,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
