Projection_Order,Security_Key,Source_WS_ID,Primary_MIC,Primary_Ticker,Primary_Universe_Index,feature_as_of_date,sync_cohort_size,peer_count,R20_num,R60_num,HomeMarket_PeerMedian_R20_v0_58,HomeMarket_PeerMedian_R60_v0_58,HomeMarket_RS20_Excess_v0_58,HomeMarket_RS60_Excess_v0_58,HomeMarket_RS_Reference_Type_v0_58
802,WSSEC:WS:XNYS:PWR,WS:XNYS:PWR,XNYS,PWR,US_SP500,2026-09-24,372,371,0.0434063859047411,-0.1062996227473873,-0.060025304870584099,-0.024789126457807901,0.1034316907753252,-0.081510496289579404,LEAVE_ONE_OUT_PRIMARY_UNIVERSE_COHORT_MEDIAN_SAME_ASOF
803,WSSEC:WS:XNYS:R,WS:XNYS:R,XNYS,R,US_SP400,2026-09-21,368,367,-0.050414433801643101,-0.1148850869492367,-0.052212533000536201,-0.034115148633207401,0.0017980991988931008,-0.080769938316029299,LEAVE_ONE_OUT_PRIMARY_UNIVERSE_COHORT_MEDIAN_SAME_ASOF
804,WSSEC:WS:XNYS:RBA,WS:XNYS:RBA,XNYS,RBA,US_SP400,2026-09-21,368,367,-0.038152146896097902,-0.27532470174682078,-0.052212533000536201,-0.034115148633207401,0.014060386104438299,-0.24120955311361336,LEAVE_ONE_OUT_PRIMARY_UNIVERSE_COHORT_MEDIAN_SAME_ASOF
805,WSSEC:WS:XNYS:RBC,WS:XNYS:RBC,XNYS,RBC,US_SP400,2026-09-21,368,367,-0.025848955160894499,-0.24091912891361381,-0.052212533000536201,-0.034115148633207401,0.026363577839641703,-0.20680398028040642,LEAVE_ONE_OUT_PRIMARY_UNIVERSE_COHORT_MEDIAN_SAME_ASOF
806,WSSEC:WS:XNYS:RF,WS:XNYS:RF,XNYS,RF,US_SP500,2026-09-24,372,371,-0.1120521318751994,-0.097351008602142006,-0.059631449892692603,-0.024789126457807901,-0.052420681982506795,-0.072561882144334108,LEAVE_ONE_OUT_PRIMARY_UNIVERSE_COHORT_MEDIAN_SAME_ASOF
807,WSSEC:WS:XNYS:RGA,WS:XNYS:RGA,XNYS,RGA,US_SP400,2026-09-21,368,367,0.0082260517411825006,0.17568347665617501,-0.052212533000536201,-0.034732470722386902,0.060438584741718704,0.2104159473785619,LEAVE_ONE_OUT_PRIMARY_UNIVERSE_COHORT_MEDIAN_SAME_ASOF
808,WSSEC:WS:XNYS:RH,WS:XNYS:RH,XNYS,RH,US_SP400,2026-09-21,368,367,-0.1697670427898415,-0.20460231112644531,-0.052040506991479503,-0.034115148633207401,-0.11772653579836201,-0.17048716249323792,LEAVE_ONE_OUT_PRIMARY_UNIVERSE_COHORT_MEDIAN_SAME_ASOF
809,WSSEC:WS:XNYS:RJF,WS:XNYS:RJF,XNYS,RJF,US_SP500,2026-09-24,372,371,-0.1014772068980883,0.044267551020039403,-0.059631449892692603,-0.024838988038786699,-0.041845757005395695,0.069106539058826105,LEAVE_ONE_OUT_PRIMARY_UNIVERSE_COHORT_MEDIAN_SAME_ASOF
810,WSSEC:WS:XNYS:RL,WS:XNYS:RL,XNYS,RL,US_SP500,2026-09-24,372,371,-0.028869567678320801,-0.12343991893200559,-0.060025304870584099,-0.024789126457807901,0.031155737192263298,-0.098650792474197696,LEAVE_ONE_OUT_PRIMARY_UNIVERSE_COHORT_MEDIAN_SAME_ASOF
811,WSSEC:WS:XNYS:RLI,WS:XNYS:RLI,XNYS,RLI,US_SP400,2026-09-21,368,367,-0.096512661726425295,0.071467414300263807,-0.052040506991479503,-0.034732470722386902,-0.044472154734945792,0.10619988502265071,LEAVE_ONE_OUT_PRIMARY_UNIVERSE_COHORT_MEDIAN_SAME_ASOF
812,WSSEC:WS:XNYS:RMD,WS:XNYS:RMD,XNYS,RMD,US_SP500,2026-09-24,372,371,-0.058551499464592503,0.1385980799983963,-0.060025304870584099,-0.024838988038786699,0.0014738054059915962,0.163437068037183,LEAVE_ONE_OUT_PRIMARY_UNIVERSE_COHORT_MEDIAN_SAME_ASOF
813,WSSEC:WS:XNYS:RNR,WS:XNYS:RNR,XNYS,RNR,US_SP400,2026-09-21,368,367,0.0087803253384106002,0.062349394358153197,-0.052212533000536201,-0.034732470722386902,0.060992858338946798,0.097081865080540092,LEAVE_ONE_OUT_PRIMARY_UNIVERSE_COHORT_MEDIAN_SAME_ASOF
814,WSSEC:WS:XNYS:ROK,WS:XNYS:ROK,XNYS,ROK,US_SP500,2026-09-24,372,371,0.0027330461512014002,-0.1255352581040205,-0.060025304870584099,-0.024789126457807901,0.062758351021785494,-0.1007461316462126,LEAVE_ONE_OUT_PRIMARY_UNIVERSE_COHORT_MEDIAN_SAME_ASOF
815,WSSEC:WS:XNYS:ROL,WS:XNYS:ROL,XNYS,ROL,US_SP500,2026-09-24,372,371,-0.17166215295480519,-0.27168187838829683,-0.059631449892692603,-0.024789126457807901,-0.11203070306211259,-0.24689275193048893,LEAVE_ONE_OUT_PRIMARY_UNIVERSE_COHORT_MEDIAN_SAME_ASOF
816,WSSEC:WS:XNYS:ROP,WS:XNYS:ROP,XNYS,ROP,US_SP500,2026-09-24,372,371,-0.1191928230524681,0.075740929861249195,-0.059631449892692603,-0.024838988038786699,-0.059561373159775499,0.1005799179000359,LEAVE_ONE_OUT_PRIMARY_UNIVERSE_COHORT_MEDIAN_SAME_ASOF
817,WSSEC:WS:XNYS:RPM,WS:XNYS:RPM,XNYS,RPM,US_SP400,2026-09-21,368,367,-0.088557446013235605,-0.1136078349034496,-0.052040506991479503,-0.034115148633207401,-0.036516939021756102,-0.079492686270242197,LEAVE_ONE_OUT_PRIMARY_UNIVERSE_COHORT_MEDIAN_SAME_ASOF
818,WSSEC:WS:XNYS:RRC,WS:XNYS:RRC,XNYS,RRC,US_SP400,2026-09-21,368,367,-0.078908952023912293,0.041586292052413203,-0.052040506991479503,-0.034732470722386902,-0.02686844503243279,0.076318762774800097,LEAVE_ONE_OUT_PRIMARY_UNIVERSE_COHORT_MEDIAN_SAME_ASOF
819,WSSEC:WS:XNYS:RRX,WS:XNYS:RRX,XNYS,RRX,US_SP400,2026-09-21,368,367,-0.0928076962708307,-0.33651729647402268,-0.052040506991479503,-0.034115148633207401,-0.040767189279351197,-0.30240214784081526,LEAVE_ONE_OUT_PRIMARY_UNIVERSE_COHORT_MEDIAN_SAME_ASOF
820,WSSEC:WS:XNYS:RS,WS:XNYS:RS,XNYS,RS,US_SP400,2026-09-21,368,367,-0.0083529367335987998,-0.052072563818762997,-0.052212533000536201,-0.034115148633207401,0.043859596266937403,-0.017957415185555596,LEAVE_ONE_OUT_PRIMARY_UNIVERSE_COHORT_MEDIAN_SAME_ASOF
821,WSSEC:WS:XNYS:RSG,WS:XNYS:RSG,XNYS,RSG,US_SP500,2026-09-24,372,371,-0.042578052781209401,-0.0016895091386238,-0.060025304870584099,-0.024838988038786699,0.017447252089374699,0.0231494789001629,LEAVE_ONE_OUT_PRIMARY_UNIVERSE_COHORT_MEDIAN_SAME_ASOF
822,WSSEC:WS:XNYS:RTX,WS:XNYS:RTX,XNYS,RTX,US_SP500,2026-09-24,372,371,-0.1102882413178975,-0.0059030998914681001,-0.059631449892692603,-0.024838988038786699,-0.050656791425204892,0.0189358881473186,LEAVE_ONE_OUT_PRIMARY_UNIVERSE_COHORT_MEDIAN_SAME_ASOF
823,WSSEC:WS:XNYS:RYAN,WS:XNYS:RYAN,XNYS,RYAN,US_SP400,2026-09-21,368,367,-0.074399202791709695,0.1143254665682378,-0.052040506991479503,-0.034732470722386902,-0.022358695800230192,0.14905793729062472,LEAVE_ONE_OUT_PRIMARY_UNIVERSE_COHORT_MEDIAN_SAME_ASOF
824,WSSEC:WS:XNYS:SAM,WS:XNYS:SAM,XNYS,SAM,US_SP400,2026-09-21,368,367,-0.078246858244411202,-0.048887478437149801,-0.052040506991479503,-0.034115148633207401,-0.026206351252931699,-0.014772329803942399,LEAVE_ONE_OUT_PRIMARY_UNIVERSE_COHORT_MEDIAN_SAME_ASOF
825,WSSEC:WS:XNYS:SARO,WS:XNYS:SARO,XNYS,SARO,US_SP400,2026-09-21,368,367,-0.086991235101121805,-0.1766823171285804,-0.052040506991479503,-0.034115148633207401,-0.034950728109642303,-0.14256716849537299,LEAVE_ONE_OUT_PRIMARY_UNIVERSE_COHORT_MEDIAN_SAME_ASOF
826,WSSEC:WS:XNYS:SCHW,WS:XNYS:SCHW,XNYS,SCHW,US_SP500,2026-09-24,372,371,-0.090501888482647994,0.078248634262258504,-0.059631449892692603,-0.024838988038786699,-0.03087043858995539,0.10308762230104521,LEAVE_ONE_OUT_PRIMARY_UNIVERSE_COHORT_MEDIAN_SAME_ASOF
827,WSSEC:WS:XNYS:SCI,WS:XNYS:SCI,XNYS,SCI,US_SP400,2026-09-21,368,367,-0.0687958133503319,0.067143605296193704,-0.052040506991479503,-0.034732470722386902,-0.016755306358852397,0.10187607601858061,LEAVE_ONE_OUT_PRIMARY_UNIVERSE_COHORT_MEDIAN_SAME_ASOF
828,WSSEC:WS:XNYS:SF,WS:XNYS:SF,XNYS,SF,US_SP400,2026-09-21,368,367,-0.064723294503773204,0.0594655089885303,-0.052040506991479503,-0.034732470722386902,-0.012682787512293701,0.094197979710917201,LEAVE_ONE_OUT_PRIMARY_UNIVERSE_COHORT_MEDIAN_SAME_ASOF
829,WSSEC:WS:XNYS:SGI,WS:XNYS:SGI,XNYS,SGI,US_SP400,2026-09-21,368,367,-0.020862285477068199,-0.19379051326149779,-0.052212533000536201,-0.034115148633207401,0.031350247523468003,-0.15967536462829041,LEAVE_ONE_OUT_PRIMARY_UNIVERSE_COHORT_MEDIAN_SAME_ASOF
830,WSSEC:WS:XNYS:SHW,WS:XNYS:SHW,XNYS,SHW,US_SP500,2026-09-24,372,371,-0.081053202170593905,-0.069470297743142104,-0.059631449892692603,-0.024789126457807901,-0.021421752277901301,-0.044681171285334206,LEAVE_ONE_OUT_PRIMARY_UNIVERSE_COHORT_MEDIAN_SAME_ASOF
831,WSSEC:WS:XNYS:SJM,WS:XNYS:SJM,XNYS,SJM,US_SP500,2026-09-24,372,371,-0.070588163981749094,0.081422254774305494,-0.059631449892692603,-0.024838988038786699,-0.010956714089056491,0.1062612428130922,LEAVE_ONE_OUT_PRIMARY_UNIVERSE_COHORT_MEDIAN_SAME_ASOF
832,WSSEC:WS:XNYS:SLGN,WS:XNYS:SLGN,XNYS,SLGN,US_SP400,2026-09-21,368,367,-0.12502947188894739,-0.1817781016020549,-0.052040506991479503,-0.034115148633207401,-0.072988964897467895,-0.14766295296884752,LEAVE_ONE_OUT_PRIMARY_UNIVERSE_COHORT_MEDIAN_SAME_ASOF
833,WSSEC:WS:XNYS:SMG,WS:XNYS:SMG,XNYS,SMG,US_SP400,2026-09-21,368,367,-0.1571873531621315,-0.2583297733894912,-0.052040506991479503,-0.034115148633207401,-0.10514684617065201,-0.22421462475628379,LEAVE_ONE_OUT_PRIMARY_UNIVERSE_COHORT_MEDIAN_SAME_ASOF
834,WSSEC:WS:XNYS:SN,WS:XNYS:SN,XNYS,SN,US_SP400,2026-09-21,368,367,-0.073356909215520405,0.17255857783178441,-0.052040506991479503,-0.034732470722386902,-0.021316402224040902,0.2072910485541713,LEAVE_ONE_OUT_PRIMARY_UNIVERSE_COHORT_MEDIAN_SAME_ASOF
835,WSSEC:WS:XNYS:SNA,WS:XNYS:SNA,XNYS,SNA,US_SP500,2026-09-24,372,371,-0.074896897223528505,-0.086207760853818705,-0.059631449892692603,-0.024789126457807901,-0.015265447330835902,-0.061418634396010807,LEAVE_ONE_OUT_PRIMARY_UNIVERSE_COHORT_MEDIAN_SAME_ASOF
836,WSSEC:WS:XNYS:SNX,WS:XNYS:SNX,XNYS,SNX,US_SP400,2026-09-21,368,367,0.11773405700848059,0.0070597248878247996,-0.052212533000536201,-0.034732470722386902,0.1699465900090168,0.041792195610211705,LEAVE_ONE_OUT_PRIMARY_UNIVERSE_COHORT_MEDIAN_SAME_ASOF
837,WSSEC:WS:XNYS:SO,WS:XNYS:SO,XNYS,SO,US_SP500,2026-09-24,372,371,-0.076537461932713602,-0.13394629419554599,-0.059631449892692603,-0.024789126457807901,-0.016906012040020998,-0.10915716773773809,LEAVE_ONE_OUT_PRIMARY_UNIVERSE_COHORT_MEDIAN_SAME_ASOF
838,WSSEC:WS:XNYS:SOLV,WS:XNYS:SOLV,XNYS,SOLV,US_SP500,2026-09-24,372,371,-0.032120643293084297,0.1482824962508178,-0.060025304870584099,-0.024838988038786699,0.027904661577499802,0.1731214842896045,LEAVE_ONE_OUT_PRIMARY_UNIVERSE_COHORT_MEDIAN_SAME_ASOF
839,WSSEC:WS:XNYS:SON,WS:XNYS:SON,XNYS,SON,US_SP400,2026-09-21,368,367,-0.1719905786981735,-0.093669490951326095,-0.052040506991479503,-0.034115148633207401,-0.119950071706694,-0.059554342318118694,LEAVE_ONE_OUT_PRIMARY_UNIVERSE_COHORT_MEDIAN_SAME_ASOF
840,WSSEC:WS:XNYS:SPGI,WS:XNYS:SPGI,XNYS,SPGI,US_SP500,2026-09-24,372,371,-0.076152926706352694,0.1062482686352836,-0.059631449892692603,-0.024838988038786699,-0.016521476813660091,0.13108725667407028,LEAVE_ONE_OUT_PRIMARY_UNIVERSE_COHORT_MEDIAN_SAME_ASOF
841,WSSEC:WS:XNYS:SPXC,WS:XNYS:SPXC,XNYS,SPXC,US_SP400,2026-09-21,368,367,-0.1255308633683673,-0.25911839936948311,-0.052040506991479503,-0.034115148633207401,-0.073490356376887805,-0.2250032507362757,LEAVE_ONE_OUT_PRIMARY_UNIVERSE_COHORT_MEDIAN_SAME_ASOF
842,WSSEC:WS:XNYS:SR,WS:XNYS:SR,XNYS,SR,US_SP400,2026-09-21,368,367,-0.014335097120158,0.0059276228436905996,-0.052212533000536201,-0.034732470722386902,0.037877435880378202,0.040660093566077499,LEAVE_ONE_OUT_PRIMARY_UNIVERSE_COHORT_MEDIAN_SAME_ASOF
843,WSSEC:WS:XNYS:SSB,WS:XNYS:SSB,XNYS,SSB,US_SP400,2026-09-21,368,367,-0.035092644381257199,0.0232212369280273,-0.052212533000536201,-0.034732470722386902,0.017119888619279003,0.057953707650414202,LEAVE_ONE_OUT_PRIMARY_UNIVERSE_COHORT_MEDIAN_SAME_ASOF
844,WSSEC:WS:XNYS:SSD,WS:XNYS:SSD,XNYS,SSD,US_SP400,2026-09-21,368,367,-0.079302859998329894,-0.17095972353671121,-0.052040506991479503,-0.034115148633207401,-0.027262353006850391,-0.13684457490350382,LEAVE_ONE_OUT_PRIMARY_UNIVERSE_COHORT_MEDIAN_SAME_ASOF
845,WSSEC:WS:XNYS:ST,WS:XNYS:ST,XNYS,ST,US_SP400,2026-09-21,368,367,-0.023114677472392198,-0.14924766382759491,-0.052212533000536201,-0.034115148633207401,0.029097855528144003,-0.11513251519438751,LEAVE_ONE_OUT_PRIMARY_UNIVERSE_COHORT_MEDIAN_SAME_ASOF
846,WSSEC:WS:XNYS:STT,WS:XNYS:STT,XNYS,STT,US_SP500,2026-09-24,372,371,-0.064714384336768294,0.067747581491017506,-0.059631449892692603,-0.024838988038786699,-0.0050829344440756902,0.092586569529804208,LEAVE_ONE_OUT_PRIMARY_UNIVERSE_COHORT_MEDIAN_SAME_ASOF
847,WSSEC:WS:XNYS:STZ,WS:XNYS:STZ,XNYS,STZ,US_SP500,2026-09-24,372,371,-0.1505392214442452,-0.1788769710869581,-0.059631449892692603,-0.024789126457807901,-0.090907771551552594,-0.15408784462915021,LEAVE_ONE_OUT_PRIMARY_UNIVERSE_COHORT_MEDIAN_SAME_ASOF
848,WSSEC:WS:XNYS:SWK,WS:XNYS:SWK,XNYS,SWK,US_SP500,2026-09-24,372,371,-0.096130751422691604,-0.041967748218963603,-0.059631449892692603,-0.024789126457807901,-0.036499301529999001,-0.017178621761155703,LEAVE_ONE_OUT_PRIMARY_UNIVERSE_COHORT_MEDIAN_SAME_ASOF
849,WSSEC:WS:XNYS:SWX,WS:XNYS:SWX,XNYS,SWX,US_SP400,2026-09-21,368,367,-0.047485102850021201,-0.049410459012803401,-0.052212533000536201,-0.034115148633207401,0.004727430150515001,-0.015295310379596,LEAVE_ONE_OUT_PRIMARY_UNIVERSE_COHORT_MEDIAN_SAME_ASOF
850,WSSEC:WS:XNYS:SYF,WS:XNYS:SYF,XNYS,SYF,US_SP500,2026-09-24,372,371,-0.1031586344129497,-0.059171595258680001,-0.059631449892692603,-0.024789126457807901,-0.043527184520257098,-0.034382468800872104,LEAVE_ONE_OUT_PRIMARY_UNIVERSE_COHORT_MEDIAN_SAME_ASOF
851,WSSEC:WS:XNYS:SYK,WS:XNYS:SYK,XNYS,SYK,US_SP500,2026-09-24,372,371,-0.18175754841854669,-0.14321559160958511,-0.059631449892692603,-0.024789126457807901,-0.12212609852585408,-0.11842646515177721,LEAVE_ONE_OUT_PRIMARY_UNIVERSE_COHORT_MEDIAN_SAME_ASOF
852,WSSEC:WS:XNYS:SYY,WS:XNYS:SYY,XNYS,SYY,US_SP500,2026-09-24,372,371,-0.061006297663675303,-0.064489103512387597,-0.059631449892692603,-0.024789126457807901,-0.0013748477709826998,-0.039699977054579699,LEAVE_ONE_OUT_PRIMARY_UNIVERSE_COHORT_MEDIAN_SAME_ASOF
853,WSSEC:WS:XNYS:T,WS:XNYS:T,XNYS,T,US_SP500,2026-09-24,372,371,-0.0162350236826042,0.2294685905762974,-0.060025304870584099,-0.024838988038786699,0.043790281187979896,0.25430757861508407,LEAVE_ONE_OUT_PRIMARY_UNIVERSE_COHORT_MEDIAN_SAME_ASOF
854,WSSEC:WS:XNYS:TAP,WS:XNYS:TAP,XNYS,TAP,US_SP500,2026-09-24,372,371,-0.13637447511660011,-0.066991803687997703,-0.059631449892692603,-0.024789126457807901,-0.07674302522390751,-0.042202677230189806,LEAVE_ONE_OUT_PRIMARY_UNIVERSE_COHORT_MEDIAN_SAME_ASOF
855,WSSEC:WS:XNYS:TDG,WS:XNYS:TDG,XNYS,TDG,US_SP500,2026-09-24,372,371,-0.084320600762360406,-0.1702351304133623,-0.059631449892692603,-0.024789126457807901,-0.024689150869667803,-0.1454460039555544,LEAVE_ONE_OUT_PRIMARY_UNIVERSE_COHORT_MEDIAN_SAME_ASOF
856,WSSEC:WS:XNYS:TDY,WS:XNYS:TDY,XNYS,TDY,US_SP500,2026-09-24,372,371,-0.033998323931983501,-0.082291202389788404,-0.060025304870584099,-0.024789126457807901,0.026026980938600598,-0.057502075931980506,LEAVE_ONE_OUT_PRIMARY_UNIVERSE_COHORT_MEDIAN_SAME_ASOF
857,WSSEC:WS:XNYS:TEX,WS:XNYS:TEX,XNYS,TEX,US_SP400,2026-09-21,368,367,-0.11371848384841871,-0.2099759087909896,-0.052040506991479503,-0.034115148633207401,-0.061677976856939203,-0.17586076015778218,LEAVE_ONE_OUT_PRIMARY_UNIVERSE_COHORT_MEDIAN_SAME_ASOF
858,WSSEC:WS:XNYS:TFC,WS:XNYS:TFC,XNYS,TFC,US_SP500,2026-09-24,372,371,-0.068877007891989306,-0.052990754833800301,-0.059631449892692603,-0.024789126457807901,-0.0092455579992967024,-0.0282016283759924,LEAVE_ONE_OUT_PRIMARY_UNIVERSE_COHORT_MEDIAN_SAME_ASOF
859,WSSEC:WS:XNYS:TGT,WS:XNYS:TGT,XNYS,TGT,US_SP500,2026-09-24,372,371,-0.048098023119801103,0.1955439335945354,-0.060025304870584099,-0.024838988038786699,0.011927281750782996,0.2203829216333221,LEAVE_ONE_OUT_PRIMARY_UNIVERSE_COHORT_MEDIAN_SAME_ASOF
860,WSSEC:WS:XNYS:THC,WS:XNYS:THC,XNYS,THC,US_SP400,2026-09-21,368,367,-0.070520314021184805,0.4187778501516255,-0.052040506991479503,-0.034732470722386902,-0.018479807029705302,0.45351032087401238,LEAVE_ONE_OUT_PRIMARY_UNIVERSE_COHORT_MEDIAN_SAME_ASOF
861,WSSEC:WS:XNYS:THG,WS:XNYS:THG,XNYS,THG,US_SP400,2026-09-21,368,367,0.00022406816157569999,0.075399929366714594,-0.052212533000536201,-0.034732470722386902,0.0524366011621119,0.1101324000891015,LEAVE_ONE_OUT_PRIMARY_UNIVERSE_COHORT_MEDIAN_SAME_ASOF
862,WSSEC:WS:XNYS:THO,WS:XNYS:THO,XNYS,THO,US_SP400,2026-09-21,368,367,-0.1201408438673017,-0.1027581118720821,-0.052040506991479503,-0.034115148633207401,-0.068100336875822204,-0.068642963238874699,LEAVE_ONE_OUT_PRIMARY_UNIVERSE_COHORT_MEDIAN_SAME_ASOF
863,WSSEC:WS:XNYS:TJX,WS:XNYS:TJX,XNYS,TJX,US_SP500,2026-09-24,372,371,-0.038003339024015197,-0.1311550832817657,-0.060025304870584099,-0.024789126457807901,0.022021965846568903,-0.1063659568239578,LEAVE_ONE_OUT_PRIMARY_UNIVERSE_COHORT_MEDIAN_SAME_ASOF
864,WSSEC:WS:XNYS:TKO,WS:XNYS:TKO,XNYS,TKO,US_SP500,2026-09-24,372,371,-0.015114403566480099,-0.080721276623483301,-0.060025304870584099,-0.024789126457807901,0.044910901304104002,-0.055932150165675404,LEAVE_ONE_OUT_PRIMARY_UNIVERSE_COHORT_MEDIAN_SAME_ASOF
865,WSSEC:WS:XNYS:TKR,WS:XNYS:TKR,XNYS,TKR,US_SP400,2026-09-21,368,367,-0.082014406565743506,-0.20255537311030619,-0.052040506991479503,-0.034115148633207401,-0.029973899574264003,-0.16844022447709878,LEAVE_ONE_OUT_PRIMARY_UNIVERSE_COHORT_MEDIAN_SAME_ASOF
866,WSSEC:WS:XNYS:TMO,WS:XNYS:TMO,XNYS,TMO,US_SP500,2026-09-24,372,371,0.070505422238231696,0.35309963792331439,-0.060025304870584099,-0.024838988038786699,0.1305307271088158,0.37793862596210109,LEAVE_ONE_OUT_PRIMARY_UNIVERSE_COHORT_MEDIAN_SAME_ASOF
867,WSSEC:WS:XNYS:TNL,WS:XNYS:TNL,XNYS,TNL,US_SP400,2026-09-21,368,367,-0.1206584074669091,-0.17313742547355229,-0.052040506991479503,-0.034115148633207401,-0.068617900475429594,-0.1390222768403449,LEAVE_ONE_OUT_PRIMARY_UNIVERSE_COHORT_MEDIAN_SAME_ASOF
868,WSSEC:WS:XNYS:TOL,WS:XNYS:TOL,XNYS,TOL,US_SP400,2026-09-21,368,367,-0.078795272462081206,-0.1639930992767421,-0.052040506991479503,-0.034115148633207401,-0.026754765470601703,-0.12987795064353469,LEAVE_ONE_OUT_PRIMARY_UNIVERSE_COHORT_MEDIAN_SAME_ASOF
869,WSSEC:WS:XNYS:TOST,WS:XNYS:TOST,XNYS,TOST,US_SP400,2026-09-21,368,367,-0.18668122998168851,0.15638334139349089,-0.052040506991479503,-0.034732470722386902,-0.13464072299020902,0.1911158121158778,LEAVE_ONE_OUT_PRIMARY_UNIVERSE_COHORT_MEDIAN_SAME_ASOF
870,WSSEC:WS:XNYS:TPL,WS:XNYS:TPL,XNYS,TPL,US_SP500,2026-09-24,372,371,-0.084325918817457796,-0.22710449529684559,-0.059631449892692603,-0.024789126457807901,-0.024694468924765192,-0.2023153688390377,LEAVE_ONE_OUT_PRIMARY_UNIVERSE_COHORT_MEDIAN_SAME_ASOF
871,WSSEC:WS:XNYS:TPR,WS:XNYS:TPR,XNYS,TPR,US_SP500,2026-09-24,372,371,-0.1391938368784488,-0.2340483740498438,-0.059631449892692603,-0.024789126457807901,-0.079562386985756198,-0.2092592475920359,LEAVE_ONE_OUT_PRIMARY_UNIVERSE_COHORT_MEDIAN_SAME_ASOF
872,WSSEC:WS:XNYS:TREX,WS:XNYS:TREX,XNYS,TREX,US_SP400,2026-09-21,368,367,-0.083920566976566996,-0.14165662427376299,-0.052040506991479503,-0.034115148633207401,-0.031880059985087493,-0.10754147564055559,LEAVE_ONE_OUT_PRIMARY_UNIVERSE_COHORT_MEDIAN_SAME_ASOF
873,WSSEC:WS:XNYS:TRGP,WS:XNYS:TRGP,XNYS,TRGP,US_SP500,2026-09-24,372,371,-0.037003043662150903,0.055978139882354602,-0.060025304870584099,-0.024838988038786699,0.023022261208433197,0.080817127921141305,LEAVE_ONE_OUT_PRIMARY_UNIVERSE_COHORT_MEDIAN_SAME_ASOF
874,WSSEC:WS:XNYS:TRU,WS:XNYS:TRU,XNYS,TRU,US_SP400,2026-09-21,368,367,-0.15600989071056981,0.065820950180736901,-0.052040506991479503,-0.034732470722386902,-0.10396938371909031,0.1005534209031238,LEAVE_ONE_OUT_PRIMARY_UNIVERSE_COHORT_MEDIAN_SAME_ASOF
875,WSSEC:WS:XNYS:TRV,WS:XNYS:TRV,XNYS,TRV,US_SP500,2026-09-24,372,371,-0.023602261598016001,0.097752393095106693,-0.060025304870584099,-0.024838988038786699,0.036423043272568095,0.1225913811338934,LEAVE_ONE_OUT_PRIMARY_UNIVERSE_COHORT_MEDIAN_SAME_ASOF
876,WSSEC:WS:XNYS:TSN,WS:XNYS:TSN,XNYS,TSN,US_SP500,2026-09-24,372,371,-0.095667549432372295,-0.106724901490857,-0.059631449892692603,-0.024789126457807901,-0.036036099539679692,-0.081935775033049107,LEAVE_ONE_OUT_PRIMARY_UNIVERSE_COHORT_MEDIAN_SAME_ASOF
877,WSSEC:WS:XNYS:TTC,WS:XNYS:TTC,XNYS,TTC,US_SP400,2026-09-21,368,367,-0.060840737160306198,-0.037712555868313097,-0.052040506991479503,-0.034115148633207401,-0.0088002301688266948,-0.0035974072351056957,LEAVE_ONE_OUT_PRIMARY_UNIVERSE_COHORT_MEDIAN_SAME_ASOF
878,WSSEC:WS:XNYS:TWLO,WS:XNYS:TWLO,XNYS,TWLO,US_SP400,2026-09-21,368,367,0.1809143096082079,0.39385996831850839,-0.052212533000536201,-0.034732470722386902,0.23312684260874411,0.42859243904089528,LEAVE_ONE_OUT_PRIMARY_UNIVERSE_COHORT_MEDIAN_SAME_ASOF
879,WSSEC:WS:XNYS:TXNM,WS:XNYS:TXNM,XNYS,TXNM,US_SP400,2026-09-21,368,367,0.023593122078309801,0.018785840751887401,-0.052212533000536201,-0.034732470722386902,0.075805655078845999,0.053518311474274299,LEAVE_ONE_OUT_PRIMARY_UNIVERSE_COHORT_MEDIAN_SAME_ASOF
880,WSSEC:WS:XNYS:TXT,WS:XNYS:TXT,XNYS,TXT,US_SP500,2026-09-24,372,371,-0.087504514814084902,-0.1712635576032574,-0.059631449892692603,-0.024789126457807901,-0.027873064921392299,-0.1464744311454495,LEAVE_ONE_OUT_PRIMARY_UNIVERSE_COHORT_MEDIAN_SAME_ASOF
881,WSSEC:WS:XNYS:TYL,WS:XNYS:TYL,XNYS,TYL,US_SP500,2026-09-24,372,371,-0.073160323945849801,0.117588783605363,-0.059631449892692603,-0.024838988038786699,-0.013528874053157197,0.14242777164414969,LEAVE_ONE_OUT_PRIMARY_UNIVERSE_COHORT_MEDIAN_SAME_ASOF
882,WSSEC:WS:XNYS:UBER,WS:XNYS:UBER,XNYS,UBER,US_SP500,2026-09-24,372,371,-0.1181041775431793,-0.040742825557117002,-0.059631449892692603,-0.024789126457807901,-0.058472727650486694,-0.015953699099309101,LEAVE_ONE_OUT_PRIMARY_UNIVERSE_COHORT_MEDIAN_SAME_ASOF
883,WSSEC:WS:XNYS:UGI,WS:XNYS:UGI,XNYS,UGI,US_SP400,2026-09-21,368,367,-0.0095770313618042998,0.058873711712390003,-0.052212533000536201,-0.034732470722386902,0.0426355016387319,0.093606182434776905,LEAVE_ONE_OUT_PRIMARY_UNIVERSE_COHORT_MEDIAN_SAME_ASOF
