JSE_ISIN,JSE_Issuer_Name,JSE_Issue_Description,JSE_Number_of_Securities,JSE_Nominal_Value,JSE_Currency_Code,JSE_Instrument_Type,JSE_Alpha_Code,JSE_Instrument_Version,JSE_Legacy_Field,JSE_Issuer_Registration_Number,JSE_Issuer_Income_Tax_Number,JSE_Trailing
ZAE000246831,Fundrock Collective Investments (RF) (Pty) Ltd,ID Cap FR WW Flex Fd A,000000000000000,0000000000000,ZAC,UT,IBWFA,000,,2003/024082/07,9646745142,   
ZAE000247003,Fundrock Collective Investments (RF) (Pty) Ltd,Sasfin BCI Opportunity Eqt Fd A,000000000000000,0000000000000,ZAC,UT,SBEFA,000,,2003/024082/07,9646745142,   
ZAE000246062,Fundrock Collective Investments (RF) (Pty) Ltd,PMX FR SA Prop Fd B1,000000000000000,0000000000000,ZAC,UT,PBPB1,000,,2003/024082/07,9646745142,   
ZAE000246179,Fundrock Collective Investments (RF) (Pty) Ltd,Accorn FR Bal Fd D,000000000000000,0000000000000,ZAC,UT,WBBFD,000,,2003/024082/07,9646745142,   
ZAE000246187,Fundrock Collective Investments (RF) (Pty) Ltd,StarFds.ai FR Bal FoF D,000000000000000,0000000000000,ZAC,UT,WBFFD,000,,2003/024082/07,9646745142,   
ZAE000246195,Fundrock Collective Investments (RF) (Pty) Ltd,Cadiz FR Enh Inc Fd D,000000000000000,0000000000000,ZAC,UT,WBEFD,000,,2003/024082/07,9646745142,   
ZAE000246203,Fundrock Collective Investments (RF) (Pty) Ltd,Accorn FR Eq Fd D,000000000000000,0000000000000,ZAC,UT,WEQFD,000,,2003/024082/07,9646745142,   
ZAE000246211,Fundrock Collective Investments (RF) (Pty) Ltd,Accorn FR Intl FoF D,000000000000000,0000000000000,ZAC,UT,WBIFD,000,,2003/024082/07,9646745142,   
ZAE000245981,Fundrock Collective Investments (RF) (Pty) Ltd,Northstar FR Eq Fd B,000000000000000,0000000000000,ZAC,UT,NCEFB,000,,2003/024082/07,9646745142,   
ZAE000245999,Fundrock Collective Investments (RF) (Pty) Ltd,Northstar FR Gbl Flx FFA,000000000000000,0000000000000,ZAC,UT,NSCGF,000,,2003/024082/07,9646745142,   
ZAE000246021,Fundrock Collective Investments (RF) (Pty) Ltd,Northstar FR Gbl Flx FFB,000000000000000,0000000000000,ZAC,UT,NSGFB,000,,2003/024082/07,9646745142,   
ZAE000246039,Fundrock Collective Investments (RF) (Pty) Ltd,PMX FR SA Bond Fd B1,000000000000000,0000000000000,ZAC,UT,PMFB1,000,,2003/024082/07,9646745142,   
ZAE000246047,Fundrock Collective Investments (RF) (Pty) Ltd,PMX FR Gbl Prop FoF B1,000000000000000,0000000000000,ZAC,UT,PMGB1,000,,2003/024082/07,9646745142,   
ZAE000246054,Fundrock Collective Investments (RF) (Pty) Ltd,PMX FR Inc Fd B1,000000000000000,0000000000000,ZAC,UT,PIFB1,000,,2003/024082/07,9646745142,   
ZAE000244083,Fundrock Collective Investments (RF) (Pty) Ltd,Integral FR Eq Fd C,000000000000000,0000000000000,ZAC,UT,IBEFC,000,,2003/024082/07,9646745142,   
ZAE000244604,Fundrock Collective Investments (RF) (Pty) Ltd,AncSec FR WW Gro&Inc FdA,000000000000000,0000000000000,ZAC,UT,ABWFA,000,,2003/024082/07,9646745142,   
ZAE000244612,Fundrock Collective Investments (RF) (Pty) Ltd,Sharenet BCI Glob bal Fd of Fds A,000000000000000,0000000000000,ZAC,UT,SBGFA,000,,2003/024082/07,9646745142,   
ZAE000244620,Fundrock Collective Investments (RF) (Pty) Ltd,Sharenet BCI Glob bal Fd of Fds C,000000000000000,0000000000000,ZAC,UT,SBGFC,000,,2003/024082/07,9646745142,   
ZAE000244851,Fundrock Collective Investments (RF) (Pty) Ltd,36ONE FR Flex Opp Fd C1,000000000000000,0000000000000,ZAC,UT,TBOC1,000,,2003/024082/07,9646745142,   
ZAE000245973,Fundrock Collective Investments (RF) (Pty) Ltd,Northstar FR Eq Fd A1,000000000000000,0000000000000,ZAC,UT,NCEFA,000,,2003/024082/07,9646745142,   
ZAE000243945,Fundrock Collective Investments (RF) (Pty) Ltd,Visio FR SA Eq Fd B9,000000000000000,0000000000000,ZAC,UT,VBSB9,000,,2003/024082/07,9646745142,   
ZAE000243952,Fundrock Collective Investments (RF) (Pty) Ltd,Visio FR SA Eq Fd B10,000000000000000,0000000000000,ZAC,UT,VBSB10,000,,2003/024082/07,9646745142,   
ZAE000243960,Fundrock Collective Investments (RF) (Pty) Ltd,Visio FR SA Eq Fd B11,000000000000000,0000000000000,ZAC,UT,VBSB11,000,,2003/024082/07,9646745142,   
ZAE000243978,Fundrock Collective Investments (RF) (Pty) Ltd,Visio FR SA Eq Fd B12,000000000000000,0000000000000,ZAC,UT,VBSB12,000,,2003/024082/07,9646745142,   
ZAE000243986,Fundrock Collective Investments (RF) (Pty) Ltd,Visio BCI SA Eqt Fd B13,000000000000000,0000000000000,ZAC,UT,VBSB13,000,,2003/024082/07,9646745142,   
ZAE000244018,Fundrock Collective Investments (RF) (Pty) Ltd,Rudiarius BCI Africa Eqt Fd E,000000000000000,0000000000000,ZAC,UT,RBAFE,000,,2003/024082/07,9646745142,   
ZAE000243010,Fundrock Collective Investments (RF) (Pty) Ltd,Visio FR SA Eq Fd B6,000000000000000,0000000000000,ZAC,UT,VBCIB6,000,,2003/024082/07,9646745142,   
ZAE000243028,Fundrock Collective Investments (RF) (Pty) Ltd,Visio FR SA Eq Fd B7,000000000000000,0000000000000,ZAC,UT,VBCIB7,000,,2003/024082/07,9646745142,   
ZAE000243465,Fundrock Collective Investments (RF) (Pty) Ltd,Sesf FR Gbl Prop Fd D,000000000000000,0000000000000,ZAC,UT,SBGPD,000,,2003/024082/07,9646745142,   
ZAE000243473,Fundrock Collective Investments (RF) (Pty) Ltd,Sesfikile FR Prop Fd D,000000000000000,0000000000000,ZAC,UT,SBPFD,000,,2003/024082/07,9646745142,   
ZAE000243499,Fundrock Collective Investments (RF) (Pty) Ltd,Visio FR Unc FI Fd C,000000000000000,0000000000000,ZAC,UT,RSUB2,000,,2003/024082/07,9646745142,   
ZAE000243937,Fundrock Collective Investments (RF) (Pty) Ltd,Visio FR SA Eq Fd B8,000000000000000,0000000000000,ZAC,UT,VBSB8,000,,2003/024082/07,9646745142,   
ZAE000242285,Fundrock Collective Investments (RF) (Pty) Ltd,PlexW FR Prop Fd C,000000000000000,0000000000000,ZAC,UT,PWPFC,000,,2003/024082/07,9646745142,   
ZAE000242335,Fundrock Collective Investments (RF) (Pty) Ltd,Visio FR Actinio Fd I,000000000000000,0000000000000,ZAC,UT,VBAFI,000,,2003/024082/07,9646745142,   
ZAE000242673,Fundrock Collective Investments (RF) (Pty) Ltd,Visio BCI Global Property Fund B,000000000000000,0000000000000,ZAC,UT,DBPFB,000,,2003/024082/07,9646745142,   
ZAE000242988,Fundrock Collective Investments (RF) (Pty) Ltd,Visio FR SA Eq Fd A,000000000000000,0000000000000,ZAC,UT,VBCIA,000,,2003/024082/07,9646745142,   
ZAE000242996,Fundrock Collective Investments (RF) (Pty) Ltd,Visio FR SA Eq Fd B4,000000000000000,0000000000000,ZAC,UT,VBCIB4,000,,2003/024082/07,9646745142,   
ZAE000243002,Fundrock Collective Investments (RF) (Pty) Ltd,Visio FR SA Eq Fd B5,000000000000000,0000000000000,ZAC,UT,VBCIB5,000,,2003/024082/07,9646745142,   
ZAE000240602,Fundrock Collective Investments (RF) (Pty) Ltd,Plexus Wealth BCI Flex Prop Inc Fd B,000000000000000,0000000000000,ZAC,UT,PWBFB,000,,2003/024082/07,9646745142,   
ZAE000240636,Fundrock Collective Investments (RF) (Pty) Ltd,FT FR Select Cau Fd C,000000000000000,0000000000000,ZAC,UT,EFBFC,000,,2003/024082/07,9646745142,   
ZAE000240651,Fundrock Collective Investments (RF) (Pty) Ltd,Select FR WW Flex Fd B,000000000000000,0000000000000,ZAC,UT,EFWFB,000,,2003/024082/07,9646745142,   
ZAE000240669,Fundrock Collective Investments (RF) (Pty) Ltd,Select FR Fixed Inc Fd C,000000000000000,0000000000000,ZAC,UT,EBFFC,000,,2003/024082/07,9646745142,   
ZAE000242269,Fundrock Collective Investments (RF) (Pty) Ltd,Plexus Wealth FR Bal FdC,000000000000000,0000000000000,ZAC,UT,PWBFC,000,,2003/024082/07,9646745142,   
ZAE000242277,Fundrock Collective Investments (RF) (Pty) Ltd,PlexW FR Cons Fd C,000000000000000,0000000000000,ZAC,UT,PWCFC,000,,2003/024082/07,9646745142,   
ZAE000239224,Fundrock Collective Investments (RF) (Pty) Ltd,Plexus Wealth BCI Flex Prop Inc Fd A,000000000000000,0000000000000,ZAC,UT,PWPFA,000,,2003/024082/07,9646745142,   
ZAE000239281,Fundrock Collective Investments (RF) (Pty) Ltd,MM FR Cau FoF A,000000000000000,0000000000000,ZAC,UT,MSCFF,000,,2003/024082/07,9646745142,   
ZAE000239299,Fundrock Collective Investments (RF) (Pty) Ltd,MM FR Mod FoF A,000000000000000,0000000000000,ZAC,UT,MSMFF,000,,2003/024082/07,9646745142,   
ZAE000240164,Fundrock Collective Investments (RF) (Pty) Ltd,Optimum FR Bal Fd C,000000000000000,0000000000000,ZAC,UT,OBBFC,000,,2003/024082/07,9646745142,   
ZAE000240172,Fundrock Collective Investments (RF) (Pty) Ltd,Optimum FR Man Gro Fd C,000000000000000,0000000000000,ZAC,UT,OBMFC,000,,2003/024082/07,9646745142,   
ZAE000240180,Fundrock Collective Investments (RF) (Pty) Ltd,Optimum FR Stable Fd C,000000000000000,0000000000000,ZAC,UT,OPBSFC,000,,2003/024082/07,9646745142,   
ZAE000234985,Fundrock Collective Investments (RF) (Pty) Ltd,PWS FR Cau FoF A,000000000000000,0000000000000,ZAC,UT,PWBFA,000,,2003/024082/07,9646745142,   
ZAE000234993,Fundrock Collective Investments (RF) (Pty) Ltd,PWS FR Mod FoF A,000000000000000,0000000000000,ZAC,UT,PWBMFA,000,,2003/024082/07,9646745142,   
ZAE000235008,Fundrock Collective Investments (RF) (Pty) Ltd,PWS FR WW Flex FoF A,000000000000000,0000000000000,ZAC,UT,PBWFA,000,,2003/024082/07,9646745142,   
ZAE000235024,Fundrock Collective Investments (RF) (Pty) Ltd,Dotport FR Eq Fd A,000000000000000,0000000000000,ZAC,UT,DBEFA,000,,2003/024082/07,9646745142,   
ZAE000235032,Fundrock Collective Investments (RF) (Pty) Ltd,Dotport FR Eq Fd B,000000000000000,0000000000000,ZAC,UT,DBEFB,000,,2003/024082/07,9646745142,   
ZAE000235040,Fundrock Collective Investments (RF) (Pty) Ltd,SelMan FR GblEq FoF A,000000000000000,0000000000000,ZAC,UT,NGBEA,000,,2003/024082/07,9646745142,   
ZAE000161329,Fundrock Collective Investments (RF) (Pty) Ltd,Custodian FR Inc + Fd A,000000000000000,0000000000000,ZAC,UT,MCIN,000,,2003/024082/07,9646745142,   
ZAE000164638,Fundrock Collective Investments (RF) (Pty) Ltd,Select FR Fixed Inc Fd A,000000000000000,0000000000000,ZAC,UT,EFIF,000,,2003/024082/07,9646745142,   
ZAE000165429,Fundrock Collective Investments (RF) (Pty) Ltd,INV FR Eq Fd A,000000000000000,0000000000000,ZAC,UT,IWIEF,000,,2003/024082/07,9646745142,   
ZAE000165437,Fundrock Collective Investments (RF) (Pty) Ltd,INV FR Bal FoF A,000000000000000,0000000000000,ZAC,UT,IWIBF,000,,2003/024082/07,9646745142,   
ZAE000234357,Fundrock Collective Investments (RF) (Pty) Ltd,Nest Egg FR WW Eq Fd A,000000000000000,0000000000000,ZAC,UT,NWEFA,000,,2003/024082/07,9646745142,   
ZAE000234365,Fundrock Collective Investments (RF) (Pty) Ltd,Raven FR WW Flex Fd A,000000000000000,0000000000000,ZAC,UT,NWFFA,000,,2003/024082/07,9646745142,   
ZAE000159794,Fundrock Collective Investments (RF) (Pty) Ltd,3B FR Prud FoF 3B2,000000000000000,0000000000000,ZAC,UT,MPRD,000,,2003/024082/07,9646745142,   
ZAE000159810,Fundrock Collective Investments (RF) (Pty) Ltd,3B FR Stable FoF 3B1,000000000000000,0000000000000,ZAC,UT,MSTA,000,,2003/024082/07,9646745142,   
ZAE000160669,Fundrock Collective Investments (RF) (Pty) Ltd,Sesfikile FR Prop Fd B2,000000000000000,0000000000000,ZAC,UT,SSPB2,000,,2003/024082/07,9646745142,   
ZAE000160677,Fundrock Collective Investments (RF) (Pty) Ltd,Sesfikile FR Prop Fd A,000000000000000,0000000000000,ZAC,UT,SSPF1,000,,2003/024082/07,9646745142,   
ZAE000160685,Fundrock Collective Investments (RF) (Pty) Ltd,Sesfikile FR Prop Fd B1,000000000000000,0000000000000,ZAC,UT,SSPF2,000,,2003/024082/07,9646745142,   
ZAE000161303,Fundrock Collective Investments (RF) (Pty) Ltd,Reitway FR Gbl Prop FF A,000000000000000,0000000000000,ZAC,UT,MGPI,000,,2003/024082/07,9646745142,   
ZAE000158598,Fundrock Collective Investments (RF) (Pty) Ltd,Simplisiti FR ManProFoFA,000000000000000,0000000000000,ZAC,UT,MPSF,000,,2003/024082/07,9646745142,   
ZAE000159588,Fundrock Collective Investments (RF) (Pty) Ltd,4D FR Flex Fd A,000000000000000,0000000000000,ZAC,UT,MDFF,000,,2003/024082/07,9646745142,   
ZAE000159596,Fundrock Collective Investments (RF) (Pty) Ltd,4D FR Cau FoF A,000000000000000,0000000000000,ZAC,UT,MDCU,000,,2003/024082/07,9646745142,   
ZAE000159604,Fundrock Collective Investments (RF) (Pty) Ltd,4D FR Mod FoF A,000000000000000,0000000000000,ZAC,UT,MDMF,000,,2003/024082/07,9646745142,   
ZAE000159612,Fundrock Collective Investments (RF) (Pty) Ltd,4D FR Agg Flex FoF A,000000000000000,0000000000000,ZAC,UT,MDAF,000,,2003/024082/07,9646745142,   
ZAE000159778,Fundrock Collective Investments (RF) (Pty) Ltd,3B FR Prud FoF 3B1,000000000000000,0000000000000,ZAC,UT,MPRU,000,,2003/024082/07,9646745142,   
ZAE000157996,Fundrock Collective Investments (RF) (Pty) Ltd,Noble PP FR Flex Fd A2,000000000000000,0000000000000,ZAC,UT,NPFA2,000,,2003/024082/07,9646745142,   
ZAE000158002,Fundrock Collective Investments (RF) (Pty) Ltd,NobPP FR Strat Inc FoFA2,000000000000000,0000000000000,ZAC,UT,NPSA2,000,,2003/024082/07,9646745142,   
ZAE000158309,Fundrock Collective Investments (RF) (Pty) Ltd,Platinum FR WW Flex Fd B,000000000000000,0000000000000,ZAC,UT,MPWB,000,,2003/024082/07,9646745142,   
ZAE000158366,Fundrock Collective Investments (RF) (Pty) Ltd,Stonehage Fleming BCI Flex Man Fd of Fds A,000000000000000,0000000000000,ZAC,UT,MAIF,000,,2003/024082/07,9646745142,   
ZAE000158572,Fundrock Collective Investments (RF) (Pty) Ltd,Simplisiti FR Flex FoF A,000000000000000,0000000000000,ZAC,UT,MSIM,000,,2003/024082/07,9646745142,   
ZAE000158580,Fundrock Collective Investments (RF) (Pty) Ltd,Simplisiti FR Inc + Fd A,000000000000000,0000000000000,ZAC,UT,MSIP,000,,2003/024082/07,9646745142,   
ZAE000031456,Fundrock Collective Investments (RF) (Pty) Ltd,Destiny FR MA FoF A,000000000000000,0000000000000,ZAC,UT,APMF,000,,2003/024082/07,9646745142,   
ZAE000031464,Fundrock Collective Investments (RF) (Pty) Ltd,Destiny FR Prud FoF A,000000000000000,0000000000000,ZAC,UT,APRF,000,,2003/024082/07,9646745142,   
ZAE000157962,Fundrock Collective Investments (RF) (Pty) Ltd,Noble PP BCI All Weather Fund of Funds A2,000000000000000,0000000000000,ZAC,UT,NPAA2,000,,2003/024082/07,9646745142,   
ZAE000157970,Fundrock Collective Investments (RF) (Pty) Ltd,NobPP FR Bal Def FoF A2,000000000000000,0000000000000,ZAC,UT,NPBA2,000,,2003/024082/07,9646745142,   
ZAE000157988,Fundrock Collective Investments (RF) (Pty) Ltd,Noble PP FR W-C FoF A2,000000000000000,0000000000000,ZAC,UT,NPWA2,000,,2003/024082/07,9646745142,   
ZAE000278289,Fundrock Collective Investments (RF) (Pty) Ltd,SelMan FR Mod FoF I,000000000000000,0000000000000,ZAC,UT,SLMFFI,000,,2003/024082/07,9646745142,   
ZAE000278511,Fundrock Collective Investments (RF) (Pty) Ltd,A-W FR Eq Fd E,000000000000000,0000000000000,ZAC,UT,AWBCFE,000,,2003/024082/07,9646745142,   
ZAE000278594,Fundrock Collective Investments (RF) (Pty) Ltd,Taquanta FR Act Inc FdI5,000000000000000,0000000000000,ZAC,UT,NGACI5,000,,2003/024082/07,9646745142,   
ZAE000278644,Fundrock Collective Investments (RF) (Pty) Ltd,Taquanta FR SA Eq Fd I5,000000000000000,0000000000000,ZAC,UT,NGEQI5,000,,2003/024082/07,9646745142,   
ZAE000278651,Fundrock Collective Investments (RF) (Pty) Ltd,Taq FR Stable Inc Fd I5,000000000000000,0000000000000,ZAC,UT,NGMMI5,000,,2003/024082/07,9646745142,   
ZAE000020384,Fundrock Collective Investments (RF) (Pty) Ltd,Northstar FR Man Fd A1,000000000000000,0000000000000,ZAC,UT,METP,000,,2003/024082/07,9646745142,   
ZAE000277851,Fundrock Collective Investments (RF) (Pty) Ltd,Anc FR Bond Fd D,000000000000000,0000000000000,ZAC,UT,ANCFND,000,,2003/024082/07,9646745142,   
ZAE000277885,Fundrock Collective Investments (RF) (Pty) Ltd,Baymont FR Eq Fd A,000000000000000,0000000000000,ZAC,UT,BEQA1,000,,2003/024082/07,9646745142,   
ZAE000277893,Fundrock Collective Investments (RF) (Pty) Ltd,Baymont FR Eq Fd B,000000000000000,0000000000000,ZAC,UT,BEQA2,000,,2003/024082/07,9646745142,   
ZAE000278255,Fundrock Collective Investments (RF) (Pty) Ltd,SelMan FR Bal FoF I,000000000000000,0000000000000,ZAC,UT,SMBCFI,000,,2003/024082/07,9646745142,   
ZAE000278263,Fundrock Collective Investments (RF) (Pty) Ltd,SelMan FR Cau FoF I,000000000000000,0000000000000,ZAC,UT,SMCFFI,000,,2003/024082/07,9646745142,   
ZAE000278271,Fundrock Collective Investments (RF) (Pty) Ltd,Anc FR Af Flex Inc Fd B,000000000000000,0000000000000,ZAC,UT,ANBFFB,000,,2003/024082/07,9646745142,   
ZAE000277331,Fundrock Collective Investments (RF) (Pty) Ltd,Reitway FR Gbl Prop FF D,000000000000000,0000000000000,ZAC,UT,REPFD,000,,2003/024082/07,9646745142,   
ZAE000277380,Fundrock Collective Investments (RF) (Pty) Ltd,Quantum FR WW Flex FoF B,000000000000000,0000000000000,ZAC,UT,QUANWB,000,,2003/024082/07,9646745142,   
ZAE000277505,Fundrock Collective Investments (RF) (Pty) Ltd,AurNob FR WW Flex FoF B,000000000000000,0000000000000,ZAC,UT,AURFFB,000,,2003/024082/07,9646745142,   
ZAE000277539,Fundrock Collective Investments (RF) (Pty) Ltd,Anc FR Mod WW Flex Fd C,000000000000000,0000000000000,ZAC,UT,BBMFFC,000,,2003/024082/07,9646745142,   
ZAE000277638,Fundrock Collective Investments (RF) (Pty) Ltd,BCI Fairtree Global Income Plus Feeder Fund D,000000000000000,0000000000000,ZAC,UT,BCFGFD,000,,2003/024082/07,9646745142,   
ZAE000277646,Fundrock Collective Investments (RF) (Pty) Ltd,Custodian FR Inc + Fd B,000000000000000,0000000000000,ZAC,UT,SHBCFB,000,,2003/024082/07,9646745142,   
ZAE000288833,Fundrock Collective Investments (RF) (Pty) Ltd,Anc FR Gbl Flex Inc Fd B,000000000000000,0000000000000,ZAC,UT,ABGFFB,000,,2003/024082/07,9646745142,   
ZAE000288841,Fundrock Collective Investments (RF) (Pty) Ltd,Edge FR Bal FoF A,000000000000000,0000000000000,ZAC,UT,EBBFA,000,,2003/024082/07,9646745142,   
ZAE000288858,Fundrock Collective Investments (RF) (Pty) Ltd,Edge FR Eq Fd A,000000000000000,0000000000000,ZAC,UT,EBEFA,000,,2003/024082/07,9646745142,   
ZAE000288866,Fundrock Collective Investments (RF) (Pty) Ltd,Edge FR Eq Fd B,000000000000000,0000000000000,ZAC,UT,EBCEFB,000,,2003/024082/07,9646745142,   
ZAE000289104,Fundrock Collective Investments (RF) (Pty) Ltd,36ONE FR Gbl Eq FF B,000000000000000,0000000000000,ZAC,UT,BCIGFB,000,,2003/024082/07,9646745142,   
ZAE000277323,Fundrock Collective Investments (RF) (Pty) Ltd,Quantum FR WW Flex FoF D,000000000000000,0000000000000,ZAC,UT,QBCFD,000,,2003/024082/07,9646745142,   
ZAE000288320,Fundrock Collective Investments (RF) (Pty) Ltd,Optimum BCI Worldwide Flexible FoF GR,000000000000000,0000000000000,ZAC,UT,OWFFGR,000,,2003/024082/07,9646745142,   
ZAE000288643,Fundrock Collective Investments (RF) (Pty) Ltd,SelMan FR Inc FoF I,000000000000000,0000000000000,ZAC,UT,SELMFF,000,,2003/024082/07,9646745142,   
ZAE000288650,Fundrock Collective Investments (RF) (Pty) Ltd,Vunani FR Gbl Macro Fd S,000000000000000,0000000000000,ZAC,UT,VUNMFS,000,,2003/024082/07,9646745142,   
ZAE000288809,Fundrock Collective Investments (RF) (Pty) Ltd,Anc FR Core Inc Fd A,000000000000000,0000000000000,ZAC,UT,ABCIIA,000,,2003/024082/07,9646745142,   
ZAE000288817,Fundrock Collective Investments (RF) (Pty) Ltd,Anc FR Core Inc Fd B,000000000000000,0000000000000,ZAC,UT,ABCIIB,000,,2003/024082/07,9646745142,   
ZAE000288825,Fundrock Collective Investments (RF) (Pty) Ltd,Anc FR Gbl Flex Inc Fd A,000000000000000,0000000000000,ZAC,UT,ABGFFA,000,,2003/024082/07,9646745142,   
ZAE000288262,Fundrock Collective Investments (RF) (Pty) Ltd,Optimum BCI Income Fund GR,000000000000000,0000000000000,ZAC,UT,OIFDGR,000,,2003/024082/07,9646745142,   
ZAE000288270,Fundrock Collective Investments (RF) (Pty) Ltd,Optimum BCI Managed Growth Fund GD,000000000000000,0000000000000,ZAC,UT,OMGFGD,000,,2003/024082/07,9646745142,   
ZAE000288288,Fundrock Collective Investments (RF) (Pty) Ltd,Optimum FR Man Gro Fd GR,000000000000000,0000000000000,ZAC,UT,OMGFGR,000,,2003/024082/07,9646745142,   
ZAE000288296,Fundrock Collective Investments (RF) (Pty) Ltd,Optimum BCI Stable Fund GD,000000000000000,0000000000000,ZAC,UT,OSFDGD,000,,2003/024082/07,9646745142,   
ZAE000288304,Fundrock Collective Investments (RF) (Pty) Ltd,Optimum BCI Stable Fund GR,000000000000000,0000000000000,ZAC,UT,OSFDGR,000,,2003/024082/07,9646745142,   
ZAE000288312,Fundrock Collective Investments (RF) (Pty) Ltd,Optimum BCI Worldwide Flexible FoF GD,000000000000000,0000000000000,ZAC,UT,OWFFGD,000,,2003/024082/07,9646745142,   
ZAE000287900,Fundrock Collective Investments (RF) (Pty) Ltd,INV FR Div Gro FoF H,000000000000000,0000000000000,ZAC,UT,INVFH,000,,2003/024082/07,9646745142,   
ZAE000288213,Fundrock Collective Investments (RF) (Pty) Ltd,Optimum BCI Balanced Fund GD,000000000000000,0000000000000,ZAC,UT,OBFDGD,000,,2003/024082/07,9646745142,   
ZAE000288221,Fundrock Collective Investments (RF) (Pty) Ltd,Optimum FR Bal Fd GR,000000000000000,0000000000000,ZAC,UT,OBFDGR,000,,2003/024082/07,9646745142,   
ZAE000288239,Fundrock Collective Investments (RF) (Pty) Ltd,Optimum BCI Equity Fund GD,000000000000000,0000000000000,ZAC,UT,OEFDGD,000,,2003/024082/07,9646745142,   
ZAE000288247,Fundrock Collective Investments (RF) (Pty) Ltd,Optimum BCI Equity Fund GR,000000000000000,0000000000000,ZAC,UT,OEFDGR,000,,2003/024082/07,9646745142,   
ZAE000288254,Fundrock Collective Investments (RF) (Pty) Ltd,Optimum FR Inc Fd GD,000000000000000,0000000000000,ZAC,UT,OIFDGD,000,,2003/024082/07,9646745142,   
ZAE000288031,FUNDROCK MANAGEMENT (RF) PROPRIETARY LIMITED,Storm Cap SA FR RHF,000000000000000,0000000000000,ZAC,UT,SQSAN,000,,2013/096377/07,,   
ZAE000288452,FUNDROCK MANAGEMENT (RF) PROPRIETARY LIMITED,Corion Absolute FR RHF D,000000000000000,0000000000000,ZAC,UT,CAFHFD,000,,2013/096377/07,,   
ZAE000277257,FUNDROCK MANAGEMENT (RF) PROPRIETARY LIMITED,Acumen AcuityOne RHF CL 1 Jan19,000000000000000,0000000000000,ZAC,UT,ACAJ19,000,,2013/096377/07,,   
ZAE000277265,FUNDROCK MANAGEMENT (RF) PROPRIETARY LIMITED,Acumen AcuityOne RHF CL 2 Nov17,000000000000000,0000000000000,ZAC,UT,ACAN17,000,,2013/096377/07,,   
ZAE000277315,FUNDROCK MANAGEMENT (RF) PROPRIETARY LIMITED,CADIZ SE CL 1 01 08 2019,000000000000000,0000000000000,ZAC,UT,CADA19,000,,2013/096377/07,,   
