Security_Key,Source_WS_ID,Feature,Materialized,Independent,Exact_Match
WSSEC:WS:BVMF:MBRF3,WS:BVMF:MBRF3,Range10_Pct,0.06900653683911814,0.06900653683911814,True
WSSEC:WS:BVMF:MBRF3,WS:BVMF:MBRF3,RangeCompression_5_20,0.42164142988501824,0.42164142988501824,True
WSSEC:WS:BVMF:MBRF3,WS:BVMF:MBRF3,RangeCompression_10_20,0.43283571467206416,0.43283571467206416,True
WSSEC:WS:BVMF:MBRF3,WS:BVMF:MBRF3,RVOL20,0.9791781658465549,0.9791781658465549,True
WSSEC:WS:BVMF:MBRF3,WS:BVMF:MBRF3,Gap_Over_ATR14,0.17466125849626246,0.17466125849626246,True
WSSEC:WS:BVMF:MBRF3,WS:BVMF:MBRF3,DailyMove_Over_ATR14,-0.2699296592542894,-0.2699296592542894,True
WSSEC:WS:BVMF:MBRF3,WS:BVMF:MBRF3,Dist_High20,-0.11199159033577799,-0.11199159033577799,True
WSSEC:WS:BVMF:MBRF3,WS:BVMF:MBRF3,Dist_High60,-0.1427843476420464,-0.1427843476420464,True
WSSEC:WS:BVMF:MGLU3,WS:BVMF:MGLU3,EMA20_Slope_5,0.0543158959358363,0.0543158959358363,True
WSSEC:WS:BVMF:MGLU3,WS:BVMF:MGLU3,EMA50_Slope_10,0.059412112056808075,0.059412112056808075,True
WSSEC:WS:BVMF:MGLU3,WS:BVMF:MGLU3,Range5_Pct,0.11269841534150092,0.11269841534150092,True
WSSEC:WS:BVMF:MGLU3,WS:BVMF:MGLU3,Range10_Pct,0.13492069138661061,0.13492069138661061,True
WSSEC:WS:BVMF:MGLU3,WS:BVMF:MGLU3,RangeCompression_5_20,0.39444442384037187,0.39444442384037187,True
WSSEC:WS:BVMF:MGLU3,WS:BVMF:MGLU3,RangeCompression_10_20,0.4722223841113637,0.4722223841113637,True
WSSEC:WS:BVMF:MGLU3,WS:BVMF:MGLU3,RVOL20,1.2137432469774834,1.2137432469774834,True
WSSEC:WS:BVMF:MGLU3,WS:BVMF:MGLU3,Gap_Over_ATR14,0.02849816319706463,0.02849816319706463,True
WSSEC:WS:BVMF:MGLU3,WS:BVMF:MGLU3,DailyMove_Over_ATR14,0.512956066609457,0.512956066609457,True
WSSEC:WS:BVMF:MGLU3,WS:BVMF:MGLU3,Dist_High20,0.0,0.0,True
WSSEC:WS:BVMF:MGLU3,WS:BVMF:MGLU3,Dist_High60,0.0,0.0,True
WSSEC:WS:BVMF:MOTV3,WS:BVMF:MOTV3,EMA20_Slope_5,0.01585384212391583,0.01585384212391583,True
WSSEC:WS:BVMF:MOTV3,WS:BVMF:MOTV3,EMA50_Slope_10,0.02993907915917471,0.02993907915917471,True
WSSEC:WS:BVMF:MOTV3,WS:BVMF:MOTV3,Range5_Pct,0.051063836694788756,0.051063836694788756,True
WSSEC:WS:BVMF:MOTV3,WS:BVMF:MOTV3,Range10_Pct,0.0577507456051559,0.0577507456051559,True
WSSEC:WS:BVMF:MOTV3,WS:BVMF:MOTV3,RangeCompression_5_20,0.409756324491296,0.409756324491296,True
WSSEC:WS:BVMF:MOTV3,WS:BVMF:MOTV3,RangeCompression_10_20,0.46341471357195363,0.46341471357195363,True
WSSEC:WS:BVMF:MOTV3,WS:BVMF:MOTV3,RVOL20,0.5540361584523261,0.5540361584523261,True
