WS_ID,Yahoo_Symbol,Yahoo_Mapping_Status,Primary_Ticker,Primary_MIC,Primary_Currency
WS:XSHE:002311,002311.SZ,EXPLICIT,002311,XSHE,CNY
WS:US:ATR,ATR,EXPLICIT,ATR,,USD
WS:US:IDA,IDA,EXPLICIT,IDA,,USD
WS:XSHG:601058,601058.SS,EXPLICIT,601058,XSHG,CNY
WS:US:INGR,INGR,EXPLICIT,INGR,,USD
WS:XTKS:6326,6326.T,EXPLICIT,6326,XTKS,JPY
WS:US:KSS,KSS,EXPLICIT,KSS,,USD
WS:XSHE:000625,000625.SZ,EXPLICIT,000625,XSHE,CNY
WS:XSHG:600886,600886.SS,EXPLICIT,600886,XSHG,CNY
WS:XSHG:601998,601998.SS,EXPLICIT,601998,XSHG,CNY
WS:XSHE:000002,000002.SZ,EXPLICIT,000002,XSHE,CNY
WS:US:NOV,NOV,EXPLICIT,NOV,,USD
WS:US:SMG,SMG,EXPLICIT,SMG,,USD
WS:US:CALM,CALM,EXPLICIT,CALM,,USD
WS:XSHG:600233,600233.SS,EXPLICIT,600233,XSHG,CNY
WS:US:ERIE,ERIE,EXPLICIT,ERIE,,USD
WS:US:ULS,ULS,EXPLICIT,ULS,,USD
WS:US:BF.B,BF-B,EXPLICIT,BF.B,,USD
WS:US:KRG,KRG,EXPLICIT,KRG,,USD
WS:XASX:EVN,EVN.AX,EXPLICIT,EVN,XASX,AUD
WS:US:WAY,WAY,EXPLICIT,WAY,,USD
WS:ISIN:TW0002887007,2887.TW,EXPLICIT,2887,XTAI,TWD
WS:US:SEIC,SEIC,EXPLICIT,SEIC,,USD
WS:XSHG:601916,601916.SS,EXPLICIT,601916,XSHG,CNY
WS:US:MAC,MAC,EXPLICIT,MAC,,USD
WS:BVMF:RENT3,RENT3.SA,EXPLICIT,RENT3,BVMF,BRL
WS:XSHE:300866,300866.SZ,EXPLICIT,300866,XSHE,CNY
WS:US:OLED,OLED,EXPLICIT,OLED,,USD
WS:XTKS:4689,4689.T,EXPLICIT,4689,XTKS,JPY
WS:US:MIR,MIR,EXPLICIT,MIR,,USD
WS:US:NXST,NXST,EXPLICIT,NXST,,USD
WS:US:RSI,RSI,EXPLICIT,RSI,,USD
WS:US:NOVT,NOVT,EXPLICIT,NOVT,,USD
WS:XSHG:601390,601390.SS,EXPLICIT,601390,XSHG,CNY
WS:US:WU,WU,EXPLICIT,WU,,USD
WS:XSHG:601727,601727.SS,EXPLICIT,601727,XSHG,CNY
WS:XSHG:601077,601077.SS,EXPLICIT,601077,XSHG,CNY
WS:XTKS:9022,9022.T,EXPLICIT,9022,XTKS,JPY
WS:US:AXTA,AXTA,EXPLICIT,AXTA,,USD
WS:XTKS:7261,7261.T,EXPLICIT,7261,XTKS,JPY
WS:US:SYNA,SYNA,EXPLICIT,SYNA,,USD
WS:ISIN:INE018A01030,LT.NS,EXPLICIT,LT,XNSE,INR
WS:XSHG:688223,688223.SS,EXPLICIT,688223,XSHG,CNY
WS:US:CBSH,CBSH,EXPLICIT,CBSH,,USD
WS:BVMF:WEGE3,WEGE3.SA,EXPLICIT,WEGE3,BVMF,BRL
WS:US:OGE,OGE,EXPLICIT,OGE,,USD
WS:US:WRBY,WRBY,EXPLICIT,WRBY,,USD
WS:US:ESE,ESE,EXPLICIT,ESE,,USD
WS:XTKS:6305,6305.T,EXPLICIT,6305,XTKS,JPY
WS:US:ICHR,ICHR,EXPLICIT,ICHR,,USD
WS:XTKS:1925,1925.T,EXPLICIT,1925,XTKS,JPY
WS:US:HCC,HCC,EXPLICIT,HCC,,USD
WS:XTKS:5333,5333.T,EXPLICIT,5333,XTKS,JPY
WS:US:DCI,DCI,EXPLICIT,DCI,,USD
WS:US:GEO,GEO,EXPLICIT,GEO,,USD
WS:XTKS:3407,3407.T,EXPLICIT,3407,XTKS,JPY
WS:XASX:STO,STO.AX,EXPLICIT,STO,XASX,AUD
WS:US:VCTR,VCTR,EXPLICIT,VCTR,,USD
WS:US:RYN,RYN,EXPLICIT,RYN,,USD
WS:US:BCO,BCO,EXPLICIT,BCO,,USD
WS:US:UGI,UGI,EXPLICIT,UGI,,USD
WS:US:CHEF,CHEF,EXPLICIT,CHEF,,USD
WS:XSHG:688472,688472.SS,EXPLICIT,688472,XSHG,CNY
WS:XTKS:7733,7733.T,EXPLICIT,7733,XTKS,JPY
WS:XTKS:5020,5020.T,EXPLICIT,5020,XTKS,JPY
WS:US:NPO,NPO,EXPLICIT,NPO,,USD
WS:BVMF:UGPA3,UGPA3.SA,EXPLICIT,UGPA3,BVMF,BRL
WS:XTKS:4751,4751.T,EXPLICIT,4751,XTKS,JPY
WS:US:GPI,GPI,EXPLICIT,GPI,,USD
WS:US:MC,MC,EXPLICIT,MC,,USD
WS:US:TNL,TNL,EXPLICIT,TNL,,USD
WS:US:WHD,WHD,EXPLICIT,WHD,,USD
WS:US:NSIT,NSIT,EXPLICIT,NSIT,,USD
WS:US:MTH,MTH,EXPLICIT,MTH,,USD
WS:US:OPCH,OPCH,EXPLICIT,OPCH,,USD
WS:US:ST,ST,EXPLICIT,ST,,USD
WS:US:SKY,SKY,EXPLICIT,SKY,,USD
WS:XTKS:9735,9735.T,EXPLICIT,9735,XTKS,JPY
WS:US:COCO,COCO,EXPLICIT,COCO,,USD
WS:US:FOX,FOX,EXPLICIT,FOX,,USD
WS:US:ESAB,ESAB,EXPLICIT,ESAB,,USD
WS:US:SLM,SLM,EXPLICIT,SLM,,USD
WS:ISIN:TW0002603008,2603.TW,EXPLICIT,2603,XTAI,TWD
WS:US:MAN,MAN,EXPLICIT,MAN,,USD
WS:XTKS:6645,6645.T,EXPLICIT,6645,XTKS,JPY
WS:SRC:ZA_TOP40:C3D446CB310D4D8C,CPI.JO,EXPLICIT,,XJSE,ZAR
WS:US:BKH,BKH,EXPLICIT,BKH,,USD
WS:US:OLN,OLN,EXPLICIT,OLN,,USD
WS:XTKS:9502,9502.T,EXPLICIT,9502,XTKS,JPY
WS:XSHE:300832,300832.SZ,EXPLICIT,300832,XSHE,CNY
WS:US:FLG,FLG,EXPLICIT,FLG,,USD
WS:US:ENSG,ENSG,EXPLICIT,ENSG,,USD
WS:US:ABG,ABG,EXPLICIT,ABG,,USD
WS:US:HWC,HWC,EXPLICIT,HWC,,USD
WS:ISIN:TW0002885001,2885.TW,EXPLICIT,2885,XTAI,TWD
WS:XSHG:601111,601111.SS,EXPLICIT,601111,XSHG,CNY
WS:US:WEN,WEN,EXPLICIT,WEN,,USD
WS:US:OUT,OUT,EXPLICIT,OUT,,USD
WS:US:ADT,ADT,EXPLICIT,ADT,,USD
WS:US:STEP,STEP,EXPLICIT,STEP,,USD
WS:US:COHU,COHU,EXPLICIT,COHU,,USD
WS:US:BC,BC,EXPLICIT,BC,,USD
WS:US:ACHC,ACHC,EXPLICIT,ACHC,,USD
WS:US:PSN,PSN,EXPLICIT,PSN,,USD
WS:US:QTWO,QTWO,EXPLICIT,QTWO,,USD
WS:XSHE:003816,003816.SZ,EXPLICIT,003816,XSHE,CNY
WS:US:PRI,PRI,EXPLICIT,PRI,,USD
WS:US:IRDM,IRDM,EXPLICIT,IRDM,,USD
WS:US:PEGA,PEGA,EXPLICIT,PEGA,,USD
WS:US:AM,AM,EXPLICIT,AM,,USD
WS:XSHG:600845,600845.SS,EXPLICIT,600845,XSHG,CNY
WS:US:STAG,STAG,EXPLICIT,STAG,,USD
WS:US:GT,GT,EXPLICIT,GT,,USD
WS:US:TTC,TTC,EXPLICIT,TTC,,USD
WS:BVMF:VBBR3,VBBR3.SA,EXPLICIT,VBBR3,BVMF,BRL
WS:XTKS:2413,2413.T,EXPLICIT,2413,XTKS,JPY
WS:US:ICUI,ICUI,EXPLICIT,ICUI,,USD
WS:US:CHH,CHH,EXPLICIT,CHH,,USD
WS:US:BANC,BANC,EXPLICIT,BANC,,USD
WS:US:BTU,BTU,EXPLICIT,BTU,,USD
WS:US:ACIW,ACIW,EXPLICIT,ACIW,,USD
WS:US:ASO,ASO,EXPLICIT,ASO,,USD
WS:XASX:WOW,WOW.AX,EXPLICIT,WOW,XASX,AUD
WS:US:PII,PII,EXPLICIT,PII,,USD
WS:XASX:S32,S32.AX,EXPLICIT,S32,XASX,AUD
WS:US:HOG,HOG,EXPLICIT,HOG,,USD
WS:XSHE:000157,000157.SZ,EXPLICIT,000157,XSHE,CNY
WS:US:AROC,AROC,EXPLICIT,AROC,,USD
WS:US:GNTX,GNTX,EXPLICIT,GNTX,,USD
WS:US:POR,POR,EXPLICIT,POR,,USD
WS:US:MRCY,MRCY,EXPLICIT,MRCY,,USD
WS:XASX:QBE,QBE.AX,EXPLICIT,QBE,XASX,AUD
WS:US:ARR,ARR,EXPLICIT,ARR,,USD
WS:XSHG:603260,603260.SS,EXPLICIT,603260,XSHG,CNY
WS:US:MATX,MATX,EXPLICIT,MATX,,USD
WS:XSHG:600029,600029.SS,EXPLICIT,600029,XSHG,CNY
WS:ISIN:TW0002882008,2882.TW,EXPLICIT,2882,XTAI,TWD
WS:US:KNTK,KNTK,EXPLICIT,KNTK,,USD
WS:ISIN:TW0002886009,2886.TW,EXPLICIT,2886,XTAI,TWD
WS:US:AMR,AMR,EXPLICIT,AMR,,USD
WS:US:GPK,GPK,EXPLICIT,GPK,,USD
WS:US:DIOD,DIOD,EXPLICIT,DIOD,,USD
WS:XTKS:6532,6532.T,EXPLICIT,6532,XTKS,JPY
WS:XTKS:5201,5201.T,EXPLICIT,5201,XTKS,JPY
WS:XSHE:000301,000301.SZ,EXPLICIT,000301,XSHE,CNY
WS:SRC:ZA_TOP40:B9672938BA6AA893,FSR.JO,EXPLICIT,,XJSE,ZAR
WS:US:SLAB,SLAB,EXPLICIT,SLAB,,USD
WS:XTKS:1928,1928.T,EXPLICIT,1928,XTKS,JPY
WS:XSHG:601838,601838.SS,EXPLICIT,601838,XSHG,CNY
WS:US:KTB,KTB,EXPLICIT,KTB,,USD
WS:US:XRAY,XRAY,EXPLICIT,XRAY,,USD
WS:US:RITM,RITM,EXPLICIT,RITM,,USD
WS:US:HGV,HGV,EXPLICIT,HGV,,USD
WS:US:BDC,BDC,EXPLICIT,BDC,,USD
WS:US:KMT,KMT,EXPLICIT,KMT,,USD
WS:US:KBH,KBH,EXPLICIT,KBH,,USD
WS:US:SIG,SIG,EXPLICIT,SIG,,USD
WS:US:DLB,DLB,EXPLICIT,DLB,,USD
WS:XASX:ALL,ALL.AX,EXPLICIT,ALL,XASX,AUD
WS:XTKS:7911,7911.T,EXPLICIT,7911,XTKS,JPY
WS:ISIN:TW0006505001,6505.TW,EXPLICIT,6505,XTAI,TWD
WS:XTKS:4507,4507.T,EXPLICIT,4507,XTKS,JPY
WS:US:FR,FR,EXPLICIT,FR,,USD
WS:XTKS:3099,3099.T,EXPLICIT,3099,XTKS,JPY
WS:US:PENN,PENN,EXPLICIT,PENN,,USD
WS:XTKS:7532,7532.T,EXPLICIT,7532,XTKS,JPY
WS:US:VNO,VNO,EXPLICIT,VNO,,USD
WS:US:BHF,BHF,EXPLICIT,BHF,,USD
WS:XSHG:601377,601377.SS,EXPLICIT,601377,XSHG,CNY
WS:US:VNT,VNT,EXPLICIT,VNT,,USD
WS:US:ARCB,ARCB,EXPLICIT,ARCB,,USD
WS:US:SSD,SSD,EXPLICIT,SSD,,USD
WS:US:NOG,NOG,EXPLICIT,NOG,,USD
WS:US:NFG,NFG,EXPLICIT,NFG,,USD
WS:US:NE,NE,EXPLICIT,NE,,USD
WS:US:OZK,OZK,EXPLICIT,OZK,,USD
WS:US:AFG,AFG,EXPLICIT,AFG,,USD
WS:US:MAT,MAT,EXPLICIT,MAT,,USD
WS:US:AIR,AIR,EXPLICIT,AIR,,USD
WS:US:SON,SON,EXPLICIT,SON,,USD
WS:US:EEFT,EEFT,EXPLICIT,EEFT,,USD
WS:XTKS:9503,9503.T,EXPLICIT,9503,XTKS,JPY
WS:BVMF:SUZB3,SUZB3.SA,EXPLICIT,SUZB3,BVMF,BRL
WS:ISIN:INE038A01020,HINDALCO.NS,EXPLICIT,HINDALCO,XNSE,INR
WS:US:BFAM,BFAM,EXPLICIT,BFAM,,USD
WS:US:MTG,MTG,EXPLICIT,MTG,,USD
WS:US:TDW,TDW,EXPLICIT,TDW,,USD
WS:US:VCYT,VCYT,EXPLICIT,VCYT,,USD
WS:US:GTES,GTES,EXPLICIT,GTES,,USD
WS:US:ALGT,ALGT,EXPLICIT,ALGT,,USD
WS:US:SHC,SHC,EXPLICIT,SHC,,USD
WS:US:SLG,SLG,EXPLICIT,SLG,,USD
WS:US:CNR,CNR,EXPLICIT,CNR,,USD
WS:US:UAA,UAA,EXPLICIT,UAA,,USD
WS:US:RDNT,RDNT,EXPLICIT,RDNT,,USD
WS:US:EBC,EBC,EXPLICIT,EBC,,USD
WS:XASX:WTC,WTC.AX,EXPLICIT,WTC,XASX,AUD
WS:US:SRPT,SRPT,EXPLICIT,SRPT,,USD
WS:US:FHB,FHB,EXPLICIT,FHB,,USD
WS:US:INSW,INSW,EXPLICIT,INSW,,USD
WS:US:FSS,FSS,EXPLICIT,FSS,,USD
WS:XSHE:300122,300122.SZ,EXPLICIT,300122,XSHE,CNY
WS:US:REZI,REZI,EXPLICIT,REZI,,USD
WS:XTKS:1802,1802.T,EXPLICIT,1802,XTKS,JPY
WS:US:KBR,KBR,EXPLICIT,KBR,,USD
WS:US:APLE,APLE,EXPLICIT,APLE,,USD
WS:XTKS:543A,543A.T,EXPLICIT,543A,XTKS,JPY
WS:US:LIVN,LIVN,EXPLICIT,LIVN,,USD
WS:XTKS:4523,4523.T,EXPLICIT,4523,XTKS,JPY
WS:XASX:BXB,BXB.AX,EXPLICIT,BXB,XASX,AUD
WS:XTKS:8697,8697.T,EXPLICIT,8697,XTKS,JPY
WS:US:SBRA,SBRA,EXPLICIT,SBRA,,USD
WS:XTKS:4385,4385.T,EXPLICIT,4385,XTKS,JPY
WS:US:ACLS,ACLS,EXPLICIT,ACLS,,USD
WS:ISIN:INE585B01010,MARUTI.NS,EXPLICIT,MARUTI,XNSE,INR
WS:XTKS:1801,1801.T,EXPLICIT,1801,XTKS,JPY
WS:ISIN:TW0002892007,2892.TW,EXPLICIT,2892,XTAI,TWD
WS:US:CNX,CNX,EXPLICIT,CNX,,USD
WS:XSHG:601881,601881.SS,EXPLICIT,601881,XSHG,CNY
WS:XSHG:600027,600027.SS,EXPLICIT,600027,XSHG,CNY
WS:US:PTON,PTON,EXPLICIT,PTON,,USD
WS:US:EPR,EPR,EXPLICIT,EPR,,USD
WS:US:BMI,BMI,EXPLICIT,BMI,,USD
WS:US:MSA,MSA,EXPLICIT,MSA,,USD
WS:XTKS:1803,1803.T,EXPLICIT,1803,XTKS,JPY
WS:XTKS:7186,7186.T,EXPLICIT,7186,XTKS,JPY
WS:XTKS:3659,3659.T,EXPLICIT,3659,XTKS,JPY
WS:XTKS:9201,9201.T,EXPLICIT,9201,XTKS,JPY
WS:US:CXW,CXW,EXPLICIT,CXW,,USD
WS:XSHG:601901,601901.SS,EXPLICIT,601901,XSHG,CNY
WS:US:UFPT,UFPT,EXPLICIT,UFPT,,USD
WS:US:OPLN,OPLN,EXPLICIT,OPLN,,USD
WS:US:VAC,VAC,EXPLICIT,VAC,,USD
WS:US:GBCI,GBCI,EXPLICIT,GBCI,,USD
WS:US:GPOR,GPOR,EXPLICIT,GPOR,,USD
WS:US:TRNO,TRNO,EXPLICIT,TRNO,,USD
WS:US:AMTM,AMTM,EXPLICIT,AMTM,,USD
WS:US:ORI,ORI,EXPLICIT,ORI,,USD
WS:BVMF:CSMG3,CSMG3.SA,EXPLICIT,CSMG3,BVMF,BRL
WS:US:BFH,BFH,EXPLICIT,BFH,,USD
WS:BVMF:BBSE3,BBSE3.SA,EXPLICIT,BBSE3,BVMF,BRL
WS:XTKS:8601,8601.T,EXPLICIT,8601,XTKS,JPY
WS:US:CWST,CWST,EXPLICIT,CWST,,USD
WS:ISIN:INE263A01024,BEL.NS,EXPLICIT,BEL,XNSE,INR
WS:XTKS:4188,4188.T,EXPLICIT,4188,XTKS,JPY
WS:US:SHOO,SHOO,EXPLICIT,SHOO,,USD
WS:US:KNF,KNF,EXPLICIT,KNF,,USD
WS:XTKS:5332,5332.T,EXPLICIT,5332,XTKS,JPY
WS:XTKS:9021,9021.T,EXPLICIT,9021,XTKS,JPY
WS:US:CUZ,CUZ,EXPLICIT,CUZ,,USD
WS:US:SAIC,SAIC,EXPLICIT,SAIC,,USD
WS:US:RXO,RXO,EXPLICIT,RXO,,USD
WS:ISIN:TW0002884004,2884.TW,EXPLICIT,2884,XTAI,TWD
WS:XSHG:600905,600905.SS,EXPLICIT,600905,XSHG,CNY
WS:US:LIF,LIF,EXPLICIT,LIF,,USD
WS:XSHE:002304,002304.SZ,EXPLICIT,002304,XSHE,CNY
WS:US:UFPI,UFPI,EXPLICIT,UFPI,,USD
WS:US:TPC,TPC,EXPLICIT,TPC,,USD
WS:XSHE:000895,000895.SZ,EXPLICIT,000895,XSHE,CNY
WS:XTKS:8795,8795.T,EXPLICIT,8795,XTKS,JPY
WS:US:FAF,FAF,EXPLICIT,FAF,,USD
WS:ISIN:TW0002412004,2412.TW,EXPLICIT,2412,XTAI,TWD
WS:BVMF:CPLE3,CPLE3.SA,EXPLICIT,CPLE3,BVMF,BRL
WS:US:RLI,RLI,EXPLICIT,RLI,,USD
WS:XSHG:600372,600372.SS,EXPLICIT,600372,XSHG,CNY
WS:US:ASB,ASB,EXPLICIT,ASB,,USD
WS:US:AESI,AESI,EXPLICIT,AESI,,USD
WS:US:PSMT,PSMT,EXPLICIT,PSMT,,USD
WS:ISIN:INE721A01047,SHRIRAMFIN.NS,EXPLICIT,SHRIRAMFIN,XNSE,INR
WS:XSHE:000999,000999.SZ,EXPLICIT,000999,XSHE,CNY
WS:ISIN:INE669C01036,TECHM.NS,EXPLICIT,TECHM,XNSE,INR
WS:US:IRT,IRT,EXPLICIT,IRT,,USD
WS:US:THO,THO,EXPLICIT,THO,,USD
WS:XSHG:600221,600221.SS,EXPLICIT,600221,XSHG,CNY
WS:XASX:MIN,MIN.AX,EXPLICIT,MIN,XASX,AUD
WS:US:PPC,PPC,EXPLICIT,PPC,,USD
WS:US:CRC,CRC,EXPLICIT,CRC,,USD
WS:US:VVX,VVX,EXPLICIT,VVX,,USD
WS:US:PATK,PATK,EXPLICIT,PATK,,USD
WS:US:TXNM,TXNM,EXPLICIT,TXNM,,USD
WS:US:KALU,KALU,EXPLICIT,KALU,,USD
WS:US:CVSA,CVSA,EXPLICIT,CVSA,,USD
WS:US:KRC,KRC,EXPLICIT,KRC,,USD
WS:US:DAN,DAN,EXPLICIT,DAN,,USD
WS:US:SPSC,SPSC,EXPLICIT,SPSC,,USD
WS:US:HOMB,HOMB,EXPLICIT,HOMB,,USD
WS:XTKS:5711,5711.T,EXPLICIT,5711,XTKS,JPY
WS:US:UNF,UNF,EXPLICIT,UNF,,USD
WS:US:WT,WT,EXPLICIT,WT,,USD
WS:US:CAR,CAR,EXPLICIT,CAR,,USD
WS:XSHG:600600,600600.SS,EXPLICIT,600600,XSHG,CNY
WS:XTKS:9202,9202.T,EXPLICIT,9202,XTKS,JPY
WS:US:ATEN,ATEN,EXPLICIT,ATEN,,USD
WS:US:OII,OII,EXPLICIT,OII,,USD
WS:XASX:CPU,CPU.AX,EXPLICIT,CPU,XASX,AUD
WS:XTKS:2801,2801.T,EXPLICIT,2801,XTKS,JPY
WS:ISIN:TW0002883006,2883.TW,EXPLICIT,2883,XTAI,TWD
WS:BVMF:ENEV3,ENEV3.SA,EXPLICIT,ENEV3,BVMF,BRL
WS:US:POWI,POWI,EXPLICIT,POWI,,USD
WS:US:VECO,VECO,EXPLICIT,VECO,,USD
WS:US:CSW,CSW,EXPLICIT,CSW,,USD
WS:XTKS:6841,6841.T,EXPLICIT,6841,XTKS,JPY
WS:XSHG:601788,601788.SS,EXPLICIT,601788,XSHG,CNY
WS:US:COLM,COLM,EXPLICIT,COLM,,USD
WS:US:VC,VC,EXPLICIT,VC,,USD
WS:US:LOPE,LOPE,EXPLICIT,LOPE,,USD
WS:US:ASH,ASH,EXPLICIT,ASH,,USD
WS:US:UTI,UTI,EXPLICIT,UTI,,USD
WS:US:ACAD,ACAD,EXPLICIT,ACAD,,USD
WS:US:FTDR,FTDR,EXPLICIT,FTDR,,USD
WS:US:RRR,RRR,EXPLICIT,RRR,,USD
WS:XSHE:300999,300999.SZ,EXPLICIT,300999,XSHE,CNY
WS:US:HP,HP,EXPLICIT,HP,,USD
WS:XTKS:8331,8331.T,EXPLICIT,8331,XTKS,JPY
WS:XTKS:7202,7202.T,EXPLICIT,7202,XTKS,JPY
WS:XASX:XRO,XRO.AX,EXPLICIT,XRO,XASX,AUD
WS:ISIN:TW0003045001,3045.TW,EXPLICIT,3045,XTAI,TWD
WS:US:LXP,LXP,EXPLICIT,LXP,,USD
WS:US:FA,FA,EXPLICIT,FA,,USD
WS:US:ZWS,ZWS,EXPLICIT,ZWS,,USD
WS:US:CBRL,CBRL,EXPLICIT,CBRL,,USD
WS:XTKS:5831,5831.T,EXPLICIT,5831,XTKS,JPY
WS:ISIN:INE081A01020,TATASTEEL.NS,EXPLICIT,TATASTEEL,XNSE,INR
WS:US:EXTR,EXTR,EXPLICIT,EXTR,,USD
WS:XSHE:000166,000166.SZ,EXPLICIT,000166,XSHE,CNY
WS:XTKS:4005,4005.T,EXPLICIT,4005,XTKS,JPY
WS:US:TNDM,TNDM,EXPLICIT,TNDM,,USD
WS:US:EPRT,EPRT,EXPLICIT,EPRT,,USD
WS:US:NWL,NWL,EXPLICIT,NWL,,USD
WS:BVMF:RDOR3,RDOR3.SA,EXPLICIT,RDOR3,BVMF,BRL
WS:US:CC,CC,EXPLICIT,CC,,USD
WS:US:SXI,SXI,EXPLICIT,SXI,,USD
WS:US:PPLI,PPLI,EXPLICIT,PPLI,,USD
WS:US:LFST,LFST,EXPLICIT,LFST,,USD
WS:US:GOLF,GOLF,EXPLICIT,GOLF,,USD
WS:US:PEB,PEB,EXPLICIT,PEB,,USD
WS:US:BNL,BNL,EXPLICIT,BNL,,USD
WS:US:TCBI,TCBI,EXPLICIT,TCBI,,USD
WS:ISIN:INE237A01036,KOTAKBANK.NS,EXPLICIT,KOTAKBANK,XNSE,INR
WS:US:EYE,EYE,EXPLICIT,EYE,,USD
WS:US:SLGN,SLGN,EXPLICIT,SLGN,,USD
WS:XSHE:300413,300413.SZ,EXPLICIT,300413,XSHE,CNY
WS:US:HUBG,HUBG,EXPLICIT,HUBG,,USD
WS:ISIN:INE154A01025,ITC.NS,EXPLICIT,ITC,XNSE,INR
WS:XASX:LYC,LYC.AX,EXPLICIT,LYC,XASX,AUD
WS:ISIN:TW0001216000,1216.TW,EXPLICIT,1216,XTAI,TWD
WS:US:FIBK,FIBK,EXPLICIT,FIBK,,USD
WS:US:KAI,KAI,EXPLICIT,KAI,,USD
WS:US:FUL,FUL,EXPLICIT,FUL,,USD
WS:US:WKC,WKC,EXPLICIT,WKC,,USD
WS:BVMF:LREN3,LREN3.SA,EXPLICIT,LREN3,BVMF,BRL
WS:US:CWEN,CWEN,EXPLICIT,CWEN,,USD
WS:US:FULT,FULT,EXPLICIT,FULT,,USD
WS:BVMF:VIVT3,VIVT3.SA,EXPLICIT,VIVT3,BVMF,BRL
WS:US:OGS,OGS,EXPLICIT,OGS,,USD
WS:XTKS:2768,2768.T,EXPLICIT,2768,XTKS,JPY
WS:XTKS:6113,6113.T,EXPLICIT,6113,XTKS,JPY
WS:XTKS:5101,5101.T,EXPLICIT,5101,XTKS,JPY
WS:XASX:GMD,GMD.AX,EXPLICIT,GMD,XASX,AUD
WS:XTKS:9147,9147.T,EXPLICIT,9147,XTKS,JPY
WS:US:SAM,SAM,EXPLICIT,SAM,,USD
WS:US:RDN,RDN,EXPLICIT,RDN,,USD
WS:US:CRI,CRI,EXPLICIT,CRI,,USD
WS:ISIN:INE044A01036,SUNPHARMA.NS,EXPLICIT,SUNPHARMA,XNSE,INR
WS:US:DXC,DXC,EXPLICIT,DXC,,USD
WS:US:IPGP,IPGP,EXPLICIT,IPGP,,USD
WS:US:SXT,SXT,EXPLICIT,SXT,,USD
WS:US:SKT,SKT,EXPLICIT,SKT,,USD
WS:US:DNOW,DNOW,EXPLICIT,DNOW,,USD
WS:US:SWX,SWX,EXPLICIT,SWX,,USD
WS:US:HASI,HASI,EXPLICIT,HASI,,USD
WS:US:SIGI,SIGI,EXPLICIT,SIGI,,USD
WS:XASX:QAN,QAN.AX,EXPLICIT,QAN,XASX,AUD
WS:US:DV,DV,EXPLICIT,DV,,USD
WS:US:CNO,CNO,EXPLICIT,CNO,,USD
WS:US:FLO,FLO,EXPLICIT,FLO,,USD
WS:SRC:ZA_TOP40:269DEF2006BCDC3A,IMP.JO,EXPLICIT,,XJSE,ZAR
WS:US:PIPR,PIPR,EXPLICIT,PIPR,,USD
WS:XTKS:9531,9531.T,EXPLICIT,9531,XTKS,JPY
WS:US:GATX,GATX,EXPLICIT,GATX,,USD
WS:XTKS:4704,4704.T,EXPLICIT,4704,XTKS,JPY
WS:ISIN:INE280A01028,TITAN.NS,EXPLICIT,TITAN,XNSE,INR
WS:XTKS:4021,4021.T,EXPLICIT,4021,XTKS,JPY
WS:US:MMS,MMS,EXPLICIT,MMS,,USD
WS:XSHG:601021,601021.SS,EXPLICIT,601021,XSHG,CNY
WS:XSHG:600018,600018.SS,EXPLICIT,600018,XSHG,CNY
WS:US:AMRX,AMRX,EXPLICIT,AMRX,,USD
WS:US:ESNT,ESNT,EXPLICIT,ESNT,,USD
WS:XASX:SUN,SUN.AX,EXPLICIT,SUN,XASX,AUD
WS:US:TRIP,TRIP,EXPLICIT,TRIP,,USD
WS:XTKS:6724,6724.T,EXPLICIT,6724,XTKS,JPY
WS:US:SR,SR,EXPLICIT,SR,,USD
WS:XSHG:600009,600009.SS,EXPLICIT,600009,XSHG,CNY
WS:US:CBT,CBT,EXPLICIT,CBT,,USD
WS:US:UBSI,UBSI,EXPLICIT,UBSI,,USD
WS:US:FBP,FBP,EXPLICIT,FBP,,USD
WS:US:NJR,NJR,EXPLICIT,NJR,,USD
WS:XSHG:688303,688303.SS,EXPLICIT,688303,XSHG,CNY
WS:US:PAYO,PAYO,EXPLICIT,PAYO,,USD
WS:US:OSIS,OSIS,EXPLICIT,OSIS,,USD
WS:XSHG:600515,600515.SS,EXPLICIT,600515,XSHG,CNY
WS:US:LAUR,LAUR,EXPLICIT,LAUR,,USD
WS:XTKS:8354,8354.T,EXPLICIT,8354,XTKS,JPY
WS:ISIN:TW0002880002,2880.TW,EXPLICIT,2880,XTAI,TWD
WS:US:BXMT,BXMT,EXPLICIT,BXMT,,USD
WS:SRC:ZA_TOP40:302AA746912AD383,PRX.JO,EXPLICIT,,XJSE,ZAR
WS:US:INSP,INSP,EXPLICIT,INSP,,USD
WS:US:WERN,WERN,EXPLICIT,WERN,,USD
WS:US:BL,BL,EXPLICIT,BL,,USD
WS:SRC:ZA_TOP40:E73C0A06AFFB5795,NPH.JO,EXPLICIT,,XJSE,ZAR
WS:US:APAM,APAM,EXPLICIT,APAM,,USD
WS:ISIN:INE742F01042,ADANIPORTS.NS,EXPLICIT,ADANIPORTS,XNSE,INR
WS:US:AUB,AUB,EXPLICIT,AUB,,USD
WS:US:PZZA,PZZA,EXPLICIT,PZZA,,USD
WS:XTKS:3402,3402.T,EXPLICIT,3402,XTKS,JPY
WS:US:SKYW,SKYW,EXPLICIT,SKYW,,USD
WS:XTKS:2269,2269.T,EXPLICIT,2269,XTKS,JPY
WS:XASX:COH,COH.AX,EXPLICIT,COH,XASX,AUD
WS:XTKS:9602,9602.T,EXPLICIT,9602,XTKS,JPY
