Security_Key,Source_WS_ID,Primary_MIC,Primary_Ticker,Required_Canonical_NonFinite_Count,Affected_Features
WSSEC:WS:XNYS:GMED,WS:XNYS:GMED,XNYS,GMED,0,
WSSEC:WS:XNYS:GNRC,WS:XNYS:GNRC,XNYS,GNRC,0,
WSSEC:WS:XNYS:GPC,WS:XNYS:GPC,XNYS,GPC,0,
WSSEC:WS:XNYS:GPK,WS:XNYS:GPK,XNYS,GPK,0,
WSSEC:WS:XNYS:GPN,WS:XNYS:GPN,XNYS,GPN,0,
WSSEC:WS:XNYS:GS,WS:XNYS:GS,XNYS,GS,0,
WSSEC:WS:XNYS:GWRE,WS:XNYS:GWRE,XNYS,GWRE,0,
WSSEC:WS:XNYS:GWW,WS:XNYS:GWW,XNYS,GWW,0,
WSSEC:WS:XNYS:GXO,WS:XNYS:GXO,XNYS,GXO,0,
WSSEC:WS:XNYS:H,WS:XNYS:H,XNYS,H,0,
WSSEC:WS:XNYS:HAE,WS:XNYS:HAE,XNYS,HAE,0,
WSSEC:WS:XNYS:HAL,WS:XNYS:HAL,XNYS,HAL,0,
WSSEC:WS:XNYS:HCA,WS:XNYS:HCA,XNYS,HCA,0,
WSSEC:WS:XNYS:HD,WS:XNYS:HD,XNYS,HD,0,
WSSEC:WS:XNYS:HGV,WS:XNYS:HGV,XNYS,HGV,0,
WSSEC:WS:XNYS:HIG,WS:XNYS:HIG,XNYS,HIG,0,
WSSEC:WS:XNYS:HII,WS:XNYS:HII,XNYS,HII,0,
WSSEC:WS:XNYS:HIMS,WS:XNYS:HIMS,XNYS,HIMS,0,
WSSEC:WS:XNYS:HL,WS:XNYS:HL,XNYS,HL,0,
WSSEC:WS:XNYS:HLI,WS:XNYS:HLI,XNYS,HLI,0,
WSSEC:WS:XNYS:HLT,WS:XNYS:HLT,XNYS,HLT,0,
WSSEC:WS:XNYS:HOG,WS:XNYS:HOG,XNYS,HOG,0,
WSSEC:WS:XNYS:HOMB,WS:XNYS:HOMB,XNYS,HOMB,0,
WSSEC:WS:XNYS:HPE,WS:XNYS:HPE,XNYS,HPE,0,
WSSEC:WS:XNYS:HRB,WS:XNYS:HRB,XNYS,HRB,0,
WSSEC:WS:XNYS:HRL,WS:XNYS:HRL,XNYS,HRL,0,
WSSEC:WS:XNYS:HSY,WS:XNYS:HSY,XNYS,HSY,0,
WSSEC:WS:XNYS:HUBB,WS:XNYS:HUBB,XNYS,HUBB,0,
WSSEC:WS:XNYS:HUM,WS:XNYS:HUM,XNYS,HUM,0,
WSSEC:WS:XNYS:HXL,WS:XNYS:HXL,XNYS,HXL,0,
WSSEC:WS:XNYS:IBM,WS:XNYS:IBM,XNYS,IBM,0,
WSSEC:WS:XNYS:ICE,WS:XNYS:ICE,XNYS,ICE,0,
WSSEC:WS:XNYS:IDA,WS:XNYS:IDA,XNYS,IDA,0,
WSSEC:WS:XNYS:IEX,WS:XNYS:IEX,XNYS,IEX,0,
WSSEC:WS:XNYS:IFF,WS:XNYS:IFF,XNYS,IFF,0,
WSSEC:WS:XNYS:INGR,WS:XNYS:INGR,XNYS,INGR,0,
WSSEC:WS:XNYS:IP,WS:XNYS:IP,XNYS,IP,0,
WSSEC:WS:XNYS:IQV,WS:XNYS:IQV,XNYS,IQV,0,
WSSEC:WS:XNYS:IT,WS:XNYS:IT,XNYS,IT,0,
WSSEC:WS:XNYS:ITT,WS:XNYS:ITT,XNYS,ITT,0,
WSSEC:WS:XNYS:ITW,WS:XNYS:ITW,XNYS,ITW,0,
WSSEC:WS:XNYS:JBL,WS:XNYS:JBL,XNYS,JBL,0,
WSSEC:WS:XNYS:JEF,WS:XNYS:JEF,XNYS,JEF,0,
WSSEC:WS:XNYS:JNJ,WS:XNYS:JNJ,XNYS,JNJ,0,
WSSEC:WS:XNYS:JPM,WS:XNYS:JPM,XNYS,JPM,0,
WSSEC:WS:XNYS:KBH,WS:XNYS:KBH,XNYS,KBH,0,
WSSEC:WS:XNYS:KBR,WS:XNYS:KBR,XNYS,KBR,0,
WSSEC:WS:XNYS:KD,WS:XNYS:KD,XNYS,KD,0,
WSSEC:WS:XNYS:KEX,WS:XNYS:KEX,XNYS,KEX,0,
WSSEC:WS:XNYS:KEY,WS:XNYS:KEY,XNYS,KEY,0,
WSSEC:WS:XNYS:KEYS,WS:XNYS:KEYS,XNYS,KEYS,0,
WSSEC:WS:XNYS:KMB,WS:XNYS:KMB,XNYS,KMB,0,
WSSEC:WS:XNYS:KMI,WS:XNYS:KMI,XNYS,KMI,0,
WSSEC:WS:XNYS:KNF,WS:XNYS:KNF,XNYS,KNF,0,
WSSEC:WS:XNYS:KNSL,WS:XNYS:KNSL,XNYS,KNSL,0,
WSSEC:WS:XNYS:KNX,WS:XNYS:KNX,XNYS,KNX,0,
WSSEC:WS:XNYS:KO,WS:XNYS:KO,XNYS,KO,0,
WSSEC:WS:XNYS:KR,WS:XNYS:KR,XNYS,KR,0,
WSSEC:WS:XNYS:KVUE,WS:XNYS:KVUE,XNYS,KVUE,0,
WSSEC:WS:XNYS:L,WS:XNYS:L,XNYS,L,0,
WSSEC:WS:XNYS:LAD,WS:XNYS:LAD,XNYS,LAD,0,
WSSEC:WS:XNYS:LDOS,WS:XNYS:LDOS,XNYS,LDOS,0,
WSSEC:WS:XNYS:LEA,WS:XNYS:LEA,XNYS,LEA,0,
WSSEC:WS:XNYS:LEN,WS:XNYS:LEN,XNYS,LEN,0,
WSSEC:WS:XNYS:LHX,WS:XNYS:LHX,XNYS,LHX,0,
WSSEC:WS:XNYS:LII,WS:XNYS:LII,XNYS,LII,0,
WSSEC:WS:XNYS:LLY,WS:XNYS:LLY,XNYS,LLY,0,
WSSEC:WS:XNYS:LMT,WS:XNYS:LMT,XNYS,LMT,0,
WSSEC:WS:XNYS:LOW,WS:XNYS:LOW,XNYS,LOW,0,
WSSEC:WS:XNYS:LPX,WS:XNYS:LPX,XNYS,LPX,0,
WSSEC:WS:XNYS:LUV,WS:XNYS:LUV,XNYS,LUV,0,
WSSEC:WS:XNYS:LVS,WS:XNYS:LVS,XNYS,LVS,0,
WSSEC:WS:XNYS:LYV,WS:XNYS:LYV,XNYS,LYV,0,
WSSEC:WS:XNYS:M,WS:XNYS:M,XNYS,M,0,
WSSEC:WS:XNYS:MA,WS:XNYS:MA,XNYS,MA,0,
WSSEC:WS:XNYS:MAS,WS:XNYS:MAS,XNYS,MAS,0,
WSSEC:WS:XNYS:MCD,WS:XNYS:MCD,XNYS,MCD,0,
WSSEC:WS:XNYS:MCK,WS:XNYS:MCK,XNYS,MCK,0,
WSSEC:WS:XNYS:MCO,WS:XNYS:MCO,XNYS,MCO,0,
WSSEC:WS:XNYS:MET,WS:XNYS:MET,XNYS,MET,0,
WSSEC:WS:XNYS:MGM,WS:XNYS:MGM,XNYS,MGM,0,
WSSEC:WS:XNYS:MKC,WS:XNYS:MKC,XNYS,MKC,0,
WSSEC:WS:XNYS:MLI,WS:XNYS:MLI,XNYS,MLI,0,
WSSEC:WS:XNYS:MLM,WS:XNYS:MLM,XNYS,MLM,0,
WSSEC:WS:XNYS:MMM,WS:XNYS:MMM,XNYS,MMM,0,
WSSEC:WS:XNYS:MMS,WS:XNYS:MMS,XNYS,MMS,0,
WSSEC:WS:XNYS:MO,WS:XNYS:MO,XNYS,MO,0,
WSSEC:WS:XNYS:MOGA,WS:XNYS:MOGA,XNYS,MOGA,0,
WSSEC:WS:XNYS:MOH,WS:XNYS:MOH,XNYS,MOH,0,
WSSEC:WS:XNYS:MOS,WS:XNYS:MOS,XNYS,MOS,0,
WSSEC:WS:XNYS:MP,WS:XNYS:MP,XNYS,MP,0,
WSSEC:WS:XNYS:MPC,WS:XNYS:MPC,XNYS,MPC,0,
WSSEC:WS:XNYS:MRK,WS:XNYS:MRK,XNYS,MRK,0,
WSSEC:WS:XNYS:MS,WS:XNYS:MS,XNYS,MS,0,
WSSEC:WS:XNYS:MSA,WS:XNYS:MSA,XNYS,MSA,0,
WSSEC:WS:XNYS:MSCI,WS:XNYS:MSCI,XNYS,MSCI,0,
WSSEC:WS:XNYS:MSI,WS:XNYS:MSI,XNYS,MSI,0,
WSSEC:WS:XNYS:MSM,WS:XNYS:MSM,XNYS,MSM,0,
WSSEC:WS:XNYS:MTB,WS:XNYS:MTB,XNYS,MTB,0,
WSSEC:WS:XNYS:MTD,WS:XNYS:MTD,XNYS,MTD,0,
WSSEC:WS:XNYS:MTDR,WS:XNYS:MTDR,XNYS,MTDR,0,
WSSEC:WS:XNYS:MTG,WS:XNYS:MTG,XNYS,MTG,0,
WSSEC:WS:XNYS:MTN,WS:XNYS:MTN,XNYS,MTN,0,
WSSEC:WS:XNYS:MTZ,WS:XNYS:MTZ,XNYS,MTZ,0,
WSSEC:WS:XNYS:MUR,WS:XNYS:MUR,XNYS,MUR,0,
WSSEC:WS:XNYS:MUSA,WS:XNYS:MUSA,XNYS,MUSA,0,
WSSEC:WS:XNYS:NEM,WS:XNYS:NEM,XNYS,NEM,0,
WSSEC:WS:XNYS:NEU,WS:XNYS:NEU,XNYS,NEU,0,
WSSEC:WS:XNYS:NFG,WS:XNYS:NFG,XNYS,NFG,0,
WSSEC:WS:XNYS:NI,WS:XNYS:NI,XNYS,NI,0,
WSSEC:WS:XNYS:NJR,WS:XNYS:NJR,XNYS,NJR,0,
WSSEC:WS:XNYS:NKE,WS:XNYS:NKE,XNYS,NKE,0,
WSSEC:WS:XNYS:NOC,WS:XNYS:NOC,XNYS,NOC,0,
WSSEC:WS:XNYS:NOV,WS:XNYS:NOV,XNYS,NOV,0,
WSSEC:WS:XNYS:NOW,WS:XNYS:NOW,XNYS,NOW,0,
WSSEC:WS:XNYS:NRG,WS:XNYS:NRG,XNYS,NRG,0,
WSSEC:WS:XNYS:NSC,WS:XNYS:NSC,XNYS,NSC,0,
WSSEC:WS:XNYS:NUE,WS:XNYS:NUE,XNYS,NUE,0,
WSSEC:WS:XNYS:NVR,WS:XNYS:NVR,XNYS,NVR,0,
WSSEC:WS:XNYS:NVST,WS:XNYS:NVST,XNYS,NVST,0,
WSSEC:WS:XNYS:NVT,WS:XNYS:NVT,XNYS,NVT,0,
WSSEC:WS:XNYS:NYT,WS:XNYS:NYT,XNYS,NYT,0,
WSSEC:WS:XNYS:OC,WS:XNYS:OC,XNYS,OC,0,
WSSEC:WS:XNYS:OGE,WS:XNYS:OGE,XNYS,OGE,0,
WSSEC:WS:XNYS:OGS,WS:XNYS:OGS,XNYS,OGS,0,
WSSEC:WS:XNYS:OKE,WS:XNYS:OKE,XNYS,OKE,0,
WSSEC:WS:XNYS:OLN,WS:XNYS:OLN,XNYS,OLN,0,
WSSEC:WS:XNYS:OMC,WS:XNYS:OMC,XNYS,OMC,0,
WSSEC:WS:XNYS:ONTO,WS:XNYS:ONTO,XNYS,ONTO,0,
WSSEC:WS:XNYS:ORA,WS:XNYS:ORA,XNYS,ORA,0,
WSSEC:WS:XNYS:ORI,WS:XNYS:ORI,XNYS,ORI,0,
WSSEC:WS:XNYS:OSK,WS:XNYS:OSK,XNYS,OSK,0,
WSSEC:WS:XNYS:OTIS,WS:XNYS:OTIS,XNYS,OTIS,0,
WSSEC:WS:XNYS:OVV,WS:XNYS:OVV,XNYS,OVV,0,
WSSEC:WS:XNYS:OXY,WS:XNYS:OXY,XNYS,OXY,0,
WSSEC:WS:XNYS:P,WS:XNYS:P,XNYS,P,0,
WSSEC:WS:XNYS:PAG,WS:XNYS:PAG,XNYS,PAG,0,
WSSEC:WS:XNYS:PATH,WS:XNYS:PATH,XNYS,PATH,0,
WSSEC:WS:XNYS:PB,WS:XNYS:PB,XNYS,PB,0,
WSSEC:WS:XNYS:PBF,WS:XNYS:PBF,XNYS,PBF,0,
WSSEC:WS:XNYS:PCG,WS:XNYS:PCG,XNYS,PCG,0,
WSSEC:WS:XNYS:PEG,WS:XNYS:PEG,XNYS,PEG,0,
WSSEC:WS:XNYS:PEN,WS:XNYS:PEN,XNYS,PEN,0,
WSSEC:WS:XNYS:PEP,WS:XNYS:PEP,XNYS,PEP,0,
WSSEC:WS:XNYS:PFE,WS:XNYS:PFE,XNYS,PFE,0,
WSSEC:WS:XNYS:PFGC,WS:XNYS:PFGC,XNYS,PFGC,0,
WSSEC:WS:XNYS:PG,WS:XNYS:PG,XNYS,PG,0,
WSSEC:WS:XNYS:PGR,WS:XNYS:PGR,XNYS,PGR,0,
WSSEC:WS:XNYS:PH,WS:XNYS:PH,XNYS,PH,0,
WSSEC:WS:XNYS:PHM,WS:XNYS:PHM,XNYS,PHM,0,
WSSEC:WS:XNYS:PII,WS:XNYS:PII,XNYS,PII,0,
WSSEC:WS:XNYS:PINS,WS:XNYS:PINS,XNYS,PINS,0,
WSSEC:WS:XNYS:PKG,WS:XNYS:PKG,XNYS,PKG,0,
WSSEC:WS:XNYS:PLNT,WS:XNYS:PLNT,XNYS,PLNT,0,
WSSEC:WS:XNYS:PLTR,WS:XNYS:PLTR,XNYS,PLTR,0,
WSSEC:WS:XNYS:PM,WS:XNYS:PM,XNYS,PM,0,
WSSEC:WS:XNYS:PNC,WS:XNYS:PNC,XNYS,PNC,0,
WSSEC:WS:XNYS:PNFP,WS:XNYS:PNFP,XNYS,PNFP,0,
WSSEC:WS:XNYS:PNW,WS:XNYS:PNW,XNYS,PNW,0,
WSSEC:WS:XNYS:POR,WS:XNYS:POR,XNYS,POR,0,
WSSEC:WS:XNYS:POST,WS:XNYS:POST,XNYS,POST,0,
WSSEC:WS:XNYS:PPG,WS:XNYS:PPG,XNYS,PPG,0,
WSSEC:WS:XNYS:PPL,WS:XNYS:PPL,XNYS,PPL,0,
WSSEC:WS:XNYS:PR,WS:XNYS:PR,XNYS,PR,0,
WSSEC:WS:XNYS:PRI,WS:XNYS:PRI,XNYS,PRI,0,
WSSEC:WS:XNYS:PSN,WS:XNYS:PSN,XNYS,PSN,0,
WSSEC:WS:XNYS:PSX,WS:XNYS:PSX,XNYS,PSX,0,
WSSEC:WS:XNYS:PVH,WS:XNYS:PVH,XNYS,PVH,0,
WSSEC:WS:XNYS:PWR,WS:XNYS:PWR,XNYS,PWR,0,
WSSEC:WS:XNYS:R,WS:XNYS:R,XNYS,R,0,
WSSEC:WS:XNYS:RBA,WS:XNYS:RBA,XNYS,RBA,0,
WSSEC:WS:XNYS:RBC,WS:XNYS:RBC,XNYS,RBC,0,
WSSEC:WS:XNYS:RF,WS:XNYS:RF,XNYS,RF,0,
WSSEC:WS:XNYS:RGA,WS:XNYS:RGA,XNYS,RGA,0,
WSSEC:WS:XNYS:RH,WS:XNYS:RH,XNYS,RH,0,
WSSEC:WS:XNYS:RJF,WS:XNYS:RJF,XNYS,RJF,0,
WSSEC:WS:XNYS:RL,WS:XNYS:RL,XNYS,RL,0,
WSSEC:WS:XNYS:RLI,WS:XNYS:RLI,XNYS,RLI,0,
WSSEC:WS:XNYS:RMD,WS:XNYS:RMD,XNYS,RMD,0,
WSSEC:WS:XNYS:RNR,WS:XNYS:RNR,XNYS,RNR,0,
WSSEC:WS:XNYS:ROK,WS:XNYS:ROK,XNYS,ROK,0,
WSSEC:WS:XNYS:ROL,WS:XNYS:ROL,XNYS,ROL,0,
WSSEC:WS:XNYS:ROP,WS:XNYS:ROP,XNYS,ROP,0,
WSSEC:WS:XNYS:RPM,WS:XNYS:RPM,XNYS,RPM,0,
WSSEC:WS:XNYS:RRC,WS:XNYS:RRC,XNYS,RRC,0,
WSSEC:WS:XNYS:RRX,WS:XNYS:RRX,XNYS,RRX,0,
WSSEC:WS:XNYS:RS,WS:XNYS:RS,XNYS,RS,0,
WSSEC:WS:XNYS:RSG,WS:XNYS:RSG,XNYS,RSG,0,
WSSEC:WS:XNYS:RTX,WS:XNYS:RTX,XNYS,RTX,0,
WSSEC:WS:XNYS:RYAN,WS:XNYS:RYAN,XNYS,RYAN,0,
WSSEC:WS:XNYS:SAM,WS:XNYS:SAM,XNYS,SAM,0,
WSSEC:WS:XNYS:SARO,WS:XNYS:SARO,XNYS,SARO,0,
WSSEC:WS:XNYS:SCHW,WS:XNYS:SCHW,XNYS,SCHW,0,
WSSEC:WS:XNYS:SCI,WS:XNYS:SCI,XNYS,SCI,0,
WSSEC:WS:XNYS:SF,WS:XNYS:SF,XNYS,SF,0,
WSSEC:WS:XNYS:SGI,WS:XNYS:SGI,XNYS,SGI,0,
WSSEC:WS:XNYS:SHW,WS:XNYS:SHW,XNYS,SHW,0,
WSSEC:WS:XNYS:SJM,WS:XNYS:SJM,XNYS,SJM,0,
WSSEC:WS:XNYS:SLGN,WS:XNYS:SLGN,XNYS,SLGN,0,
WSSEC:WS:XNYS:SMG,WS:XNYS:SMG,XNYS,SMG,0,
WSSEC:WS:XNYS:SN,WS:XNYS:SN,XNYS,SN,0,
WSSEC:WS:XNYS:SNA,WS:XNYS:SNA,XNYS,SNA,0,
WSSEC:WS:XNYS:SNX,WS:XNYS:SNX,XNYS,SNX,0,
WSSEC:WS:XNYS:SO,WS:XNYS:SO,XNYS,SO,0,
WSSEC:WS:XNYS:SOLV,WS:XNYS:SOLV,XNYS,SOLV,0,
WSSEC:WS:XNYS:SON,WS:XNYS:SON,XNYS,SON,0,
WSSEC:WS:XNYS:SPGI,WS:XNYS:SPGI,XNYS,SPGI,0,
WSSEC:WS:XNYS:SPXC,WS:XNYS:SPXC,XNYS,SPXC,0,
WSSEC:WS:XNYS:SR,WS:XNYS:SR,XNYS,SR,0,
WSSEC:WS:XNYS:SSB,WS:XNYS:SSB,XNYS,SSB,0,
WSSEC:WS:XNYS:SSD,WS:XNYS:SSD,XNYS,SSD,0,
WSSEC:WS:XNYS:ST,WS:XNYS:ST,XNYS,ST,0,
WSSEC:WS:XNYS:STT,WS:XNYS:STT,XNYS,STT,0,
WSSEC:WS:XNYS:STZ,WS:XNYS:STZ,XNYS,STZ,0,
WSSEC:WS:XNYS:SWK,WS:XNYS:SWK,XNYS,SWK,0,
WSSEC:WS:XNYS:SWX,WS:XNYS:SWX,XNYS,SWX,0,
WSSEC:WS:XNYS:SYF,WS:XNYS:SYF,XNYS,SYF,0,
WSSEC:WS:XNYS:SYK,WS:XNYS:SYK,XNYS,SYK,0,
WSSEC:WS:XNYS:SYY,WS:XNYS:SYY,XNYS,SYY,0,
WSSEC:WS:XNYS:T,WS:XNYS:T,XNYS,T,0,
WSSEC:WS:XNYS:TAP,WS:XNYS:TAP,XNYS,TAP,0,
WSSEC:WS:XNYS:TDG,WS:XNYS:TDG,XNYS,TDG,0,
WSSEC:WS:XNYS:TDY,WS:XNYS:TDY,XNYS,TDY,0,
WSSEC:WS:XNYS:TEX,WS:XNYS:TEX,XNYS,TEX,0,
WSSEC:WS:XNYS:TFC,WS:XNYS:TFC,XNYS,TFC,0,
WSSEC:WS:XNYS:TGT,WS:XNYS:TGT,XNYS,TGT,0,
WSSEC:WS:XNYS:THC,WS:XNYS:THC,XNYS,THC,0,
WSSEC:WS:XNYS:THG,WS:XNYS:THG,XNYS,THG,0,
WSSEC:WS:XNYS:THO,WS:XNYS:THO,XNYS,THO,0,
WSSEC:WS:XNYS:TJX,WS:XNYS:TJX,XNYS,TJX,0,
WSSEC:WS:XNYS:TKO,WS:XNYS:TKO,XNYS,TKO,0,
WSSEC:WS:XNYS:TKR,WS:XNYS:TKR,XNYS,TKR,0,
WSSEC:WS:XNYS:TMO,WS:XNYS:TMO,XNYS,TMO,0,
WSSEC:WS:XNYS:TNL,WS:XNYS:TNL,XNYS,TNL,0,
WSSEC:WS:XNYS:TOL,WS:XNYS:TOL,XNYS,TOL,0,
WSSEC:WS:XNYS:TOST,WS:XNYS:TOST,XNYS,TOST,0,
WSSEC:WS:XNYS:TPL,WS:XNYS:TPL,XNYS,TPL,0,
WSSEC:WS:XNYS:TPR,WS:XNYS:TPR,XNYS,TPR,0,
WSSEC:WS:XNYS:TREX,WS:XNYS:TREX,XNYS,TREX,0,
WSSEC:WS:XNYS:TRGP,WS:XNYS:TRGP,XNYS,TRGP,0,
WSSEC:WS:XNYS:TRU,WS:XNYS:TRU,XNYS,TRU,0,
WSSEC:WS:XNYS:TRV,WS:XNYS:TRV,XNYS,TRV,0,
WSSEC:WS:XNYS:TSN,WS:XNYS:TSN,XNYS,TSN,0,
WSSEC:WS:XNYS:TTC,WS:XNYS:TTC,XNYS,TTC,0,
WSSEC:WS:XNYS:TWLO,WS:XNYS:TWLO,XNYS,TWLO,0,
WSSEC:WS:XNYS:TXNM,WS:XNYS:TXNM,XNYS,TXNM,0,
WSSEC:WS:XNYS:TXT,WS:XNYS:TXT,XNYS,TXT,0,
WSSEC:WS:XNYS:TYL,WS:XNYS:TYL,XNYS,TYL,0,
WSSEC:WS:XNYS:UBER,WS:XNYS:UBER,XNYS,UBER,0,
WSSEC:WS:XNYS:UGI,WS:XNYS:UGI,XNYS,UGI,0,
WSSEC:WS:XNYS:UHS,WS:XNYS:UHS,XNYS,UHS,0,
WSSEC:WS:XNYS:ULS,WS:XNYS:ULS,XNYS,ULS,0,
WSSEC:WS:XNYS:UNH,WS:XNYS:UNH,XNYS,UNH,0,
WSSEC:WS:XNYS:UNM,WS:XNYS:UNM,XNYS,UNM,0,
WSSEC:WS:XNYS:UNP,WS:XNYS:UNP,XNYS,UNP,0,
WSSEC:WS:XNYS:UPS,WS:XNYS:UPS,XNYS,UPS,0,
WSSEC:WS:XNYS:URI,WS:XNYS:URI,XNYS,URI,0,
WSSEC:WS:XNYS:USB,WS:XNYS:USB,XNYS,USB,0,
WSSEC:WS:XNYS:USFD,WS:XNYS:USFD,XNYS,USFD,0,
WSSEC:WS:XNYS:V,WS:XNYS:V,XNYS,V,0,
WSSEC:WS:XNYS:VAL,WS:XNYS:VAL,XNYS,VAL,0,
WSSEC:WS:XNYS:VEEV,WS:XNYS:VEEV,XNYS,VEEV,0,
WSSEC:WS:XNYS:VFC,WS:XNYS:VFC,XNYS,VFC,0,
WSSEC:WS:XNYS:VLO,WS:XNYS:VLO,XNYS,VLO,0,
WSSEC:WS:XNYS:VLTO,WS:XNYS:VLTO,XNYS,VLTO,0,
WSSEC:WS:XNYS:VMC,WS:XNYS:VMC,XNYS,VMC,0,
WSSEC:WS:XNYS:VMI,WS:XNYS:VMI,XNYS,VMI,0,
WSSEC:WS:XNYS:VNT,WS:XNYS:VNT,XNYS,VNT,0,
WSSEC:WS:XNYS:VOYA,WS:XNYS:VOYA,XNYS,VOYA,0,
WSSEC:WS:XNYS:VRT,WS:XNYS:VRT,XNYS,VRT,0,
WSSEC:WS:XNYS:VST,WS:XNYS:VST,XNYS,VST,0,
WSSEC:WS:XNYS:VVV,WS:XNYS:VVV,XNYS,VVV,0,
WSSEC:WS:XNYS:WAB,WS:XNYS:WAB,XNYS,WAB,0,
WSSEC:WS:XNYS:WAL,WS:XNYS:WAL,XNYS,WAL,0,
WSSEC:WS:XNYS:WAT,WS:XNYS:WAT,XNYS,WAT,0,
WSSEC:WS:XNYS:WCC,WS:XNYS:WCC,XNYS,WCC,0,
WSSEC:WS:XNYS:WEC,WS:XNYS:WEC,XNYS,WEC,0,
WSSEC:WS:XNYS:WEX,WS:XNYS:WEX,XNYS,WEX,0,
WSSEC:WS:XNYS:WFC,WS:XNYS:WFC,XNYS,WFC,0,
WSSEC:WS:XNYS:WH,WS:XNYS:WH,XNYS,WH,0,
WSSEC:WS:XNYS:WHR,WS:XNYS:WHR,XNYS,WHR,0,
WSSEC:WS:XNYS:WLK,WS:XNYS:WLK,XNYS,WLK,0,
WSSEC:WS:XNYS:WM,WS:XNYS:WM,XNYS,WM,0,
WSSEC:WS:XNYS:WMB,WS:XNYS:WMB,XNYS,WMB,0,
WSSEC:WS:XNYS:WMS,WS:XNYS:WMS,XNYS,WMS,0,
WSSEC:WS:XNYS:WRB,WS:XNYS:WRB,XNYS,WRB,0,
WSSEC:WS:XNYS:WSM,WS:XNYS:WSM,XNYS,WSM,0,
WSSEC:WS:XNYS:WSO,WS:XNYS:WSO,XNYS,WSO,0,
WSSEC:WS:XNYS:WST,WS:XNYS:WST,XNYS,WST,0,
WSSEC:WS:XNYS:WTRG,WS:XNYS:WTRG,XNYS,WTRG,0,
WSSEC:WS:XNYS:WTS,WS:XNYS:WTS,XNYS,WTS,0,
WSSEC:WS:XNYS:XPO,WS:XNYS:XPO,XNYS,XPO,0,
WSSEC:WS:XNYS:XYL,WS:XNYS:XYL,XNYS,XYL,0,
WSSEC:WS:XNYS:XYZ,WS:XNYS:XYZ,XNYS,XYZ,0,
WSSEC:WS:XNYS:YETI,WS:XNYS:YETI,XNYS,YETI,0,
WSSEC:WS:XNYS:YUM,WS:XNYS:YUM,XNYS,YUM,0,
WSSEC:WS:XNYS:ZBH,WS:XNYS:ZBH,XNYS,ZBH,0,
WSSEC:WS:XNYS:ZTS,WS:XNYS:ZTS,XNYS,ZTS,0,
WSSEC:WS:XSHE:000001,WS:XSHE:000001,XSHE,000001,0,
WSSEC:WS:XSHE:000002,WS:XSHE:000002,XSHE,000002,0,
WSSEC:WS:XSHE:000063,WS:XSHE:000063,XSHE,000063,0,
WSSEC:WS:XSHE:000100,WS:XSHE:000100,XSHE,000100,0,
WSSEC:WS:XSHE:000157,WS:XSHE:000157,XSHE,000157,0,
WSSEC:WS:XSHE:000166,WS:XSHE:000166,XSHE,000166,0,
WSSEC:WS:XSHE:000301,WS:XSHE:000301,XSHE,000301,0,
WSSEC:WS:XSHE:000333,WS:XSHE:000333,XSHE,000333,0,
WSSEC:WS:XSHE:000338,WS:XSHE:000338,XSHE,000338,0,
WSSEC:WS:XSHE:000408,WS:XSHE:000408,XSHE,000408,0,
WSSEC:WS:XSHE:000425,WS:XSHE:000425,XSHE,000425,0,
WSSEC:WS:XSHE:000538,WS:XSHE:000538,XSHE,000538,0,
WSSEC:WS:XSHE:000568,WS:XSHE:000568,XSHE,000568,0,
WSSEC:WS:XSHE:000596,WS:XSHE:000596,XSHE,000596,0,
WSSEC:WS:XSHE:000617,WS:XSHE:000617,XSHE,000617,0,
WSSEC:WS:XSHE:000625,WS:XSHE:000625,XSHE,000625,0,
WSSEC:WS:XSHE:000630,WS:XSHE:000630,XSHE,000630,0,
WSSEC:WS:XSHE:000651,WS:XSHE:000651,XSHE,000651,0,
WSSEC:WS:XSHE:000657,WS:XSHE:000657,XSHE,000657,0,
WSSEC:WS:XSHE:000708,WS:XSHE:000708,XSHE,000708,0,
WSSEC:WS:XSHE:000725,WS:XSHE:000725,XSHE,000725,0,
WSSEC:WS:XSHE:000768,WS:XSHE:000768,XSHE,000768,0,
WSSEC:WS:XSHE:000776,WS:XSHE:000776,XSHE,000776,0,
WSSEC:WS:XSHE:000792,WS:XSHE:000792,XSHE,000792,0,
WSSEC:WS:XSHE:000807,WS:XSHE:000807,XSHE,000807,0,
WSSEC:WS:XSHE:000858,WS:XSHE:000858,XSHE,000858,0,
WSSEC:WS:XSHE:000895,WS:XSHE:000895,XSHE,000895,0,
WSSEC:WS:XSHE:000938,WS:XSHE:000938,XSHE,000938,0,
WSSEC:WS:XSHE:000963,WS:XSHE:000963,XSHE,000963,0,
WSSEC:WS:XSHE:000975,WS:XSHE:000975,XSHE,000975,0,
WSSEC:WS:XSHE:000977,WS:XSHE:000977,XSHE,000977,0,
WSSEC:WS:XSHE:000988,WS:XSHE:000988,XSHE,000988,0,
WSSEC:WS:XSHE:000999,WS:XSHE:000999,XSHE,000999,0,
WSSEC:WS:XSHE:001965,WS:XSHE:001965,XSHE,001965,0,
WSSEC:WS:XSHE:001979,WS:XSHE:001979,XSHE,001979,0,
WSSEC:WS:XSHE:002001,WS:XSHE:002001,XSHE,002001,0,
WSSEC:WS:XSHE:002027,WS:XSHE:002027,XSHE,002027,0,
WSSEC:WS:XSHE:002028,WS:XSHE:002028,XSHE,002028,0,
