Projection_Order,Security_Key,Source_WS_ID,Primary_MIC,Primary_Ticker,feature_as_of_date,valid_bar_count,excluded_bar_count,source_data_defect,excluded_dates,filtered_policy_version,Close_Tech,EMA20,EMA50,SMA200,ATR14_Wilder_DEV,ATR14_Pct_DEV,R5,R20,R60,High20,High60,High252,Low20,Low60,Dist_EMA20,Dist_EMA50,Dist_SMA200,Dist_High252,Range20_Pct,MedianVolume20_Tech,MedianTurnover20_Native
814,WSSEC:WS:XNYS:ROK,WS:XNYS:ROK,XNYS,ROK,2026-09-24,508,0,False,,v0.53/POLICY_F_CANONICAL_FILTERED_INVALID_BAR_SOURCE_DEFECT,432.92999267578125,426.90631058134539,435.59993792320779,422.82584960937498,10.691050371398518,0.024694640131816839,0.055798086974616412,0.0027330461512014015,-0.12553525810402055,436.29000854492188,493.97000122070312,497.3599853515625,406.92001342773438,406.92001342773438,0.014110079764885652,-0.0061293517628949745,0.023896701386022068,-0.1295439813684216,0.067840056392633713,691800,290719145.3994751
815,WSSEC:WS:XNYS:ROL,WS:XNYS:ROL,XNYS,ROL,2026-09-24,508,0,False,,v0.53/POLICY_F_CANONICAL_FILTERED_INVALID_BAR_SOURCE_DEFECT,30.399999618530273,34.018515889560611,37.009863821240323,50.515599966049194,0.97696412148685752,0.032136978083754666,-0.078787890347567502,-0.17166215295480525,-0.27168187838829683,36.639999389648438,46.360000610351562,66.139999389648438,30.120000839233398,30.120000839233398,-0.10636902217538435,-0.17859736622204436,-0.39820570993986659,-0.54036891595000269,0.21447363921809998,5388200,186373238.73138428
816,WSSEC:WS:XNYS:ROP,WS:XNYS:ROP,XNYS,ROP,2026-09-24,508,0,False,,v0.53/POLICY_F_CANONICAL_FILTERED_INVALID_BAR_SOURCE_DEFECT,364.01998901367188,384.09681197711609,384.42854018217059,371.83730072021484,10.277100361494115,0.02823224183193997,-0.028658395965647232,-0.11919282305246814,0.075740929861249251,429.60000610351562,429.60000610351562,521.280029296875,360.64999389648438,335.5,-0.052270215053595304,-0.053088022962154757,-0.021023473684327887,-0.30168053914384996,0.18941270888407621,683300,268217104.9118042
817,WSSEC:WS:XNYS:RPM,WS:XNYS:RPM,XNYS,RPM,2026-09-21,500,0,False,,v0.53/POLICY_F_CANONICAL_FILTERED_INVALID_BAR_SOURCE_DEFECT,99.010002136230469,102.47596132881971,105.2253513499423,106.30960014343262,2.6487305653894011,0.026752151381079087,-0.017855326514784164,-0.088557446013235674,-0.11360783490344961,109.55000305175781,117.93000030517578,124.48999786376953,97.879997253417969,97.879997253417969,-0.033822168122608187,-0.05906703217404119,-0.068663582567835335,-0.20467504349563925,0.11786693815320573,1084300,111433040.7081604
818,WSSEC:WS:XNYS:RRC,WS:XNYS:RRC,XNYS,RRC,2026-09-21,500,0,False,,v0.53/POLICY_F_CANONICAL_FILTERED_INVALID_BAR_SOURCE_DEFECT,37.819999694824219,40.358030891321818,40.072819215743003,39.349300003051759,1.1618289435981533,0.030719961739110038,-0.074853260600271754,-0.078908952023912349,0.041586292052413265,43.060001373291016,43.060001373291016,48.310001373291016,37.169998168945312,34.869998931884766,-0.062887884776443581,-0.056218143994065217,-0.038864739858369357,-0.21713933720288336,0.15573779090092821,2332050,97315258.37688446
819,WSSEC:WS:XNYS:RRX,WS:XNYS:RRX,XNYS,RRX,2026-09-21,500,0,False,,v0.53/POLICY_F_CANONICAL_FILTERED_INVALID_BAR_SOURCE_DEFECT,150.72999572753906,158.91384497459902,174.07241249789627,188.29915031433106,6.5687430213795119,0.0435795343168007,-0.020406833621181342,-0.092807696270830742,-0.33651729647402273,167.75,247.80000305175781,247.80000305175781,145.97999572753906,145.97999572753906,-0.051498654811153011,-0.13409601461483334,-0.19951844989250955,-0.39172722408701421,0.14443047097150191,1196850,190976134.42153931
820,WSSEC:WS:XNYS:RS,WS:XNYS:RS,XNYS,RS,2026-09-21,500,0,False,,v0.53/POLICY_F_CANONICAL_FILTERED_INVALID_BAR_SOURCE_DEFECT,384.64999389648438,394.34574109803464,395.00907861472115,352.60274887084961,11.545481344808916,0.030015550573272581,0.0010930507720574578,-0.0083529367335988258,-0.052072563818763018,407.6400146484375,433.01998901367188,433.01998901367188,379.89999389648438,367.739990234375,-0.024586920032540371,-0.026224928182829621,0.090887677785441712,-0.11170383895525038,0.072117564518715219,254200,99618497.18170166
821,WSSEC:WS:XNYS:RSG,WS:XNYS:RSG,XNYS,RSG,2026-09-24,508,0,False,,v0.53/POLICY_F_CANONICAL_FILTERED_INVALID_BAR_SOURCE_DEFECT,212.72000122070312,218.29289847821516,217.7037595693148,215.19834991455079,3.6177234434530137,0.017006973592951051,-0.028365192814283069,-0.042578052781209408,-0.0016895091386238681,227.32000732421875,228.22000122070312,233.41999816894531,212.61000061035156,204.80000305175781,-0.025529448261314758,-0.022892385315123054,-0.011516578518523723,-0.088681334549835289,0.069151967983514306,1692850,375489003.19137573
822,WSSEC:WS:XNYS:RTX,WS:XNYS:RTX,XNYS,RTX,2026-09-24,508,0,False,,v0.53/POLICY_F_CANONICAL_FILTERED_INVALID_BAR_SOURCE_DEFECT,188.61000061035156,198.20046135196316,201.70071929803143,194.59769966125489,4.2336046686762305,0.022446342479062988,-0.025472733526928804,-0.1102882413178975,-0.0059030998914681998,213.5,226.8800048828125,226.8800048828125,187.03999328613281,187.03999328613281,-0.04838768122028192,-0.064901695607426757,-0.030769629144262178,-0.16867949333934507,0.14028952138402662,3603950,710287559.51538086
823,WSSEC:WS:XNYS:RYAN,WS:XNYS:RYAN,XNYS,RYAN,2026-09-21,500,0,False,,v0.53/POLICY_F_CANONICAL_FILTERED_INVALID_BAR_SOURCE_DEFECT,40.060001373291016,40.822789811992884,40.904155265871026,40.839049930572507,1.4632169390838357,0.036525633772429129,0.0093223169408991335,-0.074399202791709751,0.11432546656823783,44.619998931884766,48.209999084472656,59.185001373291016,37.200000762939453,35.930000305175781,-0.018685357914411282,-0.020637362808084703,-0.019076069561018039,-0.32313930144860525,0.18522211469249741,1822200,72982421.188354492
824,WSSEC:WS:XNYS:SAM,WS:XNYS:SAM,XNYS,SAM,2026-09-21,500,0,False,,v0.53/POLICY_F_CANONICAL_FILTERED_INVALID_BAR_SOURCE_DEFECT,171.39999389648438,173.78279859097847,178.29322765323514,202.22379981994629,6.1783863195406594,0.036046595913370019,0.00035016668539800122,-0.078246858244411244,-0.048887478437149801,190.53999328613281,192.41999816894531,264.45999145507812,160.03999328613281,160.03999328613281,-0.013711395568570373,-0.038662342072563138,-0.15242422479899231,-0.35188686593601881,0.17794633072402691,192900,33164136.918640137
825,WSSEC:WS:XNYS:SARO,WS:XNYS:SARO,XNYS,SARO,2026-09-21,493,0,False,,v0.53/POLICY_F_CANONICAL_FILTERED_INVALID_BAR_SOURCE_DEFECT,22.879999160766602,24.151880248561202,25.627293830041435,27.680199985504149,0.78424952146766413,0.034276641181545726,-0.030508525807840914,-0.086991235101121833,-0.1766823171285804,25.659000396728516,31.639999389648438,34.479999542236328,22.290000915527344,22.290000915527344,-0.052661783459710954,-0.10720190307625588,-0.17341640693533167,-0.3364269296831135,0.14724648622269845,3307150,79399795.603275299
826,WSSEC:WS:XNYS:SCHW,WS:XNYS:SCHW,XNYS,SCHW,2026-09-24,508,0,False,,v0.53/POLICY_F_CANONICAL_FILTERED_INVALID_BAR_SOURCE_DEFECT,99.489997863769531,105.38673667146951,104.97951638934695,98.255599861145015,2.4622788645307292,0.024749009120517806,-0.049125485277412007,-0.090501888482648063,0.078248634262258587,111.01000213623047,114.52999877929688,114.52999877929688,98.05999755859375,92.30999755859375,-0.0559533295549548,-0.05229132991257035,0.012563131306194908,-0.13131931437902067,0.13016388436724066,7798500,830871304.81567383
827,WSSEC:WS:XNYS:SCI,WS:XNYS:SCI,XNYS,SCI,2026-09-21,500,0,False,,v0.53/POLICY_F_CANONICAL_FILTERED_INVALID_BAR_SOURCE_DEFECT,77.55999755859375,80.866639781394895,81.067763914739231,79.883750152587893,1.7911197499877083,0.023093344589581538,-0.045767732241288606,-0.068795813350331914,0.067143605296193787,86.169998168945312,90.989997863769531,90.989997863769531,77.19000244140625,72.819999694824219,-0.04089006581378829,-0.043269558536666697,-0.029089177580615466,-0.14759864403209699,0.11578127914141569,773700,62185710.960388184
828,WSSEC:WS:XNYS:SF,WS:XNYS:SF,XNYS,SF,2026-09-21,500,0,False,,v0.53/POLICY_F_CANONICAL_FILTERED_INVALID_BAR_SOURCE_DEFECT,75.720001220703125,78.762074396294793,79.094328393796701,70.460199966430665,1.8391067218058117,0.024288255311107534,-0.0288572523377435,-0.064723294503773232,0.059465508988530313,82.30999755859375,86.19000244140625,86.19000244140625,74.160003662109375,67.80999755859375,-0.038623578656465374,-0.04266206239584458,0.07464925244007814,-0.12147581998063928,0.10763330381796177,982800,76349180.099487305
829,WSSEC:WS:XNYS:SGI,WS:XNYS:SGI,XNYS,SGI,2026-09-21,500,0,False,,v0.53/POLICY_F_CANONICAL_FILTERED_INVALID_BAR_SOURCE_DEFECT,63.360000610351562,65.766608475046041,67.366054057533816,77.740100040435792,2.4425127884139934,0.038549759546797464,-0.069876716739699529,-0.020862285477068254,-0.19379051326149788,70.94000244140625,79.769996643066406,98.55999755859375,61.669998168945312,61.669998168945312,-0.036593157538412857,-0.0594669452326968,-0.18497660052668508,-0.35714283502610533,0.14630688420395047,3686500,246341437.26806641
830,WSSEC:WS:XNYS:SHW,WS:XNYS:SHW,XNYS,SHW,2026-09-24,508,0,False,,v0.53/POLICY_F_CANONICAL_FILTERED_INVALID_BAR_SOURCE_DEFECT,320.39999389648438,328.27923377546745,333.33020717409477,333.27004989624021,7.5606593086212097,0.023597563834735671,-0.00168258409925226,-0.081053202170593974,-0.069470297743142173,348.77999877929688,372.16000366210938,377.76998901367188,314.3800048828125,301.10000610351562,-0.024001639666224595,-0.038791003633394272,-0.038617499543576628,-0.15186488282718302,0.10736577575466,1597700,525889057.68432617
831,WSSEC:WS:XNYS:SJM,WS:XNYS:SJM,XNYS,SJM,2026-09-24,508,0,False,,v0.53/POLICY_F_CANONICAL_FILTERED_INVALID_BAR_SOURCE_DEFECT,121.66000366210938,123.10001128625298,121.02506458605507,108.07845012664795,2.8838477186446028,0.023704156105847366,-0.016888859296085856,-0.070588163981749164,0.081422254774305536,135.88999938964844,135.88999938964844,135.88999938964844,119.37000274658203,107.44999694824219,-0.011697867523302263,0.0052463436249838846,0.1256638443607061,-0.1047170195853504,0.13578823069040813,1274500,160872914.71862793
832,WSSEC:WS:XNYS:SLGN,WS:XNYS:SLGN,XNYS,SLGN,2026-09-21,500,0,False,,v0.53/POLICY_F_CANONICAL_FILTERED_INVALID_BAR_SOURCE_DEFECT,37.090000152587891,39.539480686350558,40.965578717570459,41.877399978637698,1.1036102050747869,0.029754925870438004,-0.049461821694873342,-0.12502947188894742,-0.18177810160205499,43.560001373291016,48.299999237060547,49.549999237060547,36.909999847412109,36.909999847412109,-0.061950245457023767,-0.09460573208795664,-0.11431941401548174,-0.2514631539116815,0.17929365053979149,1018950,41234831.838226318
833,WSSEC:WS:XNYS:SMG,WS:XNYS:SMG,XNYS,SMG,2026-09-21,500,0,False,,v0.53/POLICY_F_CANONICAL_FILTERED_INVALID_BAR_SOURCE_DEFECT,51.419998168945312,57.051311037735999,60.28008174340772,62.564300003051756,1.9044164100380552,0.037036493151573306,-0.080307667514233128,-0.1571873531621315,-0.25832977338949126,63.770000457763672,75.339996337890625,75.339996337890625,51.110000610351562,51.110000610351562,-0.098706107999269488,-0.14698194359086703,-0.17812557374673488,-0.31749401820604106,0.24620770708346723,753100,45315452.989768982
834,WSSEC:WS:XNYS:SN,WS:XNYS:SN,XNYS,SN,2026-09-21,500,0,False,,v0.53/POLICY_F_CANONICAL_FILTERED_INVALID_BAR_SOURCE_DEFECT,167.5,171.71615991519391,167.27068044493365,131.91650020599366,6.6567347574602467,0.039741700044538787,-0.012498497690221155,-0.073356909215520405,0.17255857783178441,194.53999328613281,194.53999328613281,194.53999328613281,157.00999450683594,140.83599853515625,-0.024553075943907432,0.0013709488982549534,0.26974260034522657,-0.13899452153450997,0.22405969420475746,1850700,319841556.46820068
835,WSSEC:WS:XNYS:SNA,WS:XNYS:SNA,XNYS,SNA,2026-09-24,508,0,False,,v0.53/POLICY_F_CANONICAL_FILTERED_INVALID_BAR_SOURCE_DEFECT,367.70999145507812,378.10284571476399,386.85766041727186,378.81794937133787,6.4055153868778003,0.017420019949771586,-0.01052151045014782,-0.074896897223528547,-0.08620776085381876,399.1199951171875,423.01998901367188,423.01998901367188,366.989990234375,366.989990234375,-0.027486844855767356,-0.049495385309265227,-0.029322681078586155,-0.13075031675821391,0.087378656086199144,252800,95146769.915771484
836,WSSEC:WS:XNYS:SNX,WS:XNYS:SNX,XNYS,SNX,2026-09-21,500,0,False,,v0.53/POLICY_F_CANONICAL_FILTERED_INVALID_BAR_SOURCE_DEFECT,279.58999633789062,261.40172948377199,256.7395486308713,210.44239952087403,8.2484682740817963,0.02950201502958404,0.070733768252461804,0.11773405700848061,0.0070597248878248031,279.92999267578125,282.29000854492188,296.47000122070312,243.42999267578125,234.02999877929688,0.069579749491472942,0.089002445586880308,0.32858205843712485,-0.056936637141396296,0.13054830458200284,508700,130242552.79388428
837,WSSEC:WS:XNYS:SO,WS:XNYS:SO,XNYS,SO,2026-09-24,508,0,False,,v0.53/POLICY_F_CANONICAL_FILTERED_INVALID_BAR_SOURCE_DEFECT,82.889999389648438,86.844908637068741,89.596658497466464,92.223299942016595,1.3218327491654229,0.015946830243679523,-0.044605839687571147,-0.076537461932713602,-0.13394629419554605,89.569999694824219,99.260002136230469,100.83999633789062,82.839996337890625,82.839996337890625,-0.04553990912637329,-0.074853897681995241,-0.10120328114734856,-0.17800473621692781,0.081191982223298917,5722850,487956657.84416199
838,WSSEC:WS:XNYS:SOLV,WS:XNYS:SOLV,XNYS,SOLV,2026-09-24,508,0,False,,v0.53/POLICY_F_CANONICAL_FILTERED_INVALID_BAR_SOURCE_DEFECT,88.589996337890625,88.917476387219125,86.641800034326323,77.746349925994878,2.0854721310875135,0.023540718109224496,0.01211010594512274,-0.032120643293084394,0.1482824962508178,94.160003662109375,94.160003662109375,94.160003662109375,86.529998779296875,74.760002136230469,-0.0036829660785960838,0.022485639758089704,0.13947466887149806,-0.059154705900464566,0.086127161059031315,793900,72419898.96697998
839,WSSEC:WS:XNYS:SON,WS:XNYS:SON,XNYS,SON,2026-09-21,500,0,False,,v0.53/POLICY_F_CANONICAL_FILTERED_INVALID_BAR_SOURCE_DEFECT,49.25,51.329236703656306,53.366714244197595,51.605299892425535,1.4854613102983194,0.030161650970524253,0.019246695179002682,-0.17199057869817358,-0.093669490951326151,59.75,60.669998168945312,60.669998168945312,47.590000152587891,47.590000152587891,-0.040507843817365718,-0.077140110694470798,-0.045640658950443114,-0.18823139135663891,0.24690355020126109,1162900,64472395.794677734
840,WSSEC:WS:XNYS:SPGI,WS:XNYS:SPGI,XNYS,SPGI,2026-09-24,508,0,False,,v0.53/POLICY_F_CANONICAL_FILTERED_INVALID_BAR_SOURCE_DEFECT,403.25,414.65741336854586,416.34377673310286,410.25335561876824,10.223918759186292,0.025353797294944306,-0.002128097257518502,-0.076152926706352764,0.10624826863528369,454.92001342773438,462.01998901367188,494.29445438150429,400.6099853515625,397,-0.027510453209736774,-0.031449435454145469,-0.017070806424496765,-0.18419072594173747,0.13468078878157935,1704250,701242027.14691162
841,WSSEC:WS:XNYS:SPXC,WS:XNYS:SPXC,XNYS,SPXC,2026-09-21,500,0,False,,v0.53/POLICY_F_CANONICAL_FILTERED_INVALID_BAR_SOURCE_DEFECT,181.19000244140625,190.8884745527937,201.75581276592845,213.3163503265381,7.0574413363951578,0.038950500807446116,-0.010917626362495936,-0.12553086336836738,-0.25911839936948311,211.52999877929688,247.63999938964844,251.08000183105469,176.21000671386719,176.21000671386719,-0.050807007254412118,-0.10193416508094411,-0.15060424499084968,-0.27835749115803987,0.19493344880798028,411100,77831519.725799561
842,WSSEC:WS:XNYS:SR,WS:XNYS:SR,XNYS,SR,2026-09-21,500,0,False,,v0.53/POLICY_F_CANONICAL_FILTERED_INVALID_BAR_SOURCE_DEFECT,79.760002136230469,81.215121405767192,81.715171477946186,84.9287999343872,1.7048199306165936,0.021374371676981065,-0.019665664480311262,-0.014335097120158014,0.0059276228436906386,84.300003051757812,84.650001525878906,95.30999755859375,78.55999755859375,77.839996337890625,-0.017916851496984854,-0.023926638179342152,-0.060860365413734185,-0.16315177652589496,0.071965964636762483,515350,42092577.487564087
843,WSSEC:WS:XNYS:SSB,WS:XNYS:SSB,XNYS,SSB,2026-09-21,500,0,False,,v0.53/POLICY_F_CANONICAL_FILTERED_INVALID_BAR_SOURCE_DEFECT,103.11000061035156,105.40888146733542,104.85128805492647,99.28425018310547,1.9479068957111905,0.018891541889057398,-0.028272547193891273,-0.035092644381257254,0.023221236928027356,108.40000152587891,112.19999694824219,112.19999694824219,102,96.849998474121094,-0.021809176086326709,-0.016607210811399264,0.038533306342047435,-0.081016012345203836,0.062069648802197647,492750,52198556.170272827
844,WSSEC:WS:XNYS:SSD,WS:XNYS:SSD,XNYS,SSD,2026-09-21,500,0,False,,v0.53/POLICY_F_CANONICAL_FILTERED_INVALID_BAR_SOURCE_DEFECT,173.80000305175781,177.6890148776713,183.71197359668204,184.31100044250488,4.1660793976546744,0.023970536964916002,0.012879577836899747,-0.079302859998329978,-0.17095972353671129,190.85000610351562,211.58999633789062,213.49000549316406,170.21000671386719,170.21000671386719,-0.021886619319662737,-0.053953862401395769,-0.057028594959126822,-0.18591035374101916,0.11875718657784963,253350,46773396.311187744
845,WSSEC:WS:XNYS:ST,WS:XNYS:ST,XNYS,ST,2026-09-21,500,0,False,,v0.53/POLICY_F_CANONICAL_FILTERED_INVALID_BAR_SOURCE_DEFECT,41.840000152587891,42.462522129359812,43.685521174738902,40.823650093078612,1.3103205090088583,0.031317411668981845,0.011116458980159338,-0.023114677472392264,-0.14924766382759491,44.180000305175781,51,53.889999389648438,40.25,40.25,-0.014660504029304744,-0.04224559928606697,0.02489610941677145,-0.22360362541357148,0.093929261253425267,1211050,50230169.235420227
846,WSSEC:WS:XNYS:STT,WS:XNYS:STT,XNYS,STT,2026-09-24,508,0,False,,v0.53/POLICY_F_CANONICAL_FILTERED_INVALID_BAR_SOURCE_DEFECT,181.08999633789062,185.87793086969978,184.09604746178471,153.43104999542237,4.2688932726217041,0.023573324639404702,-0.010815594620158131,-0.064714384336768349,0.067747581491017561,195.92999267578125,195.92999267578125,195.92999267578125,176.96000671386719,168.02000427246094,-0.025758488430589921,-0.016328710829699333,0.18026955002454503,-0.075741320331938033,0.10475446653893852,1599700,302899546.70410156
847,WSSEC:WS:XNYS:STZ,WS:XNYS:STZ,XNYS,STZ,2026-09-24,508,0,False,,v0.53/POLICY_F_CANONICAL_FILTERED_INVALID_BAR_SOURCE_DEFECT,114.20999908447266,123.02797333103911,128.65692966661314,144.22920028686522,3.2094442432339827,0.028101254434475524,-0.067292756791594299,-0.15053922144424525,-0.1788769710869581,133.5,144,168.60000610351562,114.12000274658203,114.12000274658203,-0.071674546916572934,-0.11229034160520235,-0.20813539243569101,-0.3225978947215995,0.1696873952260872,2091700,266166619.11010742
848,WSSEC:WS:XNYS:SWK,WS:XNYS:SWK,XNYS,SWK,2026-09-24,508,0,False,,v0.53/POLICY_F_CANONICAL_FILTERED_INVALID_BAR_SOURCE_DEFECT,90.169998168945312,92.221021235611275,92.822954602972146,83.353750190734857,2.6193407124445209,0.029048916109955362,0.011781815417454711,-0.096130751422691674,-0.041967748218963652,100.84999847412109,104.68000030517578,104.68000030517578,87.25,84.860000610351562,-0.022240298786389445,-0.028580822980417087,0.081774940690888309,-0.13861293555530341,0.15082620328592791,1520950,142016362.42103577
849,WSSEC:WS:XNYS:SWX,WS:XNYS:SWX,XNYS,SWX,2026-09-21,500,0,False,,v0.53/POLICY_F_CANONICAL_FILTERED_INVALID_BAR_SOURCE_DEFECT,84.650001525878906,87.668672090815633,88.994125077355079,87.47984996795654,1.6009641451471486,0.018912747977419792,-0.020254629271920011,-0.047485102850021277,-0.049410459012803498,90.959999084472656,94.470001220703125,94.470001220703125,84.470001220703125,84.470001220703125,-0.034432716875301805,-0.048813599186465328,-0.032348574478742176,-0.10394833881585852,0.076668608940136065,591900,51583376.092147827
850,WSSEC:WS:XNYS:SYF,WS:XNYS:SYF,XNYS,SYF,2026-09-24,508,0,False,,v0.53/POLICY_F_CANONICAL_FILTERED_INVALID_BAR_SOURCE_DEFECT,71.550003051757812,75.400015656954793,76.144946507798252,75.005200080871589,2.0389458435517991,0.028496796038944502,-0.038435700438056997,-0.1031586344129497,-0.059171595258680099,80.889999389648438,81.919998168945312,88.769996643066406,70.220001220703125,68.050003051757812,-0.051061164532289594,-0.060344693466556687,-0.046066099755594836,-0.19398438934889384,0.1491264530237246,2755650,213751383.69522095
851,WSSEC:WS:XNYS:SYK,WS:XNYS:SYK,XNYS,SYK,2026-09-24,508,0,False,,v0.53/POLICY_F_CANONICAL_FILTERED_INVALID_BAR_SOURCE_DEFECT,269.75,289.02310523194109,305.92328774446304,332.54470031738282,8.6737981702300271,0.032154951511510758,-0.037054241608837302,-0.18175754841854674,-0.14321559160958519,332.72000122070312,352.489990234375,392.54998779296875,267,267,-0.066683614157679205,-0.1182430014111201,-0.18883085569383951,-0.31282637017360848,0.24363299803782437,2688300,750123701.06506348
852,WSSEC:WS:XNYS:SYY,WS:XNYS:SYY,XNYS,SYY,2026-09-24,508,0,False,,v0.53/POLICY_F_CANONICAL_FILTERED_INVALID_BAR_SOURCE_DEFECT,78.19000244140625,80.211101988874375,81.128809335451379,79.717250099182124,1.6689933660418885,0.021345355082864882,-0.011629353581687707,-0.06100629766367538,-0.06448910351238768,84.699996948242188,86.650001525878906,91.849998474121094,77,77,-0.025197254461713503,-0.036223961846817532,-0.019158308344501496,-0.14872069961507484,0.098478024143973955,3526150,285317705.63964844
853,WSSEC:WS:XNYS:T,WS:XNYS:T,XNYS,T,2026-09-24,508,0,False,,v0.53/POLICY_F_CANONICAL_FILTERED_INVALID_BAR_SOURCE_DEFECT,25.450000762939453,25.499995204674729,24.91379944263322,25.147349920272827,0.60137277565770919,0.023629577902937994,0.0023631892372348862,-0.01623502368260421,0.22946859057629743,26.930000305175781,26.930000305175781,29.440000534057617,24.799999237060547,19.889999389648438,-0.0019605667112482239,0.021522262051635099,0.012035098872292815,-0.1355298810712432,0.083693556159611729,36460650,928472638.43193054
854,WSSEC:WS:XNYS:TAP,WS:XNYS:TAP,XNYS,TAP,2026-09-24,508,0,False,,v0.53/POLICY_F_CANONICAL_FILTERED_INVALID_BAR_SOURCE_DEFECT,36.349998474121094,38.785796799545366,40.001498062203204,43.567549972534181,1.1068045568490223,0.030448544795318146,-0.069856786822466654,-0.13637447511660017,-0.066991803687997731,42.119998931884766,44.5,54.819999694824219,36.139999389648438,36.139999389648438,-0.062801296516172722,-0.091284070971640818,-0.16566346978343216,-0.33692085595627896,0.16451168619700798,3176250,119572965.12565613
855,WSSEC:WS:XNYS:TDG,WS:XNYS:TDG,XNYS,TDG,2026-09-24,508,0,False,,v0.53/POLICY_F_CANONICAL_FILTERED_INVALID_BAR_SOURCE_DEFECT,1105.280029296875,1129.7866618243277,1176.0481089007783,1253.8321490478515,27.333927599998177,0.024730318901524606,0.027202367325212418,-0.084320600762360476,-0.17023513041336236,1201.1500244140625,1359.989990234375,1463.030029296875,1071.25,1071.25,-0.021691380643386715,-0.060174476765281648,-0.11847847406352252,-0.24452676488939384,0.11752679951767385,354400,406368850.42114258
856,WSSEC:WS:XNYS:TDY,WS:XNYS:TDY,XNYS,TDY,2026-09-24,508,0,False,,v0.53/POLICY_F_CANONICAL_FILTERED_INVALID_BAR_SOURCE_DEFECT,612.02001953125,613.64482535896741,625.94440091600097,620.64944839477539,11.727449006227348,0.019161871559707271,0.016678360391124691,-0.033998323931983543,-0.082291202389788487,632.09002685546875,697.66998291015625,697.66998291015625,590.0999755859375,590.0999755859375,-0.0026477952075403266,-0.022245396499072756,-0.013903869383666168,-0.12276572803324404,0.068608950572714433,268850,162514460.71777344
857,WSSEC:WS:XNYS:TEX,WS:XNYS:TEX,XNYS,TEX,2026-09-21,500,0,False,,v0.53/POLICY_F_CANONICAL_FILTERED_INVALID_BAR_SOURCE_DEFECT,58.919998168945312,61.167618041914906,63.147944650386783,61.936749877929685,2.2803074343666196,0.038701756707937081,0.0040899431240861706,-0.11371848384841876,-0.2099759087909896,67.349998474121094,74.330001831054688,74.69000244140625,57.840000152587891,57.840000152587891,-0.036745257456803682,-0.066953033940362339,-0.04870697469483054,-0.2111394263888583,0.1614052718444515,944250,58001545.210075378
858,WSSEC:WS:XNYS:TFC,WS:XNYS:TFC,XNYS,TFC,2026-09-24,508,0,False,,v0.53/POLICY_F_CANONICAL_FILTERED_INVALID_BAR_SOURCE_DEFECT,47.180000305175781,49.356687495310631,50.210164980487058,49.871000022888182,1.0660342071572342,0.022595044515934162,-0.026212599334675901,-0.068877007891989361,-0.052990754833800335,51.889999389648438,54.220001220703125,56.200000762939453,46.619998931884766,46.619998931884766,-0.044101160361332159,-0.060349625947034302,-0.053959209088997095,-0.1604982266069972,0.11169988180745175,6400850,317069236.59610748
859,WSSEC:WS:XNYS:TGT,WS:XNYS:TGT,XNYS,TGT,2026-09-24,508,0,False,,v0.53/POLICY_F_CANONICAL_FILTERED_INVALID_BAR_SOURCE_DEFECT,156.14999389648438,157.86423224143306,152.91104698647752,126.96729972839356,3.9292720605129565,0.025163446776166807,-0.02302451287249685,-0.048098023119801159,0.19554393359453548,167.1300048828125,170.75,170.75,153.55000305175781,124.69999694824219,-0.010858940753133872,0.021181902641038697,0.22984417429147497,-0.085505160196284735,0.086967674427558414,3248600,510787146.12731934
860,WSSEC:WS:XNYS:THC,WS:XNYS:THC,XNYS,THC,2026-09-21,500,0,False,,v0.53/POLICY_F_CANONICAL_FILTERED_INVALID_BAR_SOURCE_DEFECT,260.97000122070312,262.90425362371286,249.68576760607576,211.08755020141601,8.1300503322146938,0.031153198812836291,-0.013383268739275977,-0.07052031402118486,0.4187778501516255,283.04998779296875,283.04998779296875,283.04998779296875,253.50999450683594,179.91000366210938,-0.0073572503158437774,0.045193739806708821,0.23631166770228829,-0.078007375108652521,0.11319306107199176,714700,189775492.9901123
861,WSSEC:WS:XNYS:THG,WS:XNYS:THG,XNYS,THG,2026-09-21,500,0,False,,v0.53/POLICY_F_CANONICAL_FILTERED_INVALID_BAR_SOURCE_DEFECT,223.21000671386719,226.99024421487272,222.28159008077202,193.64639968872069,4.4902389452132416,0.020116656109281324,-0.034517045042038674,0.00022406816157571896,0.075399929366714691,234.47999572753906,236.07000732421875,236.07000732421875,222.05000305175781,203.36000061035156,-0.01665374436721212,0.0041767590053580772,0.15266799213757065,-0.05447536837108502,0.055687434711272833,242300,55592054.516601562
862,WSSEC:WS:XNYS:THO,WS:XNYS:THO,XNYS,THO,2026-09-21,500,0,False,,v0.53/POLICY_F_CANONICAL_FILTERED_INVALID_BAR_SOURCE_DEFECT,69.94000244140625,73.127739637619584,75.281271492409545,86.979799880981446,2.4717091104800826,0.035340420706316253,-0.048176384782286585,-0.12014084386730173,-0.10275811187208217,80.410003662109375,81.669998168945312,122.83000183105469,67.30999755859375,67.30999755859375,-0.043591354142901051,-0.07095083471779362,-0.1959052269939866,-0.43059512009448198,0.18730348364643593,628000,47302979.721069336
