WS_ID,Name,ISIN,Country,Primary_Ticker,Primary_Exchange,Primary_MIC,Primary_Currency,Primary_Universe_Index,Index_Tags,ws_id,yahoo_symbol,mapping_status,status,reason_code,unique_bars,valid_bars,repaired_rows,suspicious_returns,zero_volume_share,first_bar_date,last_bar_date,last_fetch_utc,batch_id,last_error
WS:US:EFOR,Everforth Inc.,,,EFOR,US primary exchange pending,,USD,US_SP1500,US_SP1500;US_SP600,WS:US:EFOR,EFOR,EXPLICIT,QUARANTINE,SUSPICIOUS_RETURN_NEEDS_REPAIR,501,501,0,1,0.0,2024-08-22,2026-08-21,2026-08-23T23:06:32+00:00,YF-20260823T230631313301-38920382-R,NO_DATA_IN_BATCH
WS:US:FDXF,FedEx Freight,,,FDXF,US primary exchange pending,,USD,US_SP1500,US_SP1500;US_SP500,WS:US:FDXF,FDXF,EXPLICIT,WARMUP,INSUFFICIENT_HISTORY,61,61,0,0,0.0,2026-05-27,2026-08-21,2026-08-23T23:04:51+00:00,YF-20260823T230447001891-36b6d455,
WS:US:HONA,Honeywell Aerospace,,,HONA,US primary exchange pending,,USD,US_SP1500,US_SP1500;US_SP500,WS:US:HONA,HONA,EXPLICIT,WARMUP,INSUFFICIENT_HISTORY,48,48,0,0,0.0,2026-06-15,2026-08-21,2026-08-23T23:05:01+00:00,YF-20260823T230456696379-30a24de9,
WS:US:IESC,IES Holdings,,,IESC,US primary exchange pending,,USD,US_SP1500,US_SP1500;US_SP400,WS:US:IESC,IESC,EXPLICIT,STALE,LAST_BAR_TOO_OLD,477,476,0,0,0.0,2024-08-22,2026-07-17,2026-08-23T23:05:10+00:00,YF-20260823T230506104693-ce64cbcf,
WS:US:KD,Kyndryl,,,KD,US primary exchange pending,,USD,US_SP1500,US_SP1500;US_SP400,WS:US:KD,KD,EXPLICIT,QUARANTINE,SUSPICIOUS_RETURN_NEEDS_REPAIR,501,501,0,1,0.0,2024-08-22,2026-08-21,2026-08-23T23:06:34+00:00,YF-20260823T230632999374-221e5dbb-R,NO_DATA_IN_BATCH
WS:US:LRN,"Stride, Inc.",,,LRN,US primary exchange pending,,USD,US_SP1500,US_SP1500;US_SP600,WS:US:LRN,LRN,EXPLICIT,QUARANTINE,SUSPICIOUS_RETURN_NEEDS_REPAIR,501,501,0,1,0.0,2024-08-22,2026-08-21,2026-08-23T23:06:34+00:00,YF-20260823T230632999374-221e5dbb-R,NO_DATA_IN_BATCH
WS:US:MBGL,"Mobility Global, Inc.",,,MBGL,US primary exchange pending,,USD,US_SP1500,US_SP1500;US_SP600,WS:US:MBGL,MBGL,EXPLICIT,WARMUP,INSUFFICIENT_HISTORY,40,40,0,0,0.0,2026-06-26,2026-08-21,2026-08-23T23:05:20+00:00,YF-20260823T230515647335-590890e0,
WS:US:MEDP,Medpace,,,MEDP,US primary exchange pending,,USD,US_SP1500,US_SP1500;US_SP400,WS:US:MEDP,MEDP,EXPLICIT,QUARANTINE,SUSPICIOUS_RETURN_NEEDS_REPAIR,501,501,0,1,0.0,2024-08-22,2026-08-21,2026-08-23T23:06:34+00:00,YF-20260823T230632999374-221e5dbb-R,NO_DATA_IN_BATCH
WS:US:MFP,"Midera Food Processing, Inc.",,,MFP,US primary exchange pending,,USD,US_SP1500,US_SP1500;US_SP600,WS:US:MFP,MFP,EXPLICIT,QUARANTINE,SUSPICIOUS_RETURN_NEEDS_REPAIR,40,40,0,1,0.025,2026-06-26,2026-08-21,2026-08-23T23:06:34+00:00,YF-20260823T230632999374-221e5dbb-R,NO_DATA_IN_BATCH
WS:US:MNST,Monster Beverage,,,MNST,US primary exchange pending,,USD,US_SP1500,US_SP1500;US_SP500,WS:US:MNST,MNST,EXPLICIT,QUARANTINE,SUSPICIOUS_RETURN_NEEDS_REPAIR,500,500,0,5,0.0,2024-08-22,2026-08-21,2026-08-23T23:06:34+00:00,YF-20260823T230632999374-221e5dbb-R,NO_DATA_IN_BATCH
WS:US:MP,MP Materials,,,MP,US primary exchange pending,,USD,US_SP1500,US_SP1500;US_SP400,WS:US:MP,MP,EXPLICIT,QUARANTINE,SUSPICIOUS_RETURN_NEEDS_REPAIR,501,501,0,1,0.0,2024-08-22,2026-08-21,2026-08-23T23:06:34+00:00,YF-20260823T230632999374-221e5dbb-R,NO_DATA_IN_BATCH
WS:US:MRNA,Moderna,,,MRNA,US primary exchange pending,,USD,US_SP1500,US_SP1500;US_SP500,WS:US:MRNA,MRNA,EXPLICIT,QUARANTINE,SUSPICIOUS_RETURN_NEEDS_REPAIR,501,501,0,1,0.0,2024-08-22,2026-08-21,2026-08-23T23:06:34+00:00,YF-20260823T230632999374-221e5dbb-R,NO_DATA_IN_BATCH
WS:US:MXL,"MaxLinear, Inc.",,,MXL,US primary exchange pending,,USD,US_SP1500,US_SP1500;US_SP600,WS:US:MXL,MXL,EXPLICIT,QUARANTINE,SUSPICIOUS_RETURN_NEEDS_REPAIR,501,501,0,1,0.0,2024-08-22,2026-08-21,2026-08-23T23:06:34+00:00,YF-20260823T230632999374-221e5dbb-R,NO_DATA_IN_BATCH
WS:US:PRIM,Primoris Services Corporation,,,PRIM,US primary exchange pending,,USD,US_SP1500,US_SP1500;US_SP600,WS:US:PRIM,PRIM,EXPLICIT,QUARANTINE,SUSPICIOUS_RETURN_NEEDS_REPAIR,501,501,0,1,0.0,2024-08-22,2026-08-21,2026-08-23T23:06:34+00:00,YF-20260823T230632999374-221e5dbb-R,NO_DATA_IN_BATCH
WS:US:Q,Qnity Electronics,,,Q,US primary exchange pending,,USD,US_SP1500,US_SP1500;US_SP500,WS:US:Q,Q,EXPLICIT,WARMUP,INSUFFICIENT_HISTORY,206,206,0,0,0.0,2025-10-27,2026-08-21,2026-08-23T23:05:49+00:00,YF-20260823T230544483070-6e07d11d,
WS:US:SEZL,Sezzle,,,SEZL,US primary exchange pending,,USD,US_SP1500,US_SP1500;US_SP600,WS:US:SEZL,SEZL,EXPLICIT,QUARANTINE,SUSPICIOUS_RETURN_NEEDS_REPAIR,501,501,0,1,0.0,2024-08-22,2026-08-21,2026-08-23T23:06:34+00:00,YF-20260823T230632999374-221e5dbb-R,NO_DATA_IN_BATCH
WS:US:SOLS,Solstice Advanced Materials,,,SOLS,US primary exchange pending,,USD,US_SP1500,US_SP1500;US_SP400,WS:US:SOLS,SOLS,EXPLICIT,WARMUP,INSUFFICIENT_HISTORY,211,211,0,0,0.0,2025-10-20,2026-08-21,2026-08-23T23:05:58+00:00,YF-20260823T230553979943-f188b865,
WS:US:STRL,Sterling Infrastructure,,,STRL,US primary exchange pending,,USD,US_SP1500,US_SP1500;US_SP400,WS:US:STRL,STRL,EXPLICIT,QUARANTINE,SUSPICIOUS_RETURN_NEEDS_REPAIR,501,501,0,1,0.0,2024-08-22,2026-08-21,2026-08-23T23:06:34+00:00,YF-20260823T230632999374-221e5dbb-R,NO_DATA_IN_BATCH
WS:US:VGNT,Versigent PLC,,,VGNT,US primary exchange pending,,USD,US_SP1500,US_SP1500;US_SP600,WS:US:VGNT,VGNT,EXPLICIT,WARMUP,INSUFFICIENT_HISTORY,102,102,0,0,0.0,2026-03-27,2026-08-21,2026-08-23T23:06:17+00:00,YF-20260823T230613076378-9776054c,
