WS_ID,Yahoo_Symbol,Yahoo_Mapping_Status,Primary_Ticker,Primary_MIC,Primary_Currency
WS:XSHG:600803,600803.SS,EXPLICIT,600803,XSHG,CNY
WS:XSHG:600809,600809.SS,EXPLICIT,600809,XSHG,CNY
WS:XSHG:600845,600845.SS,EXPLICIT,600845,XSHG,CNY
WS:XSHG:600875,600875.SS,EXPLICIT,600875,XSHG,CNY
WS:XSHG:600886,600886.SS,EXPLICIT,600886,XSHG,CNY
WS:XSHG:600887,600887.SS,EXPLICIT,600887,XSHG,CNY
WS:XSHG:600893,600893.SS,EXPLICIT,600893,XSHG,CNY
WS:XSHG:600900,600900.SS,EXPLICIT,600900,XSHG,CNY
WS:XSHG:600905,600905.SS,EXPLICIT,600905,XSHG,CNY
WS:XSHG:600918,600918.SS,EXPLICIT,600918,XSHG,CNY
WS:XSHG:600919,600919.SS,EXPLICIT,600919,XSHG,CNY
WS:XSHG:600926,600926.SS,EXPLICIT,600926,XSHG,CNY
WS:XSHG:600930,600930.SS,EXPLICIT,600930,XSHG,CNY
WS:XSHG:600938,600938.SS,EXPLICIT,600938,XSHG,CNY
WS:XSHG:600941,600941.SS,EXPLICIT,600941,XSHG,CNY
WS:XSHG:600958,600958.SS,EXPLICIT,600958,XSHG,CNY
WS:XSHG:600989,600989.SS,EXPLICIT,600989,XSHG,CNY
WS:XSHG:600999,600999.SS,EXPLICIT,600999,XSHG,CNY
WS:XSHG:601006,601006.SS,EXPLICIT,601006,XSHG,CNY
WS:XSHG:601009,601009.SS,EXPLICIT,601009,XSHG,CNY
WS:XSHG:601012,601012.SS,EXPLICIT,601012,XSHG,CNY
WS:XSHG:601018,601018.SS,EXPLICIT,601018,XSHG,CNY
WS:XSHG:601021,601021.SS,EXPLICIT,601021,XSHG,CNY
WS:XSHG:601058,601058.SS,EXPLICIT,601058,XSHG,CNY
WS:XSHG:601059,601059.SS,EXPLICIT,601059,XSHG,CNY
WS:XSHG:601066,601066.SS,EXPLICIT,601066,XSHG,CNY
WS:XSHG:601077,601077.SS,EXPLICIT,601077,XSHG,CNY
WS:XSHG:601088,601088.SS,EXPLICIT,601088,XSHG,CNY
WS:XSHG:601100,601100.SS,EXPLICIT,601100,XSHG,CNY
WS:XSHG:601111,601111.SS,EXPLICIT,601111,XSHG,CNY
WS:XSHG:601117,601117.SS,EXPLICIT,601117,XSHG,CNY
WS:XSHG:601127,601127.SS,EXPLICIT,601127,XSHG,CNY
WS:XSHG:601136,601136.SS,EXPLICIT,601136,XSHG,CNY
WS:XSHG:601138,601138.SS,EXPLICIT,601138,XSHG,CNY
WS:XSHG:601166,601166.SS,EXPLICIT,601166,XSHG,CNY
WS:XSHG:601169,601169.SS,EXPLICIT,601169,XSHG,CNY
WS:XSHG:601186,601186.SS,EXPLICIT,601186,XSHG,CNY
WS:XSHG:601211,601211.SS,EXPLICIT,601211,XSHG,CNY
WS:XSHG:601225,601225.SS,EXPLICIT,601225,XSHG,CNY
WS:XSHG:601229,601229.SS,EXPLICIT,601229,XSHG,CNY
WS:XSHG:601238,601238.SS,EXPLICIT,601238,XSHG,CNY
WS:XSHG:601288,601288.SS,EXPLICIT,601288,XSHG,CNY
WS:XSHG:601318,601318.SS,EXPLICIT,601318,XSHG,CNY
WS:XSHG:601319,601319.SS,EXPLICIT,601319,XSHG,CNY
WS:XSHG:601328,601328.SS,EXPLICIT,601328,XSHG,CNY
WS:XSHG:601336,601336.SS,EXPLICIT,601336,XSHG,CNY
WS:XSHG:601360,601360.SS,EXPLICIT,601360,XSHG,CNY
WS:XSHG:601377,601377.SS,EXPLICIT,601377,XSHG,CNY
WS:XSHG:601390,601390.SS,EXPLICIT,601390,XSHG,CNY
WS:XSHG:601398,601398.SS,EXPLICIT,601398,XSHG,CNY
WS:XSHG:601456,601456.SS,EXPLICIT,601456,XSHG,CNY
WS:XSHG:601600,601600.SS,EXPLICIT,601600,XSHG,CNY
WS:XSHG:601601,601601.SS,EXPLICIT,601601,XSHG,CNY
WS:XSHG:601607,601607.SS,EXPLICIT,601607,XSHG,CNY
WS:XSHG:601618,601618.SS,EXPLICIT,601618,XSHG,CNY
WS:XSHG:601628,601628.SS,EXPLICIT,601628,XSHG,CNY
WS:XSHG:601633,601633.SS,EXPLICIT,601633,XSHG,CNY
WS:XSHG:601658,601658.SS,EXPLICIT,601658,XSHG,CNY
WS:XSHG:601668,601668.SS,EXPLICIT,601668,XSHG,CNY
WS:XSHG:601669,601669.SS,EXPLICIT,601669,XSHG,CNY
WS:XSHG:601688,601688.SS,EXPLICIT,601688,XSHG,CNY
WS:XSHG:601689,601689.SS,EXPLICIT,601689,XSHG,CNY
WS:XSHG:601698,601698.SS,EXPLICIT,601698,XSHG,CNY
WS:XSHG:601727,601727.SS,EXPLICIT,601727,XSHG,CNY
WS:XSHG:601728,601728.SS,EXPLICIT,601728,XSHG,CNY
WS:XSHG:601766,601766.SS,EXPLICIT,601766,XSHG,CNY
WS:XSHG:601788,601788.SS,EXPLICIT,601788,XSHG,CNY
WS:XSHG:601800,601800.SS,EXPLICIT,601800,XSHG,CNY
WS:XSHG:601816,601816.SS,EXPLICIT,601816,XSHG,CNY
WS:XSHG:601818,601818.SS,EXPLICIT,601818,XSHG,CNY
WS:XSHG:601825,601825.SS,EXPLICIT,601825,XSHG,CNY
WS:XSHG:601838,601838.SS,EXPLICIT,601838,XSHG,CNY
WS:XSHG:601857,601857.SS,EXPLICIT,601857,XSHG,CNY
WS:XSHG:601868,601868.SS,EXPLICIT,601868,XSHG,CNY
WS:XSHG:601872,601872.SS,EXPLICIT,601872,XSHG,CNY
WS:XSHG:601877,601877.SS,EXPLICIT,601877,XSHG,CNY
WS:XSHG:601878,601878.SS,EXPLICIT,601878,XSHG,CNY
WS:XSHG:601881,601881.SS,EXPLICIT,601881,XSHG,CNY
WS:XSHG:601888,601888.SS,EXPLICIT,601888,XSHG,CNY
WS:XSHG:601898,601898.SS,EXPLICIT,601898,XSHG,CNY
WS:XSHG:601899,601899.SS,EXPLICIT,601899,XSHG,CNY
WS:XSHG:601901,601901.SS,EXPLICIT,601901,XSHG,CNY
WS:XSHG:601916,601916.SS,EXPLICIT,601916,XSHG,CNY
WS:XSHG:601919,601919.SS,EXPLICIT,601919,XSHG,CNY
WS:XSHG:601939,601939.SS,EXPLICIT,601939,XSHG,CNY
WS:XSHG:601985,601985.SS,EXPLICIT,601985,XSHG,CNY
WS:XSHG:601988,601988.SS,EXPLICIT,601988,XSHG,CNY
WS:XSHG:601995,601995.SS,EXPLICIT,601995,XSHG,CNY
WS:XSHG:601998,601998.SS,EXPLICIT,601998,XSHG,CNY
WS:XSHG:603019,603019.SS,EXPLICIT,603019,XSHG,CNY
WS:XSHG:603259,603259.SS,EXPLICIT,603259,XSHG,CNY
WS:XSHG:603260,603260.SS,EXPLICIT,603260,XSHG,CNY
WS:XSHG:603288,603288.SS,EXPLICIT,603288,XSHG,CNY
WS:XSHG:603296,603296.SS,EXPLICIT,603296,XSHG,CNY
WS:XSHG:603369,603369.SS,EXPLICIT,603369,XSHG,CNY
WS:XSHG:603392,603392.SS,EXPLICIT,603392,XSHG,CNY
WS:XSHG:603501,603501.SS,EXPLICIT,603501,XSHG,CNY
WS:XSHG:603799,603799.SS,EXPLICIT,603799,XSHG,CNY
WS:XSHG:603893,603893.SS,EXPLICIT,603893,XSHG,CNY
WS:XSHG:603986,603986.SS,EXPLICIT,603986,XSHG,CNY
WS:XSHG:603993,603993.SS,EXPLICIT,603993,XSHG,CNY
WS:XSHG:605117,605117.SS,EXPLICIT,605117,XSHG,CNY
WS:XSHG:605499,605499.SS,EXPLICIT,605499,XSHG,CNY
WS:XSHG:688008,688008.SS,EXPLICIT,688008,XSHG,CNY
WS:XSHG:688009,688009.SS,EXPLICIT,688009,XSHG,CNY
WS:XSHG:688012,688012.SS,EXPLICIT,688012,XSHG,CNY
WS:XSHG:688036,688036.SS,EXPLICIT,688036,XSHG,CNY
WS:XSHG:688041,688041.SS,EXPLICIT,688041,XSHG,CNY
WS:XSHG:688047,688047.SS,EXPLICIT,688047,XSHG,CNY
WS:XSHG:688072,688072.SS,EXPLICIT,688072,XSHG,CNY
WS:XSHG:688082,688082.SS,EXPLICIT,688082,XSHG,CNY
WS:XSHG:688111,688111.SS,EXPLICIT,688111,XSHG,CNY
WS:XSHG:688126,688126.SS,EXPLICIT,688126,XSHG,CNY
WS:XSHG:688183,688183.SS,EXPLICIT,688183,XSHG,CNY
WS:XSHG:688223,688223.SS,EXPLICIT,688223,XSHG,CNY
WS:XSHG:688256,688256.SS,EXPLICIT,688256,XSHG,CNY
WS:XSHG:688271,688271.SS,EXPLICIT,688271,XSHG,CNY
WS:XSHG:688303,688303.SS,EXPLICIT,688303,XSHG,CNY
WS:XSHG:688396,688396.SS,EXPLICIT,688396,XSHG,CNY
WS:XSHG:688472,688472.SS,EXPLICIT,688472,XSHG,CNY
WS:XSHG:688506,688506.SS,EXPLICIT,688506,XSHG,CNY
WS:XSHG:688521,688521.SS,EXPLICIT,688521,XSHG,CNY
WS:XSHG:688981,688981.SS,EXPLICIT,688981,XSHG,CNY
WS:XAMS:AALB.AS,AALB.AS,EXPLICIT,AALB.AS,XAMS,EUR
WS:XAMS:ABND.AS,ABN.AS,EXPLICIT,ABNd.AS,XAMS,EUR
WS:XAMS:AD.AS,AD.AS,EXPLICIT,AD.AS,XAMS,EUR
WS:XAMS:ADYEN.AS,ADYEN.AS,EXPLICIT,ADYEN.AS,XAMS,EUR
WS:XAMS:AEGN.AS,AGN.AS,EXPLICIT,AEGN.AS,XAMS,EUR
WS:XAMS:AKZO.AS,AKZA.AS,EXPLICIT,AKZO.AS,XAMS,EUR
WS:XAMS:ALLFG.AS,ALLFG.AS,EXPLICIT,ALLFG.AS,XAMS,EUR
WS:XAMS:ARDS.AS,ARCAD.AS,EXPLICIT,ARDS.AS,XAMS,EUR
WS:XAMS:ASMI.AS,ASM.AS,EXPLICIT,ASMI.AS,XAMS,EUR
WS:XAMS:ASML.AS,ASML.AS,EXPLICIT,ASML.AS,XAMS,EUR
WS:XAMS:ASRNL.AS,ASRNL.AS,EXPLICIT,ASRNL.AS,XAMS,EUR
WS:XAMS:BAMN.AS,BAMNB.AS,EXPLICIT,BAMN.AS,XAMS,EUR
WS:XAMS:BESI.AS,BESI.AS,EXPLICIT,BESI.AS,XAMS,EUR
WS:XAMS:CSG.AS,CSG.AS,EXPLICIT,CSG.AS,XAMS,EUR
WS:XAMS:CVC.AS,CVC.AS,EXPLICIT,CVC.AS,XAMS,EUR
WS:XAMS:DSFIR.AS,DSFIR.AS,EXPLICIT,DSFIR.AS,XAMS,EUR
WS:XAMS:EXOR.AS,EXO.AS,EXPLICIT,EXOR.AS,XAMS,EUR
WS:XAMS:HEIN.AS,HEIA.AS,PROJECT_OVERRIDE,HEIN.AS,XAMS,EUR
WS:XAMS:HEIO.AS,HEIO.AS,EXPLICIT,HEIO.AS,XAMS,EUR
WS:XAMS:IMCD.AS,IMCD.AS,EXPLICIT,IMCD.AS,XAMS,EUR
WS:XAMS:INGA.AS,INGA.AS,EXPLICIT,INGA.AS,XAMS,EUR
WS:XAMS:INPST.AS,INPST.AS,EXPLICIT,INPST.AS,XAMS,EUR
WS:XAMS:KPN.AS,KPN.AS,EXPLICIT,KPN.AS,XAMS,EUR
WS:XAMS:LIGHT.AS,LIGHT.AS,EXPLICIT,LIGHT.AS,XAMS,EUR
WS:XAMS:MICCT.AS,MICC.AS,EXPLICIT,MICCT.AS,XAMS,EUR
WS:XAMS:MT.AS,MT.AS,EXPLICIT,MT.AS,XAMS,EUR
WS:XAMS:NN.AS,NN.AS,EXPLICIT,NN.AS,XAMS,EUR
WS:XAMS:PHG.AS,PHIA.AS,EXPLICIT,PHG.AS,XAMS,EUR
WS:XAMS:PRX.AS,PRX.AS,EXPLICIT,PRX.AS,XAMS,EUR
WS:XAMS:RAND.AS,RAND.AS,EXPLICIT,RAND.AS,XAMS,EUR
WS:XAMS:SBMO.AS,SBMO.AS,EXPLICIT,SBMO.AS,XAMS,EUR
WS:XAMS:SHEL.AS,SHELL.AS,EXPLICIT,SHEL.AS,XAMS,EUR
WS:XAMS:UMG.AS,UMG.AS,EXPLICIT,UMG.AS,XAMS,EUR
WS:XAMS:VOPA.AS,VPK.AS,EXPLICIT,VOPA.AS,XAMS,EUR
WS:XAMS:WLSNC.AS,WKL.AS,PROJECT_OVERRIDE,WLSNc.AS,XAMS,EUR
WS:XBRU:ABI.BR,ABI.BR,EXPLICIT,ABI.BR,XBRU,EUR
WS:XBRU:ACKB.BR,ACKB.BR,EXPLICIT,ACKB.BR,XBRU,EUR
WS:XBRU:AGES.BR,AGS.BR,EXPLICIT,AGES.BR,XBRU,EUR
WS:XBRU:AOO.BR,AED.BR,EXPLICIT,AOO.BR,XBRU,EUR
WS:XBRU:ARGX.BR,ARGX.BR,EXPLICIT,ARGX.BR,XBRU,EUR
WS:XBRU:ELI.BR,ELI.BR,EXPLICIT,ELI.BR,XBRU,EUR
WS:XBRU:GBLB.BR,GBLB.BR,EXPLICIT,GBLB.BR,XBRU,EUR
WS:XBRU:IETB.BR,DIE.BR,EXPLICIT,IETB.BR,XBRU,EUR
WS:XBRU:KBC.BR,KBC.BR,EXPLICIT,KBC.BR,XBRU,EUR
WS:XBRU:KBCA.BR,KBCA.BR,EXPLICIT,KBCA.BR,XBRU,EUR
WS:XBRU:LOTB.BR,LOTB.BR,EXPLICIT,LOTB.BR,XBRU,EUR
WS:XBRU:SOF.BR,SOF.BR,EXPLICIT,SOF.BR,XBRU,EUR
WS:XBRU:SYENS.BR,SYENS.BR,EXPLICIT,SYENS.BR,XBRU,EUR
WS:XBRU:TUB.BR,TUB.BR,EXPLICIT,TUB.BR,XBRU,EUR
WS:XBRU:UCB.BR,UCB.BR,EXPLICIT,UCB.BR,XBRU,EUR
WS:XBRU:UMI.BR,UMI.BR,EXPLICIT,UMI.BR,XBRU,EUR
WS:XBRU:WDPP.BR,WDP.BR,EXPLICIT,WDPP.BR,XBRU,EUR
WS:XCSE:ALKB.CO,ALK-B.CO,EXPLICIT,ALKb.CO,XCSE,DKK
WS:XCSE:ALSYDB.CO,ALSYDB.CO,EXPLICIT,ALSYDB.CO,XCSE,DKK
WS:XCSE:CARLB.CO,CARL-B.CO,EXPLICIT,CARLb.CO,XCSE,DKK
WS:XCSE:COLOB.CO,COLO-B.CO,EXPLICIT,COLOb.CO,XCSE,DKK
WS:XCSE:DANSKE.CO,DANSKE.CO,EXPLICIT,DANSKE.CO,XCSE,DKK
WS:XCSE:DEMANT.CO,DEMANT.CO,EXPLICIT,DEMANT.CO,XCSE,DKK
WS:XCSE:DSV.CO,DSV.CO,EXPLICIT,DSV.CO,XCSE,DKK
WS:XCSE:FLS.CO,FLS.CO,EXPLICIT,FLS.CO,XCSE,DKK
WS:XCSE:GMAB.CO,GMAB.CO,EXPLICIT,GMAB.CO,XCSE,DKK
WS:XCSE:ISS.CO,ISS.CO,EXPLICIT,ISS.CO,XCSE,DKK
WS:XCSE:JYSK.CO,JYSK.CO,EXPLICIT,JYSK.CO,XCSE,DKK
WS:XCSE:MAERSKB.CO,MAERSK-B.CO,EXPLICIT,MAERSKb.CO,XCSE,DKK
WS:XCSE:NKT.CO,NKT.CO,EXPLICIT,NKT.CO,XCSE,DKK
WS:XCSE:NOVOB.CO,NOVO-B.CO,EXPLICIT,NOVOb.CO,XCSE,DKK
WS:XCSE:NSISB.CO,NSIS-B.CO,EXPLICIT,NSISb.CO,XCSE,DKK
WS:XCSE:ORSTED.CO,ORSTED.CO,EXPLICIT,ORSTED.CO,XCSE,DKK
WS:XCSE:PNDORA.CO,PNDORA.CO,EXPLICIT,PNDORA.CO,XCSE,DKK
WS:XCSE:RBREW.CO,RBREW.CO,EXPLICIT,RBREW.CO,XCSE,DKK
WS:XCSE:RILBA.CO,RILBA.CO,EXPLICIT,RILBA.CO,XCSE,DKK
WS:XCSE:ROCKB.CO,ROCK-B.CO,EXPLICIT,ROCKb.CO,XCSE,DKK
WS:XCSE:TRYG.CO,TRYG.CO,EXPLICIT,TRYG.CO,XCSE,DKK
WS:XCSE:VWS.CO,VWS.CO,EXPLICIT,VWS.CO,XCSE,DKK
WS:XCSE:ZELA.CO,ZEAL.CO,EXPLICIT,ZELA.CO,XCSE,DKK
WS:XDUB:AIBG.I,A5G.IR,EXPLICIT,AIBG.I,XDUB,EUR
WS:XDUB:BIRG.I,BIRG.IR,EXPLICIT,BIRG.I,XDUB,EUR
WS:XDUB:GL9.I,GL9.IR,EXPLICIT,GL9.I,XDUB,EUR
WS:XDUB:KSP.I,KRX.IR,EXPLICIT,KSP.I,XDUB,EUR
WS:XDUB:KYGA.I,KRZ.IR,EXPLICIT,KYGa.I,XDUB,EUR
WS:XDUB:RYA.I,RYA.IR,EXPLICIT,RYA.I,XDUB,EUR
WS:XETR:ADSGN.DE,ADS.DE,EXPLICIT,ADSGn.DE,XETR,EUR
WS:XETR:AG1G.DE,AG1.DE,EXPLICIT,AG1G.DE,XETR,EUR
WS:XETR:AIXGN.DE,AIXA.DE,EXPLICIT,AIXGn.DE,XETR,EUR
WS:XETR:ALVG.DE,ALV.DE,EXPLICIT,ALVG.DE,XETR,EUR
WS:XETR:AMV0N.DE,AMV0.DE,EXPLICIT,AMV0n.DE,XETR,EUR
WS:XETR:BASFN.DE,BAS.DE,EXPLICIT,BASFn.DE,XETR,EUR
WS:XETR:BAYGN.DE,BAYN.DE,EXPLICIT,BAYGn.DE,XETR,EUR
WS:XETR:BC8G.DE,BC8.DE,EXPLICIT,BC8G.DE,XETR,EUR
WS:XETR:BEIG.DE,BEI.DE,EXPLICIT,BEIG.DE,XETR,EUR
WS:XETR:BMWG.DE,BMW.DE,EXPLICIT,BMWG.DE,XETR,EUR
WS:XETR:BNRGN.DE,BNR.DE,EXPLICIT,BNRGn.DE,XETR,EUR
WS:XETR:CBKG.DE,CBK.DE,EXPLICIT,CBKG.DE,XETR,EUR
WS:XETR:CONG.DE,CON.DE,EXPLICIT,CONG.DE,XETR,EUR
WS:XETR:DB1GN.DE,DB1.DE,EXPLICIT,DB1Gn.DE,XETR,EUR
WS:XETR:DBKGN.DE,DBK.DE,EXPLICIT,DBKGn.DE,XETR,EUR
WS:XETR:DHER.DE,DHER.DE,EXPLICIT,DHER.DE,XETR,EUR
WS:XETR:DHLN.DE,DHL.DE,EXPLICIT,DHLn.DE,XETR,EUR
WS:XETR:DTEGN.DE,DTE.DE,EXPLICIT,DTEGn.DE,XETR,EUR
WS:XETR:DTGGE.DE,DTG.DE,EXPLICIT,DTGGe.DE,XETR,EUR
WS:XETR:ENR1N.DE,ENR.DE,EXPLICIT,ENR1n.DE,XETR,EUR
WS:XETR:EONGN.DE,EOAN.DE,EXPLICIT,EONGn.DE,XETR,EUR
WS:XETR:EVDG.DE,EVD.DE,EXPLICIT,EVDG.DE,XETR,EUR
WS:XETR:EVKN.DE,EVK.DE,EXPLICIT,EVKn.DE,XETR,EUR
WS:XETR:FMEG.DE,FME.DE,EXPLICIT,FMEG.DE,XETR,EUR
WS:XETR:FNTGN.DE,FNTN.DE,EXPLICIT,FNTGn.DE,XETR,EUR
WS:XETR:FPE3_P.DE,FPE3.DE,EXPLICIT,FPE3_p.DE,XETR,EUR
WS:XETR:FRAG.DE,FRA.DE,EXPLICIT,FRAG.DE,XETR,EUR
WS:XETR:FREG.DE,FRE.DE,EXPLICIT,FREG.DE,XETR,EUR
WS:XETR:FTKN.DE,FTK.DE,EXPLICIT,FTKn.DE,XETR,EUR
WS:XETR:G1AG.DE,G1A.DE,EXPLICIT,G1AG.DE,XETR,EUR
WS:XETR:G24N.DE,G24.DE,EXPLICIT,G24n.DE,XETR,EUR
WS:XETR:GBFG.DE,GBF.DE,EXPLICIT,GBFG.DE,XETR,EUR
WS:XETR:HAGG.DE,HAG.DE,EXPLICIT,HAGG.DE,XETR,EUR
WS:XETR:HEIG.DE,HEI.DE,EXPLICIT,HEIG.DE,XETR,EUR
WS:XETR:HNKG_P.DE,HEN3.DE,EXPLICIT,HNKG_p.DE,XETR,EUR
WS:XETR:HNRGN.DE,HNR1.DE,EXPLICIT,HNRGn.DE,XETR,EUR
WS:XETR:HOTG.DE,HOT.DE,EXPLICIT,HOTG.DE,XETR,EUR
WS:XETR:IFXGN.DE,IFX.DE,EXPLICIT,IFXGn.DE,XETR,EUR
WS:XETR:KBX.DE,KBX.DE,EXPLICIT,KBX.DE,XETR,EUR
WS:XETR:KGX.DE,KGX.DE,EXPLICIT,KGX.DE,XETR,EUR
WS:XETR:LEGN.DE,LEG.DE,EXPLICIT,LEGn.DE,XETR,EUR
WS:XETR:LHAG.DE,LHA.DE,EXPLICIT,LHAG.DE,XETR,EUR
WS:XETR:MBGN.DE,MBG.DE,EXPLICIT,MBGn.DE,XETR,EUR
WS:XETR:MRCG.DE,MRK.DE,PROJECT_OVERRIDE,MRCG.DE,XETR,EUR
WS:XETR:MTXGN.DE,MTX.DE,EXPLICIT,MTXGn.DE,XETR,EUR
WS:XETR:MUVGN.DE,MUV2.DE,EXPLICIT,MUVGn.DE,XETR,EUR
WS:XETR:NAFG.DE,NDA.DE,EXPLICIT,NAFG.DE,XETR,EUR
WS:XETR:NDXG.DE,NDX1.DE,EXPLICIT,NDXG.DE,XETR,EUR
WS:XETR:NEKG.DE,NEM.DE,EXPLICIT,NEKG.DE,XETR,EUR
WS:XETR:P911_P.DE,P911.DE,PROJECT_OVERRIDE,P911_p.DE,XETR,EUR
WS:XETR:PSHG_P.DE,PAH3.DE,EXPLICIT,PSHG_p.DE,XETR,EUR
WS:XETR:PUMG.DE,PUM.DE,EXPLICIT,PUMG.DE,XETR,EUR
WS:XETR:QIA.DE,QIA.DE,EXPLICIT,QIA.DE,XETR,EUR
WS:XETR:R3NK.DE,R3NK.DE,EXPLICIT,R3NK.DE,XETR,EUR
WS:XETR:RAAG.DE,RAA.DE,EXPLICIT,RAAG.DE,XETR,EUR
WS:XETR:RHMG.DE,RHM.DE,EXPLICIT,RHMG.DE,XETR,EUR
WS:XETR:RWEG.DE,RWE.DE,EXPLICIT,RWEG.DE,XETR,EUR
WS:XETR:SAPG.DE,SAP.DE,EXPLICIT,SAPG.DE,XETR,EUR
WS:XETR:SATG_P.DE,SRT3.DE,EXPLICIT,SATG_p.DE,XETR,EUR
WS:XETR:SDFGN.DE,SDF.DE,EXPLICIT,SDFGn.DE,XETR,EUR
WS:XETR:SHLG.DE,SHL.DE,EXPLICIT,SHLG.DE,XETR,EUR
WS:XETR:SIEGN.DE,SIE.DE,EXPLICIT,SIEGn.DE,XETR,EUR
WS:XETR:SY1G.DE,SY1.DE,EXPLICIT,SY1G.DE,XETR,EUR
WS:XETR:TEGG.DE,TEG.DE,EXPLICIT,TEGG.DE,XETR,EUR
WS:XETR:TKAG.DE,TKA.DE,EXPLICIT,TKAG.DE,XETR,EUR
WS:XETR:TLXGN.DE,TLX.DE,EXPLICIT,TLXGn.DE,XETR,EUR
WS:XETR:TUI1N.DE,TUI1.DE,EXPLICIT,TUI1n.DE,XETR,EUR
WS:XETR:VNAN.DE,VNA.DE,EXPLICIT,VNAn.DE,XETR,EUR
WS:XETR:VOWG_P.DE,VOW3.DE,EXPLICIT,VOWG_p.DE,XETR,EUR
WS:XETR:ZALG.DE,ZAL.DE,EXPLICIT,ZALG.DE,XETR,EUR
WS:XHEL:ELISA.HE,ELISA.HE,EXPLICIT,ELISA.HE,XHEL,EUR
WS:XHEL:FORTUM.HE,FORTUM.HE,EXPLICIT,FORTUM.HE,XHEL,EUR
WS:XHEL:HIAB.HE,HIAB.HE,EXPLICIT,HIAB.HE,XHEL,EUR
WS:XHEL:HUH1V.HE,HUH1V.HE,EXPLICIT,HUH1V.HE,XHEL,EUR
WS:XHEL:KCRA.HE,KCR.HE,EXPLICIT,KCRA.HE,XHEL,EUR
WS:XHEL:KEMIRA.HE,KEMIRA.HE,EXPLICIT,KEMIRA.HE,XHEL,EUR
WS:XHEL:KESKOB.HE,KESKOB.HE,EXPLICIT,KESKOB.HE,XHEL,EUR
WS:XHEL:KNEBV.HE,KNEBV.HE,EXPLICIT,KNEBV.HE,XHEL,EUR
WS:XHEL:MANTA.HE,MANTA.HE,EXPLICIT,MANTA.HE,XHEL,EUR
WS:XHEL:METSO.HE,METSO.HE,EXPLICIT,METSO.HE,XHEL,EUR
WS:XHEL:NDAFI.HE,NDA-FI.HE,EXPLICIT,NDAFI.HE,XHEL,EUR
WS:XHEL:NESTE.HE,NESTE.HE,EXPLICIT,NESTE.HE,XHEL,EUR
WS:XHEL:NOKIA.HE,NOKIA.HE,EXPLICIT,NOKIA.HE,XHEL,EUR
WS:XHEL:ORNBV.HE,ORNBV.HE,EXPLICIT,ORNBV.HE,XHEL,EUR
WS:XHEL:SAMPO.HE,SAMPO.HE,EXPLICIT,SAMPO.HE,XHEL,EUR
WS:XHEL:STERV.HE,STERV.HE,EXPLICIT,STERV.HE,XHEL,EUR
WS:XHEL:UPM.HE,UPM.HE,EXPLICIT,UPM.HE,XHEL,EUR
WS:XHEL:VALMT.HE,VALMT.HE,EXPLICIT,VALMT.HE,XHEL,EUR
WS:XHEL:WRT1V.HE,WRT1V.HE,EXPLICIT,WRT1V.HE,XHEL,EUR
WS:XLIS:BCP.LS,BCP.LS,EXPLICIT,BCP.LS,XLIS,EUR
WS:XLIS:EDP.LS,EDP.LS,EXPLICIT,EDP.LS,XLIS,EUR
WS:XLIS:EDPR.LS,EDPR.LS,EXPLICIT,EDPR.LS,XLIS,EUR
WS:XLIS:GALP.LS,GALP.LS,EXPLICIT,GALP.LS,XLIS,EUR
WS:XLIS:JMT.LS,JMT.LS,EXPLICIT,JMT.LS,XLIS,EUR
WS:XLON:AAF.L,AAF.L,EXPLICIT,AAF.L,XLON,GBP
WS:XLON:AAL.L,AAL.L,EXPLICIT,AAL.L,XLON,GBP
WS:XLON:ABDN.L,ABDN.L,EXPLICIT,ABDN.L,XLON,GBP
WS:XLON:ABF.L,ABF.L,EXPLICIT,ABF.L,XLON,GBP
WS:XLON:ADML.L,ADM.L,EXPLICIT,ADML.L,XLON,GBP
WS:XLON:ANTO.L,ANTO.L,EXPLICIT,ANTO.L,XLON,GBP
WS:XLON:AUTOA.L,AUTO.L,EXPLICIT,AUTOA.L,XLON,GBP
WS:XLON:AV.L,AV.L,EXPLICIT,AV.L,XLON,GBP
WS:XLON:AZN.L,AZN.L,EXPLICIT,AZN.L,XLON,GBP
WS:XLON:BAB.L,BAB.L,EXPLICIT,BAB.L,XLON,GBP
WS:XLON:BAES.L,BA.L,PROJECT_OVERRIDE,BAES.L,XLON,GBP
WS:XLON:BALF.L,BBY.L,EXPLICIT,BALF.L,XLON,GBP
WS:XLON:BARC.L,BARC.L,EXPLICIT,BARC.L,XLON,GBP
WS:XLON:BATS.L,BATS.L,EXPLICIT,BATS.L,XLON,GBP
WS:XLON:BBOXT.L,BBOX.L,EXPLICIT,BBOXT.L,XLON,GBP
WS:XLON:BEZG.L,BEZ.L,EXPLICIT,BEZG.L,XLON,GBP
WS:XLON:BGEO.L,BGEO.L,EXPLICIT,BGEO.L,XLON,GBP
WS:XLON:BKGH.L,BKG.L,EXPLICIT,BKGH.L,XLON,GBP
WS:XLON:BLND.L,BLND.L,EXPLICIT,BLND.L,XLON,GBP
WS:XLON:BNZL.L,BNZL.L,EXPLICIT,BNZL.L,XLON,GBP
WS:XLON:BP.L,BP.L,EXPLICIT,BP.L,XLON,GBP
WS:XLON:BPTB.L,BPT.L,EXPLICIT,BPTB.L,XLON,GBP
WS:XLON:BRBY.L,BRBY.L,EXPLICIT,BRBY.L,XLON,GBP
